Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,1.6,-2.86,-69.12,723734.67,[]
LOG COMMERCIAL PROPERTIES,LOGG3,19.07,8.01,258.96,7160414.03,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,31.6,13.46,21.17,8672809.38,[]
LOPES BRASIL,LPSB3,2.52,7.71,16.78,1696445.23,[]
LOJAS RENNER,LREN3,23.15,18.51,9.75,299323805.59,[]
LUPATECH,LUPA3,3.56,-7.48,-28.74,2202471.97,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,82.67,9.49,18.64,88830.6,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,7.06,3.28,12.40,3588646.82,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,6.13,322.80,0.75,118041641.13,[]
CEMEPE,MAPT4,14.0,-136.36,-,6584.0,[]
HOSPITAL MATER DEI SA,MATD3,8.19,13.63,22.27,4950961.44,[]
Mobly S.A.,MBLY3,2.41,-2.78,-11.68,4677114.87,[]
M.DIAS BRANCO,MDIA3,25.87,22.42,5.20,34427512.82,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,5.31,5.19,11.03,1253466.67,[]
INTERNATIONAL MEAL COMPANY,MEAL3,1.71,29.21,1.33,4261059.31,[]
OMEGA ENERGIA S.A.,MEGA3,10.05,140.61,14.46,18836699.21,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,3.53,5.57,8.46,640721.15,[]
MANGELS INDUSTRIAL,MGEL4,15.3,3.66,21.89,30448.45,[]
MAGAZINE LUIZA,MGLU3,2.47,776.97,0.08,514199729.87,[]
MILLS,MILS3,6.41,7.95,23.53,7144605.08,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,4.33,5.35,15.05,8707924.54,[]
MUNDIAL,MNDL3,25.9,3.89,13.74,70095.54,[]
MINUPAR,MNPR3,6.88,0.84,17.77,40292.92,[]
MONTEIRO ARANHA,MOAR3,467.0,11.50,83518.26,636391.52,[]
MOVIDA,MOVI3,13.66,6.35,31.95,47648279.05,[]
MARFRIG,MRFG3,12.8,2.23,15.12,133024146.54,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,7.67,7.62,15.46,73995065.15,[]
MELHORAMENTOS,MSPA3,50.01,-16.53,-14.52,12300.5,[]
MELHORAMENTOS,MSPA4,46.5,-16.53,-14.52,13950.0,[]
METALGRAFICA IGUACU,MTIG4,40.0,-5.30,-50.60,6800.0,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,4.45,7.12,8.98,1884278.82,[]
METISA,MTSA4,35.57,5.42,12.45,94521.95,[]
MULTIPLAN,MULT3,22.51,20.36,53.45,118383766.08,[]
WETZEL,MWET3,18.99,4.48,7.43,1899.0,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,9.5,4.48,7.43,33095.77,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,16.11,4.59,9.97,23123553.97,[]
NEOENERGIA,NEOE3,15.91,6.14,19.37,29158102.33,[]
NEOGRID,NGRD3,2.07,18.53,6.06,2718345.1,[]
GETNINJAS,NINJ3,2.57,2.80,-91.35,1181306.97,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,8.0,-145.21,-33.10,6192.4,[]
NATURA &CO HOLDING S.A.,NTCO3,14.86,32.69,2.19,190765058.08,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,250.0,2.65,10.37,25000.0,[]
ODONTOPREV,ODPV3,9.23,8.73,30.51,13542118.05,[]
OURO FINO SAÚDE ANIMAL,OFSA3,20.2,9.15,15.59,274171.82,[]
OI,OIBR3,0.53,-16.42,-19.43,45168311.26,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.04,-16.42,-19.43,1012552.26,['RECUPERAÇÃO JUDICIAL']
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,4.59,16.64,6.71,9183532.56,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,1.92,44.84,2.66,2460849.28,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,28.19,22.27,25.83,13521275.64,[]
OSX BRASIL,OSXB3,5.51,5.87,2749.78,103915.36,[]
INSTITUTO HERMES PARDINI,PARD3,17.91,6.30,18.81,4057439.82,[]
PANATLANTICA,PATI3,69.47,5.77,11.24,18349.5,[]
PANATLANTICA,PATI4,54.0,5.77,11.24,5400.0,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,16.61,5.98,3.15,47267477.74,[]
PDG REALTY,PDGR3,1.03,-3.01,-105.42,832257.33,[]
PADTEC HOLDING S.A.,PDTC3,3.03,5.38,14.48,282652.72,[]
CIA PARTICIPAÇÕES ALIANCA DA BAHIA,PEAB3,50.2,3.01,602.28,18241.92,[]
CIA PARTICIPAÇÕES ALIANCA DA BAHIA,PEAB4,81.65,3.01,602.28,23004.75,[]
PETROBRAS,PETR3,28.91,2.28,47.69,581262624.56,[]
PETROBRAS,PETR4,26.29,2.28,47.69,2552265070.49,[]
PETZ,PETZ3,10.75,29.05,6.98,137887145.33,[]
PROFARMA,PFRM3,3.3,7.32,2.03,445891.56,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,4.69,7.49,4.62,6086556.13,[]
PLASCAR PARTICIPAÇÕES,PLAS3,7.59,-10.31,-5.25,4799.54,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,2.15,4.19,10.76,1512659.9,[]
PARANAPANEMA,PMAM3,6.09,-9.71,-7.29,613213.49,[]
DIMED,PNVL3,9.79,20.53,3.03,7143793.85,[]
MARCOPOLO,POMO3,2.22,13.65,7.05,357368.51,[]
MARCOPOLO,POMO4,2.64,13.65,7.05,10363813.0,[]
WILSON SONS,PORT3,7.99,10.44,24.93,6612668.97,[]
POSITIVO,POSI3,6.1,4.03,10.11,19515397.36,[]
PETRO RIO,PRIO3,21.53,6.67,52.28,462624438.1,[]
PRINER,PRNR3,5.55,7.37,6.33,852245.31,[]
PORTOBELLO,PTBL3,6.71,4.51,15.91,5039485.74,[]
PETTENATI,PTNT3,11.51,4.97,11.74,37089.74,[]
PETTENATI,PTNT4,5.4,4.97,11.74,116405.36,[]
QUALICORP,QUAL3,13.05,8.34,29.18,39152936.18,[]
RAIA DROGASIL,RADL3,19.85,26.05,5.28,148508944.67,[]
RUMO,RAIL3,16.63,26.05,20.17,190009024.18,[]
RAIZEN S.A.,RAIZ4,4.78,11.98,3.23,81346609.28,[]
Irani Papel e Embalagem S.A.,RANI3,6.7,4.38,30.26,9020726.33,[]
RANDON,RAPT3,8.36,5.22,11.93,184070.36,[]
RANDON,RAPT4,9.75,5.22,11.93,23248867.15,[]
RECRUSUL,RCSL3,1.82,25.77,2.35,3218249.64,[]
RECRUSUL,RCSL4,0.7,25.77,2.35,243053.26,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,7.6,30.56,5.05,89952.77,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,29.6,20.67,17.10,148205461.13,[]
PETRORECÔNCAVO S.A.,RECV3,24.71,12.77,37.30,42080231.97,[]
REDE ENERGIA,REDE3,5.8,5.95,21.17,15762.91,[]
LOCALIZA,RENT3,50.31,13.35,32.06,363212533.38,[]
RENOVA,RNEW11,5.29,4.01,298.74,100784.74,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,1.86,4.01,298.74,121000.64,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,1.69,4.01,298.74,613542.08,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,12.52,6.25,14.85,5209724.62,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,2.21,-0.36,-15.02,22377.05,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,34.19,10.89,50.77,156868024.87,[]
ROSSI RESIDENCIAL,RSID3,1.93,-1.65,-1641.88,671599.85,[]
METALURGICA RIOSULENSE,RSUL4,62.5,1.76,23.76,187250.75,[]
SANEPAR,SAPR11,18.77,4.54,36.04,24207099.72,[]
SANEPAR,SAPR3,3.67,4.54,36.04,886325.46,[]
SANEPAR,SAPR4,3.74,4.54,36.04,7378789.46,[]
CENTAURO,SBFG3,19.81,12.54,9.48,27274670.97,[]
SABESP,SBSP3,41.82,10.37,20.96,166264893.97,[]
SÃO CARLOS,SCAR3,26.6,24.09,49.55,130360.26,[]
SER EDUCACIONAL,SEER3,6.71,8.00,10.65,3214821.15,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,6.16,24.95,3.35,24976178.72,[]
SPRINGS,SGPS3,3.19,9.83,5.77,335646.49,[]
TIME FOR FUN,SHOW3,3.07,-5.50,-13.68,920300.85,[]
SCHULZ,SHUL4,4.25,71.45,14.47,1297156.21,[]
SIMPAR S.A.,SIMH3,9.78,7.01,23.68,32962835.77,[]
SLC AGRICOLA,SLCE3,44.8,4.34,31.78,92235599.28,[]
SARAIVA,SLED3,10.95,12.48,22.97,18091.94,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,3.83,12.48,22.97,106539.44,['RECUPERAÇÃO JUDICIAL']
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,11.34,-24.19,-14.07,20356075.46,[]
SÃO MARTINHO,SMTO3,39.52,7.91,42.18,78591499.95,[]
SANSUY,SNSY5,2.97,-14.13,-1.97,10416.14,[]
BOA SAFRA SEMENTES S.A.,SOJA3,11.3,10.29,11.48,3773503.03,[]
GRUPO DE MODA SOMA S.A.,SOMA3,9.77,35.91,6.90,62365954.67,[]
SONDOTECNICA,SOND3,46.01,4.44,18.24,,[]
SONDOTECNICA,SOND5,40.0,4.44,18.24,6352.75,[]
SONDOTECNICA,SOND6,43.0,4.44,18.24,21300.0,[]
SINQIA,SQIA3,16.73,40.66,9.38,21325931.51,[]
SANTOS BRASIL,STBP3,6.41,10.92,26.60,31065573.26,[]
SUZANO S.A.,SUZB3,47.85,6.41,42.95,305035624.64,[]
SYN PROP E TECH S.A.,SYNE3,4.21,0.92,69.27,3686318.13,[]
TAESA,TAEE11,39.0,5.69,102.90,95015527.23,[]
TAESA,TAEE3,13.04,5.69,102.90,1070418.13,[]
TAESA,TAEE4,13.06,5.69,102.90,2560598.28,[]
TAURUS ARMAS,TASA3,17.35,2.16,36.25,821893.18,[]
TAURUS ARMAS,TASA4,17.14,2.16,36.25,20189633.15,[]
TECNOSOLO,TCNO3,1.33,-47.31,-,18671.45,['RECUPERAÇÃO JUDICIAL']
