Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
FRAS4,FRAS4,"5,79",PN,06/01/2014,FRAS-LE S.A. PN,"0,00",Material de Transporte,"0,00",Material Rodoviário,0,1.563.390.000,30/09/2024,1.873.800.000,270.016.000,"0,00%","4,86","1,19","0,00%","0,76","7,58","0,00%","3,17","31,6%","0,00%","0,43","13,7%",,"0,35","9,3%",,"1,02","11,1%",,"3,85","15,8%",,"0,0%","15,7%",,"2,95","2,26","0,00%","3,80","0,56",,"23,8%","0,81",4.430.600.000,1.142.410.000,832.007.000,310.403.000,2.760.520.000,2.046.740.000,1.036.490.000,148.805.000,86.506.000,"0,00%","0,00%","0,00%","0,00%","-2,69%",,,,,,,,,,,,,
FRIO3,FRIO3,"153,99",ON NM,29/11/2024,Metalfrio ON NM,"68,19",Máquinas e Equipamentos,"350,00",Máq. e Equip. Industriais,940.152,967.981.000,30/09/2024,1.575.760.000,6.286.000,"-2,85%","50,44","3,05","4,76%","2,85","54,12","14,92%","10,12","17,5%","71,08%","0,46","4,5%","-35,84%","0,53","1,2%","674,19%","5,88","5,2%","-38,72%","-6,09","7,6%","-19,70%","0,0%","5,6%","3,28%","9,64","1,15","3,39%","16,47","2,21",,"8,3%","1,15",1.835.030.000,753.504.000,145.727.000,607.777.000,1.245.710.000,340.187.000,532.103.000,31.191.000,3.125.000,,,,,,,,,,,,,,,,,,
FRTA3,FRTA3,"1,31",ON NM,17/04/2024,POMIFRUTAS ON NM,"1,31",Agropecuária,"2,27",Agricultura,0,2.690.220,31/12/2023,70.330.200,2.053.610,"0,00%","-0,49","-2,65","0,00%","-0,04","-36,95","0,00%","-0,68","16,6%","-43,04%","0,36","-52,6%","-31,41%","0,09","-72,3%","-20,75%","-0,03","-12,9%","-52,75%","-0,03","-18,0%","-18,14%","0,0%","7,2%","-19,80%","-18,74","0,03","39,76%","-17,74","-0,89",,"-6,5%","0,25",30.637.000,67.652.000,12.000,67.640.000,3.216.000,-75.884.000,21.000,-1.605.000,-1.975.000,,,,,,,,,,,,,,,,,,
FTRX3,FTRX3,"0,13",ON,10/07/2013,FAB TECIDOS C RENAUX ON,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,3.097.510,31/03/2013,28.172.500,23.827.000,"0,00%","-0,15","-0,88","0,00%","-0,02","-6,49","0,00%","-0,19","-68,6%","0,00%","0,21","-106,2%",,"0,02","-138,8%",,"-0,04","-11,8%",,"-0,01","-12,0%",,"0,0%","13,5%",,"-2,27","0,06",,"-1,77","-0,16",,"-31,3%","0,11",134.686.000,25.108.000,33.000,25.075.000,5.322.000,-154.535.000,3.390.000,-3.887.000,8.681.000,"0,00%","0,00%","0,00%","0,00%","0,00%","-31,58%",,,,,,,,,,,,
FTRX4,FTRX4,"0,11",PN,08/07/2013,FAB TECIDOS C RENAUX PN,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,2.620.970,31/03/2013,27.696.000,23.827.000,"0,00%","-0,13","-0,88","0,00%","-0,02","-6,49","0,00%","-0,16","-68,6%","0,00%","0,17","-106,2%",,"0,02","-138,8%",,"-0,03","-11,8%",,"-0,01","-12,0%",,"0,0%","13,5%",,"-2,24","0,06",,"-1,74","-0,16",,"-31,3%","0,11",134.686.000,25.108.000,33.000,25.075.000,5.322.000,-154.535.000,3.390.000,-3.887.000,8.681.000,"0,00%","0,00%","0,00%","0,00%","0,00%","-47,62%",,,,,,,,,,,,
GAFP3,GAFP3,"0,12",ON,08/12/2004,CIMOB ON,"0,00",Construção Civil,"0,00",Incorporações,0,1.185.840,30/09/2009,116.142.000,9.882.000,"0,00%","-0,04","-3,17","0,00%","-0,01","-8,17","0,00%","-0,48","38,4%","0,00%","0,37","-77,6%",,"0,02","-981,3%",,"-0,09","-3,2%",,"-0,01","-3,2%",,"0,0%","38,8%",,"-46,92","0,51",,"-46,92","-1,43",,"-58,1%","0,04",77.845.000,115.121.000,164.283,114.956.000,14.083.700,-80.712.500,548.711,-145.228,-244.897,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GAFP4,GAFP4,"0,05",PN,08/12/2004,CIMOB PN,"0,00",Construção Civil,"0,00",Incorporações,0,494.100,30/09/2009,115.450.000,9.882.000,"0,00%","-0,02","-3,17","0,00%","-0,01","-8,17","0,00%","-0,20","38,4%","0,00%","0,15","-77,6%",,"0,01","-981,3%",,"-0,04","-3,2%",,"0,00","-3,2%",,"0,0%","38,8%",,"-46,65","0,51",,"-46,65","-1,43",,"-58,1%","0,04",77.845.000,115.121.000,164.283,114.956.000,14.083.700,-80.712.500,548.711,-145.228,-244.897,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GALO3,GALO3,"0,00",ON,30/12/1899,EMEEGE ESCAPAMENTOS ON,"0,00",,"0,00",,0,0,31/03/2004,-1.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"95,1%","0,00%",-,"14,0%",,-,"-184,6%",,-,"37,8%",,-,"39,4%",,"0,0%","7,6%",,"0,00","0,00",,"0,00",-,,"-29,0%","2,70",926.000,0,1.000,-1.000,109.000,-60.607.000,119.000,-177.000,-1.298.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GALO4,GALO4,"0,25",PN,17/06/2004,EMEEGE ESCAPAMENTOS PN,"0,00",,"0,00",,0,0,31/03/2004,-1.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"95,1%","0,00%",-,"14,0%",,-,"-184,6%",,-,"37,8%",,-,"39,4%",,"0,0%","7,6%",,"0,00","0,00",,"0,00",-,,"-29,0%","2,70",926.000,0,1.000,-1.000,109.000,-60.607.000,119.000,-177.000,-1.298.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GAZO3,GAZO3,"3,40",ON,13/04/2010,GAZOLA SA INDÚSTRIA METALURGICA ON,"0,00",,"0,00",,0,4.953.800,30/09/2011,5.636.680,1.457.000,"0,00%","0,45","7,47","0,00%","-0,05","-70,46","0,00%","1,26","-105,1%","0,00%","-2,07","-164,0%",,"0,30","-454,5%",,"-0,67","23,9%",,"-0,04","25,1%",,"0,0%","-10,6%",,"1,43","0,35",,"1,43","-0,01",,"-28,2%","-0,15",16.472.800,683.770,895,682.875,3.901.870,-102.667.000,240.379,-135.437,-137.963,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GAZO4,GAZO4,"2,32",PN,15/04/2010,GAZOLA SA INDÚSTRIA METALURGICA PN,"0,00",,"0,00",,0,3.380.240,30/09/2011,4.063.120,1.457.000,"0,00%","0,31","7,47","0,00%","-0,03","-70,46","0,00%","0,86","-105,1%","0,00%","-1,41","-164,0%",,"0,21","-454,5%",,"-0,46","23,9%",,"-0,03","25,1%",,"0,0%","-10,6%",,"1,03","0,35",,"1,03","-0,01",,"-28,2%","-0,15",16.472.800,683.770,895,682.875,3.901.870,-102.667.000,240.379,-135.437,-137.963,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GBIO33,GBIO33,"10,40",DR3,27/08/2020,BIOTOSCANA DR3,"9,87",Medicamentos e Outros Produtos,"10,40",Medicamentos e Outros Produtos,0,1.108.870.000,30/06/2020,1.315.840.000,106.622.000,"0,00%","-14,97","-0,69","0,00%","1,32","7,86","0,00%","13,53","43,5%","6,12%","1,52","11,2%",,"0,79","-10,1%",,"7,57","5,8%",,"17,58","7,1%","0,00%","0,0%","-8,8%","4,63%","16,06","1,31","19,90%","16,06","0,31",,"-9,0%","0,52",1.401.470.000,263.755.000,56.787.500,206.967.000,626.114.000,838.439.000,194.393.000,15.522.100,-7.355.130,"-59,76%","-24,46%","0,00%",,,,,,,,,,,,,,,
GEPA3,GEPA3,"30,40",ON,29/11/2024,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA ON","21,09",Energia Elétrica,"33,50",Energia Elétrica,4.264,2.870.760.000,30/09/2024,2.870.760.000,94.433.000,"1,30%","31,73","0,96","4,83%","0,00","0,00","4,83%","32,73","28,8%","39,63%","8,04","24,6%","33,37%",-,-,"21,19%",-,"0,0%","-17,67%",-,-,"-17,72%","19,9%",-,"-6,78%","21,56",-,"61,70%","32,73",-,,"-24,1%",-,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
GEPA4,GEPA4,"30,70",PN,29/11/2024,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA PN","20,88",Energia Elétrica,"31,00",Energia Elétrica,13.153,2.899.090.000,30/09/2024,2.899.090.000,94.433.000,"-0,97%","32,04","0,96","1,29%","0,00","0,00","4,07%","33,05","28,8%","46,44%","8,12","24,6%","40,80%",-,-,"7,48%",-,"0,0%","-14,56%",-,-,"-18,23%","19,7%",-,"-4,08%","21,77",-,"31,83%","33,05",-,,"-24,1%",-,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
GETI3,GETI3,"14,45",ON,30/12/2015,AES TIETE SA ON,"0,00",Energia Elétrica,"0,00",Energia Elétrica,0,5.509.110.000,30/09/2015,6.465.350.000,381.253.000,"0,00%","13,19","1,10","0,00%","3,44","4,20","0,00%","6,98","27,4%","0,00%","1,92","27,4%",,"1,31","14,5%",,"-15,63","18,8%",,"-3,19","22,7%",,"0,0%","26,1%",,"6,76","0,71","0,00%","8,20","0,86",,"13,4%","0,69",4.193.700.000,1.378.780.000,422.535.000,956.242.000,867.469.000,1.601.130.000,631.968.000,295.815.000,167.413.000,"0,00%","0,00%","0,00%","-1,90%","-0,67%",,,,,,,,,,,,,
GETI4,GETI4,"14,46",PN,30/12/2015,AES TIETE SA PN,"0,00",Energia Elétrica,"0,00",Energia Elétrica,0,5.512.920.000,30/09/2015,6.469.160.000,381.253.000,"0,00%","13,20","1,10","0,00%","3,44","4,20","0,00%","6,99","27,4%","0,00%","1,92","27,4%",,"1,31","14,5%",,"-15,64","18,8%",,"-3,20","22,7%",,"0,0%","26,1%",,"6,76","0,71","0,00%","8,20","0,86",,"13,4%","0,69",4.193.700.000,1.378.780.000,422.535.000,956.242.000,867.469.000,1.601.130.000,631.968.000,295.815.000,167.413.000,"0,00%","0,00%","0,00%","-16,85%","8,21%",,,,,,,,,,,,,
GETT3,GETT3,"2,40",ON,28/12/2022,GETNET BR ON,"2,26",Serviços Financeiros Diversos,"2,40",Serviços Financeiros Diversos,0,4.480.130.000,30/09/2022,5.088.970.000,1.866.720.000,"0,00%","7,55","0,32","0,00%","1,24","1,94","0,00%","6,04","41,4%","6,67%","1,34","22,1%",,"0,08","17,7%","0,00%","3,13","1,3%","36,49%","3,36","1,4%","-64,45%","0,0%","16,4%","0,00%","4,78","1,03","0,00%","6,86","0,34",,-,"0,06",55.295.400.000,1.235.160.000,626.329.000,608.834.000,53.007.600.000,3.618.060.000,832.871.000,180.714.000,124.349.000,"0,00%",,,,,,,,,,,,,,,,,
GETT4,GETT4,"2,40",PN,28/12/2022,GETNET BR PN,"2,21",Serviços Financeiros Diversos,"2,47",Serviços Financeiros Diversos,0,4.480.130.000,30/09/2022,5.088.970.000,1.866.720.000,"0,00%","7,55","0,32","0,00%","1,24","1,94","0,00%","6,04","41,4%","6,19%","1,34","22,1%",,"0,08","17,7%","0,00%","3,13","1,3%","37,49%","3,36","1,4%","-61,37%","0,0%","16,4%","0,00%","4,78","1,03","0,00%","6,86","0,34",,-,"0,06",55.295.400.000,1.235.160.000,626.329.000,608.834.000,53.007.600.000,3.618.060.000,832.871.000,180.714.000,124.349.000,"0,00%",,,,,,,,,,,,,,,,,
GFSA3,GFSA3,"1,48",ON,29/11/2024,GAFISA ON,"1,38",Construção Civil,"13,29",Incorporações,8.892.600,171.585.000,30/09/2024,1.657.680.000,115.936.000,"7,25%","-7,12","-0,21","-6,92%","0,09","16,81","-11,38%","-0,70","-12,8%","-73,35%","0,19","-27,4%","-83,32%","0,03","-2,7%","5,25%","0,13","-4,9%","-43,67%","1,49","-5,2%","-53,79%","0,0%","-1,2%","-44,11%","-7,09","1,66","-43,07%","-6,77","0,89",,"16,4%","0,18",5.035.870.000,1.728.310.000,242.218.000,1.486.090.000,3.200.910.000,1.949.460.000,220.697.000,-71.676.000,-67.025.000,,,,,,,,,,,,,,,,,,
GGBR3,GGBR3,"19,60",ON N1,29/11/2024,GERDAU S.A. ON N1,"14,75",Siderurgia e Metalurgia,"19,75",Siderurgia,2.134.060,40.744.600.000,30/09/2024,44.445.800.000,2.078.810.000,"-0,31%","8,44","2,32","12,42%","0,74","26,60","13,38%","6,11","13,6%","17,71%","0,63","10,3%","15,12%","0,50","7,5%","-2,02%","1,87","8,1%","26,19%","6,29","9,9%","26,90%","4,1%","8,7%","20,37%","4,52","2,98","41,17%","6,67","0,23",,"10,6%","0,79",81.851.300.000,12.532.900.000,8.831.680.000,3.701.220.000,32.818.000.000,55.295.000.000,17.378.000.000,2.028.010.000,1.347.400.000,,,,,,,,,,,,,,,,,,
GGBR4,GGBR4,"20,30",PN N1,29/11/2024,GERDAU S.A. PN N1,"16,45",Siderurgia e Metalurgia,"20,31",Siderurgia,267.064.000,42.199.800.000,30/09/2024,45.901.000.000,2.078.810.000,"0,25%","8,74","2,32","11,89%","0,76","26,60","12,75%","6,33","13,6%","13,82%","0,65","10,3%","6,77%","0,52","7,5%","-9,64%","1,94","8,1%","21,98%","6,51","9,9%","24,80%","3,9%","8,7%","23,86%","4,67","2,98","34,23%","6,88","0,23",,"10,6%","0,79",81.851.300.000,12.532.900.000,8.831.680.000,3.701.220.000,32.818.000.000,55.295.000.000,17.378.000.000,2.028.010.000,1.347.400.000,,,,,,,,,,,,,,,,,,
GGPS3,GGPS3,"16,20",ON NM,29/11/2024,GPS ON NM,"16,14",Serviços Diversos,"20,39",Serviços Diversos,36.796.100,10.932.600.000,30/09/2024,12.910.000.000,674.855.000,"0,37%","16,25","1,00","-5,48%","3,18","5,09","-6,03%","9,98","16,0%","-10,10%","0,81","8,1%","-12,68%","0,76","5,0%","61,68%","2,48","7,6%","-24,95%","-3,31","10,2%","25,40%","2,0%","19,6%","0,00%","8,90","2,33","0,00%","11,79","1,51",,"25,1%","0,94",14.476.600.000,5.181.250.000,3.203.920.000,1.977.330.000,7.724.300.000,3.435.580.000,4.112.740.000,375.598.000,145.752.000,,,,,,,,,,,,,,,,,,
GLOB4,GLOB4,"30,49",PN,18/02/2008,CASAS BAHIA PN,"0,00",Comércio,"0,00",Eletrodomésticos,0,2.899.200.000,30/09/2024,10.296.200.000,95.087.000,"0,00%","-1,82","-16,75","0,00%","1,01","30,28","0,00%","2,35","29,9%","0,00%","0,11","4,6%",,"0,09","-6,0%",,"-0,66","3,9%",,"-0,18","5,5%",,"0,0%","-55,3%",,"4,41","0,75",,"8,34","3,31",,"-0,9%","0,83",32.027.000.000,9.516.000.000,2.119.000.000,7.397.000.000,13.429.000.000,2.879.000.000,6.399.000.000,427.000.000,-369.000.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GMAT3,GMAT3,"6,98",ON NM,29/11/2024,GRUPO MATEUS ON NM,"6,02",Comércio e Distribuição,"8,56",Alimentos,26.748.200,15.421.200.000,30/09/2024,18.557.100.000,2.209.350.000,"0,14%","11,68","0,60","-6,08%","1,66","4,20","-4,93%","8,08","22,3%","14,15%","0,50","6,2%","-0,63%","0,86","4,3%","13,61%","2,70","10,7%","4,81%","6,35","13,4%","-27,87%","2,8%","14,2%","-6,61%","8,22","2,09","0,00%","9,73","0,41",,"26,9%","1,73",17.900.700.000,3.834.530.000,698.687.000,3.135.850.000,10.933.300.000,9.274.760.000,8.337.060.000,583.495.000,373.138.000,,,,,,,,,,,,,,,,,,
GNDI3,GNDI3,"66,95",ON NM,11/02/2022,INTERMEDICA ON NM,"55,49",Serv.Méd.Hospit. Análises e Diagnósticos,"85,40",Serv.Méd.Hospit. Análises e Diagnósticos,0,41.526.500.000,30/09/2021,43.473.000.000,620.261.000,"0,00%","-3.584,82","-0,02","0,00%","5,84","11,47","0,00%","87,05","18,5%","-16,49%","3,42","3,9%",,"2,38","-0,1%",,"79,65","2,7%","10,94%","-6,21","3,1%","-22,70%","2,4%","-0,2%","15,04%","50,88","1,17","135,75%","91,13","0,53",,"25,2%","0,69",17.466.000.000,3.779.540.000,1.832.990.000,1.946.550.000,3.660.280.000,7.116.080.000,3.220.490.000,45.370.000,-90.684.000,"43,60%","0,00%",,,,,,,,,,,,,,,,
GOAU3,GOAU3,"11,38",ON N1,29/11/2024,METALÚRGICA GERDAU ON N1,"9,61",Siderurgia e Metalurgia,"11,38",Siderurgia,967.341,11.543.300.000,30/09/2024,15.031.400.000,1.014.350.000,"1,34%","7,02","1,62","13,23%","0,61","18,63","13,79%","1,73","13,6%","11,13%","0,18","10,2%","7,02%","0,14","7,5%","4,87%","0,52","8,1%","26,69%","1,71","9,9%","33,42%","4,0%","8,7%","15,94%","1,53","3,00","18,32%","2,26","0,66",,"10,6%","0,79",82.103.800.000,12.532.900.000,9.044.760.000,3.488.140.000,33.069.900.000,18.902.200.000,17.378.000.000,2.024.790.000,458.271.000,,,,,,,,,,,,,,,,,,
GOAU4,GOAU4,"11,46",PN N1,29/11/2024,METALÚRGICA GERDAU PN N1,"9,26",Siderurgia e Metalurgia,"11,46",Siderurgia,94.100.500,11.624.500.000,30/09/2024,15.112.600.000,1.014.350.000,"1,33%","7,07","1,62","12,69%","0,61","18,63","13,69%","1,75","13,6%","14,06%","0,18","10,2%","9,96%","0,14","7,5%","-4,33%","0,53","8,1%","26,16%","1,72","9,9%","23,16%","4,0%","8,7%","23,34%","1,54","3,00","32,57%","2,27","0,66",,"10,6%","0,79",82.103.800.000,12.532.900.000,9.044.760.000,3.488.140.000,33.069.900.000,18.902.200.000,17.378.000.000,2.024.790.000,458.271.000,,,,,,,,,,,,,,,,,,
GOLL4,GOLL4,"1,34",PN,29/11/2024,GOL LINHAS AEREAS INTELIGENTES SA PN,"0,98",Transporte,"9,19",Transporte Aéreo,8.091.140,563.355.000,30/09/2024,18.122.500.000,420.414.000,"-0,74%","-0,27","-4,87","16,52%","-0,02","-57,16","16,52%","0,38","31,7%","-85,89%","0,03","8,0%","-85,06%","0,03","-11,0%","22,21%","-0,03","6,9%","-56,90%","-0,01","8,5%","-31,72%","0,0%","8,5%","-32,31%","5,54","0,30","44,60%","12,08","-0,80",,"30,8%","0,85",21.829.300.000,19.297.000.000,1.737.930.000,17.559.100.000,7.045.820.000,-24.031.200.000,4.959.640.000,-67.862.000,-830.233.000,,,,,,,,,,,,,,,,,,
GPAR3,GPAR3,"47,00",ON,18/10/2024,CELGPAR ON,"42,77",Energia Elétrica,"47,50",Energia Elétrica,109,3.744.820.000,30/09/2024,3.562.910.000,79.677.000,"0,00%","-511,80","-0,09","0,00%","4,87","9,64","0,00%","634,39","64,0%","-6,00%","250,93","39,6%","-6,00%","4,54","-49,0%","11,11%","16,21","0,7%","106,48%","20,16","0,9%","57,55%","0,0%","-1,0%","-31,85%","608,73","21,74","364,45%","603,58","0,02",,"-63,4%","0,02",824.883.000,13.955.000,195.859.000,-181.904.000,242.186.000,768.483.000,7.573.000,-3.697.000,2.170.000,,,,,,,,,,,,,,,,,,
GPCP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPIV33,GPIV33,"3,86",DR3,29/11/2024,"GP INVESTMENTS, LTD DR3","2,65",Serviços Financeiros Diversos,"5,28",Gestão de Recursos e Investimentos,143.403,261.457.000,30/09/2024,-,67.734.900,"-3,02%","0,00","0,00","5,75%","0,00","0,00","3,49%",-,-,"28,67%",-,-,"39,86%",-,-,"1,47%",-,"0,0%","-53,66%",-,-,"34,94%","0,0%",-,"-34,09%",-,-,"42,86%",-,-,,"-34,7%",-,0,,,,,0,,,0,,,,,,,0,0,0,0,,,,,,,,
GRND3,GRND3,"5,18",ON,29/11/2024,GRENDENE SA ON,"5,07","Tecidos, Vestuário e Calçados","6,67",Calçados,5.128.790,4.673.190.000,30/09/2024,3.550.730.000,902.160.000,"1,17%","7,10","0,73","1,88%","1,21","4,27","1,68%","10,41","46,1%","-15,93%","1,85","17,7%","-21,76%","1,09","26,0%","40,58%","1,89","10,5%","-27,94%","1,90","15,0%","13,56%","7,9%","17,1%","-30,32%","6,80","7,23","53,30%","7,91","0,02",,"8,2%","0,59",4.271.950.000,77.968.000,1.200.430.000,-1.122.460.000,2.873.610.000,3.854.390.000,749.482.000,159.320.000,223.515.000,,,,,,,,,,,,,,,,,,
GRNL4,GRNL4,"470,00",PN,12/02/2008,GRANÓLEO S/A PN,"0,00",,"0,00",,0,100.058.000,30/09/2007,97.740.300,212.890.000,"0,00%","11,09","42,37","0,00%","1,07","437,33","0,00%","-64,72","9,0%","0,00%","7,23","-11,2%",,"0,98","65,2%",,"8,04","-1,5%",,"15,01","-1,7%",,"0,0%","9,7%",,"-63,22","4,35",,"-63,22","0,05",,"21,5%","0,13",102.600.000,5.076.000,7.394.000,-2.318.000,16.164.000,93.104.000,292.000,-284.000,2.140.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
GSHP3,GSHP3,"6,65",ON NM,25/11/2024,Generalshopp ON NM,"6,65",Exploração de Imóveis,"18,12",Exploração de Imóveis,1.608,12.826.300,30/09/2024,2.021.210.000,1.928.770,"0,00%","-0,06","-114,37","-21,76%","-0,01","-550,17","-21,76%","0,25","67,8%","-58,93%","0,07","30,6%","-55,67%","0,01","-128,9%","-33,39%","0,24","3,8%","-35,84%","-0,01","4,1%","-38,36%","0,0%","20,8%","-43,45%","37,11","1,27","582,93%","38,65","-1,98",,"15,9%","0,12",1.386.080.000,2.100.270.000,91.886.000,2.008.390.000,246.740.000,-1.061.160.000,43.010.000,14.844.000,2.628.000,,,,,,,,,,,,,,,,,,
GUAR3,GUAR3,"6,97",ON,29/11/2024,GUARARAPES CONFECÇÕES ON,"4,76",Comércio,"9,71","Tecidos, Vestuário e Calçados",11.074.700,3.479.420.000,30/09/2024,4.349.100.000,499.200.000,"2,95%","16,19","0,43","-18,48%","0,67","10,33","-18,76%","4,91","58,6%","14,86%","0,37","7,6%","8,36%","0,27","2,3%","0,31%","1,21","5,4%","-32,91%","15,77","6,6%","-31,46%","1,7%","4,2%","-35,56%","3,14","1,55","18,05%","6,14","0,39",,"10,0%","0,72",13.028.600.000,2.034.470.000,1.164.790.000,869.674.000,8.093.560.000,5.155.640.000,2.299.950.000,177.123.000,45.134.000,,,,,,,,,,,,,,,,,,
GUAR4,GUAR4,"151,00",PN,06/02/2019,GUARARAPES CONFECÇÕES PN,"0,00",Comércio,"0,00","Tecidos, Vestuário e Calçados",0,75.379.200.000,30/09/2024,76.248.900.000,499.200.000,"0,00%","350,73","0,43","0,00%","14,62","10,33","0,00%","106,41","58,6%","0,00%","8,07","7,6%","0,00%","5,79","2,3%","0,00%","26,11","5,4%","0,00%","341,64","6,6%","0,00%","0,0%","4,2%","0,00%","55,08","1,55","-5,74%","107,63","0,39",,"10,0%","0,72",13.028.600.000,2.034.470.000,1.164.790.000,869.674.000,8.093.560.000,5.155.640.000,2.299.950.000,177.123.000,45.134.000,,,,,,,,,,,,,,,,,,
GVTT3,GVTT3,"57,70",ON NM,10/05/2010,GVT HOLDING ON NM,"0,00",,"0,00",,0,7.919.090.000,31/03/2010,8.143.160.000,137.246.000,"0,00%","57,38","1,01","0,00%","3,68","15,67","0,00%","25,92","48,7%","0,00%","4,31","16,6%",,"2,27","7,5%",,"21,82","8,8%",,"-18,43","10,3%",,"0,0%","6,4%",,"26,65","1,66",,"26,65","0,24",,"31,5%","0,53",3.491.790.000,508.061.000,283.996.000,224.065.000,911.284.000,2.150.790.000,513.446.000,105.733.000,32.433.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
HAGA3,HAGA3,"2,39",ON,29/11/2024,HAGA ON,"2,29",Construção e Engenharia,"3,06",Produtos para Construção,38.804,28.441.000,30/09/2024,4.144.300,11.900.000,"3,02%","6,70","0,36","-9,47%","-0,55","-4,31","-9,47%","-19,86","26,6%","-8,08%","0,97","-4,9%","-14,95%","0,43","14,5%","-21,07%","0,85","-2,2%","-48,70%","-0,48","-7,4%","110,30%","0,0%","-8,3%","-30,82%","-12,28","2,34","82,06%","-2,89","-0,40",,"-1,5%","0,44",65.896.300,20.754.100,45.050.800,-24.296.700,58.394.200,-51.269.500,8.802.070,31.273,772.243,,,,,,,,,,,,,,,,,,
HAGA4,HAGA4,"1,25",ON,29/11/2024,HAGA ON,"1,03",Construção e Engenharia,"1,40",Produtos para Construção,23.677,14.875.000,30/09/2024,-9.421.700,11.900.000,"-1,57%","3,50","0,36","-4,58%","-0,29","-4,31","-2,34%","-10,39","26,6%","4,17%","0,51","-4,9%","5,93%","0,23","14,5%","2,61%","0,44","-2,2%","-40,72%","-0,25","-7,4%","-5,83%","0,0%","-8,3%","-13,81%","27,91","2,34","48,45%","6,58","-0,40",,"-1,5%","0,44",65.896.300,20.754.100,45.050.800,-24.296.700,58.394.200,-51.269.500,8.802.070,31.273,772.243,,,,,,,,,,,,,,,,,,
HAPV3,HAPV3,"2,70",ON NM,29/11/2024,HAPVIDA ON NM,"2,70",Serv.Méd.Hospit. Análises e Diagnósticos,"4,66",Serv.Méd.Hospit. Análises e Diagnósticos,274.774.000,20.356.600.000,30/09/2024,24.025.100.000,7.539.460.000,"-0,37%","-45,63","-0,06","-25,00%","0,42","6,46","-27,22%","16,66","0,8%","-42,43%","1,21","7,3%","-39,33%","0,28","-2,6%","-12,40%","7,57","1,7%","-51,06%","-1,31","1,8%","-31,76%","0,0%","-0,9%","19,72%","24,03","1,39","107,06%","19,66","0,23",,"28,5%","0,23",73.866.600.000,11.072.700.000,7.404.150.000,3.668.570.000,9.666.300.000,48.687.500.000,7.733.430.000,214.243.000,-81.263.000,,,,,,,,,,,,,,,,,,
HBOR3,HBOR3,"1,60",ON,29/11/2024,Helbor ON,"1,60",Construção Civil,"3,41",Incorporações,1.221.100,214.162.000,30/09/2024,1.988.240.000,133.851.000,"0,00%","4,01","0,40","-16,23%","0,15","10,68","-14,44%","1,01","32,4%","-44,09%","0,16","16,2%","-53,12%","0,03","12,8%","80,02%","0,12","3,3%","-54,02%","-1,70","3,5%","-61,52%","5,7%","3,7%","-46,24%","8,16","1,97","184,37%","9,36","1,40",,"2,9%","0,20",6.424.430.000,2.004.560.000,230.474.000,1.774.080.000,3.719.750.000,1.429.510.000,346.558.000,56.633.000,9.192.000,,,,,,,,,,,,,,,,,,
