Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
BRSR4,BRSR4,"181,10",PN,21/06/2007,BANRISUL S/A PN,"0,00",Intermediários Financeiros,"0,00",Bancos,0,74.065.200,30/09/2024,-,408.974.000,"0,00%","0,08","2.287,23","0,00%","0,01","25.072,70","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","9,1%",,-,-,,-,-,,"7,6%",-,141.540.000.000,,,,,10.254.100.000,,,197.103.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,1.481.430.000,251.035.000,,,,,,,,
BRSR5,BRSR5,"15,00",PNA,10/12/2024,BANRISUL S/A PNA,"13,94",Intermediários Financeiros,"19,63",Bancos,817,6.134.610.000,30/09/2024,-,408.974.000,"-6,02%","6,56","2,29","-9,10%","0,60","25,07","-15,33%",-,-,"-14,74%",-,-,"-12,36%",-,"0,0%","6,67%",-,"0,0%","9,64%",-,-,"-10,08%","5,4%","9,1%","-18,25%",-,-,"4,05%",-,-,,"7,6%",-,141.540.000.000,,,,,10.254.100.000,,,197.103.000,,,,,,,0,0,1.481.430.000,251.035.000,,,,,,,,
BRSR6,BRSR6,"10,29",PNB,10/12/2024,BANRISUL S/A PNB,"10,20",Intermediários Financeiros,"14,72",Bancos,13.330.900,4.208.340.000,30/09/2024,-,408.974.000,"0,88%","4,50","2,29","-3,58%","0,41","25,07","-6,25%",-,-,"-10,69%",-,-,"-18,25%",-,"0,0%","47,08%",-,"0,0%","8,20%",-,-,"-28,88%","7,7%","9,1%","-30,07%",-,-,"-0,91%",-,-,,"7,6%",-,141.540.000.000,,,,,10.254.100.000,,,197.103.000,,,,,,,0,0,1.481.430.000,251.035.000,,,,,,,,
BRTP3,BRTP3,"35,71",ON N1,16/11/2009,BRASIL TELECOM PARTICIPAÇÕES S.A. ON N1,"0,00",,"0,00",,0,12.997.300.000,30/06/2009,16.272.300.000,363.969.000,"0,00%","-67,26","-0,53","0,00%","2,45","14,57","0,00%","6,03","44,8%","0,00%","1,17","19,4%",,"0,68","-3,0%",,"8,98","11,4%",,"-2,40","13,4%",,"0,0%","-3,6%",,"7,55","1,29",,"7,55","0,91",,"3,7%","0,59",18.990.400.000,4.823.650.000,1.548.740.000,3.274.910.000,6.487.940.000,5.302.340.000,2.647.670.000,417.083.000,-449.343.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
BRTP4,BRTP4,"20,81",PN N1,16/11/2009,BRASIL TELECOM PARTICIPAÇÕES S.A. PN N1,"0,00",,"0,00",,0,7.574.200.000,30/06/2009,10.849.100.000,363.969.000,"0,00%","-39,19","-0,53","0,00%","1,43","14,57","0,00%","3,51","44,8%","0,00%","0,68","19,4%",,"0,40","-3,0%",,"5,23","11,4%",,"-1,40","13,4%",,"0,0%","-3,6%",,"5,03","1,29",,"5,03","0,91",,"3,7%","0,59",18.990.400.000,4.823.650.000,1.548.740.000,3.274.910.000,6.487.940.000,5.302.340.000,2.647.670.000,417.083.000,-449.343.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
BSCT3,BSCT3,"4,05",ON,09/05/2007,BESC S.A. ON,"0,00",Intermediários Financeiros,"0,00",Bancos,0,680.311,30/06/2008,-,167.978.000,"0,00%","0,04","114,72","0,00%","0,00","1.267,79","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","9,0%",,-,-,,-,-,,"1,9%",-,6.275.340.000,,,,,212.960.000,,,16.352.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,0,0,,,,,,,,
BSCT5,BSCT5,"3,50",PNAANT,10/02/2009,BESC S.A. PNAANT,"0,00",Intermediários Financeiros,"0,00",Bancos,0,587.923.000,30/06/2008,-,167.978.000,"0,00%","30,51","0,11","0,00%","2,76","1,27","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","9,0%",,-,-,,-,-,,"1,9%",-,6.275.340.000,,,,,212.960.000,,,16.352.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,0,0,,,,,,,,
BSCT6,BSCT6,"2,58",PNBANT,10/02/2009,BESC S.A. PNBANT,"0,00",Intermediários Financeiros,"0,00",Bancos,0,433.383.000,30/06/2008,-,167.978.000,"0,00%","22,49","0,11","0,00%","2,04","1,27","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","9,0%",,-,-,,-,-,,"1,9%",-,6.275.340.000,,,,,212.960.000,,,16.352.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,0,0,,,,,,,,
BSEV3,BSEV3,"9,00",ON NM,14/05/2021,BIOSEV ON NM,"6,25",Alimentos Processados,"9,86",Açucar e Alcool,0,9.183.860.000,31/03/2021,15.839.100.000,1.020.430.000,"0,00%","56,31","0,16","0,00%","-10,76","-0,84","0,00%","4,40","26,0%","21,13%","0,89","20,2%",,"0,78","1,6%",,"-1,59","17,6%","0,00%","-1,02","20,7%","67,60%","0,0%","-19,1%","89,39%","3,70","0,39","-7,52%","7,59","-8,95",,"7,1%","0,87",11.839.700.000,7.636.890.000,981.607.000,6.655.280.000,3.701.120.000,-853.187.000,1.807.100.000,533.318.000,-290.904.000,"-32,15%","-39,38%",,,,,,,,,,,,,,,,
BSGR3,BSGR3,"1.091,28",ON,09/05/2005,AGF BRASIL SEGUROS ON,"0,00",,"0,00",,0,0,31/03/2005,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,-,"0,00%",-,-,,-,-,,-,"0,0%",,-,-,,"0,0%",-,,-,-,,-,-,,-,-,0,0,0,0,0,0,0,0,0,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
BSLI3,BSLI3,"8,20",ON,10/12/2024,BRB ON,"7,62",Intermediários Financeiros,"12,54",Bancos,5.230,3.262.300.000,30/09/2024,-,397.842.000,"2,50%","18,12","0,45","-1,91%","1,14","7,21","-7,13%",-,-,"-27,20%",-,-,"-22,13%",-,"0,0%","-28,43%",-,"0,0%","-24,46%",-,-,"82,11%","0,8%","6,3%","213,64%",-,-,"63,63%",-,-,,"5,9%",-,55.454.100.000,,,,,2.868.640.000,,,85.980.000,,,,,,,0,0,762.085.000,65.661.000,,,,,,,,
BSLI4,BSLI4,"8,28",ON,10/12/2024,BRB ON,"8,01",Intermediários Financeiros,"15,36",Bancos,5.238,3.294.130.000,30/09/2024,-,397.842.000,"2,86%","18,30","0,45","-0,60%","1,15","7,21","0,98%",-,-,"-12,82%",-,-,"-19,47%",-,"0,0%","-15,18%",-,"0,0%","-16,45%",-,-,"101,19%","0,8%","6,3%","138,70%",-,-,"16,40%",-,-,,"5,9%",-,55.454.100.000,,,,,2.868.640.000,,,85.980.000,,,,,,,0,0,762.085.000,65.661.000,,,,,,,,
BTOW3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUET3,BUET3,"24,99",ON,11/06/2010,BUETTNER S/A - INDUSTRIA E COMERCIO ON,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,121.077.000,31/12/2015,208.320.000,4.845.000,"0,00%","-5,46","-4,58","0,00%","-0,97","-25,73","0,00%","-13,13","6,6%","0,00%","1,96","-14,9%",,"0,57","-35,9%",,"-0,67","-4,4%",,"-0,39","-6,0%",,"0,0%","17,8%",,"-36,32","0,11",,"-22,60","-0,70",,"4,6%","0,29",211.823.000,87.460.000,217.000,87.243.000,22.605.000,-124.674.000,14.863.000,-1.932.000,-5.327.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
BUET4,BUET4,"18,49",PN,11/06/2010,BUETTNER S/A - INDUSTRIA E COMERCIO PN,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,89.584.000,31/12/2015,176.827.000,4.845.000,"0,00%","-4,04","-4,58","0,00%","-0,72","-25,73","0,00%","-9,72","6,6%","0,00%","1,45","-14,9%",,"0,42","-35,9%",,"-0,50","-4,4%",,"-0,29","-6,0%",,"0,0%","17,8%",,"-30,83","0,11",,"-19,18","-0,70",,"4,6%","0,29",211.823.000,87.460.000,217.000,87.243.000,22.605.000,-124.674.000,14.863.000,-1.932.000,-5.327.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
BVMF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAFE3,CAFE3,"2,00",ON,06/12/2012,CAFE SOLUVEL BRASILIA S/A ON,"0,00",,"0,00",,0,4.369.080,31/12/2011,374.817.000,2.184.540.000,"0,00%","0,02","110,85","0,00%","-0,01","-172,75","0,00%","-0,53","-8,7%","0,00%","0,28","-53,1%",,"0,01","2.163,8%",,"-0,01","-2,7%",,"-0,01","-2,8%",,"0,0%","-64,2%",,"-53,96","0,02",,"-45,67","-0,98",,"-11,3%","0,05",299.868.000,370.496.000,48.000,370.448.000,6.810.000,-377.387.000,2.766.000,-1.849.000,478.651.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CAFE4,CAFE4,"0,50",PN,20/12/2012,CAFE SOLUVEL BRASILIA S/A PN,"0,00",,"0,00",,0,1.092.270,31/12/2011,371.540.000,2.184.540.000,"0,00%","0,00","110,85","0,00%","0,00","-172,75","0,00%","-0,13","-8,7%","0,00%","0,07","-53,1%",,"0,00","2.163,8%",,"0,00","-2,7%",,"0,00","-2,8%",,"0,0%","-64,2%",,"-53,49","0,02",,"-45,27","-0,98",,"-11,3%","0,05",299.868.000,370.496.000,48.000,370.448.000,6.810.000,-377.387.000,2.766.000,-1.849.000,478.651.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CALI3,CALI3,"25,00",ON,11/11/2024,CAL S/A ON,"17,13",Construção Civil,"28,38",Incorporações,61,93.025.000,30/09/2024,143.649.000,3.721.000,"0,00%","-567,23","-0,04","0,00%","3,14","7,97","0,00%","-4,50","30,3%","41,92%","1,83","-40,7%","27,73%","0,38","-0,3%","149,47%","3,49","-8,4%","0,00%","-0,66","-8,9%","0,00%","2,5%","-0,6%","0,00%","-7,78","1,55","0,00%","-6,95","1,98",,"36,8%","0,21",245.818.000,58.804.000,8.180.000,50.624.000,75.405.000,29.660.000,11.362.000,-7.587.000,1.312.000,,,,,,,,,,,,,,,,,,
CALI4,CALI4,"50,00",PN,22/12/2020,CAL S/A PN,"0,00",Construção Civil,"0,00",Incorporações,0,186.050.000,30/09/2024,236.674.000,3.721.000,"0,00%","-1.134,45","-0,04","0,00%","6,27","7,97","0,00%","-9,00","30,3%","0,00%","3,66","-40,7%","0,00%","0,76","-0,3%","0,00%","6,97","-8,4%","0,00%","-1,32","-8,9%","0,00%","0,0%","-0,6%","-0,16%","-12,81","1,55","-30,65%","-11,45","1,98",,"36,8%","0,21",245.818.000,58.804.000,8.180.000,50.624.000,75.405.000,29.660.000,11.362.000,-7.587.000,1.312.000,,,,,,,,,,,,,,,,,,
CAMB3,CAMB3,"10,33",ON,10/12/2024,PENALTY ON,"8,25","Tecidos, Vestuário e Calçados","12,38",Calçados,541.441,436.701.000,30/09/2024,392.043.000,42.275.000,"0,78%","5,86","1,76","-2,64%","1,54","6,70","-8,41%","4,43","48,7%","20,16%","0,96","21,7%","1,79%","1,10","16,4%","70,38%","3,70","24,8%","35,91%","4,93","30,3%","-13,05%","6,5%","26,3%","-17,51%","3,52","2,38","5,38%","3,98","0,01",,"35,5%","1,14",398.016.000,3.555.000,48.213.000,-44.658.000,203.517.000,283.139.000,124.306.000,28.248.000,20.650.000,,,,,,,,,,,,,,,,,,
CAMB4,CAMB4,"6,25",PN,20/12/2019,PENALTY PN,"0,00","Tecidos, Vestuário e Calçados","0,00",Calçados,0,264.219.000,30/09/2024,219.561.000,42.275.000,"0,00%","3,54","1,76","0,00%","0,93","6,70","0,00%","2,68","48,7%","0,00%","0,58","21,7%","0,00%","0,66","16,4%","0,00%","2,24","24,8%","0,00%","2,98","30,3%","0,00%","0,0%","26,3%","0,00%","1,97","2,38","124,82%","2,23","0,01",,"35,5%","1,14",398.016.000,3.555.000,48.213.000,-44.658.000,203.517.000,283.139.000,124.306.000,28.248.000,20.650.000,,,,,,,,,,,,,,,,,,
CAML3,CAML3,"7,03",ON NM,10/12/2024,CAMIL ON NM,"6,85",Alimentos Processados,"9,94",Alimentos Diversos,4.109.790,2.460.500.000,31/08/2024,6.344.920.000,350.000.000,"2,63%","5,51","1,28","-1,82%","0,72","9,83","-9,56%","3,29","20,9%","-9,51%","0,21","6,3%","-14,33%","0,20","3,8%","5,33%","0,61","6,2%","-24,70%","-2,47","9,0%","4,98%","4,2%","13,0%","29,26%","6,28","2,11","25,84%","8,49","1,90",,"15,4%","0,98",12.083.200.000,6.532.810.000,2.648.390.000,3.884.420.000,7.645.690.000,3.440.300.000,3.261.560.000,220.370.000,118.747.000,,,,,,,,,,,,,,,,,,
CARD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASH3,CASH3,"3,15",ON NM,10/12/2024,MELIUZ ON NM,"2,67",Programas e Serviços,"4,42",Programas e Serviços,3.769.300,274.583.000,30/09/2024,33.337.200,87.169.300,"1,29%","-8,82","-0,36","-1,87%","0,86","3,67","-7,89%","-3,42","-23,2%","-9,46%","0,79","-23,2%","-6,28%","0,58","-10,5%","-32,63%","1,28","-17,1%","-63,58%","1,77","-36,4%","29,64%","156,5%","-9,7%","58,95%","-0,49","3,49","0,00%","-0,41","0,00",,"15,6%","0,73",470.638.000,251.000,241.497.000,-241.246.000,301.753.000,319.905.000,90.288.000,4.272.000,9.515.000,,,,,,,,,,,,,,,,,,
CASN3,CASN3,"10,45",ON,28/04/2023,CASAN ON,"0,00",Água e Saneamento,"0,00",Água e Saneamento,0,12.024.400.000,30/09/2024,13.954.100.000,1.150.660.000,"0,00%","65,20","0,16","0,00%","5,49","1,90","0,00%","26,19","48,0%","0,00%","6,46","24,7%","0,00%","2,37","9,9%","-18,42%","-203,84","9,1%","-0,01%","-5,54","9,5%","4,89%","0,1%","8,4%","-4,17%","21,26","0,92","124,72%","30,39","0,95",,"8,6%","0,37",5.067.490.000,2.080.140.000,150.449.000,1.929.690.000,708.692.000,2.188.540.000,496.640.000,150.753.000,73.104.000,,,,,,,,,,,,,,,,,,
CBAV3,CBAV3,"6,20",ON NM,10/12/2024,CBA ON NM,"3,64",Mineração,"7,54",Minerais Metálicos,23.629.300,4.036.650.000,30/09/2024,7.215.990.000,651.073.000,"-1,74%","-5,57","-1,11","-2,36%","1,01","6,16","15,24%","13,29","9,6%","46,57%","0,52","3,9%","21,57%","0,30","-7,7%","-52,70%","1,54","2,2%","-13,39%","-0,87","2,8%","14,97%","0,0%","-18,1%","0,00%","8,03","2,31","0,00%","23,77","1,21",,"-8,4%","0,58",13.557.100.000,4.843.640.000,1.664.300.000,3.179.340.000,4.622.710.000,4.012.330.000,2.135.480.000,262.038.000,57.810.000,,,,,,,,,,,,,,,,,,
CBEE3,CBEE3,"12,00",ON,10/12/2024,AMPLA ENERG ON,"9,00",Energia Elétrica,"19,99",Energia Elétrica,733,3.532.460.000,30/09/2024,9.667.970.000,294.372.000,"0,00%","-48,08","-0,25","0,00%","0,62","19,44","-7,69%","3,22","18,3%","-18,92%","0,42","13,1%","-18,92%","0,19","-0,9%","9,71%","-1,16","6,0%","-41,12%","-0,38","6,5%","15,88%","0,0%","-1,3%","3,24%","5,11","0,52","-22,72%","8,81","1,11",,"6,8%","0,46",18.272.600.000,6.364.370.000,228.858.000,6.135.510.000,3.267.360.000,5.721.310.000,2.249.610.000,239.343.000,-1.026.000,,,,,,,,,,,,,,,,,,
CBMA3,CBMA3,"0,01",ON,01/03/2017,COBRASMA S/A ON,"0,00",,"0,00",,0,1.025.850,30/09/2024,22.751.200.000,102.585.000,"0,00%","0,00","-35,43","0,00%","0,00","-246,39","0,00%","-0,39","100,0%","0,00%","2,56","-649,1%",,"0,01","-929.444,0%",,"-0,36","-1,9%","0,00%","0,00","-1,9%","0,00%","0,0%","14,4%","0,00%","102.023,00","0,58","0,00%","-8.740,38","-0,90",,"-6,4%","0,00",139.179.000,22.750.200.000,0,22.750.200.000,3.847.000,-25.276.300.000,98.000,-9.222.000,-1.012.680.000,"0,00%","-75,00%",,,,,,,,,,,,,,,,
CBMA4,CBMA4,"0,01",PN,01/03/2017,COBRASMA S/A PN,"0,00",,"0,00",,0,1.025.850,30/09/2024,22.751.200.000,102.585.000,"0,00%","0,00","-35,43","0,00%","0,00","-246,39","0,00%","-0,39","100,0%","0,00%","2,56","-649,1%",,"0,01","-929.444,0%",,"-0,36","-1,9%","0,00%","0,00","-1,9%","0,00%","0,0%","14,4%","0,00%","102.023,00","0,58","0,00%","-8.740,38","-0,90",,"-6,4%","0,00",139.179.000,22.750.200.000,0,22.750.200.000,3.847.000,-25.276.300.000,98.000,-9.222.000,-1.012.680.000,"0,00%","-66,67%",,,,,,,,,,,,,,,,
CCHI3,CCHI3,"0,02",ON,23/11/2015,CHIARELLI ON,"0,00",Construção e Engenharia,"0,00",Produtos para Construção,0,1.560.000,30/06/2014,19.648.000,78.000.000,"0,00%","0,00","0,00","0,00%","-0,01","-2,06","0,00%",-,-,"0,00%",-,-,,"0,08",-,,-,"0,0%",,-,-,,"0,0%",-,,-,-,"0,00%",-,-,,"20,4%",-,20.350.000,18.174.000,86.000,18.088.000,1.104.000,-160.477.000,0,0,0,"0,00%","0,00%","0,00%","-60,00%","-68,75%",,,,,,,,,,,,,
CCHI4,CCHI4,"0,02",PN,23/11/2015,CHIARELLI PN,"0,00",Construção e Engenharia,"0,00",Produtos para Construção,0,1.560.000,30/06/2014,19.648.000,78.000.000,"0,00%","0,00","0,00","0,00%","-0,01","-2,06","0,00%",-,-,"0,00%",-,-,,"0,08",-,,-,"0,0%",,-,-,,"0,0%",-,,-,-,"0,00%",-,-,,"20,4%",-,20.350.000,18.174.000,86.000,18.088.000,1.104.000,-160.477.000,0,0,0,"0,00%","0,00%","0,00%","-50,00%","-63,64%",,,,,,,,,,,,,
CCIM3,CCIM3,"5,52",ON NM,18/10/2012,CC DES IMOB ON NM,"0,00",Construção Civil,"0,00",Incorporações,0,623.760.000,30/06/2012,1.742.530.000,113.000.000,"0,00%","-16,44","-0,34","0,00%","0,94","5,84","0,00%","8,96","15,4%","0,00%","0,50","5,6%",,"0,20","-3,0%",,"0,53","2,2%",,"-1,09","2,4%",,"0,0%","-5,7%",,"38,84","2,58",,"25,04","1,93",,"30,0%","0,40",3.143.290.000,1.276.500.000,157.728.000,1.118.770.000,1.910.360.000,660.347.000,473.326.000,83.487.000,68.660.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CCPR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCRO3,CCRO3,"10,84",ON NM,10/12/2024,COMPANHIA DE CONCESSÕES RODOVIÁRIAS ON NM,"10,66",Transporte,"14,05",Exploração de Rodovias,108.907.000,21.896.800.000,30/09/2024,47.645.500.000,2.020.000.000,"1,69%","13,82","0,78","-1,72%","1,62","6,69","-7,27%","3,75","36,2%","-20,23%","1,01","26,8%","-20,96%","0,37","8,3%","33,13%","3,53","9,9%","-3,90%","-0,67","11,8%","-12,81%","3,8%","11,7%","-26,16%","6,35","1,98","66,34%","8,17","2,55",,"20,7%","0,37",59.077.100.000,34.391.900.000,8.643.270.000,25.748.700.000,12.571.900.000,13.510.200.000,5.589.810.000,1.422.420.000,422.004.000,,,,,,,,,,,,,,,,,,
CCTU4,CCTU4,"37,28",PN,30/10/2007,COMPANHIA BRASILEIRA DE CARTUCHOS - CBC PN,"0,00",,"0,00",,0,76.274.900,30/06/2007,113.994.000,2.046.000,"0,00%","7,65","4,87","0,00%","0,92","40,35","0,00%","14,56","25,1%","0,00%","0,31","2,1%",,"0,41","4,0%",,"2,29","2,8%",,"-28,32","3,0%",,"0,0%","12,1%",,"21,77","1,48",,"21,77","0,48",,"12,5%","1,32",188.118.000,39.788.000,2.069.000,37.719.000,102.875.000,82.550.000,64.307.000,-2.375.000,785.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CCXC3,CCXC3,"1,16",ON NM,17/01/2020,CCX CARVAO ON NM,"1,14",Mineração,"2,34",Minerais Metálicos,0,1.973.160,30/09/2019,1.564.160,1.701.000,"0,00%","-0,48","-2,43","0,00%","-0,04","-30,98","0,00%","-0,65",-,"-45,02%",-,-,,"0,18","0,0%",,-,"-28,5%",,-,-,,"0,0%","7,9%","-44,23%","-0,52",-,"-43,32%","-0,52",-,,-,-,10.669.000,0,409.000,-409.000,10.669.000,-52.699.000,0,-750.000,1.446.000,"-41,75%","-56,55%","-55,11%","70,00%",,,,,,,,,,,,,,
CEAB3,CEAB3,"10,76",ON NM,10/12/2024,CEA MODAS ON NM,"6,99",Comércio,"13,81","Tecidos, Vestuário e Calçados",72.516.600,3.316.720.000,30/09/2024,3.599.240.000,308.245.000,"5,59%","9,06","1,19","1,80%","1,04","10,32","-15,67%","3,98","54,2%","27,79%","0,45","11,3%","37,42%","0,38","5,0%","241,92%","3,76","9,5%","-62,76%","-2,21","14,5%","-52,29%","0,0%","11,5%","-27,83%","2,32","1,27","5,47%","4,32","0,45",,"15,4%","0,84",8.776.860.000,1.430.660.000,1.148.140.000,282.524.000,4.097.210.000,3.180.770.000,1.799.810.000,176.503.000,42.819.000,,,,,,,,,,,,,,,,,,
CEBR3,CEBR3,"16,29",ON,10/12/2024,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON,"14,52",Energia Elétrica,"26,33",Energia Elétrica,107.093,1.174.220.000,30/09/2024,497.657.000,72.082.000,"1,81%","6,82","2,39","-1,33%","1,09","14,92","-11,07%","9,37","54,8%","11,65%","3,36","35,9%","-0,57%","0,80","63,8%","105,15%","1,74","8,5%","-19,61%","1,89","16,0%","8,66%","9,6%","16,0%","135,49%","3,73","7,93","36,22%","3,97",-,,"-21,0%","0,24",1.475.680.000,0,676.559.000,-676.559.000,771.591.000,1.075.360.000,82.180.000,27.301.000,47.829.000,,,,,,,,,,,,,,,,,,
CEBR5,CEBR5,"15,80",PNA,10/12/2024,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNA,"14,04",Energia Elétrica,"21,99",Energia Elétrica,60.954,1.138.900.000,30/09/2024,462.337.000,72.082.000,"0,51%","6,61","2,39","3,13%","1,06","14,92","-2,14%","9,08","54,8%","13,30%","3,26","35,9%","6,75%","0,77","63,8%","70,29%","1,69","8,5%","-10,87%","1,84","16,0%","-11,26%","9,9%","16,0%","148,26%","3,47","7,93","135,81%","3,69",-,,"-21,0%","0,24",1.475.680.000,0,676.559.000,-676.559.000,771.591.000,1.075.360.000,82.180.000,27.301.000,47.829.000,,,,,,,,,,,,,,,,,,
CEBR6,CEBR6,"17,05",PNB,10/12/2024,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB,"15,64",Energia Elétrica,"22,57",Energia Elétrica,177.214,1.229.000.000,30/09/2024,552.439.000,72.082.000,"-0,12%","7,14","2,39","0,35%","1,14","14,92","-1,41%","9,80","54,8%","9,19%","3,52","35,9%","3,24%","0,83","63,8%","112,86%","1,82","8,5%","-15,86%","1,98","16,0%","-2,56%","10,1%","16,0%","180,28%","4,14","7,93","88,23%","4,41",-,,"-21,0%","0,24",1.475.680.000,0,676.559.000,-676.559.000,771.591.000,1.075.360.000,82.180.000,27.301.000,47.829.000,,,,,,,,,,,,,,,,,,
CEDO3,CEDO3,"24,99",ON,10/12/2024,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA ON,"22,00","Tecidos, Vestuário e Calçados","39,00",Fios e Tecidos,15.997,249.900.000,30/09/2024,623.369.000,10.000.000,"4,30%","3,94","6,35","12,06%","1,01","24,86","-2,00%","1,35","29,6%","-0,04%","0,25","18,3%","-9,59%","0,28","6,3%","335,28%","2,22","20,5%","-11,68%","-1,06","22,7%","-37,70%","0,0%","25,5%","28,22%","2,99","1,37","50,00%","3,37","1,53",,"14,4%","1,12",900.529.000,380.596.000,7.127.000,373.469.000,414.100.000,248.620.000,294.766.000,49.983.000,17.158.000,,,,,,,,,,,,,,,,,,
CEDO4,CEDO4,"22,30",PN,10/12/2024,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA PN,"21,06","Tecidos, Vestuário e Calçados","31,42",Fios e Tecidos,20.432,223.000.000,30/09/2024,596.469.000,10.000.000,"0,72%","3,51","6,35","1,36%","0,90","24,86","-15,85%","1,21","29,6%","-10,80%","0,22","18,3%","-18,20%","0,25","6,3%","609,90%","1,98","20,5%","-23,20%","-0,94","22,7%","-11,19%","0,0%","25,5%","-35,14%","2,86","1,37","44,67%","3,22","1,53",,"14,4%","1,12",900.529.000,380.596.000,7.127.000,373.469.000,414.100.000,248.620.000,294.766.000,49.983.000,17.158.000,,,,,,,,,,,,,,,,,,
CEEB3,CEEB3,"38,49",ON,10/12/2024,COELBA ON,"35,82",Energia Elétrica,"41,02",Energia Elétrica,27.453,10.088.100.000,30/09/2024,23.618.100.000,262.096.000,"-0,03%","5,77","6,67","1,29%","1,45","26,54","0,13%","2,53","30,1%","2,96%","0,65","25,6%","1,16%","0,35","11,2%","13,67%","-6,35","13,8%","39,62%","-0,60","14,8%","-13,63%","7,3%","25,1%","12,42%","4,80","0,76","71,09%","5,93","2,06",,"4,4%","0,54",28.935.000.000,14.297.000.000,767.000.000,13.530.000.000,5.125.000.000,6.957.000.000,3.855.000.000,804.000.000,294.000.000,,,,,,,,,,,,,,,,,,
CEEB5,CEEB5,"35,70",PNA,28/10/2024,COELBA PNA,"33,91",Energia Elétrica,"39,00",Energia Elétrica,610,9.356.830.000,30/09/2024,22.886.800.000,262.096.000,"0,00%","5,35","6,67","0,00%","1,34","26,54","0,00%","2,35","30,1%","-6,63%","0,60","25,6%","-1,72%","0,32","11,2%","38,11%","-5,89","13,8%","0,23%","-0,56","14,8%","-5,90%","7,9%","25,1%","16,93%","4,66","0,76","29,40%","5,75","2,06",,"4,4%","0,54",28.935.000.000,14.297.000.000,767.000.000,13.530.000.000,5.125.000.000,6.957.000.000,3.855.000.000,804.000.000,294.000.000,,,,,,,,,,,,,,,,,,
