Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
cmig4,"11,64","7,20","12,13","15,73","59,45%",PN,"1,041",125,"0,02","0,02",10.088.673,127.117.280,1.093,28.060.032.000,"0,6897","1,2296","78,28%","0,0000","78,28%",63.006.898.000,16.272.739.000,14.134.273.000,6.621.236.000,7.513.037.000,36.190.513.010,43.703.550.010,Nível 1,"81,34%",Utilidade Pública,Energia Elétrica,Energia Elétrica,194.264,1.847,1.952,190.465,-,
cmin3,"5,27","4,32","7,13","15,52","-16,08%",ON,"0,278",133,"1,62","1,62",5.803.386,30.815.980,312,8.945.330.000,"0,6976","0,7387","5,90%","0,0000","5,90%",34.460.050.000,16.603.527.000,8.740.340.000,14.492.550.000,-5.752.210.000,28.907.735.660,23.155.525.660,Nível 2,"30,02%",Materiais Básicos,Mineração,Minerais Metálicos,125.537,1.489,1.495,122.553,-,
cmsa3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,17.048,,,%,,%,17.476,16.385,0,16.385,-16.385,0,-16.385,,--%,Financeiro e Outros,Outros,Outros,2,0,2,0,-,
cmsa4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,17.048,,,%,,%,17.476,16.385,0,16.385,-16.385,0,-16.385,,--%,Financeiro e Outros,Outros,Outros,2,0,2,0,-,
cnsy3,"30,22",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,-39.404.000,,,%,,%,174.172.000,22.719.000,166.712.000,6.357.000,160.355.000,935.885.084,1.096.240.084,,--%,Consumo Cíclico,Mídia,Produção e Difusão de Filmes e Programas,6,0,3,3,-,
coce3,"27,50","27,50","50,02","3,51","-37,71%",ON,"0,000",0,"5,00","5,00",6,282,1,5.043.904.000,"0,3080","0,9646","213,22%","0,0000","213,22%",13.710.980.000,2.803.689.000,5.396.609.000,162.165.000,5.234.444.000,2.051.658.637,7.286.102.637,,"25,95%",Utilidade Pública,Energia Elétrica,Energia Elétrica,7.816,14,287,7.515,-,
coce5,"24,50","24,50","44,42","3,94","-43,18%",PNA,"0,000",0,"1,40","1,40",772,28.487,2,5.043.904.000,"0,3080","0,9646","213,22%","0,0000","213,22%",13.710.980.000,2.803.689.000,5.396.609.000,162.165.000,5.234.444.000,2.051.658.637,7.286.102.637,,"25,95%",Utilidade Pública,Energia Elétrica,Energia Elétrica,7.816,14,287,7.515,-,
coce6,"12,83","12,83","12,83","7,52","0,00%",PNB,"0,000",0,"0,00","0,00",0,0,0,5.043.904.000,"0,3080","0,9646","213,22%","0,0000","213,22%",13.710.980.000,2.803.689.000,5.396.609.000,162.165.000,5.234.444.000,2.051.658.637,7.286.102.637,,"25,95%",Utilidade Pública,Energia Elétrica,Energia Elétrica,7.816,14,287,7.515,-,
cogn3,"1,26","1,23","3,50",-,"-61,70%",ON,"0,118",280,"0,25","0,25",3.145.490,7.486.266,88,11.616.160.000,"0,0000","0,0000","0,00%","0,0000","0,00%",23.866.998.000,4.221.237.000,6.888.670.000,1.126.271.000,5.762.399.000,2.364.523.825,8.126.922.825,Novo Mercado,"99,78%",Consumo Cíclico,Diversos,Serviços Educacionais,226.264,571,859,224.834,-,
corr3,"2,71",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,4.665.000,"74,8669","0,0000","100,00%","0,0000","100,00%",16.138.000,12.142.000,0,12.014.000,-12.014.000,1.278.895,-10.735.105,,"72,66%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,297,2,19,276,-,
corr4,"82,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,4.665.000,"74,8669","0,0000","100,00%","0,0000","100,00%",16.138.000,12.142.000,0,12.014.000,-12.014.000,1.278.895,-10.735.105,,"72,66%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,297,2,19,276,-,
cpfe3,"32,71","30,74","35,68","8,42","-4,33%",ON,"0,305",66,"0,59","0,59",586.956,20.613.895,97,19.176.418.000,"2,8856","2,7540","4,56%","0,0000","4,56%",74.028.917.000,15.514.704.000,28.112.139.000,3.943.277.000,24.168.862.000,37.690.242.732,61.859.104.732,Novo Mercado,"16,29%",Utilidade Pública,Energia Elétrica,Energia Elétrica,48.872,906,4.916,43.050,-,
cple11,"50,12","39,79","50,12","3,28","16,69%",,"0,000",0,"0,01","0,01",167.100,0,23,25.493.448.000,"1,6417","0,0000","100,00%","0,0000","100,00%",56.553.810.000,14.948.050.000,16.227.629.000,7.586.518.000,8.641.111.000,27.299.445.115,35.940.556.115,Nível 2,"100,00%",Utilidade Pública,Energia Elétrica,Energia Elétrica,264.709,1.075,950,262.684,-,1 ON (CPLE3)
cple3,"8,56","7,91","9,64","2,28","-0,35%",ON,"0,000",3,"0,17","0,17",106.054,930.094,23,25.493.448.000,"0,3040","0,1955","35,70%","0,0000","35,70%",56.553.810.000,14.948.050.000,16.227.629.000,7.586.518.000,8.641.111.000,27.299.445.115,35.940.556.115,Nível 2,"100,00%",Utilidade Pública,Energia Elétrica,Energia Elétrica,264.709,1.075,950,262.684,-,
cple5,"11,60","11,00","24,39","2,72","-52,44%",PNA,"0,000",0,"15,00","15,00",5,0,1,25.493.448.000,"0,4169","0,3153","24,37%","0,0000","24,37%",56.553.810.000,14.948.050.000,16.227.629.000,7.586.518.000,8.641.111.000,27.299.445.115,35.940.556.115,Nível 2,"100,00%",Utilidade Pública,Energia Elétrica,Energia Elétrica,264.709,1.075,950,262.684,-,
cple6,"9,61","8,86","10,75","2,24","4,80%",PNB,"0,796",123,"0,03","0,03",12.658.074,124.049.125,782,25.493.448.000,"0,3344","0,2150","35,70%","0,0000","35,70%",56.553.810.000,14.948.050.000,16.227.629.000,7.586.518.000,8.641.111.000,27.299.445.115,35.940.556.115,Nível 2,"100,00%",Utilidade Pública,Energia Elétrica,Energia Elétrica,264.709,1.075,950,262.684,-,
cpre3,"18,23",-,-,-,-%,ON,"0,000",0,"2,00","1,20",100,1.822,1,4.167.804.000,"0,0000","0,0000","0,00%","0,0000","0,00%",10.961.676.000,1.256.230.000,1.046.828.000,543.187.000,503.641.000,10.824.655.048,11.328.296.048,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,2,0,2,0,-,
crde3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crem3,"14,50",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,189.701.000,"0,0000","0,0000","0,00%","0,0000","0,00%",693.715.000,418.112.000,299.811.000,107.394.000,192.417.000,465.122.474,657.539.474,,--%,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,175,0,7,168,-,
crfb3,"6,59","6,35","13,90",-,"-42,55%",ON,"0,175",125,"59,11","59,11",6.818.575,94.778.193,386,19.842.000.000,"0,1478","0,0000","100,00%","0,0000","100,00%",88.593.000.000,40.097.000.000,22.287.000.000,3.980.000.000,18.307.000.000,13.898.683.725,32.205.683.725,Novo Mercado,"25,26%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,16.624,743,365,15.516,-,
criv3,"6,98","5,60","6,98",-,"24,64%",ON,"0,000",0,"5,00","5,00",10,69,1,1.080.724.000,"0,0000","0,0000","0,00%","0,0000","0,00%",17.373.482.000,9.714.911.000,-,9.714.911.000,-,707.929.532,707.929.532,,"16,07%",Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,4.623,15,452,4.156,-,
criv4,"6,74","5,54","7,06",-,"20,57%",PN,"0,000",0,"5,00","5,00",2.900,19.401,1,1.080.724.000,"0,2370","0,0000","100,00%","0,0000","100,00%",17.373.482.000,9.714.911.000,-,9.714.911.000,-,707.929.532,707.929.532,,"16,07%",Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,4.623,15,452,4.156,-,
crpg3,"26,51","26,50","40,65","1,05","-33,09%",ON,"0,000",0,"3,00","3,00",1,0,1,428.693.000,"5,2477","0,2786","94,69%","0,0000","94,69%",592.604.000,382.987.000,7.306.000,45.810.000,-38.504.000,693.468.380,654.964.380,,"28,35%",Materiais Básicos,Químicos,Químicos Diversos,4.766,97,168,4.501,-,
crpg5,"22,49","22,01","37,42","1,29","-38,69%",PNA,"0,000",0,"5,00","5,00",400,13.160,1,428.693.000,"5,2477","0,2895","94,48%","0,0000","94,48%",592.604.000,382.987.000,7.306.000,45.810.000,-38.504.000,693.468.380,654.964.380,,"28,35%",Materiais Básicos,Químicos,Químicos Diversos,4.766,97,168,4.501,-,
crpg6,"23,26","23,26","37,16","1,20","-37,08%",PNB,"0,000",0,"5,00","5,00",100,3.578,1,428.693.000,"5,2477","0,2786","94,69%","0,0000","94,69%",592.604.000,382.987.000,7.306.000,45.810.000,-38.504.000,693.468.380,654.964.380,,"28,35%",Materiais Básicos,Químicos,Químicos Diversos,4.766,97,168,4.501,-,
csab3,"30,50","30,00","35,00",-,"-12,86%",ON,"0,000",0,"0,00","0,00",0,0,0,211.654.000,"0,6023","0,0000","100,00%","0,0000","100,00%",413.543.000,85.385.000,-,64.337.000,-,305.164.800,305.164.800,,"52,69%",Financeiro e Outros,Previdência e Seguros,Seguradoras,992,3,23,966,-,
csab4,"48,97","36,60","48,97",-,"13,23%",PN,"0,000",0,"0,00","0,00",0,0,0,211.654.000,"0,6626","0,0000","100,00%","0,0000","100,00%",413.543.000,85.385.000,-,64.337.000,-,305.164.800,305.164.800,,"52,69%",Financeiro e Outros,Previdência e Seguros,Seguradoras,992,3,23,966,-,
csan3,"9,63","9,63","18,87","4,69","-43,88%",ON,"0,550",324,"0,02","0,02",3.358.645,54.477.222,128,19.923.819.000,"0,4286","0,4515","5,34%","0,0000","5,34%",144.830.013.000,31.530.878.000,68.221.895.000,14.627.568.000,53.594.327.000,17.975.078.075,71.569.405.075,Novo Mercado,"61,66%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,88.597,1.410,680,86.507,-,
csed3,"3,02","3,02","5,26","5,45","-25,06%",ON,"0,000",0,"7,31","7,31",15.677,72.585,6,1.478.500.000,"0,0688","0,1646","139,21%","0,0000","139,21%",4.833.057.000,1.080.677.000,1.076.879.000,632.925.000,443.954.000,1.100.918.507,1.544.872.507,Novo Mercado,"12,39%",Consumo Cíclico,Diversos,Serviços Educacionais,3.827,16,131,3.680,-,
csmg3,"24,60","16,49","25,81","14,74","49,18%",ON,"0,000",39,"0,19","0,19",281.165,6.090.034,68,7.866.589.000,"1,6691","2,4022","43,92%","0,0000","43,92%",15.358.212.000,2.609.668.000,6.160.105.000,1.090.829.000,5.069.276.000,9.354.225.497,14.423.501.497,Novo Mercado,"49,56%",Utilidade Pública,Água e Saneamento,Água e Saneamento,99.058,226,703,98.129,-,
csna3,"10,98","10,14","17,93","11,54","-29,84%",ON,"0,392",244,"0,09","0,09",3.035.200,47.470.528,1.261,13.418.340.000,"1,9599","1,2669","35,36%","0,0000","35,36%",96.877.650.000,34.892.551.000,51.631.661.000,19.480.797.000,32.150.864.000,14.560.511.538,46.711.375.538,,"54,26%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,93.809,1.922,1.983,89.904,-,
csrn3,"13,60","13,00","27,01","17,92","-46,27%",ON,"0,000",0,"5,00","5,00",1,27,1,1.514.000.000,"1,5090","2,4377","61,55%","0,0000","61,55%",5.914.000.000,1.393.000.000,3.012.000.000,403.000.000,2.609.000.000,2.358.629.618,4.967.629.618,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,6.649,47,379,6.223,-,
csrn5,"15,10","15,00","25,17","17,76","-39,72%",PNA,"0,000",0,"5,00","5,00",2,56,1,1.514.000.000,"1,6599","2,6815","61,55%","0,0000","61,55%",5.914.000.000,1.393.000.000,3.012.000.000,403.000.000,2.609.000.000,2.358.629.618,4.967.629.618,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,6.649,47,379,6.223,-,
csrn6,"15,50","14,50","24,95","17,30","-35,55%",PNB,"0,000",0,"6,88","6,88",24,0,2,1.514.000.000,"1,5112","2,6815","77,44%","0,0000","77,44%",5.914.000.000,1.393.000.000,3.012.000.000,403.000.000,2.609.000.000,2.358.629.618,4.967.629.618,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,6.649,47,379,6.223,-,
ctca3,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,979.631.000,"0,0000","0,1128","0,00%","0,0000","0,00%",1.194.677.000,558.336.000,103.552.000,521.578.000,-418.026.000,0,-418.026.000,,"100,00%",Consumo não Cíclico,Agropecuária,Agricultura,90,1,89,0,-,
ctka3,"21,89","13,00","21,89",-,"45,93%",ON,"0,000",0,"1,00","1,00",100,3.040,1,-83.184.000,"0,0000","0,0000","0,00%","0,0000","0,00%",640.230.000,444.629.000,468.356.000,52.251.000,416.105.000,129.946.920,546.051.920,,"12,79%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.274,43,194,1.037,-,
ctka4,"20,12","15,46","22,00",-,"-4,19%",PN,"0,000",0,"5,00","5,00",4,0,1,-83.184.000,"0,0000","0,0000","0,00%","0,0000","0,00%",640.230.000,444.629.000,468.356.000,52.251.000,416.105.000,129.946.920,546.051.920,,"12,79%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.274,43,194,1.037,-,
ctnm3,"7,13","7,11","10,13",-,"-7,40%",ON,"0,000",0,"15,00","15,00",200,1.680,1,-159.246.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.906.593.000,802.601.000,1.357.049.000,150.899.000,1.206.150.000,113.580.609,1.319.730.609,,"47,07%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,3.957,2,1.501,2.454,-,
ctnm4,"0,86","0,62","2,25",-,"-41,10%",PN,"0,000",0,"14,81","14,81",199,237,3,-159.246.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.906.593.000,802.601.000,1.357.049.000,150.899.000,1.206.150.000,113.580.609,1.319.730.609,,"47,07%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,3.957,2,1.501,2.454,-,
ctsa3,"1,76","1,75","6,79",-,"-61,32%",ON,"0,000",0,"8,50","8,50",9.875,30.316,1,230.512.000,"0,0000","0,0000","0,00%","0,0000","0,00%",632.088.000,192.847.000,209.949.000,33.751.000,176.198.000,48.971.615,225.169.615,,"43,44%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,6.067,1,12,6.054,-,
ctsa4,"0,98","0,80","2,92",-,"-55,66%",PN,"0,000",0,"12,00","12,00",50,84,1,230.512.000,"0,0000","0,0000","0,00%","0,0000","0,00%",632.088.000,192.847.000,209.949.000,33.751.000,176.198.000,48.971.615,225.169.615,,"43,44%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,6.067,1,12,6.054,-,
ctsa8,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,230.512.000,"0,0000","0,0000","0,00%","0,0000","0,00%",632.088.000,192.847.000,209.949.000,33.751.000,176.198.000,48.971.615,225.169.615,,"43,44%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,6.067,1,12,6.054,-,
cury3,"19,76","16,10","25,27","8,44","14,29%",ON,"0,000",26,"0,31","0,31",505.918,10.325.786,109,1.084.024.000,"0,7877","1,6680","111,75%","0,0000","111,75%",3.957.292.000,2.628.427.000,1.102.525.000,1.425.215.000,-322.690.000,5.767.451.739,5.444.761.739,Novo Mercado,"45,61%",Consumo Cíclico,Construção Civil,Incorporações,15.738,130,606,15.002,-,
cvcb3,"2,22","1,71","4,01",-,"-36,57%",ON,"0,060",188,"0,54","0,54",5.567.641,16.869.952,144,582.173.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.943.343.000,2.297.467.000,720.859.000,466.589.000,254.270.000,1.166.812.235,1.421.082.235,Novo Mercado,"100,00%",Consumo Cíclico,Viagens e Lazer,Viagens e Turismo,166.503,430,774,165.299,-,
cxse3,"14,27","10,74","16,31","7,57","32,87%",ON,"0,361",77,"8,04","8,04",9.275.449,147.757.903,8.911,12.690.432.000,"1,0104","1,0798","6,87%","0,3100","37,55%",13.700.467.000,1.412.181.000,0,885.097.000,-885.097.000,42.810.000.000,41.924.903.000,Novo Mercado,"17,25%",Financeiro e Outros,Previdência e Seguros,Corretoras de Seguros,115.406,11,1.265,114.130,-,
cyre3,"18,00","18,00","24,76","5,17","-15,25%",ON,"0,239",215,"0,04","0,04",2.741.903,68.821.765,290,8.944.691.000,"0,5113","0,5968","16,72%","0,0000","16,72%",19.574.005.000,11.094.503.000,5.466.325.000,3.041.850.000,2.424.475.000,7.195.370.382,9.619.845.382,Novo Mercado,"66,22%",Consumo Cíclico,Construção Civil,Incorporações,112.546,683,1.778,110.085,-,
dasa3,"2,09","2,09","10,17",-,"-77,33%",ON,"0,000",5,"6,98","6,98",410.371,2.897.219,30,8.616.214.000,"0,0000","0,0000","0,00%","0,0000","0,00%",28.290.129.000,9.572.374.000,11.546.534.000,2.819.642.000,8.726.892.000,2.622.963.886,11.349.855.886,Novo Mercado,"11,63%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,6.016,291,6,5.719,-,
desk3,"12,00","12,00","17,14",-,"-21,26%",ON,"0,000",0,"4,86","4,86",16.511,247.830,5,1.328.383.000,"0,0198","0,0000","100,00%","0,0000","100,00%",3.973.392.000,1.205.527.000,1.817.421.000,951.171.000,866.250.000,1.387.504.320,2.253.754.320,Novo Mercado,"30,99%",Comunicações,Telecomunicações,Telecomunicações,7.567,213,109,7.245,-,
dexp3,"8,15","8,13","12,76","6,27","-26,51%",ON,"0,000",0,"5,20","5,20",106,1.257,2,952.856.000,"0,2684","0,3884","44,71%","0,0000","44,71%",1.515.320.000,971.166.000,264.387.000,391.837.000,-127.450.000,892.036.061,764.586.061,Nível 1,"99,67%",Materiais Básicos,Químicos,Petroquímicos,9.318,59,485,8.774,-,
dexp4,"8,35","8,02","13,00","6,47","-18,06%",PN,"0,000",0,"5,00","5,00",16,205,1,952.856.000,"0,2732","0,3192","16,83%","0,0000","16,83%",1.515.320.000,971.166.000,264.387.000,391.837.000,-127.450.000,892.036.061,764.586.061,Nível 1,"99,67%",Materiais Básicos,Químicos,Petroquímicos,9.318,59,485,8.774,-,
dirr3,"27,20","17,91","33,00","9,30","46,16%",ON,"0,000",48,"0,05","0,05",190.797,4.855.784,67,2.058.528.000,"0,0000","2,0600","0,00%","0,0000","0,00%",9.521.012.000,4.331.445.000,1.765.168.000,1.545.768.000,219.400.000,4.719.200.000,4.938.600.000,Novo Mercado,"63,30%",Consumo Cíclico,Construção Civil,Incorporações,24.290,501,271,23.518,-,
dmmo11,"0,34","0,34","0,34",-,"0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,2.312.281.000,,,%,,%,49.960.107.000,201.195.000,-,201.195.000,-,949.254.731,949.254.731,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,1,0,1,0,-,
dmmo3,"1,76",-,-,-,-%,ON,"0,000",0,"36,18","36,18",49.713,0,34,2.312.281.000,,,%,,%,49.960.107.000,201.195.000,-,201.195.000,-,949.254.731,949.254.731,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,1,0,1,0,-,
dmvf3,"6,10","5,37","8,38",-,"13,59%",ON,"0,000",0,"6,31","6,31",228,1.521,2,893.212.000,,,%,,%,1.720.795.000,542.951.000,21.570.000,39.213.000,-17.643.000,308.677.336,291.034.336,Novo Mercado,"32,43%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,14.698,33,141,14.524,-,
dohl3,"8,00","5,01","12,80",-,"22,14%",ON,"0,000",0,"9,72","9,72",50,600,2,691.577.000,"0,0000","0,0000","0,00%","0,0000","0,00%",972.521.000,545.343.000,119.720.000,55.448.000,64.272.000,523.205.490,587.477.490,,"12,49%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,3.092,0,43,3.049,-,
dohl4,"4,13","3,85","5,51",-,"-25,05%",PN,"0,000",0,"12,00","12,00",11,59,1,691.577.000,"0,0000","0,0000","0,00%","0,0000","0,00%",972.521.000,545.343.000,119.720.000,55.448.000,64.272.000,523.205.490,587.477.490,,"12,49%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,3.092,0,43,3.049,-,
dotz3,"3,88","3,88","10,40",-,"-61,58%",ON,"0,000",0,"5,50","5,50",1.056,6.283,2,-246.174.000,,,%,,%,216.612.000,78.588.000,78.494.000,39.029.000,39.465.000,51.541.594,91.006.594,Novo Mercado,"30,09%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,2.331,1,48,2.282,-,
dtcy3,"4,37","3,80","6,86",-,"-8,19%",ON,"0,000",0,"2,00","2,00",123,652,1,-4.845.000,,,%,,%,5.590.000,2.554.000,2.228.000,561.000,1.667.000,74.884.683,76.551.683,,"2,03%",Bens Industriais,Serviços,Serviços Diversos,585,0,6,579,-,
dtcy4,"62,60",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,-4.845.000,,,%,,%,5.590.000,2.554.000,2.228.000,561.000,1.667.000,74.884.683,76.551.683,,"2,03%",Bens Industriais,Serviços,Serviços Diversos,585,0,6,579,-,
dxco3,"7,01","6,49","8,75","3,07","-2,50%",ON,"0,000",59,"0,56","0,56",2.538.054,19.771.441,146,6.607.769.000,"0,0000","0,0000","0,00%","0,0000","0,00%",18.570.312.000,5.454.433.000,7.116.309.000,2.152.682.000,4.963.627.000,5.752.169.384,10.715.796.384,Novo Mercado,"36,77%",Materiais Básicos,Madeira e Papel,Madeira,24.752,308,727,23.717,-,
ealt3,"14,00","8,44","15,55","3,30","52,01%",ON,"0,000",0,"5,00","5,00",27,251,2,259.603.000,"0,2147","0,4616","115,01%","0,0000","115,01%",593.500.000,252.772.000,121.333.000,12.948.000,108.385.000,310.537.500,418.922.500,,"59,77%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,6.100,41,12,6.047,-,
ealt4,"13,65","8,37","15,86","3,72","62,50%",PN,"0,000",0,"5,00","5,00",419,4.542,4,259.603.000,"0,2362","0,5078","115,01%","0,0000","115,01%",593.500.000,252.772.000,121.333.000,12.948.000,108.385.000,310.537.500,418.922.500,,"59,77%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,6.100,41,12,6.047,-,
ecor3,"5,35","5,35","9,50","3,63","-39,20%",ON,"0,000",81,"0,17","0,17",1.786.929,14.760.034,62,3.237.415.000,"0,0839","0,1945","131,82%","0,0000","131,82%",27.745.579.000,5.516.517.000,19.388.973.000,4.664.892.000,14.724.081.000,3.725.388.098,18.449.469.098,Novo Mercado,"47,97%",Bens Industriais,Transporte,Exploração de Rodovias,33.511,181,400,32.930,-,
ecpr3,"90,25",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,141.476.000,"0,0000","0,0000","0,00%","0,0000","0,00%",276.335.000,1.481.000,0,765.000,-765.000,171.908.947,171.143.947,,--%,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,3.956,2,1.501,2.453,-,
ecpr4,"90,74",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,141.476.000,"0,0000","0,0000","0,00%","0,0000","0,00%",276.335.000,1.481.000,0,765.000,-765.000,171.908.947,171.143.947,,--%,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,3.956,2,1.501,2.453,-,
eeel3,"294,77",-,-,-,-%,ON,"0,000",0,"2,00","0,50",11,3.300,1,2.454.738.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.745.581.000,1.750.948.000,3.386.677.000,792.486.000,2.594.191.000,2.840.511.500,5.434.702.500,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,2,1,1,0,-,
eeel4,"410,00",-,-,-,-%,PN,"0,000",0,"2,00","2,00",9,3.690,2,2.454.738.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.745.581.000,1.750.948.000,3.386.677.000,792.486.000,2.594.191.000,2.840.511.500,5.434.702.500,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,2,1,1,0,-,
egie3,"37,51","37,22","46,01","6,77","-9,37%",ON,"0,468",154,"0,17","0,17",1.426.143,57.273.903,966,10.797.402.000,"2,7237","2,3620","13,28%","0,0000","13,28%",48.260.956.000,7.310.767.000,22.945.874.000,4.049.171.000,18.896.703.000,30.605.449.527,49.502.152.527,Novo Mercado,"31,28%",Utilidade Pública,Energia Elétrica,Energia Elétrica,262.336,1.122,8.166,253.048,-,
ektr3,"38,92","30,24","40,03","28,59","28,70%",ON,"0,000",0,"5,00","5,00",39,1.950,1,2.059.000.000,"4,9209","11,1253","126,08%","0,0000","126,08%",11.833.000.000,3.526.000.000,7.222.000.000,934.000.000,6.288.000.000,8.365.305.984,14.653.305.984,,"0,32%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.263,10,10,1.243,-,
ektr4,"47,01","29,26","48,55","26,03","56,70%",PN,"0,000",0,"2,00","2,00",2,81,1,2.059.000.000,"4,0201","12,2378","204,42%","0,0000","204,42%",11.833.000.000,3.526.000.000,7.222.000.000,934.000.000,6.288.000.000,8.365.305.984,14.653.305.984,,"0,32%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.263,10,10,1.243,-,
elek3,"19,11",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,226.327.000,"0,0000","0,0000","0,00%","0,0000","0,00%",563.726.000,331.946.000,223.761.000,65.985.000,157.776.000,905.051.916,1.062.827.916,,--%,Materiais Básicos,Químicos,Petroquímicos,3.467,0,612,2.855,-,
elek4,"36,99",-,-,-,-%,PN,"0,000",0,"3,10","3,00",200,5.554,1,226.327.000,"0,0000","0,0000","0,00%","0,0000","0,00%",563.726.000,331.946.000,223.761.000,65.985.000,157.776.000,905.051.916,1.062.827.916,,--%,Materiais Básicos,Químicos,Petroquímicos,3.467,0,612,2.855,-,
elet3,"33,81","33,81","43,98","1,19","-16,85%",ON,"2,960",299,"0,03","0,03",1.608.201,67.335.376,242,114.230.126.000,"0,2209","0,4038","82,77%","0,0000","82,77%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,79.294.251.771,124.861.558.771,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
elet5,"90,00","82,91","96,57",-,"8,55%",PNA,"0,000",0,"10,00","10,00",1,0,1,114.230.126.000,"2,0525","0,0000","100,00%","0,0000","100,00%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,79.294.251.771,124.861.558.771,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
