Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
BRF SA,BRFS3,25.76,12.32,7.10,229450000.0,FASE OPERACIONAL
BRASKEM,BRKM3,50.19,10.45,9.17,1370000.0,FASE OPERACIONAL
BRASKEM,BRKM5,50.07,10.45,9.17,185820000.0,FASE OPERACIONAL
BRASKEM,BRKM6,43.4,10.45,9.17,7610.0,FASE OPERACIONAL
BR MALLS PAR,BRML3,11.18,-34.52,-40.70,160300000.0,FASE OPERACIONAL
BR PROPERT,BRPR3,9.6,18.88,108.20,13920000.0,FASE OPERACIONAL
B2W DIGITAL,BTOW3,59.75,244.57,1.12,247260000.0,FASE OPERACIONAL
BATTISTELLA,BTTL3,19.17,5.91,9.15,212540.0,FASE OPERACIONAL
CAMBUCI,CAMB3,5.85,27.51,7.73,456930.0,FASE OPERACIONAL
CAMIL,CAML3,10.05,7.99,8.33,14900000.0,FASE OPERACIONAL
CSU CARDSYST,CARD3,24.92,14.39,16.35,7540000.0,FASE OPERACIONAL
MELIUZ,CASH3,41.07,150.54,18.59,82680000.0,FASE OPERACIONAL
AMPLA ENERG,CBEE3,25.0,33.44,3.90,90930.0,FASE OPERACIONAL
CYRE COM-CCP,CCPR3,12.3,12.65,48.94,4930000.0,FASE OPERACIONAL
CCR SA,CCRO3,13.78,14.04,26.87,159450000.0,FASE OPERACIONAL
CEA MODAS,CEAB3,14.05,-15.92,-7.30,26200000.0,FASE OPERACIONAL
CEB,CEBR3,193.5,0.16,706.26,574430.0,FASE OPERACIONAL
CEB,CEBR5,196.0,0.16,706.26,88890.0,FASE OPERACIONAL
CEB,CEBR6,197.75,0.16,706.26,234210.0,FASE OPERACIONAL
CEDRO,CEDO3,10.0,32.46,1.33,28770.0,FASE OPERACIONAL
CEDRO,CEDO4,6.29,32.46,1.33,182730.0,FASE OPERACIONAL
COELBA,CEEB3,40.7,8.2,16.01,45960.0,FASE OPERACIONAL
CEEE-D,CEED3,60.7,-2.73,-15.81,20540.0,FASE OPERACIONAL
CEEE-D,CEED4,59.0,-2.73,-15.81,2610.0,FASE OPERACIONAL
CEG,CEGR3,60.0,28.23,18.62,19900.0,FASE OPERACIONAL
CELPE,CEPE5,27.9,22.5,8.40,24280.0,FASE OPERACIONAL
CELPE,CEPE6,28.5,22.5,8.40,4860.0,FASE OPERACIONAL
CESP,CESP3,28.09,9.91,47.26,324580.0,FASE OPERACIONAL
CESP,CESP5,37.66,9.91,47.26,27910.0,FASE OPERACIONAL
CESP,CESP6,24.17,9.91,47.26,61410000.0,FASE OPERACIONAL
COMGAS,CGAS3,149.0,13.17,22.78,15030.0,FASE OPERACIONAL
COMGAS,CGAS5,157.99,13.17,22.78,293950.0,FASE OPERACIONAL
GRAZZIOTIN,CGRA3,32.4,5.87,18.83,42820.0,FASE OPERACIONAL
GRAZZIOTIN,CGRA4,32.88,5.87,18.83,644530.0,FASE OPERACIONAL
CIELO,CIEL3,4.21,-175.99,-0.58,102180000.0,FASE OPERACIONAL
CELESC,CLSC3,70.02,4.87,8.09,13020.0,FASE OPERACIONAL
CELESC,CLSC4,68.59,4.87,8.09,352750.0,FASE OPERACIONAL
CEMIG,CMIG3,16.33,5.84,21.92,8580000.0,FASE OPERACIONAL
CEMIG,CMIG4,13.58,5.84,21.92,115520000.0,FASE OPERACIONAL
CSNMINERACAO,CMIN3,9.39,5.34,51.90,89140000.0,FASE OPERACIONAL
COELCE,COCE3,65.02,19.27,6.40,2570.0,FASE OPERACIONAL
COELCE,COCE5,56.95,19.27,6.40,1040000.0,FASE OPERACIONAL
COGNA ON,COGN3,4.22,-4.24,-66.97,173410000.0,FASE OPERACIONAL
CPFL ENERGIA,CPFE3,28.71,8.73,16.88,67320000.0,FASE OPERACIONAL
COPEL,CPLE3,5.79,5.29,22.77,12300000.0,FASE OPERACIONAL
COPEL,CPLE6,6.38,5.29,22.77,77140000.0,FASE OPERACIONAL
CR2,CRDE3,24.7,-2.7,-749.69,13080.0,FASE OPERACIONAL
CARREFOUR BR,CRFB3,22.4,10.64,6.80,89570000.0,FASE OPERACIONAL
CRISTAL,CRPG3,62.03,8.21,23.70,2580.0,FASE OPERACIONAL
CRISTAL,CRPG5,71.75,8.21,23.70,915080.0,FASE OPERACIONAL
CRISTAL,CRPG6,67.9,8.21,23.70,197320.0,FASE OPERACIONAL
COSAN,CSAN3,23.37,15.51,18.70,243380000.0,FASE OPERACIONAL
CRUZEIRO EDU,CSED3,14.0,23.88,12.53,7420000.0,FASE OPERACIONAL
COPASA,CSMG3,17.55,7.1,24.20,36830000.0,FASE OPERACIONAL
SID NACIONAL,CSNA3,44.92,6.12,34.92,553360000.0,FASE OPERACIONAL
COSERN,CSRN3,16.8,8.8,17.04,34140.0,FASE OPERACIONAL
COSERN,CSRN5,16.69,8.8,17.04,10950.0,FASE OPERACIONAL
COSERN,CSRN6,16.0,8.8,17.04,9300.0,FASE OPERACIONAL
KARSTEN,CTKA3,31.8,8.49,20.24,17310.0,FASE OPERACIONAL
KARSTEN,CTKA4,28.22,8.49,20.24,88940.0,FASE OPERACIONAL
COTEMINAS,CTNM3,11.12,17.54,4.23,5270.0,FASE OPERACIONAL
COTEMINAS,CTNM4,6.57,17.54,4.23,160120.0,FASE OPERACIONAL
SANTANENSE,CTSA3,2.51,26.14,3.61,132840.0,FASE OPERACIONAL
SANTANENSE,CTSA4,2.0,26.14,3.61,78090.0,FASE OPERACIONAL
CURY S/A,CURY3,9.4,9.81,20.98,10210000.0,FASE OPERACIONAL
CVC BRASIL,CVCB3,24.89,-7.62,-181.31,132020000.0,FASE OPERACIONAL
CYRELA REALT,CYRE3,23.9,4.39,58.05,145610000.0,FASE OPERACIONAL
DASA,DASA3,57.75,175.42,2.55,13780000.0,FASE OPERACIONAL
DIRECIONAL,DIRR3,13.64,8.88,15.49,16950000.0,FASE OPERACIONAL
DOMMO,DMMO3,0.87,2.21,41.09,7990000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
D1000VFARMA,DMVF3,9.5,0.062903,0.01,2680000.0,FASE OPERACIONAL
DOHLER,DOHL3,27.0,17.45,15.62,8780.0,FASE OPERACIONAL
DOHLER,DOHL4,6.59,17.45,15.62,126940.0,FASE OPERACIONAL
DTCOM-DIRECT,DTCY3,9.8,-208.87,-4.06,67820.0,FASE OPERACIONAL
DURATEX,DTEX3,20.58,19.28,12.88,47480000.0,FASE OPERACIONAL
ACO ALTONA,EALT3,15.26,8.78,12.86,39280.0,FASE OPERACIONAL
ACO ALTONA,EALT4,7.02,8.78,12.86,356300.0,FASE OPERACIONAL
ECORODOVIAS,ECOR3,12.49,15.87,21.84,48450000.0,FASE OPERACIONAL
CEEE-GT,EEEL3,520.0,8.81,42.80,2340.0,FASE OPERACIONAL
CEEE-GT,EEEL4,600.0,8.81,42.80,0.0,FASE OPERACIONAL
ENGIE BRASIL,EGIE3,39.79,7.78,46.31,66940000.0,FASE OPERACIONAL
ELEKTRO,EKTR3,33.05,8.98,14.51,1130.0,FASE OPERACIONAL
ELEKTRO,EKTR4,27.5,8.98,14.51,52850.0,FASE OPERACIONAL
ELETROBRAS,ELET3,43.84,10.84,30.42,227460000.0,FASE OPERACIONAL
ELETROBRAS,ELET5,64.0,10.84,30.42,10040.0,FASE OPERACIONAL
ELETROBRAS,ELET6,43.58,10.84,30.42,97310000.0,FASE OPERACIONAL
ELETROMIDIA,ELMD3,19.71,-25.87,-47.08,4690000.0,FASE OPERACIONAL
EMAE,EMAE4,90.0,11.99,36.45,359550.0,FASE OPERACIONAL
EMBRAER,EMBR3,17.28,-14.49,-7.78,187170000.0,FASE OPERACIONAL
ENAUTA PART,ENAT3,15.4,10.65,34.36,30430000.0,FASE OPERACIONAL
ENERGIAS BR,ENBR3,18.65,5.65,20.92,63280000.0,FASE OPERACIONAL
ENEVA,ENEV3,18.46,25.88,33.93,106670000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ENERGISA,ENGI11,46.47,11.21,15.04,76780000.0,FASE OPERACIONAL
ENERGISA,ENGI3,17.28,11.21,15.04,347730.0,FASE OPERACIONAL
ENERGISA,ENGI4,7.2,11.21,15.04,433910.0,FASE OPERACIONAL
ENJOEI,ENJU3,10.41,-24.34,-72.02,24330000.0,FASE OPERACIONAL
ENERGISA MT,ENMT3,60.09,13.35,22.34,238020.0,FASE OPERACIONAL
ENERGISA MT,ENMT4,59.95,13.35,22.34,74010.0,FASE OPERACIONAL
EQTL PARA,EQPA3,4.75,10.15,19.46,222840.0,FASE OPERACIONAL
EQTL PARA,EQPA5,5.56,10.15,19.46,9630.0,FASE OPERACIONAL
EQTL PARA,EQPA6,10.68,10.15,19.46,0.0,FASE OPERACIONAL
EQTL PARA,EQPA7,5.38,10.15,19.46,9860.0,FASE OPERACIONAL
EQUATORIAL,EQTL3,24.73,7.6,26.03,174530000.0,FASE OPERACIONAL
ESPACOLASER,ESPA3,19.2,54.68,16.41,22180000.0,FASE OPERACIONAL
ESTRELA,ESTR4,36.01,5.57,9.71,19120.0,FASE OPERACIONAL
ETERNIT,ETER3,31.9,5.45,32.79,77820000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
EUCATEX,EUCA3,21.7,7.38,12.10,212020.0,FASE OPERACIONAL
EUCATEX,EUCA4,10.5,7.38,12.10,3330000.0,FASE OPERACIONAL
EVEN,EVEN3,10.51,3.59,17.09,14960000.0,FASE OPERACIONAL
EZTEC,EZTC3,31.14,23.56,28.91,76320000.0,FASE OPERACIONAL
FERBASA,FESA3,54.04,11.34,20.50,46000.0,FASE OPERACIONAL
FERBASA,FESA4,39.63,11.34,20.50,16960000.0,FASE OPERACIONAL
FER HERINGER,FHER3,26.7,5.72,9.95,24850000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
FLEURY,FLRY3,26.47,17.65,18.04,47350000.0,FASE OPERACIONAL
FRAS-LE,FRAS3,11.85,9.8,16.16,2790000.0,FASE OPERACIONAL
METALFRIO,FRIO3,70.99,16.69,4.39,15970.0,FASE OPERACIONAL
POMIFRUTAS,FRTA3,7.5,67.61,9.56,285800.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GER PARANAP,GEPA3,36.61,3.57,95.97,8980.0,FASE OPERACIONAL
GER PARANAP,GEPA4,36.2,3.57,95.97,31920.0,FASE OPERACIONAL
GAFISA,GFSA3,4.35,86.87,2.27,25160000.0,FASE OPERACIONAL
GERDAU,GGBR3,27.74,7.78,16.26,4050000.0,FASE OPERACIONAL
GERDAU,GGBR4,32.92,7.78,16.26,468120000.0,FASE OPERACIONAL
GRUPO MATEUS,GMAT3,8.15,19.14,6.77,35320000.0,FASE OPERACIONAL
INTERMEDICA,GNDI3,88.39,49.1,10.12,328180000.0,FASE OPERACIONAL
GERDAU MET,GOAU3,14.05,3.03,16.23,1040000.0,FASE OPERACIONAL
GERDAU MET,GOAU4,14.82,3.03,16.23,145060000.0,FASE OPERACIONAL
GOL,GOLL4,26.81,-6.73,-52.17,178050000.0,FASE OPERACIONAL
CELGPAR,GPAR3,49.1,15.97,86.08,3600.0,FASE OPERACIONAL
GPC PART,GPCP3,40.1,6.22,19.28,5920000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GRENDENE,GRND3,10.15,20.71,17.84,16060000.0,FASE OPERACIONAL
GENERALSHOPP,GSHP3,42.55,119.6,16.85,48290.0,FASE OPERACIONAL
GUARARAPES,GUAR3,19.79,-107.11,-1.75,15460000.0,FASE OPERACIONAL
HAGA S/A,HAGA3,3.55,3.58,27.46,94970.0,FASE OPERACIONAL
HAGA S/A,HAGA4,2.97,3.58,27.46,687000.0,FASE OPERACIONAL
HAPVIDA,HAPV3,16.0,50.67,13.71,165970000.0,FASE OPERACIONAL
HELBOR,HBOR3,8.85,25.82,8.60,16280000.0,FASE OPERACIONAL
HBR REALTY,HBRE3,16.15,31.79,78.41,2060000.0,FASE OPERACIONAL
HIDROVIAS,HBSA3,6.87,37.84,15.99,34710000.0,FASE OPERACIONAL
HABITASUL,HBTS5,31.22,6.27,43.23,30220.0,FASE OPERACIONAL
HERCULES,HETA4,9.91,-1.91,-10655.45,49640.0,FASE OPERACIONAL
CIA HERING,HGTX3,32.9,60.18,7.87,94390000.0,FASE OPERACIONAL
HOTEIS OTHON,HOOT4,2.71,-0.36,-272.05,28240.0,FASE OPERACIONAL
HYPERA,HYPE3,36.4,19.57,32.20,93720000.0,FASE OPERACIONAL
IGB S/A,IGBR3,13.27,-27.59,-656.23,1380000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IGUATEMI,IGTA3,43.25,26.51,52.11,85700000.0,FASE OPERACIONAL
INEPAR,INEP3,55.78,-3.9,-4232.60,1180000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INEPAR,INEP4,58.55,-3.9,-4232.60,1780000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INTELBRAS,INTB3,28.4,20.58,17.62,35040000.0,FASE OPERACIONAL
JALLESMACHAD,JALL3,8.84,9.87,40.66,6150000.0,FASE OPERACIONAL
J B DUARTE,JBDU3,5.22,-4.54,,537580.0,FASE OPERACIONAL
J B DUARTE,JBDU4,4.2,-4.54,,745730.0,FASE OPERACIONAL
JBS,JBSS3,30.25,5.82,7.91,390870000.0,FASE OPERACIONAL
JHSF PART,JHSF3,7.62,5.88,69.99,37960000.0,FASE OPERACIONAL
JOSAPAR,JOPA3,32.0,6.65,7.11,20870.0,FASE OPERACIONAL
JOSAPAR,JOPA4,74.88,6.65,7.11,2400.0,FASE OPERACIONAL
JEREISSATI,JPSA3,29.75,13.63,48.64,7480000.0,FASE OPERACIONAL
JSL,JSLG3,10.92,21.38,7.67,3650000.0,FASE OPERACIONAL
KEPLER WEBER,KEPL3,53.49,12.37,12.34,10100000.0,FASE OPERACIONAL
KLABIN S/A,KLBN11,26.34,15.91,25.45,197370000.0,FASE OPERACIONAL
KLABIN S/A,KLBN3,5.77,15.91,25.45,1990000.0,FASE OPERACIONAL
KLABIN S/A,KLBN4,5.14,15.91,25.45,9670000.0,FASE OPERACIONAL
LOJAS AMERIC,LAME3,18.73,31.59,5.44,62710000.0,FASE OPERACIONAL
LOJAS AMERIC,LAME4,19.89,31.59,5.44,253570000.0,FASE OPERACIONAL
LAVVI,LAVV3,7.96,7.32,31.04,10530000.0,FASE OPERACIONAL
LOCAMERICA,LCAM3,27.01,17.72,17.05,63600000.0,FASE OPERACIONAL
METAL LEVE,LEVE3,27.59,11.5,11.29,14520000.0,FASE OPERACIONAL
LIGHT S/A,LIGT3,16.35,6.71,12.79,41160000.0,FASE OPERACIONAL
LINX,LINX3,37.6,-160.17,-4.79,26130000.0,FASE OPERACIONAL
ELETROPAR,LIPR3,71.0,35.27,,26740.0,FASE OPERACIONAL
QUERO-QUERO,LJQQ3,21.92,23.55,10.09,30250000.0,FASE OPERACIONAL
LE LIS BLANC,LLIS3,3.95,-3.23,-102.79,1670000.0,FASE OPERACIONAL
LOG COM PROP,LOGG3,29.65,9.65,254.89,11480000.0,FASE OPERACIONAL
LOG-IN,LOGN3,19.85,14.42,17.68,14120000.0,FASE OPERACIONAL
LOPES BRASIL,LPSB3,4.24,10.04,26.03,4450000.0,FASE OPERACIONAL
LOJAS RENNER,LREN3,46.8,66.05,8.98,422320000.0,FASE OPERACIONAL
LUPATECH,LUPA3,8.09,-496.04,-1.10,28080000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TREVISA,LUXM4,74.5,14.21,14.44,32300.0,FASE OPERACIONAL
LOCAWEB,LWSA3,26.16,315.97,7.58,222670000.0,FASE OPERACIONAL
CEMEPE,MAPT3,37.0,-231.32,,22769.0,FASE OPERACIONAL
CEMEPE,MAPT4,40.0,-231.32,,1440.0,FASE OPERACIONAL
MOBLY,MBLY3,17.55,-37.68,-5.46,4510000.0,FASE OPERACIONAL
M.DIASBRANCO,MDIA3,29.29,19.6,7.44,35940000.0,FASE OPERACIONAL
MOURA DUBEUX,MDNE3,8.62,-14.77,-8.39,2730000.0,FASE OPERACIONAL
IMC S/A,MEAL3,3.99,-2.36,-50.77,19410000.0,FASE OPERACIONAL
MELNICK,MELK3,6.24,11.04,10.28,3790000.0,FASE OPERACIONAL
MANGELS INDL,MGEL4,20.39,7.86,16.06,260080.0,FASE OPERACIONAL
MAGAZ LUIZA,MGLU3,20.16,110.89,3.68,664020000.0,FASE OPERACIONAL
MILLS,MILS3,7.74,58.55,5.78,15480000.0,FASE OPERACIONAL
MMX MINER,MMXM3,14.0,-746.77,,6930000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MUNDIAL,MNDL3,48.0,5.54,10.96,85020.0,FASE OPERACIONAL
MINUPAR,MNPR3,15.01,2.82,14.58,749470.0,FASE OPERACIONAL
MONT ARANHA,MOAR3,301.0,13.95,226.69,136830.0,FASE OPERACIONAL
MOSAICO,MOSI3,19.78,38.12,21.49,36160000.0,FASE OPERACIONAL
MOVIDA,MOVI3,18.07,17.02,17.39,36110000.0,FASE OPERACIONAL
MARFRIG,MRFG3,18.37,3.83,11.56,178000000.0,FASE OPERACIONAL
MRV,MRVE3,17.39,16.6,10.76,63690000.0,FASE OPERACIONAL
MELHOR SP,MSPA3,48.0,-5.78,-56.65,21231.0,FASE OPERACIONAL
METAL IGUACU,MTIG4,55.01,34.2,2.72,9720.0,FASE OPERACIONAL
MITRE REALTY,MTRE3,12.2,15.87,8.85,10680000.0,FASE OPERACIONAL
METISA,MTSA4,42.83,5.33,18.82,193290.0,FASE OPERACIONAL
MULTIPLAN,MULT3,25.66,17.39,92.51,137310000.0,FASE OPERACIONAL
WETZEL S/A,MWET3,40.47,1.84,31.41,14240.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
WETZEL S/A,MWET4,13.98,1.84,31.41,222880.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IOCHP-MAXION,MYPK3,16.58,-140.15,-0.49,27750000.0,FASE OPERACIONAL
NEOENERGIA,NEOE3,18.84,8.89,16.39,35520000.0,FASE OPERACIONAL
NEOGRID,NGRD3,6.51,36.14,16.52,20860000.0,FASE OPERACIONAL
NORDON MET,NORD3,21.0,101.45,106.82,70530.0,PARALISADA
GRUPO NATURA,NTCO3,51.55,55.86,3.61,295060000.0,FASE OPERACIONAL
NUTRIPLANT,NUTR3,240.0,6.72,6.76,37750.0,FASE OPERACIONAL
ODONTOPREV,ODPV3,13.23,10.93,32.09,15260000.0,FASE OPERACIONAL
OUROFINO S/A,OFSA3,37.01,17.87,15.28,1090000.0,FASE OPERACIONAL
OI,OIBR3,1.51,-23.11,-16.33,170840000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OI,OIBR4,2.26,-23.11,-16.33,7950000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OMEGA GER,OMGE3,39.76,23.41,43.24,32250000.0,FASE OPERACIONAL
OCEANPACT,OPCT3,7.95,39.76,6.23,10370000.0,FASE OPERACIONAL
ORIZON,ORVR3,24.15,29.27,15.18,5210000.0,FASE OPERACIONAL
OSX BRASIL,OSXB3,11.05,-7.78,-4782.13,880800.0,FASE OPERACIONAL
IHPARDINI,PARD3,21.17,11.47,15.19,8460000.0,FASE OPERACIONAL
PANATLANTICA,PATI3,89.99,6.38,15.29,21330.0,FASE OPERACIONAL
PANATLANTICA,PATI4,120.0,6.38,15.29,11040.0,FASE OPERACIONAL
P.ACUCAR-CBD,PCAR3,39.43,5.2,5.73,201060000.0,FASE OPERACIONAL
PDG REALT,PDGR3,6.94,-3.64,-130.63,958740.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
PADTEC,PDTC3,7.99,36.49,10.49,2190000.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB3,68.17,0.88,392.53,15580.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB4,69.94,0.88,392.53,9430.0,FASE OPERACIONAL
PETROBRAS,PETR3,26.65,5.29,45.61,505700000.0,FASE OPERACIONAL
PETROBRAS,PETR4,26.87,5.29,45.61,1730000000.0,FASE OPERACIONAL
PETZ,PETZ3,23.34,77.24,7.51,80520000.0,FASE OPERACIONAL
PROFARMA,PFRM3,6.29,10.0,2.05,3060000.0,FASE OPERACIONAL
PAGUE MENOS,PGMN3,11.86,15.86,5.08,9810000.0,FASE OPERACIONAL
PLASCAR PART,PLAS3,15.19,-4.29,-18.61,236480.0,FASE OPERACIONAL
PLANOEPLANO,PLPL3,6.6,7.95,17.84,5240000.0,FASE OPERACIONAL
PARANAPANEMA,PMAM3,16.5,-12.98,-6.18,10520000.0,FASE OPERACIONAL
DIMED,PNVL3,20.69,39.07,3.09,15940000.0,FASE OPERACIONAL
DIMED,PNVL4,20.69,39.07,3.09,239850.0,FASE OPERACIONAL
MARCOPOLO,POMO3,2.56,39.45,2.58,573140.0,FASE OPERACIONAL
MARCOPOLO,POMO4,2.68,39.45,2.58,16180000.0,FASE OPERACIONAL
POSITIVO TEC,POSI3,14.21,6.91,13.26,92100000.0,FASE OPERACIONAL
FOCUS ON,POWE3,14.53,19.31,2.80,3840000.0,FASE OPERACIONAL
PETRORIO,PRIO3,19.73,13.93,51.73,453120000.0,FASE OPERACIONAL
PRINER,PRNR3,8.32,-20.12,-6.01,2030000.0,FASE OPERACIONAL
PORTOBELLO,PTBL3,13.54,16.08,10.80,44020000.0,FASE OPERACIONAL
PETTENATI,PTNT3,14.16,11.38,7.68,619920.0,FASE OPERACIONAL
PETTENATI,PTNT4,5.7,11.38,7.68,178370.0,FASE OPERACIONAL
QUALICORP,QUAL3,29.22,13.23,32.42,80730000.0,FASE OPERACIONAL
RAIADROGASIL,RADL3,28.18,47.82,4.78,142470000.0,FASE OPERACIONAL
RUMO S.A.,RAIL3,20.67,22.87,30.11,180280000.0,FASE OPERACIONAL
IRANI,RANI3,8.4,10.96,18.84,17800000.0,FASE OPERACIONAL
RANDON PART,RAPT3,12.57,5.26,20.31,266290.0,FASE OPERACIONAL
RANDON PART,RAPT4,14.75,5.26,20.31,39010000.0,FASE OPERACIONAL
RECRUSUL,RCSL4,1.71,205.0,3.60,4170000.0,FASE OPERACIONAL
RNI,RDNI3,11.15,36.79,6.91,440700.0,FASE OPERACIONAL
REDE D OR,RDOR3,70.22,71.56,13.54,161000000.0,FASE OPERACIONAL
REDE ENERGIA,REDE3,7.94,10.21,18.77,222600.0,FASE OPERACIONAL
LOCALIZA,RENT3,62.65,26.23,20.13,311980000.0,FASE OPERACIONAL
RENOVA,RNEW11,13.1,-56.93,-40.89,108400.0,FASE OPERACIONAL
RENOVA,RNEW3,4.77,-56.93,-40.89,113510.0,FASE OPERACIONAL
RENOVA,RNEW4,4.17,-56.93,-40.89,199140.0,FASE OPERACIONAL
INDS ROMI,ROMI3,27.63,18.07,12.38,45630000.0,FASE OPERACIONAL
PET MANGUINH,RPMG3,4.54,-1.0,-20.06,1190000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
3R PETROLEUM,RRRP3,40.97,-51.8,-31.79,55480000.0,FASE OPERACIONAL
ROSSI RESID,RSID3,9.92,-2.95,-320.37,1700000.0,FASE OPERACIONAL
SANEPAR,SAPR11,20.15,5.68,32.74,40170000.0,FASE OPERACIONAL
SANEPAR,SAPR3,4.01,5.68,32.74,2640000.0,FASE OPERACIONAL
