Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
PANATLANTICA,PATI3,94.0,6.64,15.29,21400.0,FASE OPERACIONAL
PANATLANTICA,PATI4,120.0,6.64,15.29,11250.0,FASE OPERACIONAL
P.ACUCAR-CBD,PCAR3,38.83,5.15,5.73,221890000.0,FASE OPERACIONAL
PDG REALT,PDGR3,6.91,-3.64,-130.63,955240.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
PADTEC,PDTC3,7.69,35.17,10.49,2070000.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB3,67.0,0.87,392.53,15270.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB4,69.94,0.87,392.53,9430.0,FASE OPERACIONAL
PETROBRAS,PETR3,25.25,5.16,45.61,509890000.0,FASE OPERACIONAL
PETROBRAS,PETR4,25.91,5.16,45.61,1740000000.0,FASE OPERACIONAL
PETZ,PETZ3,23.02,76.19,7.51,80770000.0,FASE OPERACIONAL
PROFARMA,PFRM3,6.4,10.12,2.05,3120000.0,FASE OPERACIONAL
PAGUE MENOS,PGMN3,11.75,15.72,5.08,9930000.0,FASE OPERACIONAL
PLASCAR PART,PLAS3,14.71,-4.22,-18.61,232870.0,FASE OPERACIONAL
PLANOEPLANO,PLPL3,6.18,7.48,17.84,4940000.0,FASE OPERACIONAL
PARANAPANEMA,PMAM3,15.71,-12.86,-6.18,10260000.0,FASE OPERACIONAL
DIMED,PNVL3,20.1,38.04,3.09,16030000.0,FASE OPERACIONAL
DIMED,PNVL4,19.95,38.04,3.09,246350.0,FASE OPERACIONAL
MARCOPOLO,POMO3,2.58,40.13,2.58,596340.0,FASE OPERACIONAL
MARCOPOLO,POMO4,2.77,40.13,2.58,16660000.0,FASE OPERACIONAL
POSITIVO TEC,POSI3,13.75,6.71,13.26,87660000.0,FASE OPERACIONAL
FOCUS ON,POWE3,14.2,18.4,2.80,4040000.0,FASE OPERACIONAL
PETRORIO,PRIO3,19.33,13.64,51.73,468630000.0,FASE OPERACIONAL
PRINER,PRNR3,8.33,-20.14,-6.01,1980000.0,FASE OPERACIONAL
PORTOBELLO,PTBL3,14.02,16.55,10.80,43340000.0,FASE OPERACIONAL
PETTENATI,PTNT3,14.15,10.98,7.68,610310.0,FASE OPERACIONAL
PETTENATI,PTNT4,5.14,10.98,7.68,145570.0,FASE OPERACIONAL
QUALICORP,QUAL3,28.97,13.13,32.42,82060000.0,FASE OPERACIONAL
RAIADROGASIL,RADL3,27.32,46.39,4.78,144350000.0,FASE OPERACIONAL
RUMO S.A.,RAIL3,20.85,23.02,30.11,183990000.0,FASE OPERACIONAL
IRANI,RANI3,7.65,10.07,18.84,17200000.0,FASE OPERACIONAL
RANDON PART,RAPT3,12.43,5.26,20.31,272720.0,FASE OPERACIONAL
RANDON PART,RAPT4,14.79,5.26,20.31,39560000.0,FASE OPERACIONAL
RECRUSUL,RCSL4,1.68,205.39,3.60,4150000.0,FASE OPERACIONAL
RNI,RDNI3,10.93,36.39,6.91,434960.0,FASE OPERACIONAL
REDE D OR,RDOR3,71.0,72.3,13.54,159350000.0,FASE OPERACIONAL
REDE ENERGIA,REDE3,7.95,10.22,18.77,222100.0,FASE OPERACIONAL
LOCALIZA,RENT3,61.74,25.9,20.13,318970000.0,FASE OPERACIONAL
RENOVA,RNEW11,13.05,-56.85,-40.89,114780.0,FASE OPERACIONAL
RENOVA,RNEW3,4.73,-56.85,-40.89,115580.0,FASE OPERACIONAL
RENOVA,RNEW4,4.16,-56.85,-40.89,202980.0,FASE OPERACIONAL
INDS ROMI,ROMI3,27.15,17.79,12.38,47550000.0,FASE OPERACIONAL
PET MANGUINH,RPMG3,4.51,-1.0,-20.06,1180000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
