Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação Judicial
TRANSMISSÃO PAULISTA,TRPL3,30.67,6.11,100.8,217504.0,[]
TRANSMISSÃO PAULISTA,TRPL4,27.1,5.52,100.8,40361800.0,[]
TUPY,TUPY3,25.56,13.9,7.0,34875800.0,[]
RENAUX,TXRX3,34.0,31.41,12.5,17008.0,[]
RENAUX,TXRX4,9.5,22.9,12.5,54399.0,[]
UNICASA,UCAS3,4.85,12.85,12.0,914260.0,[]
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,18.9,19.44,2.1,111013000.0,[]
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,77.96,5.48,28.6,2846780.0,[]
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,86.0,6.08,28.6,81602.0,[]
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,86.05,6.09,28.6,31573000.0,[]
USIMINAS,USIM3,20.4,6.22,22.6,9797820.0,[]
USIMINAS,USIM5,19.44,5.95,22.6,456247000.0,[]
USIMINAS,USIM6,28.0,8.4,22.6,5414.0,[]
VALE,VALE3,107.05,4.11,56.3,2662160000.0,[]
VAMOS,VAMO3,49.7,31.4,23.8,24482500.0,[]
VIVARA S.A.,VIVA3,27.77,33.15,18.3,24279400.0,[]
VIVER,VIVR3,2.5,-10.85,-71.5,13443000.0,['RECUPERAÇÃO JUDICIAL']
TELEF BRASIL,VIVT3,44.39,14.24,13.2,92578400.0,[]
VALID,VLID3,9.6,23.5,3.5,7727110.0,[]
VULCABRAS S/A.,VULC3,8.91,36.59,5.1,5350500.0,[]
VIAVAREJO,VVAR3,12.43,10.44,8.8,473470000.0,[]
WEG SA,WEGE3,32.97,36.89,19.6,345581000.0,[]
WHIRLPOOL S.A.,WHRL3,7.07,8.55,10.2,104392.0,[]
WHIRLPOOL S.A.,WHRL4,8.07,10.03,10.2,225062.0,[]
WIZ S.A.,WIZS3,11.15,3.61,49.1,36899700.0,[]
WLM,WLMM3,25.0,9.13,7.1,13163.0,[]
WLM,WLMM4,32.33,12.18,7.1,50297.0,[]
YDUQS PART,YDUQ3,31.47,48.37,6.6,74073800.0,[]
