Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ALLIAR,AALR3,18.65,19.73,12.33,14890000.0,FASE OPERACIONAL
AMBEV S/A,ABEV3,16.69,12.74,27.80,380270000.0,FASE OPERACIONAL
AERIS,AERI3,7.46,33.43,7.06,17680000.0,FASE OPERACIONAL
AES BRASIL,AESB3,11.44,105.33,8.41,22590000.0,FASE OPERACIONAL
AFLUENTE T,AFLT3,8.67,25.43,53.41,4840.0,FASE OPERACIONAL
BRASILAGRO,AGRO3,24.59,4.44,32.47,23760000.0,FASE OPERACIONAL
AGROGALAXY,AGXY3,8.06,14.64,2.79,773140.0,FASE OPERACIONAL
SPTURIS,AHEB3,26.5,-5.93,-19.49,2180.0,FASE OPERACIONAL
SPTURIS,AHEB5,23.0,-5.93,-19.49,26154.0,FASE OPERACIONAL
ALLIED,ALLD3,15.67,2.91,8.39,8290000.0,FASE OPERACIONAL
ALPARGATAS,ALPA3,34.59,35.81,14.25,81250.0,FASE OPERACIONAL
ALPARGATAS,ALPA4,40.07,35.81,14.25,117210000.0,FASE OPERACIONAL
ESTAPAR,ALPK3,4.04,-277.38,-1.08,152520.0,FASE OPERACIONAL
ALIANSCSONAE,ALSO3,20.9,19.76,37.03,28900000.0,FASE OPERACIONAL
ALUPAR,ALUP11,24.02,3.28,71.60,20200000.0,FASE OPERACIONAL
ALUPAR,ALUP3,7.96,3.28,71.60,631500.0,FASE OPERACIONAL
ALUPAR,ALUP4,8.07,3.28,71.60,648880.0,FASE OPERACIONAL
LOJAS MARISA,AMAR3,3.87,-146.8,-0.62,30120000.0,FASE OPERACIONAL
AMBIPAR,AMBP3,42.75,24.54,17.76,73980000.0,FASE OPERACIONAL
AMERICANAS,AMER3,30.46,72.06,2.55,242670000.0,FASE OPERACIONAL
ANIMA,ANIM3,6.99,23.98,13.81,23540000.0,FASE OPERACIONAL
ALPER S.A.,APER3,30.0,81.62,3.39,2800000.0,FASE PRÉ-OPERACIONAL
ARMAC,ARML3,21.77,82.62,33.85,12870000.0,FASE OPERACIONAL
AREZZO CO,ARZZ3,69.14,17.12,16.90,64650000.0,FASE OPERACIONAL
ASSAI,ASAI3,13.36,8.72,6.50,207340000.0,FASE OPERACIONAL
ATMASA,ATMP3,3.3,-4.05,-8.65,185150.0,FASE OPERACIONAL
ATOMPAR,ATOM3,3.16,7.66,21.77,116790.0,FASE OPERACIONAL
ALPHAVILLE,AVLL3,24.0,-5.4,-83.77,445790.0,FASE OPERACIONAL
AZEVEDO,AZEV3,3.87,1.05,296.26,700480.0,FASE OPERACIONAL
AZEVEDO,AZEV4,3.04,1.05,296.26,2670000.0,FASE OPERACIONAL
AZUL,AZUL4,23.3,-16.88,-10.79,194160000.0,FASE OPERACIONAL
BAHEMA,BAHI3,13.89,-17.2,-5.14,34600.0,FASE OPERACIONAL
BAUMER,BALM3,17.18,10.44,8.76,3100.0,FASE OPERACIONAL
BAUMER,BALM4,12.97,10.44,8.76,16880.0,FASE OPERACIONAL
EXCELSIOR,BAUH4,79.0,24.05,9.20,21300.0,FASE OPERACIONAL
BR BROKERS,BBRK3,1.14,-0.65,-71.69,3000000.0,FASE OPERACIONAL
BARDELLA,BDLL3,12.05,-6.23,-385.42,24640.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
BARDELLA,BDLL4,10.98,-6.23,-385.42,6350.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MINERVA,BEEF3,8.7,5.67,7.71,85730000.0,FASE OPERACIONAL
BIOMM,BIOM3,13.0,-16.26,-59.30,122940.0,FASE PRÉ-OPERACIONAL
BK BRASIL,BKBR3,7.05,-8.39,-10.43,23110000.0,FASE OPERACIONAL
BLAU,BLAU3,35.51,12.27,35.33,15040000.0,FASE OPERACIONAL
BIC MONARK,BMKS3,227.0,-36.55,4.64,83930.0,FASE OPERACIONAL
BEMOBI TECH,BMOB3,14.72,5.78,32.96,16900000.0,FASE OPERACIONAL
BOMBRIL,BOBR4,1.71,4.24,13.51,87490.0,FASE OPERACIONAL
BRADESPAR,BRAP3,46.42,3.04,,11180000.0,FASE OPERACIONAL
