Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
COGNA ON,COGN3,2.74,58.71,3.92,96750000.0,FASE OPERACIONAL
CPFL ENERGIA,CPFE3,34.83,7.28,19.99,112100000.0,FASE OPERACIONAL
COPEL,CPLE11,37.21,5.01,22.66,15950000.0,FASE OPERACIONAL
COPEL,CPLE3,6.92,5.01,22.66,7100000.0,FASE OPERACIONAL
COPEL,CPLE5,23.0,5.01,22.66,1080.0,FASE OPERACIONAL
COPEL,CPLE6,7.57,5.01,22.66,81400000.0,FASE OPERACIONAL
CR2,CRDE3,21.79,-4.98,-177.49,4120.0,FASE OPERACIONAL
CARREFOUR BR,CRFB3,19.79,10.15,5.79,84750000.0,FASE OPERACIONAL
CRISTAL,CRPG3,41.22,5.1,21.63,86254.0,FASE OPERACIONAL
CRISTAL,CRPG5,39.96,5.1,21.63,380430.0,FASE OPERACIONAL
CRISTAL,CRPG6,39.48,5.1,21.63,16730.0,FASE OPERACIONAL
COSAN,CSAN3,21.25,8.1,31.23,154090000.0,FASE OPERACIONAL
CRUZEIRO EDU,CSED3,3.81,4.76,16.99,2260000.0,FASE OPERACIONAL
COPASA,CSMG3,13.28,10.55,12.70,25090000.0,FASE OPERACIONAL
SID NACIONAL,CSNA3,21.63,2.59,35.42,246230000.0,FASE OPERACIONAL
COSERN,CSRN3,22.0,6.98,20.96,6350.0,FASE OPERACIONAL
COSERN,CSRN5,21.5,6.98,20.96,1560.0,FASE OPERACIONAL
COSERN,CSRN6,19.07,6.98,20.96,57748.0,FASE OPERACIONAL
COTEMINAS,CTNM3,8.99,8.53,7.34,58752.0,FASE OPERACIONAL
COTEMINAS,CTNM4,2.67,8.53,7.34,38340.0,FASE OPERACIONAL
SANTANENSE,CTSA3,1.73,7.63,6.65,80700.0,FASE OPERACIONAL
SANTANENSE,CTSA4,0.96,7.63,6.65,71910.0,FASE OPERACIONAL
CURY S/A,CURY3,6.54,4.34,21.20,6380000.0,FASE OPERACIONAL
CVC BRASIL,CVCB3,11.55,-7.5,-36.99,155110000.0,FASE OPERACIONAL
CYRELA REALT,CYRE3,14.63,7.11,20.63,106690000.0,FASE OPERACIONAL
DASA,DASA3,19.81,53.88,2.90,8560000.0,FASE OPERACIONAL
DESKTOP,DESK3,9.6,12.55,21.25,5350000.0,FASE OPERACIONAL
DEXXOS PAR,DEXP3,9.27,3.63,14.15,2930000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
DEXXOS PAR,DEXP4,8.98,3.63,14.15,42510.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
DIRECIONAL,DIRR3,11.54,5.87,18.59,18460000.0,FASE OPERACIONAL
DOMMO,DMMO3,1.38,3.19,96.50,33230000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
D1000VFARMA,DMVF3,4.29,67.74,0.23,643320.0,FASE OPERACIONAL
DOHLER,DOHL3,19.0,16.53,10.41,5846.0,FASE OPERACIONAL
DOHLER,DOHL4,5.55,16.53,10.41,34040.0,FASE OPERACIONAL
DOTZ SA,DOTZ3,3.58,-2.99,-64.93,315120.0,FASE OPERACIONAL
DTCOM-DIRECT,DTCY3,7.85,-15.91,-67.22,25105.0,FASE OPERACIONAL
DEXCO,DXCO3,11.43,5.89,23.57,47050000.0,FASE OPERACIONAL
ACO ALTONA,EALT3,9.56,5.2,12.71,4430.0,FASE OPERACIONAL
ACO ALTONA,EALT4,7.09,5.2,12.71,163480.0,FASE OPERACIONAL
ECORODOVIAS,ECOR3,7.27,8.87,31.28,36760000.0,FASE OPERACIONAL
ENGIE BRASIL,EGIE3,44.11,10.33,40.74,57690000.0,FASE OPERACIONAL
ELEKTRO,EKTR3,28.4,5.99,18.39,63369.0,FASE OPERACIONAL
ELEKTRO,EKTR4,29.96,5.99,18.39,12100.0,FASE OPERACIONAL
ELETROBRAS,ELET3,44.0,7.24,33.06,241920000.0,FASE OPERACIONAL
ELETROBRAS,ELET6,42.51,7.24,33.06,135890000.0,FASE OPERACIONAL
ELETROMIDIA,ELMD3,15.05,74.3,6.20,2600000.0,FASE OPERACIONAL
EMAE,EMAE4,39.97,24.73,6.15,298500.0,FASE OPERACIONAL
EMBRAER,EMBR3,12.5,16.55,4.81,143070000.0,FASE OPERACIONAL
ENAUTA PART,ENAT3,21.89,1.77,100.80,51540000.0,FASE OPERACIONAL
ENERGIAS BR,ENBR3,22.11,5.66,21.11,67630000.0,FASE OPERACIONAL
ENEVA,ENEV3,15.45,17.19,33.40,79340000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ENERGISA,ENGI11,44.9,7.02,19.39,86340000.0,FASE OPERACIONAL
ENERGISA,ENGI3,14.53,7.02,19.39,100450.0,FASE OPERACIONAL
ENERGISA,ENGI4,7.68,7.02,19.39,149690.0,FASE OPERACIONAL
ENJOEI,ENJU3,2.07,-0.32,-124.55,6490000.0,FASE OPERACIONAL
ENERGISA MT,ENMT3,85.0,12.86,23.02,39590.0,FASE OPERACIONAL
ENERGISA MT,ENMT4,84.9,12.86,23.02,10890.0,FASE OPERACIONAL
EMBPAR S/A,EPAR3,14.1,3.08,7.75,36810.0,FASE OPERACIONAL
EQTL PARA,EQPA3,5.3,7.7,21.79,191920.0,FASE OPERACIONAL
EQUATORIAL,EQTL3,24.01,9.26,20.94,211300000.0,FASE OPERACIONAL
ESPACOLASER,ESPA3,3.33,7.7,27.76,16470000.0,FASE OPERACIONAL
ESTRELA,ESTR4,53.0,3.12,20.19,44462.0,FASE OPERACIONAL
ETERNIT,ETER3,13.55,1.95,29.41,18400000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
EUCATEX,EUCA3,15.43,2.77,22.15,43350.0,FASE OPERACIONAL
EUCATEX,EUCA4,10.44,2.77,22.15,650940.0,FASE OPERACIONAL
EVEN,EVEN3,5.52,3.49,9.35,8040000.0,FASE OPERACIONAL
EZTEC,EZTC3,17.52,8.79,33.34,36000000.0,FASE OPERACIONAL
FERBASA,FESA3,49.54,4.23,38.14,14070.0,FASE OPERACIONAL
FERBASA,FESA4,53.08,4.23,38.14,19880000.0,FASE OPERACIONAL
FER HERINGER,FHER3,16.45,1.48,17.21,21700000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
UNIFIQUE,FIQE3,4.4,8.99,26.59,2610000.0,FASE OPERACIONAL
FLEURY,FLRY3,15.41,10.53,16.91,40750000.0,FASE OPERACIONAL
FRAS-LE,FRAS3,9.93,12.98,9.69,4920000.0,FASE OPERACIONAL
METALFRIO,FRIO3,41.5,6.78,8.99,67612.0,FASE OPERACIONAL
POMIFRUTAS,FRTA3,3.45,11.95,39.44,6580.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GER PARANAP,GEPA3,24.76,16.98,15.31,2290.0,FASE OPERACIONAL
GER PARANAP,GEPA4,25.6,16.98,15.31,18780.0,FASE OPERACIONAL
GETNET BR,GETT3,2.25,9.2,20.00,363340.0,FASE OPERACIONAL
GETNET BR,GETT4,2.21,9.2,20.00,332200.0,FASE OPERACIONAL
GAFISA,GFSA3,1.53,7.14,25.79,10860000.0,FASE OPERACIONAL
GERDAU,GGBR3,22.95,2.3,27.30,1370000.0,FASE OPERACIONAL
GERDAU,GGBR4,29.04,2.3,27.30,375220000.0,FASE OPERACIONAL
GPS,GGPS3,14.01,14.63,9.26,24420000.0,FASE OPERACIONAL
GRUPO MATEUS,GMAT3,4.7,12.3,5.64,27220000.0,FASE OPERACIONAL
GERDAU MET,GOAU3,11.08,0.77,27.26,784620.0,FASE OPERACIONAL
GERDAU MET,GOAU4,12.11,0.77,27.26,99260000.0,FASE OPERACIONAL
GOL,GOLL4,15.34,-18.22,-35.60,107370000.0,FASE OPERACIONAL
CELGPAR,GPAR3,29.5,0.33,435.63,97712.0,FASE OPERACIONAL
GRENDENE,GRND3,9.57,22.27,14.37,15830000.0,FASE OPERACIONAL
GENERALSHOPP,GSHP3,25.93,28.3,39.72,3930.0,FASE OPERACIONAL
GUARARAPES,GUAR3,8.93,14.76,5.56,13100000.0,FASE OPERACIONAL
HAGA S/A,HAGA3,3.41,2.62,18.00,323860.0,FASE OPERACIONAL
HAGA S/A,HAGA4,1.65,2.62,18.00,66280.0,FASE OPERACIONAL
HAPVIDA,HAPV3,7.06,218.79,2.10,396990000.0,FASE OPERACIONAL
HELBOR,HBOR3,3.13,10.75,14.45,2440000.0,FASE OPERACIONAL
HBR REALTY,HBRE3,6.4,4.23,305.26,244510.0,FASE OPERACIONAL
HIDROVIAS,HBSA3,3.17,23.29,19.10,10890000.0,FASE OPERACIONAL
HABITASUL,HBTS5,39.9,16.9,11.56,11650.0,FASE OPERACIONAL
HOTEIS OTHON,HOOT4,2.35,-1.0,-61.54,17850.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
HYPERA,HYPE3,40.08,15.2,33.63,145830000.0,FASE OPERACIONAL
INFRACOMM,IFCM3,4.75,-26.77,-10.89,8500000.0,FASE OPERACIONAL
IGB S/A,IGBR3,38.52,-9.55,-756.72,367940.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IGUATEMI S.A,IGTI11,20.4,8.92,42.48,54100000.0,FASE OPERACIONAL
IGUATEMI S.A,IGTI3,2.6,8.92,42.48,764450.0,FASE OPERACIONAL
INEPAR,INEP3,0.87,0.73,5523.07,1450000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INEPAR,INEP4,0.88,0.73,5523.07,561790.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INTELBRAS,INTB3,26.46,23.59,10.96,43480000.0,FASE OPERACIONAL
JALLESMACHAD,JALL3,10.14,4.37,63.89,7300000.0,FASE OPERACIONAL
JBS,JBSS3,35.28,4.1,9.57,368080000.0,FASE OPERACIONAL
JOAO FORTES,JFEN3,0.9,-3.18,-2374.82,267730.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
JHSF PART,JHSF3,7.07,5.53,53.79,29540000.0,FASE OPERACIONAL
JOSAPAR,JOPA3,23.52,7.49,4.81,5410.0,FASE OPERACIONAL
JOSAPAR,JOPA4,36.0,7.49,4.81,5538.0,FASE OPERACIONAL
JSL,JSLG3,6.27,8.57,12.61,3440000.0,FASE OPERACIONAL
KEPLER WEBER,KEPL3,20.72,5.53,22.30,14780000.0,FASE OPERACIONAL
KLABIN S/A,KLBN11,22.17,6.87,36.29,134610000.0,FASE OPERACIONAL
KLABIN S/A,KLBN3,5.07,6.87,36.29,643750.0,FASE OPERACIONAL
KLABIN S/A,KLBN4,4.25,6.87,36.29,2670000.0,FASE OPERACIONAL
KORA SAUDE,KRSA3,3.23,25.68,10.85,2020000.0,FASE OPERACIONAL
TERRASANTAPA,LAND3,29.64,63.75,50.80,866250.0,FASE OPERACIONAL
LAVVI,LAVV3,5.28,3.44,27.45,5200000.0,FASE OPERACIONAL
LOCAMERICA,LCAM3,25.57,10.5,30.36,55470000.0,FASE OPERACIONAL
METAL LEVE,LEVE3,24.88,4.35,19.21,8440000.0,FASE OPERACIONAL
LIGHT S/A,LIGT3,7.98,8.71,8.14,28870000.0,FASE OPERACIONAL
ELETROPAR,LIPR3,63.0,27.52,,20890.0,FASE OPERACIONAL
QUERO-QUERO,LJQQ3,8.75,12.4,6.82,27210000.0,FASE OPERACIONAL
LE LIS BLANC,LLIS3,1.66,-2.86,-69.12,591080.0,FASE OPERACIONAL
LOG COM PROP,LOGG3,23.32,9.1,258.96,9720000.0,FASE OPERACIONAL
LOG-IN,LOGN3,34.05,14.29,21.17,12700000.0,FASE OPERACIONAL
LOPES BRASIL,LPSB3,3.19,10.43,16.78,4410000.0,FASE OPERACIONAL
LOJAS RENNER,LREN3,26.24,21.21,9.75,328410000.0,FASE OPERACIONAL
LUPATECH,LUPA3,4.9,-5.15,-52.42,3990000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TREVISA,LUXM4,84.25,17.1,18.71,37220.0,FASE OPERACIONAL
WDC NETWORKS,LVTC3,7.22,3.35,12.40,4710000.0,FASE OPERACIONAL
LOCAWEB,LWSA3,6.93,172.85,1.71,124390000.0,FASE OPERACIONAL
CEMEPE,MAPT4,14.17,-99.56,,67443.0,FASE OPERACIONAL
MATER DEI,MATD3,10.44,14.07,22.47,7080000.0,FASE OPERACIONAL
MOBLY,MBLY3,3.45,-4.12,-11.68,4640000.0,FASE OPERACIONAL
M.DIASBRANCO,MDIA3,25.61,22.21,5.20,38260000.0,FASE OPERACIONAL
MOURA DUBEUX,MDNE3,6.6,6.76,11.03,1330000.0,FASE OPERACIONAL
IMC S/A,MEAL3,2.12,33.58,1.33,4490000.0,FASE OPERACIONAL
OMEGAENERGIA,MEGA3,11.05,13.08,113.13,24870000.0,FASE OPERACIONAL
MELNICK,MELK3,4.04,7.11,8.46,1050000.0,FASE OPERACIONAL
MANGELS INDL,MGEL4,18.03,3.7,21.89,26470.0,FASE OPERACIONAL
MAGAZ LUIZA,MGLU3,4.07,,0.08,635660000.0,FASE OPERACIONAL
MILLS,MILS3,7.84,9.78,23.53,8490000.0,FASE OPERACIONAL
MULTILASER,MLAS3,4.88,6.03,14.48,10890000.0,FASE OPERACIONAL
MUNDIAL,MNDL3,19.61,3.73,13.74,64560.0,FASE OPERACIONAL
MINUPAR,MNPR3,7.6,0.93,17.77,96920.0,FASE OPERACIONAL
MONT ARANHA,MOAR3,449.5,11.07,83518.26,190750.0,FASE OPERACIONAL
MOVIDA,MOVI3,17.35,7.0,31.95,42570000.0,FASE OPERACIONAL
MARFRIG,MRFG3,14.68,2.33,15.12,119800000.0,FASE OPERACIONAL
MRV,MRVE3,10.38,8.8,15.46,77810000.0,FASE OPERACIONAL
MELHOR SP,MSPA3,50.01,-16.53,-14.52,37848.0,FASE OPERACIONAL
MELHOR SP,MSPA4,46.5,-16.53,-14.52,78689.0,FASE OPERACIONAL
METAL IGUACU,MTIG4,44.0,-5.52,-50.60,1680.0,FASE OPERACIONAL
MITRE REALTY,MTRE3,5.37,8.85,8.98,2590000.0,FASE OPERACIONAL
METISA,MTSA4,39.88,5.68,12.45,69550.0,FASE OPERACIONAL
MULTIPLAN,MULT3,23.53,20.07,53.45,131330000.0,FASE OPERACIONAL
WETZEL S/A,MWET3,16.99,4.58,7.43,8229.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
WETZEL S/A,MWET4,11.8,4.58,7.43,35220.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IOCHP-MAXION,MYPK3,14.9,4.46,9.97,20780000.0,FASE OPERACIONAL
NEOENERGIA,NEOE3,18.47,6.5,19.37,30800000.0,FASE OPERACIONAL
NEOGRID,NGRD3,2.3,22.13,6.06,2860000.0,FASE OPERACIONAL
GETNINJAS,NINJ3,3.77,1.75,-91.35,1090000.0,FASE OPERACIONAL
NORDON MET,NORD3,8.97,-155.47,-33.10,1650.0,PARALISADA
GRUPO NATURA,NTCO3,17.07,36.27,2.19,285840000.0,FASE OPERACIONAL
NUTRIPLANT,NUTR3,250.0,2.65,10.37,76923.0,FASE OPERACIONAL
ODONTOPREV,ODPV3,10.16,9.67,30.51,13670000.0,FASE OPERACIONAL
OUROFINO S/A,OFSA3,22.65,10.05,15.59,286300.0,FASE OPERACIONAL
OI,OIBR3,0.7,-16.98,-19.43,46700000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OI,OIBR4,1.27,-16.98,-19.43,1150000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ONCOCLINICAS,ONCO3,6.06,20.38,6.71,9790000.0,FASE OPERACIONAL
OCEANPACT,OPCT3,2.75,51.01,2.66,4130000.0,FASE OPERACIONAL
ORIZON,ORVR3,31.6,24.38,25.83,15090000.0,FASE OPERACIONAL
OSX BRASIL,OSXB3,7.13,5.87,2749.78,96760.0,FASE OPERACIONAL
IHPARDINI,PARD3,20.21,7.08,18.81,3350000.0,FASE OPERACIONAL
PANATLANTICA,PATI3,77.5,6.39,11.24,1600.0,FASE OPERACIONAL
PANATLANTICA,PATI4,60.2,6.39,11.24,3230.0,FASE OPERACIONAL
P.ACUCAR-CBD,PCAR3,20.6,6.27,3.18,50830000.0,FASE OPERACIONAL
PDG REALT,PDGR3,1.32,-3.06,-105.42,1550000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
PADTEC,PDTC3,4.09,7.02,14.48,293070.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB3,57.1,2.76,602.28,2440.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB4,67.5,2.76,602.28,5610.0,FASE OPERACIONAL
PETROBRAS,PETR3,35.21,2.61,47.69,585950000.0,FASE OPERACIONAL
PETROBRAS,PETR4,32.13,2.61,47.69,2390000000.0,FASE OPERACIONAL
PETZ,PETZ3,12.15,28.15,6.84,146230000.0,FASE OPERACIONAL
PROFARMA,PFRM3,3.66,7.65,2.03,515260.0,FASE OPERACIONAL
PAGUE MENOS,PGMN3,6.74,10.04,4.62,8170000.0,FASE OPERACIONAL
PLASCAR PART,PLAS3,8.0,-10.46,-5.25,3590.0,FASE OPERACIONAL
PLANOEPLANO,PLPL3,2.67,4.97,10.76,2360000.0,FASE OPERACIONAL
PARANAPANEMA,PMAM3,6.89,-9.82,-7.29,1520000.0,FASE OPERACIONAL
DIMED,PNVL3,11.86,23.58,3.03,7140000.0,FASE OPERACIONAL
MARCOPOLO,POMO3,2.48,14.76,7.05,412590.0,FASE OPERACIONAL
MARCOPOLO,POMO4,2.96,14.76,7.05,13780000.0,FASE OPERACIONAL
WILSON SONS,PORT3,9.34,11.51,25.01,4300000.0,FASE OPERACIONAL
POSITIVO TEC,POSI3,7.78,4.66,10.11,19750000.0,FASE OPERACIONAL
PETRORIO,PRIO3,27.98,8.73,52.28,491160000.0,FASE OPERACIONAL
PRINER,PRNR3,6.92,9.11,6.33,857170.0,FASE OPERACIONAL
PORTOBELLO,PTBL3,8.95,5.49,15.91,6100000.0,FASE OPERACIONAL
PETTENATI,PTNT3,12.87,5.22,11.80,58620.0,FASE OPERACIONAL
PETTENATI,PTNT4,5.56,5.22,11.80,69710.0,FASE OPERACIONAL
QUALICORP,QUAL3,11.55,7.64,29.18,47270000.0,FASE OPERACIONAL
RAIADROGASIL,RADL3,20.38,26.71,5.28,145520000.0,FASE OPERACIONAL
RUMO S.A.,RAIL3,17.15,26.65,20.17,167830000.0,FASE OPERACIONAL
RAIZEN,RAIZ4,6.18,5.33,3.23,79830000.0,FASE OPERACIONAL
IRANI,RANI3,7.25,4.66,30.26,9090000.0,FASE OPERACIONAL
RANDON PART,RAPT3,8.86,5.36,11.93,217180.0,FASE OPERACIONAL
RANDON PART,RAPT4,10.23,5.36,11.93,25520000.0,FASE OPERACIONAL
RECRUSUL,RCSL3,2.86,71.84,2.35,8040000.0,FASE OPERACIONAL
RECRUSUL,RCSL4,0.79,71.84,2.35,425930.0,FASE OPERACIONAL
RNI,RDNI3,7.76,30.83,5.05,72740.0,FASE OPERACIONAL
REDE D OR,RDOR3,37.13,24.88,17.10,162420000.0,FASE OPERACIONAL
PETRORECSA,RECV3,29.06,12.76,37.30,23330000.0,FASE OPERACIONAL
REDE ENERGIA,REDE3,5.93,6.03,21.17,24220.0,FASE OPERACIONAL
LOCALIZA,RENT3,57.86,15.01,32.06,332240000.0,FASE OPERACIONAL
RENOVA,RNEW11,4.84,3.98,298.74,65980.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
RENOVA,RNEW3,1.89,3.98,298.74,107210.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
RENOVA,RNEW4,1.45,3.98,298.74,445700.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ROMI,ROMI3,14.37,6.88,14.85,5720000.0,FASE OPERACIONAL
PET MANGUINH,RPMG3,2.48,-0.41,-15.02,80500.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
