Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
D1000VFARMA,DMVF3,4.11,2.13,6.8,431873.0
DOHLER,DOHL3,19.0,22.83,9.4,0.0
DOHLER,DOHL4,5.84,7.19,9.4,36157.0
DOTZ SA,DOTZ3,3.97,-12.29,-19.0,285039.0
DTCOM,DTCY3,7.85,-28.93,-37.0,0.0
DEXCO,DXCO3,11.43,7.4,18.8,44428700.0
ELECTRO AÇO ALTONA S/A,EALT3,9.98,6.66,11.3,6115.0
ELECTRO AÇO ALTONA S/A,EALT4,7.23,5.41,11.3,170156.0
ECORODOVIAS,ECOR3,7.04,9.17,29.9,35474300.0
ENGIE BRASIL,EGIE3,42.28,8.85,46.2,63575600.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,30.0,5.77,19.4,551.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,29.53,5.71,19.4,10714.0
ELETROBRÁS,ELET3,41.96,19.58,11.9,342979000.0
ELETROBRÁS,ELET6,41.7,19.49,11.9,197607000.0
ELETROMIDIA,ELMD3,14.3,44.13,9.9,2848450.0
EMAE,EMAE4,36.13,24.6,7.6,310669.0
EMBRAER,EMBR3,12.98,10.52,7.7,134670000.0
ENAUTA PART,ENAT3,23.03,5.76,33.4,53531600.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,21.2,6.09,19.1,75864100.0
ENEVA,ENEV3,14.7,20.2,27.5,95709000.0
ENERGISA,ENGI11,44.15,6.2,20.2,102389000.0
ENERGISA,ENGI3,14.34,7.98,20.2,84807.0
ENERGISA,ENGI4,7.37,5.73,20.2,130195.0
ENJOEI,ENJU3,1.94,-0.15,-119.3,5100390.0
ENERGISA MT,ENMT3,83.8,11.6,25.2,71140.0
ENERGISA MT,ENMT4,83.78,11.6,25.2,27231.0
EMBPAR S/A,EPAR3,13.6,3.62,6.4,33376.0
EQTL PARA,EQPA3,5.28,6.63,25.2,174735.0
EQUATORIAL ENERGIA S.A.,EQTL3,24.18,8.88,21.9,231533000.0
ESPACOLASER,ESPA3,2.91,17.53,11.4,15750800.0
ESTRELA,ESTR4,53.0,5.67,11.4,0.0
ETERNIT,ETER3,12.48,2.19,23.4,13223400.0
EUCATEX,EUCA3,15.38,3.61,20.3,43006.0
EUCATEX,EUCA4,9.6,2.56,20.3,588876.0
Even,EVEN3,5.18,2.29,12.7,7188680.0
EZTec,EZTC3,16.21,10.49,25.3,33911500.0
FERBASA,FESA3,58.5,4.74,38.8,9153.0
FERBASA,FESA4,58.96,4.78,38.8,19121300.0
Fer Heringer,FHER3,16.71,1.62,15.9,17979700.0
UNIFIQUE,FIQE3,4.24,8.25,27.6,2682400.0
FLEURY,FLRY3,15.58,10.97,16.3,34521300.0
FRAS-LE S.A.,FRAS3,10.73,11.12,12.1,5437750.0
Metalfrio,FRIO3,41.5,9.36,6.5,290.0
POMIFRUTAS,FRTA3,3.11,17.31,27.0,8109.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,27.37,21.37,12.8,2069.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,25.5,20.35,12.8,15795.0
GETNET BR,GETT3,2.28,8.12,23.0,353973.0
GETNET BR,GETT4,2.27,8.1,23.0,341653.0
GAFISA,GFSA3,1.43,22.37,8.1,10683900.0
GERDAU S.A.,GGBR3,23.57,2.28,24.4,1390780.0
GERDAU S.A.,GGBR4,30.08,2.84,24.4,368109000.0
GPS,GGPS3,13.6,15.44,8.5,31403900.0
GRUPO MATEUS,GMAT3,4.4,11.21,5.8,22492400.0
METALÚRGICA GERDAU,GOAU3,11.42,0.84,24.4,765612.0
METALÚRGICA GERDAU,GOAU4,12.7,0.91,24.4,103926000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,13.58,-4.78,-35.7,100381000.0
CELGPAR,GPAR3,29.5,,,699.0
GRENDENE SA,GRND3,8.8,19.85,14.6,13628900.0
Generalshopp,GSHP3,25.19,31.33,35.8,5339.0
GUARARAPES CONFECÇÕES,GUAR3,8.97,28.13,2.9,12592700.0
HAGA,HAGA3,3.3,-130.34,-0.6,224077.0
HAGA,HAGA4,1.58,-39.51,-0.6,45490.0
HAPVIDA,HAPV3,6.34,237.63,1.8,412671000.0
Helbor,HBOR3,2.99,19.59,7.8,1967290.0
HBR REALTY,HBRE3,6.1,4.04,312.1,273723.0
HIDROVIAS,HBSA3,3.12,33.81,13.1,12820300.0
CIA HABITASUL,HBTS5,44.9,4.75,44.5,7147.0
HOTEIS OTHON S.A.,HOOT4,2.23,-1.1,-52.7,18528.0
HYPERA,HYPE3,42.05,16.34,32.5,177995000.0
INFRACOMM,IFCM3,5.14,-30.77,-10.1,6563110.0
GRADIENTE,IGBR3,34.6,-5.32,,157034.0
IGUATEMI S.A,IGTI11,19.55,17.2,42.2,62828300.0
IGUATEMI S.A,IGTI3,2.6,16.28,42.2,613302.0
INEPAR S/A,INEP3,0.88,0.72,,1480410.0
INEPAR S/A,INEP4,0.88,0.72,,524265.0
INTELBRAS,INTB3,26.56,22.28,11.6,46232700.0
JALLESMACHAD,JALL3,10.48,5.62,51.0,7644070.0
JBS,JBSS3,34.73,4.1,9.5,387711000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,0.89,-6.5,,233443.0
JHSF Part,JHSF3,6.8,5.36,53.8,26744800.0
JOSAPAR S/A,JOPA3,22.6,7.37,4.8,6294.0
JOSAPAR S/A,JOPA4,36.0,8.79,4.8,0.0
JULIO SIMOES,JSLG3,6.38,12.73,8.5,3039690.0
KEPLER WEBER SA,KEPL3,19.97,5.44,21.8,14282100.0
KLABIN,KLBN11,22.2,6.87,35.7,129594000.0
KLABIN,KLBN3,5.1,7.47,35.7,588659.0
KLABIN,KLBN4,4.3,6.75,35.7,2467680.0
KORA SAUDE,KRSA3,3.3,23.98,11.8,1316800.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.18,3.31,27.5,5459920.0
LOCAMERICA,LCAM3,24.48,10.25,30.3,50645200.0
MAHLE METAL LEVE,LEVE3,26.55,5.24,17.1,9186280.0
LIGHT SA,LIGT3,8.52,8.16,8.8,32803300.0
LIGHTPAR,LIPR3,65.99,-119.49,,28138.0
QUERO-QUERO,LJQQ3,8.29,10.9,7.4,28341800.0
LE LIS BLANC DEUX,LLIS3,1.56,-24.5,-8.0,502931.0
LOG COM PROP,LOGG3,22.89,31.95,72.9,9280830.0
Log-In,LOGN3,34.12,17.41,17.4,15602900.0
LOPES BRASIL,LPSB3,2.86,8.61,17.7,3605760.0
RENNER,LREN3,28.19,11.55,19.3,316006000.0
LUPATECH,LUPA3,4.66,-34.75,-7.1,3257040.0
TREVISA INVESTIMENTOS SA,LUXM4,83.0,16.64,19.0,38730.0
WDC NETWORKS,LVTC3,8.58,2.03,24.5,4869820.0
LOCAWEB,LWSA3,7.09,126.6,2.4,125487000.0
CIA MARCOPOLO,MAPT4,14.17,-83.48,,259.0
MATER DEI,MATD3,9.08,,,5858560.0
MOBLY,MBLY3,3.5,-4.18,-11.7,5265610.0
M.DIASBRANCO,MDIA3,25.96,19.36,6.0,36150200.0
MOURA DUBEUX,MDNE3,6.19,4.36,15.8,1463270.0
IMC S/A,MEAL3,2.05,-47.74,-0.9,4752860.0
OMEGAENERGIA,MEGA3,10.5,,,25514500.0
MELNICK,MELK3,3.81,4.77,11.4,795765.0
MANGELS,MGEL4,16.9,7.0,11.5,23757.0
MAGAZ LUIZA,MGLU3,3.59,120.05,0.7,579700000.0
MILLS,MILS3,7.24,8.32,25.5,8723020.0
MULTILASER,MLAS3,4.89,19.67,4.6,10000800.0
MUNDIAL S/A,MNDL3,22.5,4.23,12.3,75109.0
MINUPAR,MNPR3,7.06,1.06,14.5,79282.0
MONTEIRO ARANHA,MOAR3,449.5,-161.09,,223924.0
MOVIDA,MOVI3,16.87,6.48,34.1,50217000.0
Marfrig,MRFG3,16.1,2.35,15.5,136665000.0
MRV,MRVE3,9.41,16.79,7.7,72525100.0
MELHORAMENTOS,MSPA3,50.01,-17.66,-13.7,0.0
MELHORAMENTOS,MSPA4,46.5,-16.67,-13.7,324.0
IGUAÇU,MTIG4,40.0,-5.6,-49.4,1361.0
MITRE REALTY,MTRE3,5.39,8.48,9.4,2459380.0
METISA,MTSA4,39.89,4.21,12.2,82421.0
Multiplan,MULT3,24.64,19.95,59.0,140485000.0
WETZEL S.A.,MWET3,16.99,12.36,3.0,124.0
WETZEL S.A.,MWET4,10.68,10.68,3.0,27639.0
IOCHPE-MAXION,MYPK3,16.13,5.76,7.9,21364900.0
NEOENERGIA,NEOE3,17.99,5.75,21.7,36808400.0
NEOGRID,NGRD3,2.18,15.17,8.1,2785020.0
GETNINJAS,NINJ3,3.75,1.78,-90.9,999343.0
NORDON INDS METALURGICAS SA,NORD3,8.75,-104.65,-48.4,425.0
GRUPO NATURA,NTCO3,17.58,17.69,4.6,258140000.0
NUTRIPLANT,NUTR3,250.0,4.1,6.7,1163.0
ODONTOPREV,ODPV3,10.2,8.48,34.9,14087800.0
OUROFINO S/A,OFSA3,22.7,10.08,15.6,329712.0
OI,OIBR3,0.65,-8.37,-38.9,58482900.0
OI,OIBR4,1.22,-9.29,-38.9,1436380.0
ONCOCLINICAS,ONCO3,5.33,18.33,6.8,12402000.0
OCEANPACT,OPCT3,2.57,27.92,4.7,2865200.0
ORIZON,ORVR3,32.02,24.46,26.0,17532400.0
OSX BRASIL,OSXB3,6.87,-76.0,-212.4,103759.0
IHPARDINI,PARD3,21.29,7.16,19.6,3397760.0
PANATLANTICA,PATI3,77.5,8.46,8.6,2082.0
PANATLANTICA,PATI4,60.2,6.68,8.6,3080.0
PÃO DE AÇÚCAR,PCAR3,19.79,2.96,7.0,48150300.0
PDG REALT,PDGR3,1.32,-15.4,-20.9,1246840.0
PADTEC,PDTC3,3.47,,,335473.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,61.0,-28.84,-55.8,3240.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,75.0,-39.04,-55.8,7074.0
PETROBRAS,PETR3,33.76,2.86,43.3,583099000.0
PETROBRAS,PETR4,30.28,2.66,43.3,2544360000.0
PETZ,PETZ3,12.48,24.99,9.5,147111000.0
PROFARMA,PFRM3,3.7,4.2,3.7,559065.0
PAGUE MENOS,PGMN3,6.28,9.55,4.6,6579460.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,7.8,-11.18,-4.9,2628.0
PLANOEPLANO,PLPL3,2.56,2.24,23.0,1950790.0
PARANAPANEMA S.A.,PMAM3,6.98,-57.27,-1.3,984097.0
PANVEL FARMÁCIAS,PNVL3,11.33,31.66,2.2,7021390.0
MARCOPOLO,POMO3,2.4,-107.77,-0.9,381364.0
MARCOPOLO,POMO4,2.85,-121.27,-0.9,12473000.0
WILSON SONS,PORT3,8.8,8.74,25.7,5984190.0
POSITIVO INF,POSI3,8.64,7.09,7.1,18569600.0
PETRORIO,PRIO3,27.81,8.43,53.8,474143000.0
PRINER,PRNR3,6.6,8.71,6.3,966205.0
PORTOBELLO S/A,PTBL3,8.37,4.62,18.0,5446550.0
PETTENATI,PTNT3,13.22,12.43,7.4,39311.0
PETTENATI,PTNT4,6.2,6.96,7.4,73467.0
QUALICORP,QUAL3,11.73,6.17,36.5,40037100.0
RAIADROGASIL,RADL3,21.29,28.65,5.1,160500000.0
RUMO S.A.,RAIL3,18.39,26.6,21.3,177531000.0
RAIZEN,RAIZ4,6.19,15.5,3.0,87041800.0
CELULOSE IRANI,RANI3,7.44,4.74,30.4,9775690.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,8.96,4.6,13.3,237049.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.22,4.93,13.3,24518100.0
RECRUSUL,RCSL3,3.06,224.85,1.6,5146300.0
RECRUSUL,RCSL4,0.77,56.11,1.6,385811.0
RNI,RDNI3,7.51,43.2,3.6,85291.0
REDE D OR,RDOR3,33.99,22.09,17.9,157241000.0
PETRORECONCA,RECV3,27.42,12.19,36.8,27627300.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,5.95,5.66,22.6,13215.0
LOCALIZA RENT A CAR,RENT3,54.67,14.34,32.0,348448000.0
RENOVA,RNEW11,4.72,-13.39,-88.0,90409.0
RENOVA,RNEW3,1.83,-13.7,-88.0,85662.0
RENOVA,RNEW4,1.41,-13.19,-88.0,525814.0
ROMI,ROMI3,14.47,7.03,14.6,5880460.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.48,-0.33,-18.4,39139.0
3R PETROLEUM,RRRP3,48.6,24.47,34.9,161162000.0
ROSSI RESIDENCIAL,RSID3,2.3,-8.22,-333.6,738534.0
METALURGICA RIOSULENSE S/A,RSUL4,70.49,4.85,24.3,195836.0
SANEPAR,SAPR11,19.99,4.27,39.9,23191500.0
SANEPAR,SAPR3,3.95,4.24,39.9,1004370.0
SANEPAR,SAPR4,4.01,4.28,39.9,8560130.0
GRUPO SBF,SBFG3,25.0,13.85,10.2,28247400.0
SABESP,SBSP3,46.15,11.06,21.0,181759000.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,31.6,26.69,48.6,168926.0
SER EDUCA,SEER3,7.88,6.63,14.4,4428540.0
SEQUOIA LOG,SEQL3,8.87,320.3,0.3,29277300.0
Springs,SGPS3,2.81,10.91,5.1,336617.0
TIME FOR FUN,SHOW3,3.91,-38.15,-2.7,1938020.0
SCHULZ,SHUL4,4.74,9.95,12.0,1490880.0
SIMPAR,SIMH3,11.86,7.61,23.3,30765100.0
SLC Agricola,SLCE3,56.48,5.51,30.5,97006300.0
EDITORA SARAIVA,SLED3,12.63,-13.47,-22.3,36418.0
EDITORA SARAIVA,SLED4,4.58,-12.69,-22.3,163049.0
SMART FIT,SMFT3,14.09,-31.68,-13.3,18479700.0
SAO MARTINHO,SMTO3,51.65,12.75,34.0,73198200.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,3.01,-9.76,-2.0,12419.0
BOA SAFRA,SOJA3,13.14,12.1,11.4,5495910.0
GRUPO SOMA,SOMA3,11.49,32.01,9.0,74238000.0
SONDOTECNICA S/A.,SOND3,46.01,4.59,18.7,214.0
SONDOTECNICA S/A.,SOND5,40.0,3.77,18.7,10946.0
SONDOTECNICA S/A.,SOND6,43.0,4.18,18.7,5626.0
SINQIA,SQIA3,19.18,46.09,9.4,21841000.0
SBPAR,STBP3,7.19,12.68,26.1,31836900.0
Suzano Papel,SUZB3,52.83,7.25,40.2,293047000.0
SYN PROP TEC,SYNE3,5.55,1.1,66.2,5081310.0
TAESA,TAEE11,41.27,7.65,79.6,102049000.0
TAESA,TAEE3,13.85,7.68,79.6,1097770.0
TAESA,TAEE4,13.77,7.65,79.6,2560050.0
TAURUS ARMAS,TASA3,20.24,2.83,32.1,996969.0
TAURUS ARMAS,TASA4,20.11,2.81,32.1,22296000.0
TECNOSOLO S/A,TCNO3,1.52,-17.82,,20088.0
TECNOSOLO S/A,TCNO4,1.18,-16.9,,31841.0
TECNISA,TCSA3,2.33,-6.8,-51.5,1408560.0
TECHNOS,TECN3,2.58,3.74,19.2,2096710.0
TEKA S.A.,TEKA3,26.1,71.55,3.3,0.0
TEKA S.A.,TEKA4,10.2,70.58,3.3,35454.0
TELEBRAS,TELB3,34.25,-4.49,-109.5,59733.0
TELEBRAS,TELB4,14.86,-0.34,-109.5,131531.0
Tenda,TEND3,4.62,-15.05,-2.8,16836400.0
TRACK FIELD,TFCO4,10.0,15.12,22.0,3713640.0
Tegma,TGMA3,15.75,9.18,10.9,3348660.0
TIM,TIMS3,13.83,8.5,18.3,85403400.0
TEKNO,TKNO4,79.93,3.92,14.9,697.0
TOTVS,TOTS3,28.98,14.41,32.9,201463000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.41,154.08,1.2,934839.0
TC,TRAD3,6.94,-33.85,-48.7,14147300.0
Trisul,TRIS3,3.72,7.79,17.3,7160750.0
TRANSMISSÃO PAULISTA,TRPL3,31.08,6.73,69.3,39115.0
TRANSMISSÃO PAULISTA,TRPL4,23.87,5.55,69.3,40779800.0
3TENTOS,TTEN3,9.36,14.41,5.5,9094100.0
TUPY,TUPY3,24.38,7.25,8.6,24450700.0
RENAUX,TXRX3,27.29,13.98,16.8,318.0
RENAUX,TXRX4,5.61,10.8,16.8,1157.0
UNICASA,UCAS3,3.13,6.07,11.1,213640.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.63,18.84,1.3,114529000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,89.5,3.6,35.8,3631510.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,101.89,4.13,35.8,25362.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,99.62,4.03,35.8,28298300.0
USIMINAS,USIM3,11.05,1.37,27.1,7245620.0
USIMINAS,USIM5,11.67,1.45,27.1,215308000.0
USIMINAS,USIM6,14.5,1.83,27.1,794.0
VALE,VALE3,88.46,2.87,57.8,2466940000.0
VAMOS,VAMO3,14.59,18.93,28.2,39699100.0
VIBRA,VBBR3,18.84,7.82,2.8,189690000.0
VIA,VIIA3,3.13,10.81,4.0,162714000.0
VITTIA,VITT3,11.61,12.28,19.0,4230850.0
VIVARA S.A.,VIVA3,24.12,16.4,21.5,21650900.0
VIVER,VIVR3,0.89,-6.42,-87.3,3317650.0
TELEF BRASIL,VIVT3,50.37,18.49,11.4,105719000.0
VALID,VLID3,10.81,7.16,10.4,3478420.0
VULCABRAS S/A.,VULC3,12.0,11.08,13.8,4669930.0
VIVEO,VVEO3,15.36,9.84,7.2,2924160.0
WEG SA,WEGE3,25.92,23.91,17.9,253585000.0
WESTWING,WEST3,2.71,-1.85,-18.7,1902470.0
WHIRLPOOL S.A.,WHRL3,5.07,8.7,7.5,39151.0
WHIRLPOOL S.A.,WHRL4,5.02,8.62,7.5,153494.0
WIZ S.A.,WIZS3,8.71,4.25,42.3,14847900.0
WLM,WLMM3,27.84,8.11,6.6,859.0
WLM,WLMM4,31.98,9.52,6.6,48106.0
YDUQS PART,YDUQ3,15.72,14.88,13.0,44525200.0
