Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR5,185.5,1.46,-29.5,144740.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR6,188.7,1.92,-29.5,213308.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3,10.26,8.0,5.8,56493.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,7.77,7.35,5.8,369322.0
COELBA,CEEB3,50.0,10.41,17.3,57281.0
CEEE-D,CEED3,59.5,-5.31,-8.1,9316.0
CEEE-D,CEED4,60.0,-5.32,-8.1,1804.0
CEG,CEGR3,61.0,27.73,19.3,7015.0
CELPE,CEPE5,30.0,9.38,10.8,11957.0
CELPE,CEPE6,31.9,9.56,10.8,18554.0
CESP CIA ENERGETICA SAO PAULO,CESP3,27.3,17.42,28.3,116970.0
CESP CIA ENERGETICA SAO PAULO,CESP5,42.0,25.88,28.3,38796.0
CESP CIA ENERGETICA SAO PAULO,CESP6,24.18,15.63,28.3,45729400.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,160.0,14.1,22.3,17192.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,152.58,13.57,22.3,273895.0
GRAZZIOTIN,CGRA3,33.84,10.64,10.9,42855.0
GRAZZIOTIN,CGRA4,34.3,10.82,10.9,577172.0
CIELO,CIEL3,3.63,18.39,11.6,105226000.0
CELESC,CLSC3,70.0,5.18,7.7,17432.0
CELESC,CLSC4,70.5,5.21,7.7,373291.0
CEMIG,CMIG3,14.49,6.8,18.8,7281130.0
CEMIG,CMIG4,12.11,5.98,18.8,109883000.0
CSNMINERACAO,CMIN3,9.13,4.89,55.0,106365000.0
CIA ENERG CEARA - COELCE,COCE3,87.0,26.29,6.0,5504.0
CIA ENERG CEARA - COELCE,COCE5,60.46,20.54,6.0,1985180.0
COGNA,COGN3,4.34,-26.3,-11.4,181129000.0
CPFL ENERGIA S.A.,CPFE3,26.82,8.24,17.1,52031000.0
COPEL,CPLE3,5.62,5.02,22.6,11815500.0
COPEL,CPLE6,5.97,5.23,22.6,51408500.0
CR2,CRDE3,24.55,-4.39,-457.5,12980.0
CARREFOUR BR,CRFB3,21.32,10.14,6.8,85197000.0
CRISTAL,CRPG3,88.0,11.83,22.6,2295.0
CRISTAL,CRPG5,96.23,13.12,22.6,1608660.0
CRISTAL,CRPG6,96.51,13.16,22.6,367023.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,24.43,38.51,13.7,250803000.0
CRUZEIRO EDU,CSED3,14.72,27.7,11.4,6248870.0
COPASA MG,CSMG3,15.0,6.24,24.7,32620800.0
CSN,CSNA3,45.07,6.13,34.9,488196000.0
COSERN,CSRN3,21.88,10.52,17.1,50324.0
COSERN,CSRN5,24.0,11.24,17.1,19625.0
COSERN,CSRN6,52.0,20.7,17.1,23789.0
KARSTEN,CTKA3,28.2,25.18,6.7,23959.0
KARSTEN,CTKA4,24.4,24.31,6.7,91153.0
COTEMINAS,CTNM3,12.0,11.31,7.0,14449.0
COTEMINAS,CTNM4,6.56,10.19,7.0,205514.0
SANTANENSE,CTSA3,3.08,41.8,2.7,449437.0
SANTANENSE,CTSA4,2.98,40.98,2.7,785146.0
CURY S/A,CURY3,10.05,10.27,21.5,8216520.0
CVC BRASIL,CVCB3,27.06,-9.33,-160.0,166507000.0
CYRELA BRAZIL REALTY,CYRE3,23.42,16.49,15.1,159787000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,64.0,263.92,1.9,22126800.0
DEXXOS PAR,DEXP3,43.65,15.17,8.7,14072600.0
DEXXOS PAR,DEXP4,38.1,13.37,8.7,171152.0
Direcional Engenharia,DIRR3,13.85,7.77,17.6,23175100.0
DOMMO,DMMO3,0.94,-8.26,-12.1,11873200.0
D1000VFARMA,DMVF3,9.45,5.95,7.5,2754100.0
DOHLER,DOHL3,25.99,30.9,10.8,5588.0
DOHLER,DOHL4,7.0,7.73,10.8,333677.0
DTCOM,DTCY3,11.49,-92.81,-11.1,165813.0
DURATEX,DTEX3,23.25,17.87,15.5,52399900.0
ELECTRO AÇO ALTONA S/A,EALT3,14.79,13.75,10.8,26271.0
ELECTRO AÇO ALTONA S/A,EALT4,6.97,7.61,10.8,571560.0
ECORODOVIAS,ECOR3,11.66,8.8,42.6,60036300.0
CEEE,EEEL3,560.0,9.32,37.1,2455.0
CEEE,EEEL4,699.0,11.68,37.1,3177.0
ENGIE BRASIL,EGIE3,39.43,8.36,42.8,58874800.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,34.0,8.61,16.3,2767.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,31.62,8.22,16.3,65846.0
ELETROBRÁS,ELET3,43.56,27.59,11.7,336985000.0
ELETROBRÁS,ELET5,67.99,38.43,11.7,8725.0
ELETROBRÁS,ELET6,43.25,27.45,11.7,165585000.0
ELETROMIDIA,ELMD3,18.64,-29.04,-39.6,3021890.0
EMAE,EMAE4,83.33,17.73,34.6,455957.0
EMBRAER,EMBR3,18.95,56.98,2.0,192392000.0
ENAUTA PART,ENAT3,18.65,18.6,25.2,29365600.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,17.77,5.53,20.8,62976600.0
ENEVA,ENEV3,17.06,27.06,30.5,105464000.0
ENERGISA,ENGI11,45.66,9.69,15.4,77768300.0
ENERGISA,ENGI3,17.0,14.11,15.4,243991.0
ENERGISA,ENGI4,7.18,8.6,15.4,257872.0
ENJOEI,ENJU3,10.4,,,19458600.0
ENERGISA MT,ENMT3,63.0,13.96,22.2,45270.0
ENERGISA MT,ENMT4,63.09,13.98,22.2,25322.0
EMBPAR S/A,EPAR3,17.0,8.44,5.7,400076.0
EQTL PARA,EQPA3,5.28,9.12,23.7,329395.0
EQTL PARAC,EQPA7,6.08,10.33,23.7,19593.0
EQUATORIAL ENERGIA S.A.,EQTL3,24.46,7.33,26.8,154260000.0
ESPACOLASER,ESPA3,19.34,54.6,16.5,29268900.0
ESTRELA,ESTR4,62.1,7.57,9.4,12970.0
ETERNIT,ETER3,23.78,7.57,20.8,92150400.0
EUCATEX,EUCA3,21.3,8.09,15.2,101551.0
EUCATEX,EUCA4,10.36,4.67,15.2,3262690.0
Even,EVEN3,10.14,3.51,16.3,14222400.0
EZTec,EZTC3,30.62,27.43,24.3,84677200.0
FERBASA,FESA3,55.5,12.73,22.5,39888.0
FERBASA,FESA4,44.45,10.31,22.5,20505900.0
Fer Heringer,FHER3,16.5,3.7,9.6,94928400.0
FLEURY,FLRY3,25.69,16.93,18.3,43246400.0
FRAS-LE S.A.,FRAS3,13.7,14.04,12.7,2281160.0
Metalfrio,FRIO3,65.02,22.05,3.3,12752.0
POMIFRUTAS,FRTA3,9.17,-1253.31,-0.5,437403.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,38.46,3.86,92.7,5761.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,37.19,3.76,92.7,87695.0
GAFISA,GFSA3,4.44,29.25,6.8,21458100.0
GERDAU S.A.,GGBR3,25.8,7.61,14.2,4575830.0
GERDAU S.A.,GGBR4,29.76,8.55,14.2,510802000.0
GRUPO MATEUS,GMAT3,7.76,17.93,6.9,34567000.0
INTERMEDICA,GNDI3,84.86,43.38,11.0,275971000.0
METALÚRGICA GERDAU,GOAU3,12.99,3.23,14.2,1433100.0
METALÚRGICA GERDAU,GOAU4,13.99,3.38,14.2,171848000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,23.45,-11.21,-34.9,170488000.0
CELGPAR,GPAR3,44.0,,,3874.0
GRENDENE SA,GRND3,10.6,18.28,21.3,18073200.0
Generalshopp,GSHP3,38.9,168.98,11.9,81464.0
GUARARAPES CONFECÇÕES,GUAR3,20.5,-42.37,-4.6,15719000.0
HAGA,HAGA3,4.43,14.75,9.4,250332.0
HAGA,HAGA4,3.53,11.72,9.4,1410230.0
HAPVIDA,HAPV3,15.28,48.7,13.6,154186000.0
Helbor,HBOR3,8.16,104.0,2.0,15564800.0
HBR REALTY,HBRE3,17.95,29.6,92.4,2260090.0
HIDROVIAS,HBSA3,6.54,44.09,13.3,39318200.0
CIA HABITASUL,HBTS5,60.99,8.55,70.4,139657.0
HERCULES S/A,HETA4,14.19,-15082.6,-1.4,144692.0
CIA HERING,HGTX3,34.86,197.35,2.5,66224700.0
HOTEIS OTHON S.A.,HOOT4,4.37,-1.46,-259.5,314934.0
HYPERA,HYPE3,34.44,22.07,27.3,98702800.0
GRADIENTE,IGBR3,7.02,,,936341.0
IGUATEMI,IGTA3,40.0,28.28,45.9,97869800.0
INEPAR S/A,INEP3,60.94,-4.23,,2863400.0
INEPAR S/A,INEP4,62.4,-4.27,,3859170.0
INTELBRAS,INTB3,28.04,27.8,12.9,51358600.0
JALLESMACHAD,JALL3,10.8,9.03,39.7,7937310.0
J B DUARTE,JBDU3,10.3,-181.66,,3182860.0
J B DUARTE,JBDU4,7.4,-135.74,,6644500.0
JBS,JBSS3,29.53,5.9,7.7,348576000.0
JHSF Part,JHSF3,7.17,6.54,59.5,35655900.0
JOSAPAR S/A,JOPA3,34.8,6.86,7.1,14875.0
JOSAPAR S/A,JOPA4,52.0,8.41,7.1,1612.0
JEREISSATI PARTICIPACOES,JPSA3,33.67,16.69,42.7,13863200.0
JULIO SIMOES,JSLG3,12.61,29.09,13.9,6857180.0
KEPLER WEBER SA,KEPL3,54.5,16.78,11.0,11689600.0
KLABIN,KLBN11,26.71,17.76,22.7,202395000.0
KLABIN,KLBN3,6.23,19.47,22.7,1941330.0
KLABIN,KLBN4,5.1,17.29,22.7,9810060.0
LOJAS AMERICANAS S.A.,LAME3,20.41,26.27,6.8,65992300.0
LOJAS AMERICANAS S.A.,LAME4,21.37,27.45,6.8,232427000.0
LAVVI,LAVV3,8.05,7.62,30.4,12716600.0
LOCAMERICA,LCAM3,27.76,18.1,17.0,72615000.0
MAHLE METAL LEVE,LEVE3,32.41,9.12,16.8,26606500.0
LIGHT SA,LIGT3,15.13,6.09,13.5,38233500.0
LIGHTPAR,LIPR3,70.85,-130.18,,38175.0
QUERO-QUERO,LJQQ3,22.6,21.93,11.2,41682200.0
LE LIS BLANC DEUX,LLIS3,4.29,-5.75,-58.4,9948360.0
LOG COM PROP,LOGG3,31.51,34.29,75.6,11573500.0
Log-In,LOGN3,18.51,19.84,12.3,12795200.0
LOPES BRASIL,LPSB3,4.5,11.07,25.5,5207830.0
RENNER,LREN3,43.39,64.18,8.6,443552000.0
LUPATECH,LUPA3,6.57,-12.81,-38.7,23498300.0
TREVISA INVESTIMENTOS SA,LUXM4,73.85,28.93,12.6,36359.0
LOCAWEB,LWSA3,26.8,323.09,7.6,202731000.0
CIA MARCOPOLO,MAPT3,37.0,-255.66,,0.0
CIA MARCOPOLO,MAPT4,47.0,-324.76,,2551.0
MOBLY,MBLY3,17.4,-39.73,-5.1,3595280.0
M.DIASBRANCO,MDIA3,32.09,36.19,4.4,37118100.0
MOURA DUBEUX,MDNE3,9.53,12.2,11.2,3215110.0
IMC S/A,MEAL3,3.98,-6.46,-18.5,18902300.0
MELNICK,MELK3,6.19,10.19,11.0,4398300.0
MANGELS,MGEL4,19.25,13.29,9.9,449919.0
MAGAZ LUIZA,MGLU3,21.64,159.9,2.7,440775000.0
MILLS,MILS3,8.95,63.43,6.2,16589400.0
MMX MINER,MMXM3,14.0,18.64,,1871580.0
MUNDIAL S/A,MNDL3,59.8,6.47,10.2,168034.0
MINUPAR,MNPR3,17.44,2.37,17.7,715674.0
MONTEIRO ARANHA,MOAR3,305.0,-89.87,-35.7,26455.0
MOSAICO SA,MOSI3,18.68,35.16,21.6,26747800.0
MOVIDA,MOVI3,20.6,21.19,14.9,41970400.0
Marfrig,MRFG3,19.26,3.73,12.1,191667000.0
MRV,MRVE3,16.29,14.51,11.8,57397000.0
MELHORAMENTOS,MSPA3,48.0,-8.41,-39.4,0.0
IGUAÇU,MTIG4,52.21,-6.1,-14.0,4560.0
MITRE REALTY,MTRE3,11.58,13.1,9.6,13249100.0
METISA,MTSA4,50.0,8.08,12.2,202450.0
Multiplan,MULT3,23.15,33.97,45.6,153763000.0
WETZEL S.A.,MWET3,42.0,-19.69,-4.2,7831.0
WETZEL S.A.,MWET4,22.89,-13.78,-4.2,323021.0
IOCHPE-MAXION,MYPK3,16.42,37.52,1.8,34055900.0
NEOENERGIA,NEOE3,17.47,7.66,18.4,40822300.0
NEOGRID,NGRD3,6.97,38.54,16.8,16629700.0
NORDON INDS METALURGICAS SA,NORD3,19.5,-180.25,-56.7,15383.0
GRUPO NATURA,NTCO3,59.52,36.38,6.3,356190000.0
NUTRIPLANT,NUTR3,260.0,10.0,4.8,51951.0
ODONTOPREV,ODPV3,12.84,9.57,35.4,12061100.0
OUROFINO S/A,OFSA3,34.7,14.77,17.4,1556180.0
OI,OIBR3,1.6,-10.4,-49.4,100484000.0
OI,OIBR4,2.32,-11.68,-49.4,3772930.0
OMEGA GER,OMGE3,37.26,28.72,33.9,24796200.0
OCEANPACT,OPCT3,8.88,107.21,2.6,5706700.0
ORIZON,ORVR3,29.0,41.01,13.0,8071830.0
OSX BRASIL,OSXB3,11.0,-121.76,-299.0,355060.0
IHPARDINI,PARD3,21.44,10.37,17.0,7629080.0
PANATLANTICA,PATI3,101.95,7.14,15.2,27919.0
PANATLANTICA,PATI4,110.0,7.69,15.2,12117.0
PÃO DE AÇÚCAR,PCAR3,39.21,3.75,9.3,139535000.0
PDG REALT,PDGR3,6.63,-47.59,-12.6,1446910.0
PADTEC,PDTC3,6.71,38.71,8.4,2425020.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,65.78,-16.28,-37.4,18112.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,70.0,-17.78,-37.4,10729.0
PETROBRAS,PETR3,30.03,6.78,37.8,567578000.0
PETROBRAS,PETR4,29.18,6.68,37.8,1933810000.0
PETZ,PETZ3,25.23,71.0,8.8,85595000.0
PROFARMA,PFRM3,6.67,5.95,3.6,3086740.0
PAGUE MENOS,PGMN3,11.45,15.51,5.0,13527200.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,16.86,-4.81,-17.7,304864.0
PLANOEPLANO,PLPL3,6.24,4.5,29.9,9796460.0
PARANAPANEMA S.A.,PMAM3,14.97,-88.99,-0.9,11397100.0
PANVEL FARMÁCIAS,PNVL3,20.89,46.25,2.6,18548300.0
PANVEL FARMÁCIAS,PNVL4,20.8,46.07,2.6,264956.0
MARCOPOLO,POMO3,3.28,26.33,4.5,1186640.0
MARCOPOLO,POMO4,3.53,27.82,4.5,20730000.0
POSITIVO INF,POSI3,12.2,18.39,4.4,120642000.0
FOCUS,POWE3,17.01,19.99,3.7,4186540.0
PETRORIO,PRIO3,21.26,26.71,29.1,243685000.0
PRINER,PRNR3,10.3,-52.29,-2.9,3629530.0
PORTOBELLO S/A,PTBL3,18.99,21.28,10.8,55429000.0
PETTENATI,PTNT3,15.37,19.39,7.4,282114.0
PETTENATI,PTNT4,6.1,9.19,7.4,206252.0
QUALICORP,QUAL3,28.36,10.16,41.1,75526800.0
RAIADROGASIL,RADL3,24.8,41.69,4.8,154146000.0
RUMO S.A.,RAIL3,19.75,24.51,27.1,166353000.0
CELULOSE IRANI,RANI3,9.18,11.99,18.7,20878400.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.67,7.86,12.6,413461.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,13.57,8.27,12.6,53257800.0
RECRUSUL,RCSL4,2.14,118.51,3.6,10465200.0
RNI,RDNI3,12.05,42268.4,0.0,319120.0
REDE D OR,RDOR3,71.4,66.69,14.9,196219000.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,7.91,10.3,18.6,146054.0
LOCALIZA RENT A CAR,RENT3,64.46,28.07,19.3,333997000.0
RENOVA,RNEW11,11.5,-23.45,-95.9,698131.0
RENOVA,RNEW3,4.44,-24.23,-95.9,1308930.0
RENOVA,RNEW4,3.63,-23.18,-95.9,2276500.0
ROMI,ROMI3,25.84,18.4,11.5,29830400.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,5.16,-1.14,-20.1,1570740.0
3R PETROLEUM,RRRP3,46.2,,,76238500.0
ROSSI RESIDENCIAL,RSID3,11.22,-17.09,-56.6,1525720.0
SANEPAR,SAPR11,20.28,5.14,36.2,38562900.0
SANEPAR,SAPR3,4.05,5.14,36.2,3634300.0
SANEPAR,SAPR4,4.07,5.15,36.2,16122300.0
GRUPO SBF,SBFG3,38.91,-134.73,-3.0,38432000.0
SABESP,SBSP3,36.53,8.63,24.2,115056000.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,41.36,15.46,63.4,508032.0
SER EDUCA,SEER3,18.58,12.65,15.0,15880600.0
SEQUOIA LOG,SEQL3,29.1,113.32,3.3,30567500.0
Springs,SGPS3,10.61,15.69,5.0,2030830.0
TIME FOR FUN,SHOW3,5.86,-4.89,-644.4,10348800.0
SCHULZ,SHUL4,10.1,20.35,8.9,7517080.0
SIMPAR,SIMH3,59.11,17.96,13.8,30832000.0
SLC Agricola,SLCE3,51.5,9.74,24.7,74058200.0
EDITORA SARAIVA,SLED3,1.05,-3.25,-74.9,568692.0
EDITORA SARAIVA,SLED4,0.6,-2.96,-74.9,873272.0
SAO MARTINHO,SMTO3,37.25,15.84,26.1,41137600.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,6.04,-5.16,-5.9,184993.0
GRUPO SOMA,SOMA3,16.09,5528.73,0.1,39617500.0
SONDOTECNICA S/A.,SOND3,40.2,47.2,1.9,91.0
SONDOTECNICA S/A.,SOND5,52.49,71.38,1.9,1524.0
SONDOTECNICA S/A.,SOND6,45.5,57.63,1.9,1095.0
SINQIA,SQIA3,25.88,136.52,5.6,13803800.0
SBPAR,STBP3,9.3,78.35,9.2,47199500.0
Suzano Papel,SUZB3,59.2,15.29,29.7,443301000.0
TAESA,TAEE11,37.41,6.98,69.4,79088400.0
TAESA,TAEE3,12.48,6.99,69.4,1797170.0
TAESA,TAEE4,12.48,6.99,69.4,4136900.0
TAURUS ARMAS,TASA3,24.67,5.46,27.4,2067680.0
TAURUS ARMAS,TASA4,25.1,5.54,27.4,51203400.0
TECNOSOLO S/A,TCNO3,5.29,-20.6,,1909810.0
TECNOSOLO S/A,TCNO4,4.37,-18.77,,2653280.0
TECNISA,TCSA3,8.22,-9.63,-54.6,10399500.0
TECHNOS,TECN3,3.46,10.78,11.4,12680100.0
TEKA S.A.,TEKA3,38.0,-252.48,-1.5,9668.0
TEKA S.A.,TEKA4,19.35,-248.19,-1.5,103881.0
TELEBRAS,TELB3,66.02,-12.35,-113.5,88942.0
TELEBRAS,TELB4,32.49,-4.95,-113.5,431907.0
Tenda,TEND3,24.91,6.83,15.6,25239200.0
TERRA SANTA,TESA3,50.05,11.83,15.8,3892770.0
TRACK FIELD,TFCO4,15.25,301.66,17.4,1740970.0
Tegma,TGMA3,25.99,16.34,10.7,10456200.0
TIM,TIMS3,11.48,8.08,18.5,67478300.0
TEKNO,TKNO4,55.05,5.57,12.4,2133.0
TOTVS,TOTS3,37.89,18.86,41.2,140005000.0
TRIUNFO PARTICIPACOES SA,TPIS3,3.41,-25.49,-9.5,17539100.0
Trisul,TRIS3,9.67,10.02,20.7,11156600.0
TRANSMISSÃO PAULISTA,TRPL3,32.0,6.33,100.8,110532.0
TRANSMISSÃO PAULISTA,TRPL4,25.4,5.24,100.8,32639900.0
TUPY,TUPY3,23.11,12.83,7.0,33769600.0
RENAUX,TXRX3,31.25,30.45,12.5,10970.0
RENAUX,TXRX4,9.59,22.93,12.5,83674.0
UNICASA,UCAS3,5.21,14.05,12.0,724732.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,18.95,19.48,2.1,131100000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,98.18,7.0,28.6,8038830.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,99.99,7.13,28.6,132850.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,97.47,6.94,28.6,48437500.0
USIMINAS,USIM3,20.0,6.11,22.6,9467650.0
USIMINAS,USIM5,19.53,5.97,22.6,409861000.0
USIMINAS,USIM6,22.01,6.68,22.6,4598.0
VALE,VALE3,113.58,4.36,56.3,2988900000.0
VAMOS,VAMO3,61.72,38.03,23.8,34851200.0
VIVARA S.A.,VIVA3,32.55,38.96,18.3,37549500.0
VIVER,VIVR3,4.74,-16.57,-71.5,74526300.0
TELEF BRASIL,VIVT3,41.96,13.52,13.2,93560000.0
VALID,VLID3,10.75,24.86,3.5,7652610.0
VULCABRAS S/A.,VULC3,10.33,42.06,5.1,7476350.0
VIAVAREJO,VVAR3,15.6,12.35,8.8,547119000.0
WEG SA,WEGE3,35.26,39.49,19.6,276182000.0
WESTWING,WEST3,10.0,-30.86,-8.7,5387040.0
WHIRLPOOL S.A.,WHRL3,6.94,8.35,10.2,90442.0
WHIRLPOOL S.A.,WHRL4,8.09,10.06,10.2,195455.0
WIZ S.A.,WIZS3,16.91,5.8,49.1,58426000.0
WLM,WLMM3,39.46,15.14,7.1,18995.0
WLM,WLMM4,36.83,14.05,7.1,61308.0
YDUQS PART,YDUQ3,32.77,49.87,6.6,82649200.0
