Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
COELBA,CEEB3,35.5,6.75,19.7,49839.0
COELBA,CEEB5,39.0,7.08,19.7,190.0
CEEE-D,CEED3,45.0,-69.66,-1.5,754.0
CEEE-D,CEED4,55.8,-82.24,-1.5,0.0
CEG,CEGR3,60.0,25.15,18.8,1171.0
CELPE,CEPE5,26.32,6.85,12.6,2215.0
CELPE,CEPE6,28.01,6.97,12.6,137.0
CESP CIA ENERGETICA SAO PAULO,CESP3,23.9,7.9,55.0,333955.0
CESP CIA ENERGETICA SAO PAULO,CESP5,30.5,9.73,55.0,311.0
CESP CIA ENERGETICA SAO PAULO,CESP6,26.6,8.65,55.0,69568300.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,140.0,10.54,22.9,5943.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,144.8,10.83,22.9,282052.0
GRAZZIOTIN,CGRA3,42.8,8.34,16.1,81862.0
GRAZZIOTIN,CGRA4,42.86,8.35,16.1,689670.0
CELESC,CLSC3,63.0,4.26,7.8,6208.0
CELESC,CLSC4,68.83,4.56,7.8,270700.0
CEMIG,CMIG3,17.17,7.08,18.5,9012470.0
CEMIG,CMIG4,13.47,5.86,18.5,152853000.0
CSNMINERACAO,CMIN3,5.76,2.17,53.8,67095400.0
CIA ENERG CEARA - COELCE,COCE3,56.51,12.03,8.4,922.0
CIA ENERG CEARA - COELCE,COCE5,49.49,11.14,8.4,1052310.0
COGNA,COGN3,2.8,-49.47,-5.1,119137000.0
CPFL ENERGIA S.A.,CPFE3,26.97,7.15,18.4,63748000.0
COPEL,CPLE11,30.21,6.08,20.1,17922500.0
COPEL,CPLE3,5.52,5.73,20.1,17137500.0
COPEL,CPLE5,34.99,25.58,20.1,5026.0
COPEL,CPLE6,6.2,6.19,20.1,106865000.0
CR2,CRDE3,20.0,-3.38,-478.5,3983.0
CARREFOUR BR,CRFB3,17.53,8.86,6.6,84077400.0
CRISTAL,CRPG3,110.5,11.3,25.5,0.0
CRISTAL,CRPG5,78.0,7.48,25.5,3399760.0
CRISTAL,CRPG6,103.99,10.53,25.5,48250.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,21.02,25.07,14.7,189773000.0
CRUZEIRO EDU,CSED3,6.07,8.69,15.5,5888100.0
COPASA MG,CSMG3,12.88,5.86,21.9,29931300.0
CSN,CSNA3,21.31,2.08,41.5,371283000.0
COSERN,CSRN3,17.22,6.95,18.4,5492.0
COSERN,CSRN5,15.32,6.45,18.4,1004.0
COSERN,CSRN6,17.2,6.94,18.4,510.0
KARSTEN,CTKA3,24.5,12.96,10.5,5656.0
KARSTEN,CTKA4,17.0,12.02,10.5,46976.0
COTEMINAS,CTNM3,9.1,8.51,7.7,1298.0
COTEMINAS,CTNM4,3.97,7.63,7.7,117931.0
SANTANENSE,CTSA3,2.12,21.95,3.4,41259.0
SANTANENSE,CTSA4,1.53,18.6,3.4,69093.0
CURY S/A,CURY3,7.22,5.7,22.6,8307290.0
CVC BRASIL,CVCB3,17.1,-7.64,-113.2,164164000.0
CYRELA BRAZIL REALTY,CYRE3,15.61,9.91,17.2,147111000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,38.03,539.9,0.4,9790680.0
DESKTOPSIGMA,DESK3,18.73,,,9182640.0
DEXXOS PAR,DEXP3,9.74,5.98,11.9,5923830.0
DEXXOS PAR,DEXP4,7.74,4.93,11.9,110349.0
Direcional Engenharia,DIRR3,10.41,5.99,18.1,19893400.0
DOMMO,DMMO3,0.73,37.33,2.6,2788890.0
D1000VFARMA,DMVF3,6.0,2.74,8.5,636153.0
DOHLER,DOHL3,23.49,18.41,14.0,0.0
DOHLER,DOHL4,6.17,4.81,14.0,53398.0
DOTZ SA,DOTZ3,5.26,,,704252.0
DTCOM,DTCY3,7.35,-28.65,-27.9,11359.0
DEXCO,DXCO3,16.68,8.75,19.4,44790600.0
ELECTRO AÇO ALTONA S/A,EALT3,11.15,9.96,10.2,4756.0
ELECTRO AÇO ALTONA S/A,EALT4,6.29,6.78,10.2,178827.0
ECORODOVIAS,ECOR3,8.92,7.27,42.6,63293000.0
ENCORPAR,ECPR3,79.89,-77.33,,390.0
CEEE,EEEL3,335.0,8.78,28.2,4470.0
ENGIE BRASIL,EGIE3,39.68,8.05,43.1,59274700.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,36.08,8.32,15.6,2283.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,26.11,6.81,15.6,15478.0
ELETROBRÁS,ELET3,34.94,-82.08,-3.5,190907000.0
ELETROBRÁS,ELET5,65.0,-131.56,-3.5,476.0
ELETROBRÁS,ELET6,34.55,-81.44,-3.5,94091800.0
ELETROMIDIA,ELMD3,15.4,-36.9,-20.9,3498900.0
EMAE,EMAE4,78.38,15.61,35.2,212553.0
EMBRAER,EMBR3,23.37,13.91,7.5,230208000.0
ENAUTA PART,ENAT3,14.15,9.63,30.0,25485900.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,20.21,5.24,20.4,67242800.0
ENEVA,ENEV3,15.53,19.64,27.7,110241000.0
ENERGISA,ENGI11,40.81,7.59,17.2,82365200.0
ENERGISA,ENGI3,14.47,10.52,17.2,148010.0
ENERGISA,ENGI4,6.71,6.92,17.2,173481.0
ENJOEI,ENJU3,4.12,,,11210200.0
ENERGISA MT,ENMT3,80.51,13.87,24.8,137720.0
ENERGISA MT,ENMT4,79.9,13.78,24.8,64706.0
EMBPAR S/A,EPAR3,11.27,4.57,5.4,51860.0
EQTL PARA,EQPA3,5.02,7.98,23.9,45098.0
EQTL PARA,EQPA5,7.2,11.07,23.9,6225.0
EQTL PARAC,EQPA7,7.0,10.79,23.9,744.0
EQUATORIAL ENERGIA S.A.,EQTL3,23.27,6.52,26.9,170338000.0
ESPACOLASER,ESPA3,10.27,11.09,35.1,24185600.0
ESTRELA,ESTR3,40.0,6.2,10.1,0.0
ESTRELA,ESTR4,67.18,7.59,10.1,4314.0
ETERNIT,ETER3,15.02,2.39,27.8,21541800.0
EUCATEX,EUCA3,14.5,4.65,17.2,140121.0
EUCATEX,EUCA4,8.3,3.09,17.2,1167880.0
Even,EVEN3,6.9,1.71,16.4,12548200.0
EZTec,EZTC3,20.21,14.33,24.3,57572500.0
FERBASA,FESA3,49.99,9.4,25.4,23973.0
FERBASA,FESA4,47.45,8.93,25.4,34271500.0
Fer Heringer,FHER3,20.2,4.17,10.7,71823400.0
UNIFIQUE,FIQE3,5.8,,,4625470.0
FLEURY,FLRY3,20.87,12.12,19.0,45692800.0
FRAS-LE S.A.,FRAS3,15.28,12.18,13.9,2136580.0
Metalfrio,FRIO3,46.03,12.9,4.1,1380.0
POMIFRUTAS,FRTA3,5.55,-1147.96,-0.5,54611.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,31.5,3.58,90.1,3409.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,32.29,3.64,90.1,64021.0
GAFISA,GFSA3,2.26,16.35,8.0,22527900.0
GERDAU S.A.,GGBR3,20.07,2.65,23.2,2674430.0
GERDAU S.A.,GGBR4,23.99,3.06,23.2,427601000.0
GPS,GGPS3,16.57,,,22179400.0
GRUPO MATEUS,GMAT3,7.21,17.17,6.3,46201300.0
INTERMEDICA,GNDI3,73.79,57.7,7.0,269840000.0
METALÚRGICA GERDAU,GOAU3,9.45,1.07,23.2,1679980.0
METALÚRGICA GERDAU,GOAU4,10.23,1.12,23.2,161883000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,17.57,-7.82,-35.2,115667000.0
CELGPAR,GPAR3,43.0,14.64,92.9,4649.0
GRENDENE SA,GRND3,9.2,14.83,19.2,24046400.0
Generalshopp,GSHP3,36.21,73.13,22.8,31476.0
GUARARAPES CONFECÇÕES,GUAR3,12.11,50.36,2.3,10289800.0
HAGA,HAGA3,4.6,11.38,10.6,78838.0
HAGA,HAGA4,1.97,4.6,10.6,158725.0
HAPVIDA,HAPV3,13.28,62.83,8.9,237889000.0
Helbor,HBOR3,4.99,27.28,5.5,8193660.0
HBR REALTY,HBRE3,11.4,23.87,85.9,240582.0
HIDROVIAS,HBSA3,3.01,20.52,19.4,15809400.0
CIA HABITASUL,HBTS5,53.0,3.56,58.8,11675.0
HERCULES S/A,HETA3,96.0,1142.33,16.6,1039.0
HERCULES S/A,HETA4,12.57,1012.21,16.6,30984.0
HOTEIS OTHON S.A.,HOOT4,3.07,-1.68,-121.3,632061.0
HYPERA,HYPE3,29.52,14.25,29.6,104936000.0
INFRACOMM,IFCM3,14.4,,,16534400.0
GRADIENTE,IGBR3,3.44,-5.68,,323320.0
IGUATEMI,IGTA3,32.83,26.77,39.3,69550200.0
INEPAR S/A,INEP3,1.78,-3.9,,2361070.0
INEPAR S/A,INEP4,1.77,-3.9,,2882400.0
INTELBRAS,INTB3,27.54,30.67,9.7,60999600.0
JALLESMACHAD,JALL3,10.3,6.1,47.1,6447670.0
JBS,JBSS3,37.74,7.02,6.9,467192000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.36,-8.0,,883163.0
JHSF Part,JHSF3,5.43,4.29,58.5,24188600.0
JOSAPAR S/A,JOPA3,28.5,7.79,5.2,9512.0
JOSAPAR S/A,JOPA4,37.0,8.76,5.2,874.0
JEREISSATI PARTICIPACOES,JPSA3,28.77,16.89,38.1,10248300.0
JULIO SIMOES,JSLG3,7.35,51.41,18.3,5295720.0
KEPLER WEBER SA,KEPL3,34.64,5.41,11.8,10656100.0
KLABIN,KLBN11,22.31,10.29,28.8,157270000.0
KLABIN,KLBN3,5.46,11.57,28.8,838676.0
KLABIN,KLBN4,4.21,9.96,28.8,3696130.0
KORA SAUDE,KRSA3,5.9,,,1402690.0
LOJAS AMERICANAS S.A.,LAME3,6.12,9.18,7.1,37455300.0
LOJAS AMERICANAS S.A.,LAME4,6.16,9.22,7.1,172401000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.32,1.82,31.8,10704300.0
LOCAMERICA,LCAM3,22.05,10.47,25.4,64565800.0
MAHLE METAL LEVE,LEVE3,33.05,6.67,19.8,27642600.0
LIGHT SA,LIGT3,11.18,4.99,14.6,33005700.0
LIGHTPAR,LIPR3,65.0,-112.12,,6395.0
QUERO-QUERO,LJQQ3,11.95,10.69,9.9,34532800.0
LE LIS BLANC DEUX,LLIS3,1.92,-6.83,-36.2,1365570.0
LOG COM PROP,LOGG3,24.32,31.74,74.2,13941400.0
Log-In,LOGN3,21.3,17.29,13.9,24526100.0
LOPES BRASIL,LPSB3,2.55,3.95,29.0,3577490.0
RENNER,LREN3,32.32,25.96,12.8,341629000.0
LUPATECH,LUPA3,7.35,-17.99,-24.9,21304100.0
TREVISA INVESTIMENTOS SA,LUXM4,80.98,25.62,14.6,25175.0
WDC NETWORKS,LVTC3,18.5,,,7002910.0
LOCAWEB,LWSA3,21.72,254.84,7.1,139319000.0
CIA MARCOPOLO,MAPT4,37.95,-226.47,,184.0
MATER DEI,MATD3,16.59,,,10108500.0
MOBLY,MBLY3,6.79,-7.22,-11.1,4276480.0
M.DIASBRANCO,MDIA3,32.0,31.24,4.7,38024900.0
MOURA DUBEUX,MDNE3,5.55,5.17,12.8,2395390.0
IMC S/A,MEAL3,3.02,-9.73,-7.5,10101100.0
MELNICK,MELK3,3.98,4.62,9.2,7144650.0
MANGELS,MGEL4,13.19,7.9,12.2,76347.0
MAGAZ LUIZA,MGLU3,13.13,76.49,3.2,602335000.0
MILLS,MILS3,5.38,16.54,12.3,8498070.0
MULTILASER,MLAS3,6.99,,,21154000.0
MUNDIAL S/A,MNDL3,38.69,4.43,12.3,59887.0
MINUPAR,MNPR3,8.54,1.39,15.4,141390.0
MONTEIRO ARANHA,MOAR3,399.99,-129.33,-33.4,933300.0
MOSAICO SA,MOSI3,9.69,22.15,13.6,21143500.0
MOVIDA,MOVI3,15.8,9.0,27.7,43218400.0
Marfrig,MRFG3,26.84,3.0,13.8,195439000.0
MRV,MRVE3,11.72,12.43,10.9,79340800.0
MELHORAMENTOS,MSPA3,48.5,-11.58,-25.1,118.0
MELHORAMENTOS,MSPA4,46.0,-11.06,-25.1,112.0
IGUAÇU,MTIG4,32.5,-7.1,-13.0,15602.0
MITRE REALTY,MTRE3,6.72,8.6,9.1,7136880.0
METISA,MTSA4,42.42,5.95,13.1,153967.0
Multiplan,MULT3,20.24,25.55,48.4,150380000.0
WETZEL S.A.,MWET3,26.05,-136.16,-0.4,991.0
WETZEL S.A.,MWET4,14.0,-103.23,-0.4,125433.0
IOCHPE-MAXION,MYPK3,16.82,9.63,5.9,32905600.0
NEOENERGIA,NEOE3,16.15,6.08,19.5,39198400.0
NEOGRID,NGRD3,3.9,17.99,17.0,8838850.0
GETNINJAS,NINJ3,8.54,,,1462840.0
NORDON INDS METALURGICAS SA,NORD3,15.0,-115.94,-65.0,24403.0
GRUPO NATURA,NTCO3,40.74,23.16,6.5,313187000.0
NUTRIPLANT,NUTR3,253.0,10.12,3.8,0.0
ODONTOPREV,ODPV3,14.11,12.07,32.6,20319500.0
OUROFINO S/A,OFSA3,28.1,11.12,17.9,534452.0
OI,OIBR3,1.06,-10.06,-71.1,83350200.0
OI,OIBR4,1.66,-11.31,-71.1,1592970.0
OMEGA GER,OMGE3,29.82,25.13,27.2,56093400.0
ONCOCLINICAS,ONCO3,10.85,,,15166700.0
OCEANPACT,OPCT3,3.54,417.88,0.4,5701100.0
ORIZON,ORVR3,27.5,36.75,14.3,13066800.0
OSX BRASIL,OSXB3,6.53,-56.22,-493.0,45421.0
IHPARDINI,PARD3,22.4,7.75,20.5,8756660.0
PANATLANTICA,PATI3,73.5,4.96,17.2,5615.0
PANATLANTICA,PATI4,59.0,4.07,17.2,4267.0
PÃO DE AÇÚCAR,PCAR3,23.51,4.31,10.4,110613000.0
PDG REALT,PDGR3,1.99,-15.4,-27.8,8363080.0
PETROBRAS,PETR3,27.55,3.59,44.0,534477000.0
PETROBRAS,PETR4,26.64,3.52,44.0,2275440000.0
PETZ,PETZ3,20.83,46.77,9.2,133327000.0
PROFARMA,PFRM3,5.29,5.05,4.0,1381230.0
PAGUE MENOS,PGMN3,9.52,11.91,5.3,13308100.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,8.94,-6.35,-7.8,8219.0
PLANOEPLANO,PLPL3,3.08,2.13,29.6,4289590.0
PARANAPANEMA S.A.,PMAM3,10.2,279.62,0.2,6340170.0
PANVEL FARMÁCIAS,PNVL3,14.28,33.86,2.6,15659900.0
MARCOPOLO,POMO3,2.46,145.34,0.7,854738.0
MARCOPOLO,POMO4,2.81,159.11,0.7,12534200.0
POSITIVO INF,POSI3,9.31,8.79,6.6,54721300.0
FOCUS,POWE3,13.89,12.65,4.6,5384010.0
PETRORIO,PRIO3,26.5,15.3,42.6,655648000.0
PRINER,PRNR3,7.24,15.96,5.3,1000800.0
PORTOBELLO S/A,PTBL3,9.48,7.5,15.2,16795600.0
PETTENATI,PTNT3,18.96,14.09,9.5,979898.0
PETTENATI,PTNT4,7.23,6.3,9.5,241826.0
QUALICORP,QUAL3,18.64,7.53,39.4,47242400.0
RAIADROGASIL,RADL3,24.38,31.81,5.6,151932000.0
RUMO S.A.,RAIL3,16.93,20.2,27.6,210036000.0
RAIZEN,RAIZ4,6.73,27.66,3.2,70326500.0
CELULOSE IRANI,RANI3,6.4,5.07,25.5,14099900.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.84,6.38,13.8,272801.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.66,5.62,13.8,31764400.0
RECRUSUL,RCSL3,5.19,427.61,1.7,21860000.0
RECRUSUL,RCSL4,1.58,128.46,1.7,2891380.0
RNI,RDNI3,12.29,-16959.9,-0.0,278021.0
REDE D OR,RDOR3,57.93,33.23,20.2,195438000.0
PETRORECONCA,RECV3,15.45,,,18580700.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.51,7.29,20.7,10669.0
LOCALIZA RENT A CAR,RENT3,49.6,14.34,28.1,339168000.0
RENOVA,RNEW11,8.42,-24.95,-75.6,105296.0
RENOVA,RNEW3,3.0,-25.25,-75.6,201418.0
RENOVA,RNEW4,2.76,-24.88,-75.6,709132.0
ROMI,ROMI3,16.64,8.71,14.5,10385100.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.81,-0.73,-15.7,329184.0
3R PETROLEUM,RRRP3,35.68,,,104237000.0
ROSSI RESIDENCIAL,RSID3,10.0,-21.64,-28.8,1027940.0
METALURGICA RIOSULENSE S/A,RSUL4,69.5,7.93,19.1,330918.0
SANEPAR,SAPR11,18.78,4.7,37.9,31760500.0
SANEPAR,SAPR3,3.74,4.68,37.9,2626720.0
SANEPAR,SAPR4,3.75,4.69,37.9,19551200.0
GRUPO SBF,SBFG3,24.57,64.84,3.4,29276900.0
SABESP,SBSP3,36.22,8.96,23.0,96654800.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,36.0,21.96,55.2,344527.0
SER EDUCA,SEER3,10.99,8.64,13.5,10431000.0
SEQUOIA LOG,SEQL3,14.77,143.3,1.2,27373400.0
Springs,SGPS3,6.9,10.16,6.0,735764.0
TIME FOR FUN,SHOW3,4.25,-3.86,-641.2,3241810.0
SCHULZ,SHUL4,8.56,13.02,9.1,3055230.0
SIMPAR,SIMH3,11.56,11.07,16.7,33359400.0
SLC Agricola,SLCE3,48.1,7.13,28.8,59874000.0
EDITORA SARAIVA,SLED3,0.64,-3.98,-62.7,136112.0
EDITORA SARAIVA,SLED4,0.4,-3.78,-62.7,377374.0
SMART FIT,SMFT3,20.45,-33.02,-32.1,23301300.0
SAO MARTINHO,SMTO3,40.3,12.3,31.0,53259600.0
NOT FOUND,SNSY3,,,,
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.94,-20.62,-1.1,21267.0
BOA SAFRA,SOJA3,14.55,17.48,16.0,4094410.0
GRUPO SOMA,SOMA3,14.71,86.99,8.2,89202600.0
SONDOTECNICA S/A.,SOND5,34.53,18.42,5.1,2889.0
SONDOTECNICA S/A.,SOND6,35.51,19.12,5.1,698.0
SINQIA,SQIA3,18.5,85.27,7.2,26614200.0
SBPAR,STBP3,5.8,14.78,21.5,37118700.0
Suzano Papel,SUZB3,49.0,8.99,37.1,476102000.0
SYN PROP TEC,SYNE3,13.21,11.92,52.2,7153030.0
TAESA,TAEE11,36.91,6.44,74.4,94463100.0
TAESA,TAEE3,12.42,6.48,74.4,922673.0
TAESA,TAEE4,12.26,6.42,74.4,2225980.0
TAURUS ARMAS,TASA3,23.94,4.2,30.2,1019690.0
TAURUS ARMAS,TASA4,24.24,4.25,30.2,29981500.0
TECNOSOLO S/A,TCNO3,2.68,-19.68,,116515.0
TECNOSOLO S/A,TCNO4,2.04,-18.06,,196121.0
TECNISA,TCSA3,3.89,-8.22,-40.7,4961540.0
TECHNOS,TECN3,3.15,4.33,19.5,15555000.0
TEKA S.A.,TEKA3,26.1,-279.82,-1.1,518.0
TEKA S.A.,TEKA4,8.5,-275.43,-1.1,46962.0
TELEBRAS,TELB3,47.5,-7.9,-117.0,59436.0
TELEBRAS,TELB4,18.8,-1.81,-117.0,103202.0
Tenda,TEND3,19.1,6.91,12.2,31171300.0
TRACK FIELD,TFCO4,12.25,28.7,19.8,1989540.0
Tegma,TGMA3,15.79,8.33,12.1,8105340.0
TIM,TIMS3,12.81,8.25,18.3,81925400.0
TEKNO,TKNO4,62.25,5.1,15.3,298.0
TOTVS,TOTS3,35.11,19.29,40.8,142174000.0
TRIUNFO PARTICIPACOES SA,TPIS3,2.16,-17.67,-11.7,9026000.0
TC,TRAD3,5.98,,,21153700.0
Trisul,TRIS3,6.48,6.64,21.4,11317000.0
TRANSMISSÃO PAULISTA,TRPL3,30.29,5.8,98.7,53161.0
TRANSMISSÃO PAULISTA,TRPL4,22.86,4.67,98.7,32212200.0
3TENTOS,TTEN3,9.6,,,10846200.0
TUPY,TUPY3,21.84,7.53,9.1,18770200.0
RENAUX,TXRX3,29.8,16.18,18.0,1971.0
RENAUX,TXRX4,8.8,12.32,18.0,7507.0
UNICASA,UCAS3,4.48,10.24,13.6,203083.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.02,14.94,1.7,123052000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,83.97,4.99,31.7,3492960.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,81.0,4.81,31.7,18618.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,81.41,4.84,31.7,28735000.0
USIMINAS,USIM3,12.35,1.45,31.6,6506740.0
USIMINAS,USIM5,12.76,1.5,31.6,405865000.0
USIMINAS,USIM6,18.99,2.3,31.6,234.0
VALE,VALE3,65.94,1.94,60.3,2538900000.0
VAMOS,VAMO3,12.8,22.4,25.3,57983400.0
VIBRA,VBBR3,22.88,10.52,3.2,282830000.0
VIA,VIIA3,7.54,7.48,7.9,313680000.0
VITTIA,VITT3,11.7,18.01,17.4,1228850.0
VIVARA S.A.,VIVA3,27.66,22.53,24.3,30421400.0
VIVER,VIVR3,2.06,-13.35,-48.3,38978200.0
TELEF BRASIL,VIVT3,49.79,16.23,12.4,132213000.0
VALID,VLID3,7.47,12.06,6.0,2697530.0
VULCABRAS S/A.,VULC3,8.94,15.29,9.3,9189940.0
VIVEO,VVEO3,19.79,,,6151560.0
WEG SA,WEGE3,36.79,36.03,19.4,297024000.0
WESTWING,WEST3,3.74,-2.03,-8.7,4421930.0
WHIRLPOOL S.A.,WHRL3,6.62,7.32,10.7,66725.0
WHIRLPOOL S.A.,WHRL4,8.49,9.71,10.7,110010.0
WIZ S.A.,WIZS3,10.01,2.94,48.1,37985800.0
WLM,WLMM3,32.71,9.48,7.2,8295.0
WLM,WLMM4,31.78,9.18,7.2,72017.0
YDUQS PART,YDUQ3,22.78,23.65,10.1,66287000.0
