Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
CARREFOUR BR,CRFB3,20.57,9.55,5.8,100931000.0
CRISTAL,CRPG3,52.05,4.67,29.9,859.0
CRISTAL,CRPG5,48.57,4.31,29.9,428324.0
CRISTAL,CRPG6,48.53,4.31,29.9,18691.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,21.0,20.2,14.3,149806000.0
CRUZEIRO EDU,CSED3,3.66,4.97,16.4,2859260.0
COPASA MG,CSMG3,13.66,7.37,18.1,30409800.0
CSN,CSNA3,21.07,2.22,39.9,277136000.0
COSERN,CSRN3,18.0,6.15,21.1,5321.0
COSERN,CSRN5,18.2,6.2,21.1,894.0
COSERN,CSRN6,18.0,6.15,21.1,681.0
KARSTEN,CTKA3,27.5,11.16,11.7,0.0
KARSTEN,CTKA4,12.11,9.67,11.7,31987.0
COTEMINAS,CTNM3,7.91,9.8,6.7,552.0
COTEMINAS,CTNM4,3.18,8.82,6.7,48111.0
SANTANENSE,CTSA3,1.84,11.48,5.3,111723.0
SANTANENSE,CTSA4,1.15,9.06,5.3,85791.0
CURY S/A,CURY3,7.33,4.87,21.7,6910030.0
CVC BRASIL,CVCB3,13.26,-8.65,-41.8,185297000.0
CYRELA BRAZIL REALTY,CYRE3,14.15,8.32,17.0,128449000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,22.71,331.46,0.5,10271900.0
DESKTOPSIGMA,DESK3,14.3,22.27,19.3,5780780.0
DEXXOS PAR,DEXP3,7.34,4.49,11.8,3256970.0
DEXXOS PAR,DEXP4,7.0,4.34,11.8,47661.0
Direcional Engenharia,DIRR3,11.5,6.03,18.2,20711900.0
DOMMO,DMMO3,1.73,10.32,45.4,32995000.0
D1000VFARMA,DMVF3,4.5,2.42,6.6,927309.0
DOHLER,DOHL3,19.0,18.96,11.3,93.0
DOHLER,DOHL4,5.79,5.82,11.3,35892.0
DOTZ SA,DOTZ3,3.18,-11.78,-11.0,398901.0
DTCOM,DTCY3,7.85,-31.05,-29.6,398.0
DEXCO,DXCO3,12.87,8.08,18.8,56070100.0
ELECTRO AÇO ALTONA S/A,EALT3,9.5,6.44,11.3,4934.0
ELECTRO AÇO ALTONA S/A,EALT4,7.21,5.4,11.3,209613.0
ECORODOVIAS,ECOR3,6.91,8.04,33.6,39657400.0
ENCORPAR,ECPR3,90.25,-82.15,,660.0
ENCORPAR,ECPR4,90.74,-82.6,,661.0
CEEE,EEEL3,400.0,6.23,47.8,0.0
CEEE,EEEL4,399.0,6.22,47.8,0.0
ENGIE BRASIL,EGIE3,41.9,8.81,44.5,63167500.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,28.4,5.58,19.4,1005.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,27.0,5.42,19.4,14795.0
ELETROBRÁS,ELET3,40.48,17.61,13.6,253235000.0
ELETROBRÁS,ELET5,64.5,24.98,13.6,0.0
ELETROBRÁS,ELET6,40.15,17.51,13.6,138744000.0
ELETROMIDIA,ELMD3,13.75,80.68,5.8,2786060.0
EMAE,EMAE4,36.1,19.81,9.8,297475.0
EMBRAER,EMBR3,14.21,11.08,7.7,165062000.0
ENAUTA PART,ENAT3,20.64,6.36,28.2,55185700.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,21.18,5.94,18.0,76436900.0
ENEVA,ENEV3,13.72,16.94,27.3,84981300.0
ENERGISA,ENGI11,47.64,6.94,19.2,91273200.0
ENERGISA,ENGI3,15.83,9.17,19.2,125282.0
ENERGISA,ENGI4,8.05,6.41,19.2,172054.0
ENJOEI,ENJU3,1.99,-0.02,-123.7,8041510.0
ENERGISA MT,ENMT3,84.94,12.53,24.8,56329.0
ENERGISA MT,ENMT4,84.89,12.52,24.8,12923.0
EMBPAR S/A,EPAR3,18.13,4.8,6.2,44248.0
EQTL PARA,EQPA3,5.84,8.16,23.3,258498.0
EQTL PARA,EQPA5,7.0,9.51,23.3,581.0
EQTL PARA,EQPA6,10.69,13.82,23.3,156.0
EQTL PARAC,EQPA7,6.62,9.07,23.3,16.0
EQUATORIAL ENERGIA S.A.,EQTL3,25.64,8.63,21.0,226336000.0
ESPACOLASER,ESPA3,4.18,16.52,15.0,18937500.0
ESTRELA,ESTR3,40.0,5.45,12.0,0.0
ESTRELA,ESTR4,53.0,5.94,12.0,705.0
ETERNIT,ETER3,13.75,2.23,26.7,22835400.0
EUCATEX,EUCA3,15.56,3.68,20.2,53450.0
EUCATEX,EUCA4,9.99,2.64,20.2,824226.0
Even,EVEN3,5.35,1.52,14.7,9557800.0
EZTec,EZTC3,15.66,11.07,25.3,40728600.0
FERBASA,FESA3,45.57,4.56,35.1,19096.0
FERBASA,FESA4,45.66,4.57,35.1,23242600.0
Fer Heringer,FHER3,16.7,1.76,18.2,29304500.0
UNIFIQUE,FIQE3,4.9,10.02,29.8,2634510.0
FLEURY,FLRY3,14.42,10.43,16.7,48484600.0
FRAS-LE S.A.,FRAS3,11.06,11.11,12.5,6312470.0
Metalfrio,FRIO3,41.5,10.66,5.5,1182.0
POMIFRUTAS,FRTA3,3.9,-46.11,-9.6,6165.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,27.0,21.17,12.8,3446.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,27.0,21.17,12.8,24263.0
GAFISA,GFSA3,1.57,36.25,5.0,12074200.0
GERDAU S.A.,GGBR3,21.99,2.41,23.9,1551720.0
GERDAU S.A.,GGBR4,27.97,2.96,23.9,408364000.0
GPS,GGPS3,14.98,18.57,8.5,32605600.0
GRUPO MATEUS,GMAT3,4.73,11.86,6.1,31328600.0
INTERMEDICA,GNDI3,66.95,91.13,3.9,0.0
METALÚRGICA GERDAU,GOAU3,10.5,0.96,23.9,882673.0
METALÚRGICA GERDAU,GOAU4,11.36,1.01,23.9,104361000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,15.21,-4.89,-35.7,119562000.0
CELGPAR,GPAR3,30.0,12.83,62.6,1477.0
GRENDENE SA,GRND3,9.45,21.57,14.6,19207100.0
Generalshopp,GSHP3,26.0,39.87,33.0,5238.0
GUARARAPES CONFECÇÕES,GUAR3,9.22,29.72,2.8,14373800.0
HAGA,HAGA3,3.87,14.41,5.9,499201.0
HAGA,HAGA4,1.78,4.23,5.9,82743.0
HAPVIDA,HAPV3,8.77,129.19,5.2,413762000.0
Helbor,HBOR3,3.47,19.52,7.5,3018340.0
HBR REALTY,HBRE3,6.3,3.89,358.0,293186.0
HIDROVIAS,HBSA3,3.19,-684.49,-0.9,10996900.0
CIA HABITASUL,HBTS5,42.55,5.09,41.6,15798.0
HERCULES S/A,HETA3,96.0,160.94,88.7,0.0
HERCULES S/A,HETA4,5.87,141.14,88.7,10408.0
HOTEIS OTHON S.A.,HOOT4,2.47,-1.63,-52.7,15820.0
HYPERA,HYPE3,37.42,14.9,32.5,168110000.0
INFRACOMM,IFCM3,7.2,-49.64,-10.4,10625600.0
GRADIENTE,IGBR3,32.79,-6.41,,510222.0
IGUATEMI S.A,IGTI11,20.99,20.15,40.3,52720300.0
IGUATEMI S.A,IGTI3,2.65,18.29,40.3,974228.0
INEPAR S/A,INEP3,1.09,0.72,,1804110.0
INEPAR S/A,INEP4,1.1,0.72,,703802.0
INTELBRAS,INTB3,28.2,23.63,12.0,45529300.0
ITAÚSA,ITSA3,9.64,65.12,16.7,1990350.0
ITAÚSA,ITSA4,9.21,62.33,16.7,239658000.0
JALLESMACHAD,JALL3,9.81,5.34,51.0,8611650.0
JBS,JBSS3,37.85,4.81,9.1,444530000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.07,-6.35,,363764.0
JHSF Part,JHSF3,6.56,4.93,56.6,35201600.0
JOSAPAR S/A,JOPA3,23.0,9.27,4.2,6852.0
JOSAPAR S/A,JOPA4,36.0,10.9,4.2,88.0
JULIO SIMOES,JSLG3,7.32,14.02,8.4,3869880.0
KEPLER WEBER SA,KEPL3,57.26,5.19,21.8,16249000.0
KLABIN,KLBN11,20.74,8.18,32.8,148168000.0
KLABIN,KLBN3,4.89,8.95,32.8,757365.0
KLABIN,KLBN4,3.97,7.99,32.8,3116060.0
KORA SAUDE,KRSA3,3.38,26.47,11.7,2617920.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,4.88,3.21,28.2,5911090.0
LOCAMERICA,LCAM3,23.56,10.21,29.0,62998200.0
MAHLE METAL LEVE,LEVE3,24.75,4.76,17.9,9348350.0
LIGHT SA,LIGT3,8.93,8.83,8.3,31490300.0
LIGHTPAR,LIPR3,67.0,-118.1,,25616.0
QUERO-QUERO,LJQQ3,8.6,8.72,8.7,34634500.0
LE LIS BLANC DEUX,LLIS3,1.46,-16.79,-12.1,652536.0
LOG COM PROP,LOGG3,23.93,32.9,72.9,11761200.0
Log-In,LOGN3,26.38,19.61,13.4,15445500.0
LOPES BRASIL,LPSB3,4.06,11.39,19.2,5821960.0
RENNER,LREN3,23.75,11.76,16.9,384660000.0
LUPATECH,LUPA3,4.59,-24.97,-10.4,5195580.0
TREVISA INVESTIMENTOS SA,LUXM4,84.23,18.11,18.5,49481.0
WDC NETWORKS,LVTC3,9.78,2.22,25.0,5272070.0
LOCAWEB,LWSA3,7.17,170.91,2.0,125902000.0
CIA MARCOPOLO,MAPT3,37.0,-217.97,,0.0
CIA MARCOPOLO,MAPT4,15.24,-89.78,,874.0
MATER DEI,MATD3,12.0,16.34,26.4,8549740.0
MOBLY,MBLY3,5.39,-6.23,-11.0,4774110.0
M.DIASBRANCO,MDIA3,23.67,18.99,5.5,43696300.0
MOURA DUBEUX,MDNE3,6.14,5.22,14.3,1529140.0
IMC S/A,MEAL3,2.48,-29.2,-1.8,5004920.0
MELNICK,MELK3,3.85,5.21,10.3,1380000.0
MANGELS,MGEL4,17.49,8.1,11.2,31017.0
MAGAZ LUIZA,MGLU3,4.88,134.99,0.7,740709000.0
MILLS,MILS3,7.44,11.61,21.2,9637660.0
MULTILASER,MLAS3,5.19,9.76,8.2,12393300.0
MUNDIAL S/A,MNDL3,27.66,4.22,12.5,70305.0
MINUPAR,MNPR3,7.64,1.14,14.8,134923.0
MONTEIRO ARANHA,MOAR3,455.01,-167.68,,217826.0
MOSAICO SA,MOSI3,8.24,42.98,5.3,1935810.0
MOVIDA,MOVI3,18.15,7.55,33.7,43801800.0
Marfrig,MRFG3,18.75,2.74,15.2,122749000.0
MRV,MRVE3,10.32,13.33,9.8,81539800.0
MELHORAMENTOS,MSPA3,50.01,-13.46,-20.6,600.0
MELHORAMENTOS,MSPA4,47.0,-12.81,-20.6,907.0
IGUAÇU,MTIG4,48.45,-5.96,-19.4,2551.0
MITRE REALTY,MTRE3,5.89,10.28,8.1,3160040.0
METISA,MTSA4,39.95,4.93,12.8,55935.0
Multiplan,MULT3,24.65,19.96,59.0,143347000.0
WETZEL S.A.,MWET3,16.99,12.38,3.0,130.0
WETZEL S.A.,MWET4,13.5,11.4,3.0,41472.0
IOCHPE-MAXION,MYPK3,13.33,6.74,7.0,22442700.0
NEOENERGIA,NEOE3,18.78,5.85,21.7,33354400.0
NEOGRID,NGRD3,2.27,10.73,12.2,3248960.0
GETNINJAS,NINJ3,3.71,2.08,-82.2,1174710.0
NORDON INDS METALURGICAS SA,NORD3,9.36,-94.08,-53.5,2487.0
GRUPO NATURA,NTCO3,18.59,14.75,5.5,359432000.0
NUTRIPLANT,NUTR3,250.0,7.64,4.4,1220.0
CONSERVAS ODERICH SA,ODER4,190.0,11.12,31.9,0.0
ODONTOPREV,ODPV3,10.15,8.43,34.9,13647600.0
OUROFINO S/A,OFSA3,23.0,10.15,15.9,294029.0
OI,OIBR3,0.78,-9.52,-174.5,55001100.0
OI,OIBR4,1.37,-10.64,-174.5,1320990.0
ONCOCLINICAS,ONCO3,7.25,22.17,6.7,11525800.0
OCEANPACT,OPCT3,2.69,27.03,5.3,5330040.0
ORIZON,ORVR3,35.35,38.28,18.5,16157700.0
OSX BRASIL,OSXB3,6.4,-74.94,-241.1,93859.0
IHPARDINI,PARD3,17.56,6.25,19.1,3733130.0
PANATLANTICA,PATI3,77.5,5.74,13.1,2529.0
PANATLANTICA,PATI4,60.2,4.56,13.1,5121.0
PÃO DE AÇÚCAR,PCAR3,20.33,1.74,7.0,58944200.0
PDG REALT,PDGR3,1.38,-17.36,-14.7,1933920.0
PADTEC,PDTC3,4.52,12.59,8.7,330409.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,62.1,-41.67,-43.4,1369.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,75.0,-54.41,-43.4,3749.0
PETROBRAS,PETR3,33.44,3.69,42.1,623466000.0
PETROBRAS,PETR4,30.28,3.47,42.1,2426500000.0
PETZ,PETZ3,15.23,31.52,9.9,149925000.0
PROFARMA,PFRM3,3.99,3.61,3.7,586518.0
PAGUE MENOS,PGMN3,8.12,11.14,4.9,9368580.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,8.3,-7.41,-6.3,5126.0
PLANOEPLANO,PLPL3,2.92,2.24,24.9,2972680.0
PARANAPANEMA S.A.,PMAM3,7.78,-57.92,-1.3,2041750.0
PANVEL FARMÁCIAS,PNVL3,11.57,33.16,2.1,7741210.0
MARCOPOLO,POMO3,2.31,-76.51,-1.2,428415.0
MARCOPOLO,POMO4,2.67,-84.69,-1.2,15837100.0
WILSON SONS,PORT3,55.81,11.53,25.6,3392780.0
POSITIVO INF,POSI3,7.81,6.83,7.2,23937800.0
FOCUS,POWE3,10.9,10.63,3.5,1051480.0
PETRORIO,PRIO3,26.7,10.39,50.0,568190000.0
PRINER,PRNR3,6.31,11.51,4.7,930782.0
PORTOBELLO S/A,PTBL3,8.92,5.43,17.6,7029710.0
PETTENATI,PTNT3,11.71,11.62,7.5,78802.0
PETTENATI,PTNT4,4.89,6.09,7.5,77016.0
QUALICORP,QUAL3,13.27,6.76,37.0,58780300.0
RAIADROGASIL,RADL3,20.93,26.92,5.5,156511000.0
RUMO S.A.,RAIL3,16.37,26.7,21.2,179731000.0
RAIZEN,RAIZ4,6.9,14.85,3.3,76476300.0
CELULOSE IRANI,RANI3,6.44,4.23,30.4,9344660.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,9.42,4.08,13.3,239854.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.67,4.42,13.3,30101000.0
RECRUSUL,RCSL3,3.0,267.98,1.4,10817700.0
RECRUSUL,RCSL4,0.88,74.77,1.4,546980.0
RNI,RDNI3,8.14,52.44,3.3,68264.0
REDE D OR,RDOR3,36.73,23.07,18.9,184997000.0
PETRORECONCA,RECV3,25.29,20.09,29.8,21640700.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.55,6.66,21.4,28394.0
LOCALIZA RENT A CAR,RENT3,52.94,14.76,29.6,350274000.0
RENOVA,RNEW11,4.75,-11.11,-97.0,44687.0
RENOVA,RNEW3,1.72,-11.28,-97.0,116416.0
RENOVA,RNEW4,1.44,-10.94,-97.0,324911.0
ROMI,ROMI3,13.38,6.65,14.6,6497890.0
ALFA HOLDINGS,RPAD3,6.28,-126.28,,2437.0
ALFA HOLDINGS,RPAD5,8.3,-172.99,,6928.0
ALFA HOLDINGS,RPAD6,4.17,-77.48,,527.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.77,-0.49,-17.3,117177.0
3R PETROLEUM,RRRP3,46.23,27.77,34.2,187538000.0
ROSSI RESIDENCIAL,RSID3,5.37,-11.9,-99.1,671051.0
METALURGICA RIOSULENSE S/A,RSUL4,71.89,5.39,23.7,175757.0
SANEPAR,SAPR11,19.77,4.31,40.7,26482800.0
SANEPAR,SAPR3,3.88,4.25,40.7,1208570.0
SANEPAR,SAPR4,3.9,4.27,40.7,11461400.0
GRUPO SBF,SBFG3,24.13,17.09,8.5,32790400.0
SABESP,SBSP3,44.53,10.99,21.0,164413000.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,36.8,24.89,53.2,129953.0
SER EDUCA,SEER3,9.36,6.14,15.6,5114120.0
SEQUOIA LOG,SEQL3,10.71,141.31,0.9,41722200.0
Springs,SGPS3,4.66,9.7,6.1,285912.0
TIME FOR FUN,SHOW3,3.72,-4.58,-110.8,3424890.0
SCHULZ,SHUL4,4.55,10.35,11.9,1902380.0
SIMPAR,SIMH3,11.67,8.26,22.3,22564900.0
SLC Agricola,SLCE3,52.91,7.63,28.4,117255000.0
EDITORA SARAIVA,SLED3,13.75,-5.98,-52.4,122698.0
EDITORA SARAIVA,SLED4,6.51,-5.7,-52.4,449869.0
SMART FIT,SMFT3,17.95,-29.86,-20.4,21305200.0
SAO MARTINHO,SMTO3,46.41,11.74,34.0,85203200.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,3.74,-21.99,-0.9,15859.0
BOA SAFRA,SOJA3,13.08,9.83,13.6,6871040.0
GRUPO SOMA,SOMA3,12.08,38.97,9.5,88793900.0
SONDOTECNICA S/A.,SOND3,46.01,6.49,15.3,224.0
SONDOTECNICA S/A.,SOND5,47.0,6.69,15.3,11228.0
SONDOTECNICA S/A.,SOND6,47.0,6.69,15.3,5555.0
SINQIA,SQIA3,18.59,59.44,6.3,18978300.0
SBPAR,STBP3,7.09,14.89,23.8,31481600.0
Suzano Papel,SUZB3,49.61,7.65,40.2,394404000.0
SYN PROP TEC,SYNE3,5.68,1.1,68.0,6151130.0
TAESA,TAEE11,43.98,8.09,76.8,116172000.0
TAESA,TAEE3,14.79,8.14,76.8,1127110.0
TAESA,TAEE4,14.78,8.13,76.8,2091090.0
TAURUS ARMAS,TASA3,23.75,3.72,31.8,1011940.0
TAURUS ARMAS,TASA4,23.78,3.73,31.8,24361100.0
TECNOSOLO S/A,TCNO3,1.63,-20.74,,45842.0
TECNOSOLO S/A,TCNO4,1.28,-19.66,,91534.0
TECNISA,TCSA3,3.01,-6.85,-60.6,2338530.0
TECHNOS,TECN3,2.44,3.91,18.5,3643220.0
TEKA S.A.,TEKA3,26.1,85.67,2.9,0.0
TEKA S.A.,TEKA4,8.55,84.34,2.9,9253.0
TELEBRAS,TELB3,44.3,-6.69,-110.9,177245.0
TELEBRAS,TELB4,14.39,-0.29,-110.9,409097.0
Tenda,TEND3,5.82,54.06,0.7,26716700.0
TRACK FIELD,TFCO4,11.3,20.2,20.7,2452190.0
Tegma,TGMA3,14.18,8.28,11.8,4388250.0
TIM,TIMS3,13.48,8.16,18.1,100819000.0
TEKNO,TKNO4,67.74,3.56,15.7,336.0
TOTVS,TOTS3,31.97,16.86,33.3,161962000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.57,-100.76,-1.8,1598340.0
TC,TRAD3,5.26,-40.56,-31.5,10699000.0
Trisul,TRIS3,3.97,6.6,19.5,8426580.0
TRANSMISSÃO PAULISTA,TRPL3,33.78,7.23,71.4,43570.0
TRANSMISSÃO PAULISTA,TRPL4,25.16,5.79,71.4,42762200.0
3TENTOS,TTEN3,9.06,12.92,6.1,11854800.0
TUPY,TUPY3,20.46,7.53,8.0,20336400.0
RENAUX,TXRX3,27.66,13.22,18.4,67.0
RENAUX,TXRX4,5.85,10.11,18.4,443.0
UNICASA,UCAS3,3.4,5.92,11.9,147863.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.07,18.73,1.4,97491000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,91.64,3.87,34.9,3374140.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,94.01,3.98,34.9,24696.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,96.01,4.06,34.9,47664500.0
USIMINAS,USIM3,10.52,1.3,27.1,10029300.0
USIMINAS,USIM5,11.31,1.4,27.1,255863000.0
USIMINAS,USIM6,17.75,2.26,27.1,1751.0
VALE,VALE3,83.29,2.71,57.8,2968530000.0
VAMOS,VAMO3,13.66,17.94,28.2,31291600.0
VIBRA,VBBR3,21.12,9.8,2.7,190873000.0
NOT FOUND,VIIA3,,,,
VITTIA,VITT3,12.15,12.57,19.4,5065790.0
VIVARA S.A.,VIVA3,25.44,19.19,20.7,26765700.0
VIVER,VIVR3,1.07,-7.14,-61.9,5485220.0
TELEF BRASIL,VIVT3,53.19,19.77,11.4,140767000.0
