Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
ENERGISA,ENGI3,13.09,7.58,20.2,86167.0
ENERGISA,ENGI4,6.9,5.58,20.2,124040.0
ENJOEI,ENJU3,1.15,1.02,-119.3,4604310.0
ENERGISA MT,ENMT3,82.74,11.48,25.2,137699.0
ENERGISA MT,ENMT4,82.76,11.48,25.2,99723.0
EMBPAR S/A,EPAR3,12.69,3.4,6.4,27304.0
EQTL PARA,EQPA3,4.89,6.22,25.2,146295.0
EQUATORIAL ENERGIA S.A.,EQTL3,22.87,8.62,21.9,241497000.0
ESPACOLASER,ESPA3,2.84,17.33,11.4,14695100.0
ESTRELA,ESTR4,53.0,5.67,11.4,0.0
ETERNIT,ETER3,10.33,1.68,23.4,13330200.0
EUCATEX,EUCA3,14.09,3.37,20.3,23128.0
EUCATEX,EUCA4,8.1,2.29,20.3,450774.0
Even,EVEN3,4.43,1.68,12.7,7396150.0
EZTec,EZTC3,14.88,9.38,25.3,32308600.0
FERBASA,FESA3,49.1,3.92,38.8,15318.0
FERBASA,FESA4,49.98,3.99,38.8,18332100.0
Fer Heringer,FHER3,16.74,1.63,15.9,10029000.0
UNIFIQUE,FIQE3,3.18,5.59,27.6,2444150.0
FLEURY,FLRY3,14.4,10.4,16.3,31719000.0
FRAS-LE S.A.,FRAS3,9.71,10.25,12.1,3644560.0
Metalfrio,FRIO3,41.5,9.36,6.5,0.0
POMIFRUTAS,FRTA3,2.7,-30.07,-15.3,7455.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,24.38,15.68,15.2,3272.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,25.11,16.01,15.2,14173.0
GETNET BR,GETT3,2.19,7.89,23.0,337491.0
GETNET BR,GETT4,2.18,7.86,23.0,342883.0
GAFISA,GFSA3,1.19,21.18,8.1,9160760.0
GERDAU S.A.,GGBR3,18.54,1.85,24.4,1395050.0
GERDAU S.A.,GGBR4,23.15,2.24,24.4,414707000.0
GPS,GGPS3,11.22,12.84,8.5,19581200.0
GRUPO MATEUS,GMAT3,3.34,8.87,5.8,23865700.0
METALÚRGICA GERDAU,GOAU3,8.98,0.71,24.4,935070.0
METALÚRGICA GERDAU,GOAU4,9.74,0.75,24.4,116772000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,10.5,-4.39,-35.7,105292000.0
CELGPAR,GPAR3,29.5,,,202.0
GRENDENE SA,GRND3,7.47,16.34,14.6,14073800.0
Generalshopp,GSHP3,23.0,31.25,35.8,2743.0
GUARARAPES CONFECÇÕES,GUAR3,7.34,24.53,2.9,11270600.0
HAGA,HAGA3,2.82,-104.99,-0.6,35239.0
HAGA,HAGA4,1.36,-27.89,-0.6,32662.0
HAPVIDA,HAPV3,5.56,212.04,1.8,401417000.0
Helbor,HBOR3,2.62,18.91,7.8,1736700.0
HBR REALTY,HBRE3,4.6,3.56,312.1,275562.0
HIDROVIAS,HBSA3,2.37,30.63,13.1,12804600.0
CIA HABITASUL,HBTS5,43.99,4.69,44.5,4447.0
HOTEIS OTHON S.A.,HOOT4,2.12,-1.04,-52.7,18287.0
HYPERA,HYPE3,37.95,15.06,32.5,162954000.0
INFRACOMM,IFCM3,4.45,-27.27,-10.1,5283150.0
GRADIENTE,IGBR3,31.15,-5.26,,150880.0
IGUATEMI S.A,IGTI11,18.3,16.34,42.2,61714100.0
IGUATEMI S.A,IGTI3,2.28,14.75,42.2,554630.0
INEPAR S/A,INEP3,0.61,0.68,,1404290.0
INEPAR S/A,INEP4,0.6,0.68,,433217.0
INTELBRAS,INTB3,25.71,21.55,11.6,39135500.0
JALLESMACHAD,JALL3,7.57,5.56,38.3,8531600.0
JBS,JBSS3,33.04,3.99,9.5,287895000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,0.89,-6.5,,145239.0
JHSF Part,JHSF3,6.19,4.99,53.8,22291100.0
JOSAPAR S/A,JOPA3,21.6,7.26,4.8,5564.0
JOSAPAR S/A,JOPA4,35.09,8.7,4.8,80.0
JULIO SIMOES,JSLG3,5.24,11.92,8.5,2872180.0
KEPLER WEBER SA,KEPL3,15.03,4.02,21.8,14087400.0
KLABIN,KLBN11,19.8,6.44,35.7,127472000.0
KLABIN,KLBN3,4.12,6.58,35.7,614657.0
KLABIN,KLBN4,3.94,6.42,35.7,2443980.0
KORA SAUDE,KRSA3,3.0,22.71,11.8,999077.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,4.6,2.37,27.5,5572770.0
LOCAMERICA,LCAM3,23.0,9.87,30.3,61898300.0
MAHLE METAL LEVE,LEVE3,23.43,4.6,17.1,8475110.0
LIGHT SA,LIGT3,7.66,7.92,8.8,28271400.0
LIGHTPAR,LIPR3,66.01,-119.53,,23126.0
QUERO-QUERO,LJQQ3,6.25,8.48,7.4,20131000.0
LE LIS BLANC DEUX,LLIS3,1.6,-24.54,-8.0,694274.0
LOG COM PROP,LOGG3,19.07,28.46,72.9,7388560.0
Log-In,LOGN3,31.6,16.38,17.4,8897680.0
LOPES BRASIL,LPSB3,2.52,7.3,17.7,2133960.0
RENNER,LREN3,23.15,9.33,19.3,307954000.0
LUPATECH,LUPA3,3.56,-30.4,-7.1,2437750.0
TREVISA INVESTIMENTOS SA,LUXM4,82.67,16.57,19.0,42100.0
WDC NETWORKS,LVTC3,7.06,1.66,24.5,4461270.0
LOCAWEB,LWSA3,6.13,100.26,2.4,116862000.0
CIA MARCOPOLO,MAPT4,14.17,-83.48,,253.0
MATER DEI,MATD3,8.19,,,5035300.0
MOBLY,MBLY3,2.41,-2.77,-11.7,4916800.0
M.DIASBRANCO,MDIA3,25.87,19.29,6.0,35032300.0
MOURA DUBEUX,MDNE3,5.31,3.61,15.8,1229910.0
IMC S/A,MEAL3,1.71,-42.48,-0.9,4255580.0
OMEGAENERGIA,MEGA3,10.05,,,18915800.0
MELNICK,MELK3,3.53,4.14,11.4,657696.0
MANGELS,MGEL4,15.3,6.91,11.5,26403.0
MAGAZ LUIZA,MGLU3,2.47,88.91,0.7,521792000.0
MILLS,MILS3,6.41,7.34,25.5,7187810.0
MULTILASER,MLAS3,4.33,17.42,4.6,8737490.0
MUNDIAL S/A,MNDL3,25.9,4.33,12.3,61160.0
MINUPAR,MNPR3,6.88,1.03,14.5,43972.0
MONTEIRO ARANHA,MOAR3,467.0,-167.24,,390783.0
MOVIDA,MOVI3,13.66,5.96,34.1,48450000.0
Marfrig,MRFG3,12.8,2.18,15.5,131054000.0
MRV,MRVE3,7.67,15.28,7.7,73308400.0
MELHORAMENTOS,MSPA3,50.01,-17.66,-13.7,0.0
MELHORAMENTOS,MSPA4,46.5,-16.67,-13.7,317.0
IGUAÇU,MTIG4,40.0,-5.6,-49.4,464.0
MITRE REALTY,MTRE3,4.45,6.8,9.4,1906200.0
METISA,MTSA4,35.57,3.73,12.2,94299.0
Multiplan,MULT3,22.51,18.45,59.0,127285000.0
WETZEL S.A.,MWET3,18.99,12.9,3.0,82.0
WETZEL S.A.,MWET4,9.5,10.36,3.0,28464.0
IOCHPE-MAXION,MYPK3,16.11,5.76,7.9,22529300.0
NEOENERGIA,NEOE3,15.91,5.49,21.7,30955300.0
NEOGRID,NGRD3,2.07,13.88,8.1,2648410.0
GETNINJAS,NINJ3,2.57,2.82,-90.9,1166900.0
NORDON INDS METALURGICAS SA,NORD3,8.0,-99.23,-48.4,2460.0
GRUPO NATURA,NTCO3,14.86,15.59,4.6,199543000.0
NUTRIPLANT,NUTR3,250.0,4.1,6.7,0.0
ODONTOPREV,ODPV3,9.23,7.62,34.9,13528800.0
OUROFINO S/A,OFSA3,20.2,9.16,15.6,288074.0
OI,OIBR3,0.53,-8.18,-38.9,46861000.0
OI,OIBR4,1.04,-9.0,-38.9,1116140.0
ONCOCLINICAS,ONCO3,4.59,16.46,6.8,11130400.0
OCEANPACT,OPCT3,1.92,25.2,4.7,2605210.0
ORIZON,ORVR3,28.19,22.11,26.0,14760400.0
OSX BRASIL,OSXB3,5.51,-75.93,-212.4,96698.0
IHPARDINI,PARD3,17.91,6.06,19.6,3936410.0
PANATLANTICA,PATI3,69.47,7.63,8.6,1010.0
PANATLANTICA,PATI4,54.0,6.04,8.6,1375.0
PÃO DE AÇÚCAR,PCAR3,16.61,2.7,7.0,47206300.0
PDG REALT,PDGR3,1.03,-15.17,-20.9,1024370.0
PADTEC,PDTC3,3.03,,,303708.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,50.2,-20.98,-55.8,5390.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,81.65,-43.88,-55.8,6951.0
PETROBRAS,PETR3,28.91,2.57,43.3,560785000.0
PETROBRAS,PETR4,26.29,2.42,43.3,2462950000.0
PETZ,PETZ3,10.75,21.31,9.5,134821000.0
PROFARMA,PFRM3,3.3,4.0,3.7,532688.0
PAGUE MENOS,PGMN3,4.69,7.56,4.6,5925620.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,7.59,-11.1,-4.9,1792.0
PLANOEPLANO,PLPL3,2.15,1.96,23.0,1700440.0
PARANAPANEMA S.A.,PMAM3,6.09,-56.54,-1.3,738012.0
PANVEL FARMÁCIAS,PNVL3,9.79,28.52,2.2,7068710.0
MARCOPOLO,POMO3,2.22,-102.37,-0.9,360770.0
MARCOPOLO,POMO4,2.64,-114.97,-0.9,10535300.0
WILSON SONS,PORT3,7.99,8.22,25.7,6383390.0
POSITIVO INF,POSI3,6.1,5.73,7.1,19553600.0
PETRORIO,PRIO3,21.53,6.47,53.8,494057000.0
PRINER,PRNR3,5.55,7.37,6.3,837639.0
PORTOBELLO S/A,PTBL3,6.71,3.98,18.0,5137020.0
PETTENATI,PTNT3,11.51,11.1,7.4,36979.0
PETTENATI,PTNT4,5.4,6.34,7.4,118146.0
QUALICORP,QUAL3,13.05,6.67,36.5,40217100.0
RAIADROGASIL,RADL3,19.85,26.8,5.1,152126000.0
RUMO S.A.,RAIL3,16.63,24.66,21.3,187306000.0
RAIZEN,RAIZ4,4.78,12.95,3.0,82126400.0
CELULOSE IRANI,RANI3,6.7,4.36,30.4,9625940.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,8.36,4.45,13.3,202444.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,9.75,4.81,13.3,24047700.0
RECRUSUL,RCSL3,1.82,133.48,1.6,3475200.0
RECRUSUL,RCSL4,0.7,50.95,1.6,292795.0
RNI,RDNI3,7.6,43.41,3.6,86113.0
REDE D OR,RDOR3,29.6,19.74,17.9,158639000.0
PETRORECONCA,RECV3,24.71,12.94,36.8,39592700.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,5.8,5.57,22.6,13449.0
LOCALIZA RENT A CAR,RENT3,50.31,13.38,32.0,359566000.0
RENOVA,RNEW11,5.29,-13.62,-88.0,97909.0
RENOVA,RNEW3,1.86,-13.74,-88.0,114164.0
RENOVA,RNEW4,1.69,-13.53,-88.0,576382.0
ROMI,ROMI3,12.52,6.35,14.6,5607190.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.21,-0.3,-18.4,24005.0
3R PETROLEUM,RRRP3,34.19,15.85,34.9,163738000.0
ROSSI RESIDENCIAL,RSID3,1.93,-8.13,-333.6,656014.0
METALURGICA RIOSULENSE S/A,RSUL4,62.5,4.29,24.3,171108.0
SANEPAR,SAPR11,18.77,4.1,39.9,24038400.0
SANEPAR,SAPR3,3.67,4.04,39.9,956751.0
SANEPAR,SAPR4,3.74,4.09,39.9,7893460.0
GRUPO SBF,SBFG3,19.81,11.66,10.2,26572700.0
SABESP,SBSP3,41.82,10.35,21.0,163796000.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,26.6,24.55,48.6,150164.0
SER EDUCA,SEER3,6.71,5.92,14.4,3428970.0
SEQUOIA LOG,SEQL3,6.16,251.25,0.3,26258400.0
Springs,SGPS3,3.19,11.13,5.1,325887.0
TIME FOR FUN,SHOW3,3.07,-27.97,-2.7,1120170.0
SCHULZ,SHUL4,4.25,9.13,12.0,1314730.0
SIMPAR,SIMH3,9.78,7.14,23.3,32386000.0
SLC Agricola,SLCE3,44.8,4.53,30.5,100551000.0
EDITORA SARAIVA,SLED3,10.95,-5.58,-53.1,14024.0
EDITORA SARAIVA,SLED4,3.83,-5.29,-53.1,100320.0
SMART FIT,SMFT3,11.34,-25.51,-13.3,19375100.0
SAO MARTINHO,SMTO3,39.52,10.13,34.4,80602500.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,2.97,-9.74,-2.0,9392.0
BOA SAFRA,SOJA3,11.3,10.38,11.4,4335060.0
GRUPO SOMA,SOMA3,9.77,27.65,9.0,65612100.0
SONDOTECNICA S/A.,SOND3,46.01,4.59,18.7,209.0
SONDOTECNICA S/A.,SOND5,40.0,3.77,18.7,9953.0
SONDOTECNICA S/A.,SOND6,43.0,4.18,18.7,5077.0
SINQIA,SQIA3,16.73,40.66,9.4,22595200.0
SBPAR,STBP3,6.41,11.13,26.1,30269800.0
Suzano Papel,SUZB3,47.85,6.85,40.2,314161000.0
SYN PROP TEC,SYNE3,4.21,0.96,66.2,3705880.0
TAESA,TAEE11,39.0,7.36,79.6,101747000.0
TAESA,TAEE3,13.04,7.37,79.6,1080750.0
TAESA,TAEE4,13.06,7.38,79.6,2569440.0
TAURUS ARMAS,TASA3,17.35,2.45,32.1,864423.0
TAURUS ARMAS,TASA4,17.14,2.43,32.1,19844600.0
TECNOSOLO S/A,TCNO3,1.33,-17.31,,17572.0
TECNOSOLO S/A,TCNO4,1.02,-16.47,,20421.0
TECNISA,TCSA3,2.14,-6.63,-51.5,1000860.0
TECHNOS,TECN3,2.42,3.55,19.2,1493440.0
TEKA S.A.,TEKA3,26.1,71.55,3.3,0.0
TEKA S.A.,TEKA4,12.55,70.72,3.3,43190.0
TELEBRAS,TELB3,25.0,-2.51,-109.5,50694.0
TELEBRAS,TELB4,12.9,0.08,-109.5,88070.0
Tenda,TEND3,4.05,-14.21,-2.8,13630900.0
TRACK FIELD,TFCO4,8.42,12.75,22.0,3688950.0
Tegma,TGMA3,13.91,8.08,10.9,3143940.0
TIM,TIMS3,12.57,7.6,18.3,88016900.0
TEKNO,TKNO4,79.93,3.92,14.9,527.0
TOTVS,TOTS3,23.98,11.75,32.9,176744000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.24,151.63,1.2,776114.0
TC,TRAD3,7.0,-34.19,-48.7,18448300.0
Trisul,TRIS3,3.49,7.45,17.3,6571450.0
TRANSMISSÃO PAULISTA,TRPL3,30.25,6.59,69.3,44601.0
TRANSMISSÃO PAULISTA,TRPL4,23.02,5.41,69.3,43375800.0
3TENTOS,TTEN3,8.1,12.46,5.5,7761380.0
TUPY,TUPY3,21.52,6.64,8.6,22948700.0
RENAUX,TXRX3,26.5,13.87,16.8,555.0
RENAUX,TXRX4,4.24,10.59,16.8,1579.0
UNICASA,UCAS3,2.9,5.49,11.1,219571.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,12.17,17.79,1.3,113033000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,82.25,3.3,35.8,3494770.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,93.99,3.79,35.8,23736.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,91.96,3.71,35.8,25563000.0
USIMINAS,USIM3,8.55,1.03,27.1,7365750.0
USIMINAS,USIM5,8.97,1.09,27.1,199169000.0
USIMINAS,USIM6,14.5,1.83,27.1,183.0
VALE,VALE3,74.62,2.44,57.8,2517200000.0
VAMOS,VAMO3,12.45,16.65,28.2,40599100.0
VIBRA,VBBR3,16.7,7.2,2.8,209885000.0
VIA,VIIA3,2.27,9.68,4.0,138327000.0
VITTIA,VITT3,9.4,10.24,19.0,2481640.0
VIVARA S.A.,VIVA3,22.69,15.41,21.5,23013200.0
VIVER,VIVR3,0.69,-5.86,-87.3,2476000.0
TELEF BRASIL,VIVT3,46.55,17.22,11.4,102757000.0
VALID,VLID3,9.94,6.86,10.4,3179770.0
VULCABRAS S/A.,VULC3,10.81,10.03,13.8,4761730.0
VIVEO,VVEO3,13.49,8.72,7.2,2968220.0
WEG SA,WEGE3,26.46,24.4,17.9,278632000.0
WESTWING,WEST3,2.12,-0.77,-18.7,1595350.0
WHIRLPOOL S.A.,WHRL3,4.6,7.88,7.5,36671.0
WHIRLPOOL S.A.,WHRL4,4.98,8.55,7.5,118301.0
WIZ S.A.,WIZS3,8.2,4.01,42.3,11566300.0
WLM,WLMM3,25.0,7.14,6.6,819.0
WLM,WLMM4,25.0,7.14,6.6,43499.0
YDUQS PART,YDUQ3,14.24,14.09,13.0,38302200.0
