Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
VIA,VIIA3,4.33,12.9,3.7,246183000.0
VITTIA,VITT3,12.12,12.55,19.4,2547040.0
VIVARA S.A.,VIVA3,28.26,21.38,20.7,30300500.0
VIVER,VIVR3,1.19,-7.55,-61.9,5330180.0
TELEF BRASIL,VIVT3,54.53,20.21,11.4,128731000.0
VALID,VLID3,10.5,8.54,9.0,7721310.0
VULCABRAS S/A.,VULC3,10.06,11.33,12.8,5055280.0
VIVEO,VVEO3,16.87,11.17,6.8,4897250.0
WEG SA,WEGE3,35.38,33.8,18.5,271080000.0
WESTWING,WEST3,2.93,-1.27,-23.0,2268050.0
WHIRLPOOL S.A.,WHRL3,6.0,8.95,8.4,42853.0
WHIRLPOOL S.A.,WHRL4,6.27,9.37,8.4,182411.0
WIZ S.A.,WIZS3,8.62,3.17,44.6,12125700.0
WLM,WLMM3,30.0,7.65,6.6,221.0
WLM,WLMM4,39.59,10.49,6.6,38417.0
YDUQS PART,YDUQ3,21.96,20.12,11.9,68120800.0
