Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
CEG,CEGR3,60.05,25.17,18.8,15763.0
CELPE,CEPE5,28.33,7.3,12.5,2140.0
CELPE,CEPE6,28.05,7.28,12.5,0.0
CESP CIA ENERGETICA SAO PAULO,CESP3,23.5,17.4,25.3,272938.0
CESP CIA ENERGETICA SAO PAULO,CESP5,30.5,21.81,25.3,2479.0
CESP CIA ENERGETICA SAO PAULO,CESP6,24.2,17.84,25.3,54745300.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,143.49,10.76,22.9,5779.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,152.0,11.27,22.9,455574.0
GRAZZIOTIN,CGRA3,49.5,9.85,16.1,109907.0
GRAZZIOTIN,CGRA4,49.9,9.94,16.1,763108.0
CELESC,CLSC3,67.5,4.49,7.8,5465.0
CELESC,CLSC4,69.7,4.6,7.8,256226.0
CEMIG,CMIG3,18.46,7.51,18.5,9315120.0
CEMIG,CMIG4,15.0,6.36,18.5,142831000.0
CSNMINERACAO,CMIN3,6.65,2.37,58.9,67419600.0
CIA ENERG CEARA - COELCE,COCE3,65.9,15.0,8.1,460.0
CIA ENERG CEARA - COELCE,COCE5,60.46,14.19,8.1,1279730.0
COGNA,COGN3,3.11,-51.98,-5.1,118786000.0
CPFL ENERGIA S.A.,CPFE3,26.08,6.99,18.4,64077000.0
COPEL,CPLE11,32.14,6.34,20.1,18417500.0
COPEL,CPLE3,5.88,5.97,20.1,17751800.0
COPEL,CPLE5,49.9,35.63,20.1,3743.0
COPEL,CPLE6,6.62,6.47,20.1,109247000.0
CR2,CRDE3,21.74,-3.83,-478.5,3773.0
CARREFOUR BR,CRFB3,18.65,9.05,6.6,89413700.0
CRISTAL,CRPG3,110.5,11.3,25.5,514.0
CRISTAL,CRPG5,106.43,10.82,25.5,3443900.0
CRISTAL,CRPG6,107.49,10.94,25.5,127672.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,23.25,26.58,14.7,205226000.0
CRUZEIRO EDU,CSED3,7.61,10.8,15.5,5635900.0
COPASA MG,CSMG3,14.27,5.53,25.7,27017400.0
CSN,CSNA3,27.59,2.51,41.3,408138000.0
COSERN,CSRN3,17.24,7.82,17.9,4267.0
COSERN,CSRN5,17.0,7.75,17.9,1725.0
COSERN,CSRN6,17.26,7.82,17.9,1063.0
KARSTEN,CTKA3,27.1,13.29,10.5,7821.0
KARSTEN,CTKA4,21.5,12.59,10.5,54334.0
COTEMINAS,CTNM3,9.9,8.65,7.7,859.0
COTEMINAS,CTNM4,4.67,7.75,7.7,105398.0
SANTANENSE,CTSA3,2.26,22.74,3.4,51787.0
SANTANENSE,CTSA4,1.82,20.24,3.4,96000.0
CURY S/A,CURY3,7.82,6.23,22.6,8565270.0
CVC BRASIL,CVCB3,20.27,-8.89,-113.2,177393000.0
CYRELA BRAZIL REALTY,CYRE3,18.18,11.26,17.2,157748000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,43.13,607.64,0.4,8832160.0
DESKTOPSIGMA,DESK3,22.9,,,10027500.0
DEXXOS PAR,DEXP3,11.65,9.03,10.4,7227180.0
DEXXOS PAR,DEXP4,9.19,7.35,10.4,145694.0
Direcional Engenharia,DIRR3,12.75,7.36,18.2,20235700.0
DOMMO,DMMO3,0.74,37.92,2.6,2785140.0
D1000VFARMA,DMVF3,6.39,2.96,8.5,818981.0
DOHLER,DOHL3,23.49,20.16,13.6,273.0
DOHLER,DOHL4,6.27,5.44,13.6,63953.0
DOTZ SA,DOTZ3,6.26,,,773842.0
DTCOM,DTCY3,8.3,-32.29,-27.9,11821.0
DEXCO,DXCO3,18.8,10.63,18.7,55464200.0
ELECTRO AÇO ALTONA S/A,EALT3,11.91,14.17,8.5,4888.0
ELECTRO AÇO ALTONA S/A,EALT4,6.54,9.15,8.5,299314.0
ECORODOVIAS,ECOR3,9.95,7.08,43.1,59207600.0
ENCORPAR,ECPR3,79.89,-77.33,,372.0
CEEE,EEEL3,335.0,8.78,28.2,4613.0
ENGIE BRASIL,EGIE3,38.55,7.94,42.2,55727900.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,36.52,8.34,16.6,2595.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,26.52,6.79,16.6,11467.0
ELETROBRÁS,ELET3,39.26,-89.19,-3.5,173085000.0
ELETROBRÁS,ELET5,65.0,-131.56,-3.5,1536.0
ELETROBRÁS,ELET6,39.63,-89.8,-3.5,82244800.0
ELETROMIDIA,ELMD3,15.87,-38.03,-20.9,3044320.0
EMAE,EMAE4,77.1,15.33,35.2,196957.0
EMBRAER,EMBR3,25.68,20.53,5.4,272738000.0
ENAUTA PART,ENAT3,14.97,10.4,30.0,27673700.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,19.15,5.78,20.8,54164400.0
ENEVA,ENEV3,15.41,23.99,28.3,95607400.0
ENERGISA,ENGI11,45.9,8.07,17.2,74092700.0
ENERGISA,ENGI3,16.77,11.59,17.2,134272.0
ENERGISA,ENGI4,7.21,7.15,17.2,154528.0
ENJOEI,ENJU3,6.01,,,13735000.0
ENERGISA MT,ENMT3,79.76,13.76,24.8,184401.0
ENERGISA MT,ENMT4,79.99,13.79,24.8,85342.0
EMBPAR S/A,EPAR3,13.66,5.53,5.4,74276.0
EQTL PARA,EQPA3,5.05,8.02,23.9,61473.0
EQTL PARA,EQPA5,7.2,11.07,23.9,5701.0
EQTL PARAC,EQPA7,7.3,11.21,23.9,21535.0
EQUATORIAL ENERGIA S.A.,EQTL3,24.67,6.8,26.9,171589000.0
ESPACOLASER,ESPA3,12.31,12.94,35.1,30959600.0
ESTRELA,ESTR3,40.0,6.2,10.1,0.0
ESTRELA,ESTR4,68.0,7.63,10.1,7131.0
ETERNIT,ETER3,16.9,3.42,26.4,31497000.0
EUCATEX,EUCA3,14.45,4.63,17.2,150915.0
EUCATEX,EUCA4,10.01,3.52,17.2,1338850.0
Even,EVEN3,7.67,2.18,16.4,16302500.0
EZTec,EZTC3,24.28,18.07,24.3,54257600.0
FERBASA,FESA3,56.0,10.51,25.4,26177.0
FERBASA,FESA4,55.14,10.35,25.4,37505100.0
Fer Heringer,FHER3,25.83,5.17,10.7,84637900.0
UNIFIQUE,FIQE3,6.25,,,5979220.0
FLEURY,FLRY3,21.37,11.13,21.2,42711100.0
FRAS-LE S.A.,FRAS3,14.6,11.72,13.9,2507040.0
Metalfrio,FRIO3,53.38,13.31,4.1,1042.0
POMIFRUTAS,FRTA3,5.64,-1150.76,-0.5,70395.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,35.0,3.86,90.1,6490.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,33.99,3.78,90.1,16571.0
GAFISA,GFSA3,2.73,18.06,8.0,19652600.0
GERDAU S.A.,GGBR3,22.99,4.22,19.2,2714350.0
GERDAU S.A.,GGBR4,28.17,4.98,19.2,410869000.0
GPS,GGPS3,17.61,,,19924800.0
GRUPO MATEUS,GMAT3,8.28,19.78,6.3,44308400.0
INTERMEDICA,GNDI3,72.95,57.06,7.0,265772000.0
METALÚRGICA GERDAU,GOAU3,11.63,1.81,19.2,438949.0
METALÚRGICA GERDAU,GOAU4,12.83,1.92,19.2,135564000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,20.6,-8.96,-36.1,115454000.0
CELGPAR,GPAR3,64.99,22.37,92.9,3005.0
GRENDENE SA,GRND3,9.35,14.91,20.2,26771000.0
Generalshopp,GSHP3,39.83,73.43,22.8,17191.0
GUARARAPES CONFECÇÕES,GUAR3,14.04,56.78,2.3,10834300.0
HAGA,HAGA3,3.59,8.78,10.6,54495.0
HAGA,HAGA4,2.35,5.58,10.6,184440.0
HAPVIDA,HAPV3,13.01,61.54,8.9,215829000.0
Helbor,HBOR3,6.25,30.23,5.5,8591870.0
HBR REALTY,HBRE3,14.35,28.52,85.9,457598.0
HIDROVIAS,HBSA3,4.19,23.63,19.4,17823000.0
CIA HABITASUL,HBTS5,52.0,3.49,58.8,21848.0
HERCULES S/A,HETA3,96.0,1142.33,16.6,991.0
HERCULES S/A,HETA4,14.48,1015.19,16.6,16129.0
HOTEIS OTHON S.A.,HOOT4,3.65,-2.01,-121.3,551769.0
HYPERA,HYPE3,29.98,17.04,28.2,108393000.0
INFRACOMM,IFCM3,15.17,,,17090000.0
GRADIENTE,IGBR3,4.68,-5.84,,393414.0
IGUATEMI,IGTA3,33.36,26.95,41.4,64646800.0
INEPAR S/A,INEP3,1.81,-3.91,,2523980.0
INEPAR S/A,INEP4,1.8,-3.91,,2976710.0
INTELBRAS,INTB3,29.65,29.12,11.6,66168100.0
JALLESMACHAD,JALL3,10.0,5.96,47.1,6723740.0
JBS,JBSS3,37.99,7.05,6.9,450843000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.8,-8.52,,2204420.0
JHSF Part,JHSF3,5.95,4.31,60.7,26110900.0
JOSAPAR S/A,JOPA3,32.8,8.28,5.2,4871.0
JOSAPAR S/A,JOPA4,37.0,8.76,5.2,834.0
JEREISSATI PARTICIPACOES,JPSA3,29.02,16.97,38.1,7905620.0
JULIO SIMOES,JSLG3,9.23,186.17,41.3,5655080.0
KEPLER WEBER SA,KEPL3,36.91,7.33,10.8,11423900.0
KLABIN,KLBN11,23.18,12.76,25.2,176248000.0
KLABIN,KLBN3,5.8,14.62,25.2,992316.0
KLABIN,KLBN4,4.34,12.29,25.2,3874490.0
KORA SAUDE,KRSA3,7.5,,,2185540.0
LOJAS AMERICANAS S.A.,LAME3,4.96,7.94,7.1,27534900.0
LOJAS AMERICANAS S.A.,LAME4,5.31,8.31,7.1,159079000.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,6.66,4.87,30.4,10831700.0
LOCAMERICA,LCAM3,25.08,12.63,21.0,73218800.0
MAHLE METAL LEVE,LEVE3,40.58,8.2,19.8,26864000.0
LIGHT SA,LIGT3,13.13,5.34,14.6,34254100.0
LIGHTPAR,LIPR3,69.0,-119.9,,6062.0
QUERO-QUERO,LJQQ3,15.27,12.62,11.1,34366400.0
LE LIS BLANC DEUX,LLIS3,2.26,-6.92,-36.2,2002790.0
LOG COM PROP,LOGG3,27.04,30.5,74.7,13700200.0
Log-In,LOGN3,22.45,17.98,13.9,20703100.0
LOPES BRASIL,LPSB3,2.9,4.79,29.0,3352230.0
RENNER,LREN3,35.75,26.12,12.8,314448000.0
LUPATECH,LUPA3,5.37,-14.8,-24.9,11567500.0
TREVISA INVESTIMENTOS SA,LUXM4,80.99,25.62,14.6,44853.0
WDC NETWORKS,LVTC3,20.05,,,9758960.0
LOCAWEB,LWSA3,22.05,259.33,7.1,141702000.0
CIA MARCOPOLO,MAPT4,37.95,-371.02,,175.0
MATER DEI,MATD3,17.22,,,11027600.0
MOBLY,MBLY3,6.71,-7.25,-7.0,2922340.0
M.DIASBRANCO,MDIA3,31.74,41.28,3.7,30059500.0
MOURA DUBEUX,MDNE3,6.97,6.51,12.8,2742760.0
IMC S/A,MEAL3,3.29,-10.47,-7.5,10457000.0
MELNICK,MELK3,4.6,6.92,9.2,6770830.0
MANGELS,MGEL4,16.6,8.12,12.2,111011.0
MAGAZ LUIZA,MGLU3,14.56,84.76,3.2,607574000.0
MILLS,MILS3,6.11,19.0,12.3,10483700.0
MULTILASER,MLAS3,8.33,,,23676600.0
MUNDIAL S/A,MNDL3,55.93,4.98,12.3,62493.0
MINUPAR,MNPR3,9.58,1.56,15.4,178007.0
MONTEIRO ARANHA,MOAR3,429.5,-139.18,-33.4,1442250.0
MOSAICO SA,MOSI3,13.67,38.38,13.6,25158300.0
MOVIDA,MOVI3,18.01,11.9,21.3,46674100.0
Marfrig,MRFG3,27.15,3.99,11.6,175936000.0
MRV,MRVE3,12.39,12.44,11.3,79162600.0
MELHORAMENTOS,MSPA3,48.31,-11.54,-25.1,0.0
MELHORAMENTOS,MSPA4,45.0,-10.86,-25.1,0.0
IGUAÇU,MTIG4,33.45,-7.12,-13.0,19496.0
MITRE REALTY,MTRE3,7.76,6.31,11.2,7909270.0
METISA,MTSA4,44.84,6.31,13.1,148921.0
Multiplan,MULT3,20.24,30.59,44.7,135717000.0
WETZEL S.A.,MWET3,31.01,-149.72,-0.4,1173.0
WETZEL S.A.,MWET4,18.77,-116.26,-0.4,159622.0
IOCHPE-MAXION,MYPK3,18.98,10.11,5.9,27664200.0
NEOENERGIA,NEOE3,15.86,6.47,19.2,43038400.0
NEOGRID,NGRD3,4.9,24.14,17.0,10186000.0
GETNINJAS,NINJ3,9.06,,,2065600.0
NORDON INDS METALURGICAS SA,NORD3,17.15,-128.03,-65.0,45670.0
GRUPO NATURA,NTCO3,44.14,24.91,6.5,302834000.0
NUTRIPLANT,NUTR3,253.0,10.12,3.8,1123.0
ODONTOPREV,ODPV3,15.05,12.91,32.6,17151800.0
OUROFINO S/A,OFSA3,28.7,11.33,17.9,679646.0
OI,OIBR3,1.0,-9.73,-71.1,73607500.0
OI,OIBR4,1.66,-10.97,-71.1,1731450.0
OMEGA GER,OMGE3,34.01,25.73,31.5,49386300.0
ONCOCLINICAS,ONCO3,12.28,,,25192900.0
OCEANPACT,OPCT3,4.2,467.98,0.4,9128440.0
ORIZON,ORVR3,27.55,36.81,14.3,17358000.0
OSX BRASIL,OSXB3,7.49,-56.25,-493.0,67345.0
IHPARDINI,PARD3,22.12,7.66,20.5,11618100.0
PANATLANTICA,PATI3,72.4,4.89,17.2,8563.0
PANATLANTICA,PATI4,59.0,4.07,17.2,4543.0
PÃO DE AÇÚCAR,PCAR3,30.96,3.76,9.8,92627800.0
PDG REALT,PDGR3,3.2,-16.22,-27.8,2918040.0
PETROBRAS,PETR3,30.16,4.49,42.9,470052000.0
PETROBRAS,PETR4,29.6,4.44,42.9,2065690000.0
PETZ,PETZ3,23.77,59.61,8.9,145868000.0
PROFARMA,PFRM3,5.85,5.34,4.0,1475410.0
PAGUE MENOS,PGMN3,11.96,14.32,5.5,14859900.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,12.15,-6.24,-10.0,38145.0
PLANOEPLANO,PLPL3,3.75,2.54,29.6,5404950.0
PARANAPANEMA S.A.,PMAM3,11.02,282.74,0.2,6983890.0
PANVEL FARMÁCIAS,PNVL3,14.4,34.09,2.6,15884000.0
MARCOPOLO,POMO3,2.51,44.81,2.2,857311.0
MARCOPOLO,POMO4,2.88,49.36,2.2,10896200.0
POSITIVO INF,POSI3,10.28,9.53,6.6,79793400.0
FOCUS,POWE3,12.88,11.01,4.6,6680490.0
PETRORIO,PRIO3,27.74,20.58,37.8,498815000.0
PRINER,PRNR3,8.69,19.36,5.3,964396.0
PORTOBELLO S/A,PTBL3,11.82,8.91,15.2,28233300.0
PETTENATI,PTNT3,27.0,19.43,9.5,911754.0
PETTENATI,PTNT4,7.12,6.23,9.5,287136.0
QUALICORP,QUAL3,19.43,7.81,39.4,65692700.0
RAIADROGASIL,RADL3,23.02,31.13,5.7,146207000.0
RUMO S.A.,RAIL3,18.35,21.45,27.6,207668000.0
RAIZEN,RAIZ4,7.1,28.78,3.2,66750400.0
CELULOSE IRANI,RANI3,7.31,7.54,21.6,12521800.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,13.07,6.45,13.8,397098.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,11.77,6.01,13.8,39867800.0
RECRUSUL,RCSL3,4.86,189.53,4.3,23424300.0
RECRUSUL,RCSL4,1.45,55.36,4.3,2903310.0
RNI,RDNI3,11.9,-16660.4,-0.0,378773.0
REDE D OR,RDOR3,65.69,38.07,20.8,368376000.0
PETRORECONCA,RECV3,17.32,,,14744300.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.67,7.42,20.7,19143.0
LOCALIZA RENT A CAR,RENT3,56.63,19.51,22.4,365923000.0
RENOVA,RNEW11,8.89,-25.19,-75.6,143860.0
RENOVA,RNEW3,3.12,-25.43,-75.6,246974.0
RENOVA,RNEW4,2.9,-25.1,-75.6,701062.0
ROMI,ROMI3,19.2,10.74,13.8,10887600.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,3.42,-0.88,-15.7,360414.0
3R PETROLEUM,RRRP3,41.33,,,74842200.0
ROSSI RESIDENCIAL,RSID3,9.86,-21.57,-28.8,928561.0
METALURGICA RIOSULENSE S/A,RSUL4,80.97,9.24,19.1,429603.0
SANEPAR,SAPR11,19.87,4.87,37.9,36923200.0
SANEPAR,SAPR3,3.92,4.83,37.9,2393340.0
SANEPAR,SAPR4,4.03,4.92,37.9,18036300.0
GRUPO SBF,SBFG3,28.51,72.78,3.4,29710900.0
SABESP,SBSP3,39.04,9.41,23.0,126077000.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,37.8,14.76,62.4,317269.0
SER EDUCA,SEER3,13.17,10.26,13.5,10277600.0
SEQUOIA LOG,SEQL3,17.89,138.06,1.6,32043800.0
Springs,SGPS3,7.98,10.66,6.0,798907.0
TIME FOR FUN,SHOW3,4.61,-4.28,-641.2,3563240.0
SCHULZ,SHUL4,9.48,16.17,8.9,4083790.0
SIMPAR,SIMH3,14.63,12.42,16.7,39954800.0
SLC Agricola,SLCE3,48.4,7.17,28.8,64099300.0
EDITORA SARAIVA,SLED3,0.62,-3.96,-62.7,124270.0
EDITORA SARAIVA,SLED4,0.32,-3.72,-62.7,320257.0
SMART FIT,SMFT3,24.49,-38.69,-32.1,36040400.0
SAO MARTINHO,SMTO3,37.74,13.87,27.9,41422800.0
NOT FOUND,SNSY3,,,,
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,5.17,-8.12,-2.8,28008.0
BOA SAFRA,SOJA3,14.6,17.54,16.0,3964730.0
GRUPO SOMA,SOMA3,17.3,102.37,8.2,74402700.0
SONDOTECNICA S/A.,SOND5,37.4,20.46,5.1,2934.0
SONDOTECNICA S/A.,SOND6,35.51,19.12,5.1,665.0
SINQIA,SQIA3,19.23,88.61,7.2,26891000.0
SBPAR,STBP3,7.46,30.21,16.2,33275000.0
Suzano Papel,SUZB3,50.91,11.0,33.7,472934000.0
SYN PROP TEC,SYNE3,11.3,10.79,52.2,5075740.0
TAESA,TAEE11,37.69,6.53,74.4,89662200.0
TAESA,TAEE3,12.66,6.56,74.4,1068840.0
TAESA,TAEE4,12.61,6.54,74.4,2554640.0
TAURUS ARMAS,TASA3,24.22,5.04,28.7,1175200.0
TAURUS ARMAS,TASA4,23.25,4.87,28.7,32196400.0
TECNOSOLO S/A,TCNO3,3.15,-20.87,,226187.0
TECNOSOLO S/A,TCNO4,2.4,-18.97,,459652.0
TECNISA,TCSA3,5.07,-9.29,-40.7,5829160.0
TECHNOS,TECN3,3.89,5.67,19.1,14273500.0
TEKA S.A.,TEKA3,26.1,-279.82,-1.1,651.0
TEKA S.A.,TEKA4,12.06,-276.31,-1.1,33230.0
TELEBRAS,TELB3,49.05,-8.23,-117.0,61972.0
TELEBRAS,TELB4,23.2,-2.74,-117.0,119716.0
Tenda,TEND3,18.08,5.24,15.0,26173600.0
TRACK FIELD,TFCO4,14.31,33.49,19.8,2846780.0
Tegma,TGMA3,17.87,8.29,13.1,9829020.0
TIM,TIMS3,12.57,8.45,18.3,73543000.0
TEKNO,TKNO4,62.25,5.1,15.3,563.0
TOTVS,TOTS3,35.29,19.38,40.8,150463000.0
TRIUNFO PARTICIPACOES SA,TPIS3,2.67,-18.44,-11.7,10813800.0
TC,TRAD3,8.18,,,15653300.0
Trisul,TRIS3,7.63,7.72,21.4,13725300.0
TRANSMISSÃO PAULISTA,TRPL3,32.85,6.66,100.8,59365.0
TRANSMISSÃO PAULISTA,TRPL4,24.78,5.34,100.8,38496600.0
3TENTOS,TTEN3,9.1,,,12164200.0
TUPY,TUPY3,21.5,7.43,9.1,19649800.0
RENAUX,TXRX3,30.0,16.22,18.0,1605.0
RENAUX,TXRX4,8.81,12.32,18.0,11486.0
UNICASA,UCAS3,4.51,10.32,13.6,276436.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,15.08,15.04,2.0,126730000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,85.51,5.09,31.7,2661090.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,82.99,4.93,31.7,24450.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,83.02,4.94,31.7,24641300.0
USIMINAS,USIM3,15.97,2.57,29.1,8400790.0
USIMINAS,USIM5,16.58,2.66,29.1,432911000.0
USIMINAS,USIM6,18.99,3.06,29.1,223.0
VALE,VALE3,80.68,2.33,60.7,2702400000.0
VAMOS,VAMO3,15.98,34.99,24.4,50239300.0
VIA,VIIA3,8.14,7.85,7.9,324980000.0
VITTIA,VITT3,9.17,14.57,17.4,1679500.0
VIVARA S.A.,VIVA3,30.0,24.48,24.3,37856100.0
VIVER,VIVR3,2.6,-15.7,-48.3,56004600.0
TELEF BRASIL,VIVT3,46.17,14.91,12.7,119491000.0
VALID,VLID3,8.64,12.82,6.0,2934980.0
VULCABRAS S/A.,VULC3,10.1,21.03,8.2,8854680.0
VIVEO,VVEO3,22.0,,,6391040.0
WEG SA,WEGE3,40.12,40.77,19.9,327427000.0
WESTWING,WEST3,4.2,-4.15,-8.7,5422040.0
WHIRLPOOL S.A.,WHRL3,6.84,7.6,10.7,103584.0
WHIRLPOOL S.A.,WHRL4,8.7,9.98,10.7,120571.0
WIZ S.A.,WIZS3,12.73,3.91,48.1,48003800.0
WLM,WLMM3,34.01,9.9,7.2,5653.0
WLM,WLMM4,40.48,11.97,7.2,60741.0
YDUQS PART,YDUQ3,26.98,24.69,11.1,74882100.0
