Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
BR PROPERTIES,BRPR3,8.79,27.92,69.2,17651700.0
PENALTY,CAMB3,5.02,13.02,11.9,682924.0
CAMIL,CAML3,8.96,7.72,7.5,12932500.0
CSU CARDSYST,CARD3,21.85,13.14,15.8,9918140.0
MELIUZ,CASH3,66.68,365.45,16.4,202421000.0
AMPLA ENERG,CBEE3,23.4,129.7,0.9,24429.0
CYRELA COMMERCIAL PROPERTIES SA EMP PART,CCPR3,11.11,11.66,49.8,2860040.0
COMPANHIA DE CONCESSÕES RODOVIÁRIAS,CCRO3,12.73,13.29,26.9,109826000.0
CEA MODAS,CEAB3,11.65,-10.1,-9.6,22099600.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR3,177.0,0.22,-29.5,259939.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR5,182.0,0.95,-29.5,120289.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR6,177.0,0.22,-29.5,80932.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3,9.3,7.75,5.8,46614.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,7.31,7.23,5.8,230362.0
COELBA,CEEB3,41.4,7.86,18.7,111973.0
CEEE-D,CEED3,50.0,-14.96,-8.1,8289.0
CEEE-D,CEED4,55.8,-16.3,-8.1,706.0
CEG,CEGR3,60.0,27.3,19.3,1867.0
CELPE,CEPE5,30.0,7.43,12.5,5710.0
CELPE,CEPE6,32.0,7.58,12.5,28438.0
CESP CIA ENERGETICA SAO PAULO,CESP3,26.71,19.42,25.3,136691.0
CESP CIA ENERGETICA SAO PAULO,CESP5,34.58,24.37,25.3,29205.0
CESP CIA ENERGETICA SAO PAULO,CESP6,23.48,17.39,25.3,33475900.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,160.0,14.1,22.3,11329.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,153.99,13.67,22.3,306044.0
GRAZZIOTIN,CGRA3,32.82,10.23,10.9,43132.0
GRAZZIOTIN,CGRA4,33.39,10.46,10.9,474289.0
CIELO,CIEL3,3.41,12.24,17.5,87990300.0
CELESC,CLSC3,80.0,5.72,7.7,1614.0
CELESC,CLSC4,75.9,5.5,7.7,489805.0
CEMIG,CMIG3,14.1,6.66,18.8,5657820.0
CEMIG,CMIG4,11.8,5.88,18.8,92680200.0
CSNMINERACAO,CMIN3,8.75,3.26,58.9,48792000.0
CIA ENERG CEARA - COELCE,COCE3,66.0,15.01,8.1,2793.0
CIA ENERG CEARA - COELCE,COCE5,60.0,14.12,8.1,2303980.0
COGNA,COGN3,3.56,-23.6,-11.4,163283000.0
CPFL ENERGIA S.A.,CPFE3,25.64,7.99,17.1,41130800.0
COPEL,CPLE3,5.77,5.11,22.6,9652580.0
COPEL,CPLE6,6.34,5.46,22.6,44379400.0
CR2,CRDE3,22.25,-3.82,-457.5,12183.0
CARREFOUR BR,CRFB3,19.06,9.21,6.6,84115500.0
CRISTAL,CRPG3,130.0,18.42,22.6,9162.0
CRISTAL,CRPG5,108.99,15.12,22.6,3171610.0
CRISTAL,CRPG6,108.87,15.1,22.6,116582.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,24.55,38.62,13.7,298426000.0
CRUZEIRO EDU,CSED3,11.82,22.3,11.4,6664310.0
COPASA MG,CSMG3,14.3,5.54,25.7,27171700.0
CSN,CSNA3,45.43,3.82,41.3,501383000.0
COSERN,CSRN3,19.01,8.34,17.9,28206.0
COSERN,CSRN5,22.98,9.52,17.9,18179.0
COSERN,CSRN6,44.0,15.77,17.9,16865.0
KARSTEN,CTKA3,28.34,25.22,6.7,3396.0
KARSTEN,CTKA4,27.0,24.91,6.7,32506.0
COTEMINAS,CTNM3,11.9,11.29,7.0,5320.0
COTEMINAS,CTNM4,6.13,10.1,7.0,119084.0
SANTANENSE,CTSA3,2.9,40.33,2.7,483956.0
SANTANENSE,CTSA4,2.65,38.29,2.7,846797.0
CURY S/A,CURY3,8.87,9.0,21.5,7183640.0
CVC BRASIL,CVCB3,20.94,-7.38,-160.0,165052000.0
CYRELA BRAZIL REALTY,CYRE3,20.22,14.41,15.1,135733000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,53.99,227.11,1.9,16840600.0
DEXXOS PAR,DEXP3,42.6,14.83,8.7,10469500.0
DEXXOS PAR,DEXP4,40.5,14.15,8.7,100847.0
Direcional Engenharia,DIRR3,12.95,7.3,17.6,21497800.0
DOMMO,DMMO3,0.89,-7.77,-12.1,10095100.0
D1000VFARMA,DMVF3,8.55,5.33,7.5,2024740.0
DOHLER,DOHL3,26.1,31.03,10.8,2588.0
DOHLER,DOHL4,6.77,7.45,10.8,281427.0
DTCOM,DTCY3,9.9,-80.15,-11.1,176424.0
DURATEX,DTEX3,22.08,12.26,18.7,53237800.0
ELECTRO AÇO ALTONA S/A,EALT3,13.5,12.74,10.8,13976.0
ELECTRO AÇO ALTONA S/A,EALT4,7.02,7.65,10.8,476715.0
ECORODOVIAS,ECOR3,10.56,7.31,43.1,56410800.0
CEEE,EEEL3,535.99,8.92,37.1,5162.0
CEEE,EEEL4,699.0,11.68,37.1,3329.0
ENGIE BRASIL,EGIE3,37.82,8.12,42.8,49028500.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,39.69,8.83,16.6,15082.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,27.5,6.95,16.6,29338.0
ELETROBRÁS,ELET3,40.46,26.21,11.7,265386000.0
ELETROBRÁS,ELET5,68.0,38.43,11.7,1446.0
ELETROBRÁS,ELET6,40.31,26.14,11.7,136009000.0
ELETROMIDIA,ELMD3,20.4,-31.82,-39.6,3952770.0
EMAE,EMAE4,89.95,19.27,34.6,395364.0
EMBRAER,EMBR3,18.32,55.92,2.0,198164000.0
ENAUTA PART,ENAT3,14.19,12.98,25.2,38885300.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,17.18,5.42,20.8,49944400.0
ENEVA,ENEV3,16.97,26.95,30.5,84368100.0
ENERGISA,ENGI11,42.82,9.37,15.4,73805200.0
ENERGISA,ENGI3,14.9,12.93,15.4,149149.0
ENERGISA,ENGI4,7.03,8.51,15.4,202327.0
ENJOEI,ENJU3,8.0,,,20370300.0
ENERGISA MT,ENMT3,65.0,14.33,22.2,30155.0
ENERGISA MT,ENMT4,67.01,14.69,22.2,24042.0
EMBPAR S/A,EPAR3,16.09,8.01,5.7,123731.0
EQTL PARA,EQPA3,5.41,9.32,23.7,305138.0
EQTL PARAC,EQPA7,5.8,9.91,23.7,15035.0
EQUATORIAL ENERGIA S.A.,EQTL3,24.23,7.28,26.8,146576000.0
ESPACOLASER,ESPA3,18.81,53.18,16.5,29265900.0
ESTRELA,ESTR4,65.0,7.74,9.4,8843.0
ETERNIT,ETER3,22.88,7.25,20.8,60624300.0
EUCATEX,EUCA3,20.0,7.68,15.2,30791.0
EUCATEX,EUCA4,9.26,4.33,15.2,1271550.0
Even,EVEN3,8.83,2.64,16.3,11679100.0
EZTec,EZTC3,27.31,23.93,24.3,73130900.0
FERBASA,FESA3,60.0,13.71,22.5,28947.0
FERBASA,FESA4,52.73,12.12,22.5,22547100.0
Fer Heringer,FHER3,15.44,3.33,10.7,81827400.0
FLEURY,FLRY3,23.19,11.89,21.2,36194800.0
FRAS-LE S.A.,FRAS3,16.76,16.7,12.7,3117450.0
Metalfrio,FRIO3,59.9,21.63,3.3,4161.0
POMIFRUTAS,FRTA3,7.55,-1210.19,-0.5,327092.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,36.6,3.72,92.7,6214.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,36.57,3.72,92.7,125394.0
GAFISA,GFSA3,3.71,26.47,6.8,21011600.0
GERDAU S.A.,GGBR3,26.42,4.72,19.2,3313680.0
GERDAU S.A.,GGBR4,31.61,5.48,19.2,436352000.0
GRUPO MATEUS,GMAT3,7.56,17.45,6.9,35871300.0
INTERMEDICA,GNDI3,79.7,40.76,11.0,251917000.0
METALÚRGICA GERDAU,GOAU3,12.89,1.93,19.2,1094320.0
METALÚRGICA GERDAU,GOAU4,14.64,2.09,19.2,153730000.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,19.96,-8.84,-36.1,149175000.0
CELGPAR,GPAR3,42.48,,,1083.0
GRENDENE SA,GRND3,11.91,19.79,20.2,22689500.0
Generalshopp,GSHP3,39.91,169.16,11.9,50738.0
GUARARAPES CONFECÇÕES,GUAR3,17.68,-37.11,-4.6,13728200.0
HAGA,HAGA3,4.18,13.91,9.4,228942.0
HAGA,HAGA4,2.98,9.87,9.4,1116380.0
HAPVIDA,HAPV3,14.36,45.75,13.6,132533000.0
Helbor,HBOR3,7.6,100.16,2.0,14161300.0
HBR REALTY,HBRE3,17.24,28.57,92.4,1275720.0
HIDROVIAS,HBSA3,5.2,38.82,13.3,22188800.0
CIA HABITASUL,HBTS5,61.42,8.6,70.4,145714.0
HERCULES S/A,HETA4,15.5,-15113.0,-1.4,193062.0
CIA HERING,HGTX3,37.23,211.26,2.5,62718200.0
HOTEIS OTHON S.A.,HOOT4,3.49,-1.16,-259.5,394236.0
HYPERA,HYPE3,36.88,20.21,28.2,100363000.0
GRADIENTE,IGBR3,5.25,-12.36,-899.9,994747.0
IGUATEMI,IGTA3,40.15,28.36,45.9,83780800.0
INEPAR S/A,INEP3,3.01,-4.83,,3095450.0
INEPAR S/A,INEP4,3.1,-4.88,,4428270.0
INTELBRAS,INTB3,29.5,28.96,11.6,43815700.0
JALLESMACHAD,JALL3,10.01,8.49,39.7,8711920.0
J B DUARTE,JBDU3,7.85,-28.3,,2898240.0
J B DUARTE,JBDU4,4.88,-19.05,,6777880.0
JBS,JBSS3,32.61,6.25,7.7,304799000.0
JHSF Part,JHSF3,7.46,6.78,59.5,31815900.0
JOSAPAR S/A,JOPA3,38.49,7.19,7.1,15238.0
JOSAPAR S/A,JOPA4,46.01,7.87,7.1,6839.0
JEREISSATI PARTICIPACOES,JPSA3,33.12,16.53,42.7,14346000.0
JULIO SIMOES,JSLG3,11.85,27.94,13.9,7712420.0
KEPLER WEBER SA,KEPL3,54.33,12.58,10.8,10898900.0
KLABIN,KLBN11,24.99,17.09,22.7,183725000.0
KLABIN,KLBN3,5.68,18.41,22.7,1908550.0
KLABIN,KLBN4,4.8,16.71,22.7,7999670.0
LOJAS AMERICANAS S.A.,LAME3,6.53,9.25,6.8,52204200.0
LOJAS AMERICANAS S.A.,LAME4,6.84,9.63,6.8,235550000.0
LAVVI,LAVV3,7.42,6.53,30.4,10462800.0
LOCAMERICA,LCAM3,26.18,13.03,21.0,75225200.0
MAHLE METAL LEVE,LEVE3,31.82,8.96,16.8,21966400.0
LIGHT SA,LIGT3,14.53,5.97,13.5,28599600.0
LIGHTPAR,LIPR3,70.0,-128.41,,16206.0
QUERO-QUERO,LJQQ3,22.1,18.72,11.1,38603600.0
LE LIS BLANC DEUX,LLIS3,3.7,-5.63,-58.4,10484500.0
LOG COM PROP,LOGG3,29.09,32.42,74.7,13140000.0
Log-In,LOGN3,18.35,19.72,12.3,9292930.0
LOPES BRASIL,LPSB3,4.15,9.99,25.5,4074220.0
RENNER,LREN3,41.48,61.43,8.6,381872000.0
LUPATECH,LUPA3,6.42,-12.63,-38.7,13368800.0
TREVISA INVESTIMENTOS SA,LUXM4,75.99,29.77,12.6,22016.0
LOCAWEB,LWSA3,25.19,302.9,7.6,172306000.0
CIA MARCOPOLO,MAPT3,37.0,-255.66,,0.0
CIA MARCOPOLO,MAPT4,46.79,-323.31,,12549.0
MOBLY,MBLY3,14.6,-30.88,-5.1,4188910.0
M.DIASBRANCO,MDIA3,31.92,36.01,4.4,32831500.0
MOURA DUBEUX,MDNE3,8.58,11.02,11.2,3270450.0
IMC S/A,MEAL3,3.8,-6.21,-18.5,18159100.0
MELNICK,MELK3,5.48,7.99,11.0,3808020.0
MANGELS,MGEL4,23.88,13.74,9.9,270830.0
MAGAZ LUIZA,MGLU3,19.96,151.48,2.7,493264000.0
MILLS,MILS3,7.99,56.18,6.2,12215700.0
MMX MINER,MMXM3,14.0,18.64,,0.0
MUNDIAL S/A,MNDL3,64.93,6.69,10.2,128029.0
MINUPAR,MNPR3,11.6,1.5,17.7,767276.0
MONTEIRO ARANHA,MOAR3,362.0,-107.73,-35.7,352865.0
MOSAICO SA,MOSI3,12.97,21.2,21.6,19825700.0
MOVIDA,MOVI3,21.74,13.47,21.3,48102200.0
Marfrig,MRFG3,19.06,3.71,12.1,138271000.0
MRV,MRVE3,14.05,13.14,11.8,53540200.0
MELHORAMENTOS,MSPA3,48.31,-8.46,-39.4,2884.0
IGUAÇU,MTIG4,59.0,-6.21,-14.0,15205.0
MITRE REALTY,MTRE3,10.63,10.77,9.6,8020490.0
METISA,MTSA4,40.95,6.41,12.2,151825.0
Multiplan,MULT3,23.51,34.82,44.7,154651000.0
WETZEL S.A.,MWET3,58.85,-24.9,-4.2,17055.0
WETZEL S.A.,MWET4,28.7,-15.57,-4.2,495035.0
IOCHPE-MAXION,MYPK3,14.57,35.9,1.8,23254200.0
NEOENERGIA,NEOE3,16.95,6.65,19.2,35078300.0
NEOGRID,NGRD3,6.16,33.31,16.8,21079000.0
NORDON INDS METALURGICAS SA,NORD3,17.85,-168.41,-56.7,85604.0
GRUPO NATURA,NTCO3,55.15,33.98,6.3,415610000.0
NUTRIPLANT,NUTR3,260.0,10.0,4.8,619.0
ODONTOPREV,ODPV3,13.26,11.27,32.6,12500400.0
OUROFINO S/A,OFSA3,31.6,13.54,17.4,978967.0
OI,OIBR3,1.19,-9.67,-49.4,127775000.0
OI,OIBR4,1.84,-10.83,-49.4,3573570.0
OMEGA GER,OMGE3,35.65,26.39,31.5,24282500.0
OCEANPACT,OPCT3,4.07,48.73,2.6,8891960.0
ORIZON,ORVR3,26.0,36.77,13.0,10112200.0
OSX BRASIL,OSXB3,9.72,-121.65,-299.0,353473.0
IHPARDINI,PARD3,20.0,9.7,17.0,7579590.0
PANATLANTICA,PATI3,86.0,7.87,15.2,18928.0
PANATLANTICA,PATI4,90.0,8.23,15.2,7048.0
PÃO DE AÇÚCAR,PCAR3,29.94,3.68,9.8,117049000.0
PDG REALT,PDGR3,3.2,-41.59,-12.6,1538740.0
PADTEC,PDTC3,5.69,33.06,8.4,1561130.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,71.26,-18.23,-37.4,6030.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,66.89,-16.67,-37.4,5169.0
PETROBRAS,PETR3,26.7,4.19,42.9,484456000.0
PETROBRAS,PETR4,26.28,4.15,42.9,1737810000.0
PETZ,PETZ3,25.54,71.87,8.8,84558000.0
PROFARMA,PFRM3,6.05,5.57,3.6,2397760.0
PAGUE MENOS,PGMN3,12.69,15.13,5.5,13873500.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,16.27,-4.71,-17.7,190826.0
PLANOEPLANO,PLPL3,5.29,3.86,29.9,10631600.0
PARANAPANEMA S.A.,PMAM3,14.42,295.66,0.2,6200420.0
PANVEL FARMÁCIAS,PNVL3,18.8,42.08,2.6,16564200.0
PANVEL FARMÁCIAS,PNVL4,18.62,41.72,2.6,134365.0
MARCOPOLO,POMO3,2.7,47.15,2.2,1459270.0
MARCOPOLO,POMO4,2.97,50.46,2.2,23596600.0
POSITIVO INF,POSI3,12.22,18.42,4.4,99305400.0
FOCUS,POWE3,13.65,12.9,3.7,9402810.0
PETRORIO,PRIO3,17.3,12.62,37.8,246395000.0
PRINER,PRNR3,8.75,-43.98,-2.9,3314930.0
PORTOBELLO S/A,PTBL3,13.44,15.92,10.8,58697800.0
PETTENATI,PTNT3,13.91,17.78,7.4,547356.0
PETTENATI,PTNT4,7.08,10.27,7.4,256924.0
QUALICORP,QUAL3,25.27,9.11,41.1,51362100.0
RAIADROGASIL,RADL3,25.43,42.73,4.8,133888000.0
RUMO S.A.,RAIL3,20.29,25.02,27.1,173215000.0
CELULOSE IRANI,RANI3,8.19,8.34,21.6,14944300.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,12.67,7.86,12.6,402159.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,13.32,8.15,12.6,50581800.0
RECRUSUL,RCSL4,1.86,102.61,3.6,12314700.0
RNI,RDNI3,11.51,41194.1,0.0,298516.0
REDE D OR,RDOR3,70.48,40.66,20.8,123196000.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,7.45,9.87,18.6,94323.0
LOCALIZA RENT A CAR,RENT3,59.16,20.25,22.4,310099000.0
RENOVA,RNEW11,10.33,-22.94,-95.9,870271.0
RENOVA,RNEW3,3.77,-23.36,-95.9,1758600.0
RENOVA,RNEW4,3.2,-22.63,-95.9,3625080.0
ROMI,ROMI3,23.04,12.47,13.8,24347400.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,4.33,-0.95,-20.1,2570440.0
3R PETROLEUM,RRRP3,39.85,,,69331200.0
ROSSI RESIDENCIAL,RSID3,12.2,-17.38,-56.6,2141650.0
SANEPAR,SAPR11,19.26,4.96,36.2,36748500.0
SANEPAR,SAPR3,3.79,4.91,36.2,3850020.0
SANEPAR,SAPR4,3.91,5.01,36.2,16153600.0
GRUPO SBF,SBFG3,35.65,-124.99,-3.0,36760100.0
SABESP,SBSP3,35.38,8.45,24.2,89610900.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,40.68,15.29,63.4,310012.0
SER EDUCA,SEER3,15.7,10.68,15.0,14270500.0
SEQUOIA LOG,SEQL3,21.99,88.02,3.3,35601200.0
Springs,SGPS3,10.6,15.68,5.0,1348000.0
TIME FOR FUN,SHOW3,5.29,-4.31,-644.4,11094700.0
SCHULZ,SHUL4,10.07,17.0,8.9,7302590.0
SIMPAR,SIMH3,66.63,19.07,13.8,34142700.0
SLC Agricola,SLCE3,43.55,8.48,24.7,60114800.0
EDITORA SARAIVA,SLED3,0.93,-3.17,-74.9,467426.0
EDITORA SARAIVA,SLED4,0.55,-2.93,-74.9,696318.0
SAO MARTINHO,SMTO3,31.46,14.01,26.1,45578200.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,5.05,-4.94,-5.9,59784.0
GRUPO SOMA,SOMA3,17.59,6589.77,0.1,43938300.0
SONDOTECNICA S/A.,SOND3,40.2,47.2,1.9,0.0
SONDOTECNICA S/A.,SOND5,41.0,48.77,1.9,3152.0
SONDOTECNICA S/A.,SOND6,39.0,44.84,1.9,2479.0
SINQIA,SQIA3,30.51,112.56,7.2,23298900.0
SBPAR,STBP3,9.0,75.6,9.2,44957600.0
Suzano Papel,SUZB3,55.1,14.71,29.7,375931000.0
TAESA,TAEE11,39.32,7.23,69.4,63672400.0
TAESA,TAEE3,13.12,7.24,69.4,1385950.0
TAESA,TAEE4,13.18,7.26,69.4,3087120.0
TAURUS ARMAS,TASA3,27.03,6.35,27.4,2251350.0
TAURUS ARMAS,TASA4,26.46,6.24,27.4,55341900.0
TECNOSOLO S/A,TCNO3,3.65,-17.34,,2150720.0
TECNOSOLO S/A,TCNO4,2.97,-15.99,,2894700.0
TECNISA,TCSA3,6.82,-8.52,-54.6,7553270.0
TECHNOS,TECN3,2.71,8.69,11.4,11963500.0
TEKA S.A.,TEKA3,38.0,-252.48,-1.5,4109.0
TEKA S.A.,TEKA4,16.35,-247.5,-1.5,61048.0
TELEBRAS,TELB3,65.0,-12.12,-113.5,92713.0
TELEBRAS,TELB4,28.5,-4.07,-113.5,333860.0
Tenda,TEND3,21.95,6.03,15.6,21310600.0
TERRA SANTA,TESA3,48.0,11.55,15.8,3536090.0
TRACK FIELD,TFCO4,16.4,324.42,17.4,1632390.0
Tegma,TGMA3,20.94,9.73,13.1,13718000.0
TIM,TIMS3,11.41,7.58,18.3,79223800.0
TEKNO,TKNO4,55.01,5.57,12.4,2214.0
TOTVS,TOTS3,36.94,19.01,40.8,131977000.0
TRIUNFO PARTICIPACOES SA,TPIS3,2.88,-24.46,-9.5,9609720.0
Trisul,TRIS3,8.46,8.82,20.7,9078660.0
TRANSMISSÃO PAULISTA,TRPL3,30.55,6.28,100.8,95238.0
TRANSMISSÃO PAULISTA,TRPL4,24.61,5.31,100.8,32953400.0
TUPY,TUPY3,21.89,12.3,7.0,25774100.0
RENAUX,TXRX3,30.0,30.02,12.5,15617.0
RENAUX,TXRX4,9.1,22.76,12.5,76596.0
UNICASA,UCAS3,5.0,13.35,12.0,630069.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,17.31,18.43,2.1,116790000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,98.98,7.06,28.6,7256650.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,92.5,6.57,28.6,51861.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,93.68,6.66,28.6,40585700.0
USIMINAS,USIM3,21.73,3.5,29.1,8078260.0
USIMINAS,USIM5,21.39,3.45,29.1,341718000.0
USIMINAS,USIM6,20.8,3.35,29.1,1759.0
VALE,VALE3,112.52,3.34,60.7,2607110000.0
VAMOS,VAMO3,70.2,35.75,24.4,47286200.0
VIVARA S.A.,VIVA3,31.05,37.14,18.3,33776200.0
VIVER,VIVR3,3.59,-16.56,-71.5,110881000.0
TELEF BRASIL,VIVT3,41.6,13.52,12.7,95461600.0
VALID,VLID3,8.39,22.07,3.5,6521760.0
VULCABRAS S/A.,VULC3,9.1,37.32,5.1,7690560.0
VIAVAREJO,VVAR3,12.25,10.33,8.8,522230000.0
WEG SA,WEGE3,36.07,36.6,19.9,261498000.0
WESTWING,WEST3,9.7,-29.56,-8.7,4887540.0
WHIRLPOOL S.A.,WHRL3,7.3,8.89,10.2,125555.0
WHIRLPOOL S.A.,WHRL4,8.83,11.16,10.2,221050.0
WIZ S.A.,WIZS3,17.0,5.83,49.1,83819900.0
WLM,WLMM3,34.3,13.0,7.1,17050.0
WLM,WLMM4,36.98,14.11,7.1,62904.0
YDUQS PART,YDUQ3,27.65,43.93,6.6,68998900.0
