Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
DEXXOS PAR,DEXP3,9.8,3.68,19.32,4650000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
DEXXOS PAR,DEXP4,7.9,3.68,19.32,51440.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
DIRECIONAL,DIRR3,13.75,7.64,18.05,19430000.0,FASE OPERACIONAL
DOMMO,DMMO3,1.08,3.47,97.40,5560000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
D1000VFARMA,DMVF3,4.4,43.52,0.35,412020.0,FASE OPERACIONAL
DOHLER,DOHL3,19.0,9.21,18.34,50368.0,FASE OPERACIONAL
DOHLER,DOHL4,6.03,9.21,18.34,30700.0,FASE OPERACIONAL
DOTZ SA,DOTZ3,2.93,-2.39,-39.46,414300.0,FASE OPERACIONAL
DTCOM-DIRECT,DTCY3,7.55,-23.86,-32.38,1400.0,FASE OPERACIONAL
DEXCO,DXCO3,14.95,6.82,24.57,50990000.0,FASE OPERACIONAL
ACO ALTONA,EALT3,10.86,7.54,11.27,2750.0,FASE OPERACIONAL
ACO ALTONA,EALT4,7.02,7.54,11.27,221600.0,FASE OPERACIONAL
ECORODOVIAS,ECOR3,7.92,11.23,26.17,49000000.0,FASE OPERACIONAL
ENCORPAR,ECPR3,79.89,-8.67,,0.0,FASE OPERACIONAL
ENCORPAR,ECPR4,85.8,-8.67,,0.0,FASE OPERACIONAL
CEEE-T,EEEL3,400.0,4.7,50.93,1740.0,FASE OPERACIONAL
CEEE-T,EEEL4,399.0,4.7,50.93,1690.0,FASE OPERACIONAL
ENGIE BRASIL,EGIE3,40.7,7.7,45.88,46140000.0,FASE OPERACIONAL
ELEKTRO,EKTR3,33.73,7.68,14.77,31655.0,FASE OPERACIONAL
ELEKTRO,EKTR4,25.0,7.68,14.77,18190.0,FASE OPERACIONAL
ELETROBRAS,ELET3,35.29,7.6,29.52,156470000.0,FASE OPERACIONAL
ELETROBRAS,ELET5,64.5,7.6,29.52,19923.0,FASE OPERACIONAL
ELETROBRAS,ELET6,34.48,7.6,29.52,77970000.0,FASE OPERACIONAL
ELETROMIDIA,ELMD3,14.67,-64.34,-9.19,2050000.0,FASE OPERACIONAL
EMAE,EMAE3,26.01,5.7,36.82,0.0,FASE OPERACIONAL
EMAE,EMAE4,48.37,5.7,36.82,479650.0,FASE OPERACIONAL
EMBRAER,EMBR3,20.31,19.94,5.00,204900000.0,FASE OPERACIONAL
ENAUTA PART,ENAT3,15.26,2.31,84.59,17810000.0,FASE OPERACIONAL
ENERGIAS BR,ENBR3,21.44,5.29,20.90,68480000.0,FASE OPERACIONAL
ENEVA,ENEV3,13.21,16.34,29.46,77800000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ENERGISA,ENGI11,43.65,8.19,16.87,76180000.0,FASE OPERACIONAL
ENERGISA,ENGI3,14.5,8.19,16.87,126610.0,FASE OPERACIONAL
ENERGISA,ENGI4,7.42,8.19,16.87,218190.0,FASE OPERACIONAL
ENJOEI,ENJU3,3.14,-1.72,-111.03,8200000.0,FASE OPERACIONAL
ENERGISA MT,ENMT3,81.2,13.18,24.08,196220.0,FASE OPERACIONAL
ENERGISA MT,ENMT4,81.79,13.18,24.08,3550.0,FASE OPERACIONAL
EMBPAR S/A,EPAR3,15.84,3.35,8.30,43050.0,FASE OPERACIONAL
EQTL PARA,EQPA3,5.66,9.68,20.30,36480.0,FASE OPERACIONAL
EQTL PARA,EQPA5,7.3,9.68,20.30,5480.0,FASE OPERACIONAL
EQTL PARA,EQPA6,10.68,9.68,20.30,0.0,FASE OPERACIONAL
EQTL PARA,EQPA7,6.7,9.68,20.30,2062.0,FASE OPERACIONAL
EQUATORIAL,EQTL3,22.96,6.96,22.98,136570000.0,FASE OPERACIONAL
ESPACOLASER,ESPA3,6.39,7.86,36.80,22640000.0,FASE OPERACIONAL
ESTRELA,ESTR3,40.0,8.68,8.51,0.0,FASE OPERACIONAL
ESTRELA,ESTR4,67.18,8.68,8.51,0.0,FASE OPERACIONAL
ETERNIT,ETER3,17.67,2.14,38.21,32500000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
EUCATEX,EUCA3,14.01,3.09,19.51,99200.0,FASE OPERACIONAL
EUCATEX,EUCA4,9.01,3.09,19.51,522950.0,FASE OPERACIONAL
EVEN,EVEN3,7.41,2.32,15.91,12420000.0,FASE OPERACIONAL
EZTEC,EZTC3,21.38,11.53,31.92,44360000.0,FASE OPERACIONAL
FERBASA,FESA3,50.0,6.97,27.41,15700.0,FASE OPERACIONAL
FERBASA,FESA4,46.45,6.97,27.41,23580000.0,FASE OPERACIONAL
FER HERINGER,FHER3,15.95,2.52,15.60,30540000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
UNIFIQUE,FIQE3,6.72,15.36,31.75,3660000.0,FASE OPERACIONAL
FLEURY,FLRY3,20.22,11.92,18.83,34300000.0,FASE OPERACIONAL
FRAS-LE,FRAS3,12.61,8.98,15.03,2490000.0,FASE OPERACIONAL
METALFRIO,FRIO3,50.59,10.28,5.71,62472.0,FASE OPERACIONAL
POMIFRUTAS,FRTA3,5.1,78.91,5.25,20210.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GER PARANAP,GEPA3,32.0,3.87,82.27,1290.0,FASE OPERACIONAL
GER PARANAP,GEPA4,31.51,3.87,82.27,14210.0,FASE OPERACIONAL
GETNET BR,GETT11,3.28,7.43,19.96,5220000.0,FASE OPERACIONAL
GETNET BR,GETT3,1.64,7.43,19.96,985780.0,FASE OPERACIONAL
GETNET BR,GETT4,1.65,7.43,19.96,820980.0,FASE OPERACIONAL
GAFISA,GFSA3,2.04,9.84,12.30,14310000.0,FASE OPERACIONAL
GERDAU,GGBR3,22.6,2.81,27.09,1290000.0,FASE OPERACIONAL
GERDAU,GGBR4,27.84,2.81,27.09,289350000.0,FASE OPERACIONAL
GPS,GGPS3,17.1,20.28,9.11,25170000.0,FASE OPERACIONAL
GRUPO MATEUS,GMAT3,6.11,15.93,5.78,24830000.0,FASE OPERACIONAL
INTERMEDICA,GNDI3,71.2,115.97,3.28,290550000.0,FASE OPERACIONAL
GERDAU MET,GOAU3,10.2,1.01,27.04,1340000.0,FASE OPERACIONAL
GERDAU MET,GOAU4,11.57,1.01,27.04,95580000.0,FASE OPERACIONAL
GOL,GOLL4,18.29,-28.61,-37.56,99080000.0,FASE OPERACIONAL
CELGPAR,GPAR3,41.52,13.94,74.47,13003.0,FASE OPERACIONAL
GRENDENE,GRND3,9.07,15.13,18.53,13940000.0,FASE OPERACIONAL
GENERALSHOPP,GSHP3,30.5,18.39,73.01,16120.0,FASE OPERACIONAL
GUARARAPES,GUAR3,12.74,15.94,7.26,11870000.0,FASE OPERACIONAL
HAGA S/A,HAGA3,8.59,4.08,25.36,354050.0,FASE OPERACIONAL
HAGA S/A,HAGA4,1.94,4.08,25.36,156270.0,FASE OPERACIONAL
HAPVIDA,HAPV3,12.66,86.97,5.87,242200000.0,FASE OPERACIONAL
HELBOR,HBOR3,4.3,9.01,16.13,5170000.0,FASE OPERACIONAL
HBR REALTY,HBRE3,7.98,20.25,79.19,413640.0,FASE OPERACIONAL
HIDROVIAS,HBSA3,3.11,22.96,21.62,11140000.0,FASE OPERACIONAL
HABITASUL,HBTS5,45.0,3.82,44.93,6730.0,FASE OPERACIONAL
HERCULES,HETA3,96.0,-2.01,-7377.17,0.0,FASE OPERACIONAL
HERCULES,HETA4,8.2,-2.01,-7377.17,105460.0,FASE OPERACIONAL
HOTEIS OTHON,HOOT4,2.8,-1.82,-80.47,21520.0,FASE OPERACIONAL
HYPERA,HYPE3,31.11,13.66,32.24,82850000.0,FASE OPERACIONAL
INFRACOMM,IFCM3,16.3,-238.52,-4.51,19580000.0,FASE OPERACIONAL
IGB S/A,IGBR3,49.2,-9.04,-1152.56,1630000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IGUATEMI S.A,IGTI11,20.0,14.04,46.37,35590000.0,FASE OPERACIONAL
IGUATEMI S.A,IGTI3,3.37,14.04,46.37,1890000.0,FASE OPERACIONAL
INEPAR,INEP3,1.6,-8.58,-1566.39,1660000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INEPAR,INEP4,1.56,-8.58,-1566.39,1350000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INTELBRAS,INTB3,31.3,23.59,14.14,30480000.0,FASE OPERACIONAL
ITAUSA,ITSA3,10.3,7.14,169.55,1590000.0,FASE OPERACIONAL
ITAUSA,ITSA4,10.19,7.14,169.55,245080000.0,FASE OPERACIONAL
JALLESMACHAD,JALL3,10.02,4.8,58.08,6790000.0,FASE OPERACIONAL
JBS,JBSS3,35.09,5.17,8.40,315180000.0,FASE OPERACIONAL
JOAO FORTES,JFEN3,1.25,-3.62,1823.01,815800.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
JHSF PART,JHSF3,6.43,5.15,55.69,24030000.0,FASE OPERACIONAL
JOSAPAR,JOPA3,27.0,12.31,3.11,5090.0,FASE OPERACIONAL
JOSAPAR,JOPA4,35.0,12.31,3.11,40952.0,FASE OPERACIONAL
JSL,JSLG3,7.14,10.89,11.41,3960000.0,FASE OPERACIONAL
KEPLER WEBER,KEPL3,38.9,6.89,11.03,8170000.0,FASE OPERACIONAL
KLABIN S/A,KLBN11,24.88,10.31,31.11,119040000.0,FASE OPERACIONAL
KLABIN S/A,KLBN3,5.74,10.31,31.11,549570.0,FASE OPERACIONAL
KLABIN S/A,KLBN4,4.76,10.31,31.11,2310000.0,FASE OPERACIONAL
KORA SAUDE,KRSA3,4.27,25.98,15.73,864700.0,FASE OPERACIONAL
TERRASANTAPA,LAND3,19.69,35.91,63.81,809050.0,FASE OPERACIONAL
LAVVI,LAVV3,5.78,2.85,31.28,4840000.0,FASE OPERACIONAL
LOCAMERICA,LCAM3,26.23,11.71,25.49,66340000.0,FASE OPERACIONAL
METAL LEVE,LEVE3,32.68,6.0,19.99,12260000.0,FASE OPERACIONAL
LIGHT S/A,LIGT3,11.61,6.61,11.52,29380000.0,FASE OPERACIONAL
ELETROPAR,LIPR3,67.01,27.54,,13940.0,FASE OPERACIONAL
QUERO-QUERO,LJQQ3,10.14,9.6,9.25,25900000.0,FASE OPERACIONAL
LE LIS BLANC,LLIS3,1.72,-4.37,-50.70,936880.0,FASE OPERACIONAL
LOG COM PROP,LOGG3,28.28,10.57,248.79,16970000.0,FASE OPERACIONAL
LOG-IN,LOGN3,22.18,12.37,19.14,15020000.0,FASE OPERACIONAL
LOPES BRASIL,LPSB3,2.93,5.32,25.67,3370000.0,FASE OPERACIONAL
LOJAS RENNER,LREN3,28.12,30.73,8.45,304910000.0,FASE OPERACIONAL
