Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
METALURGICA GERDAU,GOAU4,11.8,1.02,27.04,76928710.04,[]
GOL,GOLL4,17.06,-7.25,-37.56,78040781.0,[]
CELGPAR,GPAR3,41.52,14.00,104.77,4152.0,[]
GRENDENE,GRND3,8.45,13.86,18.53,14495996.04,[]
GENERAL SHOPPING,GSHP3,29.82,18.38,73.01,24222.15,[]
GUARARAPES CONFECÇÕES,GUAR3,12.83,16.03,7.26,18165064.48,[]
HAGA S/A,HAGA3,8.42,4.20,25.36,393220.04,[]
HAGA S/A,HAGA4,2.21,4.20,25.36,204459.48,[]
HAPVIDA,HAPV3,12.43,85.37,5.87,338121610.32,[]
HELBOR,HBOR3,4.11,8.86,16.13,4676855.08,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,7.9,20.12,79.19,811533.8,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,2.8,22.11,21.62,9961467.56,[]
HABITASUL,HBTS5,42.0,3.57,45.41,8098.78,[]
HERCULES,HETA3,96.0,-2.01,-7377.17,42600.0,[]
HERCULES,HETA4,8.61,-2.01,-7377.17,31436.32,[]
HOTEIS OTHON S.A.,HOOT4,2.83,-0.73,-80.47,16628.54,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,30.89,13.58,32.24,92227615.28,[]
INFRACOMMERCE CXAAS S.A.,IFCM3,15.4,-260.05,-4.51,13703554.88,[]
IGB ELETRÔNICA,IGBR3,38.47,-8.83,-1288.75,1216251.52,['RECUPERAÇÃO JUDICIAL']
JEREISSATI,IGTI11,18.7,20.38,46.37,51321257.68,[]
JEREISSATI,IGTI3,3.26,20.38,46.37,1309143.84,[]
INEPAR,INEP3,1.53,-10.61,-2898.24,1230815.96,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,1.49,-10.61,-2898.24,1326015.76,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,30.84,23.23,14.43,33034845.68,[]
ITAUSA,ITSA3,10.32,7.18,169.55,1473167.8,[]
ITAUSA,ITSA4,10.27,7.18,169.55,263601471.32,[]
JALLES MACHADO S.A.,JALL3,9.41,4.80,56.75,7462694.24,[]
JBS,JBSS3,34.24,5.10,8.40,264989660.48,[]
JOÃO FORTES ENGENHARIA,JFEN3,1.24,-3.62,1823.01,1679852.0,[]
JHSF,JHSF3,5.95,4.97,54.24,32776694.56,[]
JOSAPAR,JOPA3,27.0,12.31,3.11,13392.8,[]
JOSAPAR,JOPA4,35.0,12.31,3.11,3500.0,[]
JSL S.A.,JSLG3,6.92,17.28,52.92,2667297.44,[]
KEPLER WEBER,KEPL3,41.29,7.51,11.03,8839045.6,[]
KLABIN,KLBN11,25.3,10.24,31.17,126322282.96,[]
KLABIN,KLBN3,5.87,10.24,31.17,537642.24,[]
KLABIN,KLBN4,4.86,10.24,31.17,2850195.44,[]
KORA SAÚDE PARTICIPAÇÕES S.A,KRSA3,4.0,22.52,17.75,754079.36,[]
Terra Santa Propriedades Agricolas S.A.,LAND3,19.6,47.02,65.41,902604.32,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,5.49,2.57,31.28,4899835.08,[]
LOCAMERICA,LCAM3,25.28,15.15,25.62,59030816.92,[]
MAHLE-METAL LEVE,LEVE3,30.69,5.63,19.99,10407365.44,[]
LIGHT,LIGT3,10.8,6.43,11.52,19182690.28,[]
ELETROPAR,LIPR3,65.0,29.53,-,21629.96,[]
LOJAS QUERO-QUERO S/A,LJQQ3,9.65,9.09,9.25,29504152.76,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,1.8,-4.38,-50.70,913747.56,[]
LOG COMMERCIAL PROPERTIES,LOGG3,27.84,10.45,248.79,18447829.92,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,23.31,12.84,19.14,16987101.04,[]
LOPES BRASIL,LPSB3,3.15,5.89,25.67,4242026.16,[]
LOJAS RENNER,LREN3,26.2,28.13,8.54,315918531.32,[]
LUPATECH,LUPA3,5.78,24.31,14.63,12137637.4,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,81.99,11.16,16.64,143583.17,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,14.15,5.74,12.98,2888281.16,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,9.73,-53.60,-10.87,149045675.84,[]
