Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
HAGA S/A,HAGA3,5.49,3.07,25.36,103174.96,[]
HAGA S/A,HAGA4,2.04,3.07,25.36,125627.48,[]
HAPVIDA,HAPV3,11.18,76.70,5.87,213832226.08,[]
HELBOR,HBOR3,4.58,9.25,16.13,6957401.0,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,9.2,22.24,79.19,169020.21,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,2.88,22.44,21.62,13344397.69,[]
HABITASUL,HBTS5,49.85,4.15,45.41,24566.77,[]
HERCULES,HETA3,96.0,-2.01,-7377.17,42600.0,[]
HERCULES,HETA4,10.12,-2.01,-7377.17,180690.48,[]
HOTEIS OTHON S.A.,HOOT4,2.83,-0.73,-80.47,32248.72,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,28.88,12.79,32.24,88371436.58,[]
INFRACOMMERCE CXAAS S.A.,IFCM3,15.31,-227.15,-4.51,19546662.92,[]
IGB ELETRÔNICA,IGBR3,33.9,-8.74,-1288.75,3166143.68,['RECUPERAÇÃO JUDICIAL']
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,33.0,20.93,50.41,70275318.31,[]
INEPAR,INEP3,1.58,-10.54,-2898.24,2138974.08,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,1.57,-10.54,-2898.24,1531622.35,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,26.46,19.74,14.43,38338195.88,[]
JALLES MACHADO S.A.,JALL3,9.52,4.88,56.75,8245998.85,[]
JBS,JBSS3,34.41,5.11,8.40,328639969.32,[]
JOÃO FORTES ENGENHARIA,JFEN3,1.05,-3.51,1823.01,458441.4,[]
JHSF,JHSF3,5.31,4.55,54.24,23701174.48,[]
JOSAPAR,JOPA3,30.0,12.85,3.11,20132.89,[]
JOSAPAR,JOPA4,38.59,12.85,3.11,3859.0,[]
JEREISSATI,JPSA3,29.37,29.01,46.37,8967958.41,[]
JSL S.A.,JSLG3,7.61,18.02,52.92,6520728.84,[]
KEPLER WEBER,KEPL3,33.0,5.36,11.03,7961569.36,[]
KLABIN,KLBN11,25.17,10.18,31.17,128322763.38,[]
KLABIN,KLBN3,6.17,10.18,31.17,619108.28,[]
KLABIN,KLBN4,4.73,10.18,31.17,2289619.42,[]
KORA SAÚDE PARTICIPAÇÕES S.A,KRSA3,4.52,24.76,17.75,1037184.04,[]
LOJAS AMERICANAS,LAME3,5.41,14.92,4.35,28199625.44,[]
LOJAS AMERICANAS,LAME4,5.42,14.92,4.35,173358782.92,[]
Terra Santa Propriedades Agricolas S.A.,LAND3,21.51,51.36,65.41,748294.96,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,5.07,2.15,31.28,6167422.84,[]
LOCAMERICA,LCAM3,23.79,14.55,25.62,66597552.64,[]
MAHLE-METAL LEVE,LEVE3,31.2,5.73,19.99,15700874.0,[]
LIGHT,LIGT3,12.26,6.75,11.52,38827595.24,[]
ELETROPAR,LIPR3,69.8,31.97,-,27627.0,[]
LOJAS QUERO-QUERO S/A,LJQQ3,10.68,10.04,9.25,24911756.46,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,1.34,-4.31,-50.70,1428479.5,[]
LOG COMMERCIAL PROPERTIES,LOGG3,23.1,9.18,248.79,14215356.08,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,21.85,12.24,19.14,13021174.36,[]
LOPES BRASIL,LPSB3,2.44,4.05,25.67,3324019.72,[]
LOJAS RENNER,LREN3,29.46,31.99,8.54,345157964.68,[]
LUPATECH,LUPA3,5.96,25.06,14.63,20559857.23,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,81.03,11.02,16.64,64863.19,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,16.65,6.99,12.98,4258968.96,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,13.42,-85.44,-10.87,166276856.35,[]
CEMEPE,MAPT4,37.95,-201.41,-,7590.0,[]
HOSPITAL MATER DEI SA,MATD3,16.45,22.80,23.95,9939248.46,[]
Mobly S.A.,MBLY3,5.44,-5.29,-11.34,5172433.32,[]
M.DIAS BRANCO,MDIA3,28.07,22.86,5.64,40680236.96,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,5.16,6.69,8.66,1588135.5,[]
INTERNATIONAL MEAL COMPANY,MEAL3,2.77,-44.15,-1.33,7305137.4,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,4.18,7.73,6.80,2891368.42,[]
MANGELS INDUSTRIAL,MGEL4,13.41,3.45,26.47,35409.52,[]
MAGAZINE LUIZA,MGLU3,7.62,49.95,2.85,808287666.92,[]
MILLS,MILS3,6.13,13.08,16.50,7866062.68,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,7.52,6.77,16.45,14499589.38,[]
MUNDIAL,MNDL3,35.46,3.83,13.75,184420.96,[]
MINUPAR,MNPR3,7.08,1.19,13.99,110954.36,[]
MONTEIRO ARANHA,MOAR3,431.0,8.42,-110498.91,1677277.21,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,9.96,52.90,6.23,9893379.0,[]
MOVIDA,MOVI3,17.78,9.02,29.43,38932910.24,[]
MARFRIG,MRFG3,21.83,2.74,13.28,164876730.81,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,11.59,9.94,13.58,62636522.35,[]
MELHORAMENTOS,MSPA3,48.5,-8.39,-33.39,19400.0,[]
MELHORAMENTOS,MSPA4,46.0,-8.39,-33.39,18400.0,[]
METALGRAFICA IGUACU,MTIG4,44.2,4.839.18,0.02,93465.11,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,7.0,10.96,7.61,5068036.12,[]
METISA,MTSA4,41.29,6.58,13.19,128507.48,[]
MULTIPLAN,MULT3,19.94,29.16,42.09,162118923.88,[]
WETZEL,MWET3,22.5,1.38,29.73,8383.6,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,16.98,1.38,29.73,37268.74,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,15.37,6.83,8.02,25695993.0,[]
NEOENERGIA,NEOE3,17.82,6.70,18.37,39342428.54,[]
NEOGRID,NGRD3,2.93,15.55,12.81,6923074.48,[]
GETNINJAS,NINJ3,4.5,1.94,-74.18,4663507.56,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,13.18,65.56,96.21,7366.86,[]
NATURA &CO HOLDING S.A.,NTCO3,27.06,46.16,2.39,440136194.24,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,253.0,5.35,6.81,25300.0,[]
ODONTOPREV,ODPV3,12.2,11.75,28.73,18856152.08,[]
OURO FINO SAÚDE ANIMAL,OFSA3,25.11,10.43,16.76,456479.56,[]
OI,OIBR3,0.84,-16.67,-101.51,70404883.81,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.37,-16.67,-101.51,1273532.42,['RECUPERAÇÃO JUDICIAL']
OMEGA GERAÇÃO,OMGE3,27.9,19.26,34.59,47378335.64,[]
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,9.16,-94.05,-2.79,18992126.88,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,2.96,164.48,0.89,3117437.92,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,23.68,34.97,14.56,11508432.4,[]
OSX BRASIL,OSXB3,9.28,18.01,1235.15,454257.96,[]
INSTITUTO HERMES PARDINI,PARD3,20.87,7.58,18.63,8505098.08,[]
PANATLANTICA,PATI3,69.88,4.08,18.60,40960.75,[]
PANATLANTICA,PATI4,59.0,4.08,18.60,21800.67,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,22.38,9.87,4.45,63125428.5,[]
PDG REALTY,PDGR3,1.49,-4.64,-60.21,2297624.76,[]
PETROBRAS,PETR3,31.19,2.99,56.06,627770650.88,[]
PETROBRAS,PETR4,29.3,2.99,56.06,2413142968.08,[]
PETZ,PETZ3,19.85,57.74,7.75,125603951.73,[]
PROFARMA,PFRM3,5.16,7.89,2.22,1171920.2,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,8.42,10.57,5.34,10113263.28,[]
PLASCAR PARTICIPAÇÕES,PLAS3,11.0,-6.57,-8.21,5787.06,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,3.24,6.55,13.84,3195543.38,[]
PARANAPANEMA,PMAM3,9.62,-13.54,-5.00,4195745.76,[]
DIMED,PNVL3,13.18,24.14,3.26,11122746.0,[]
MARCOPOLO,POMO3,2.34,11.81,8.90,863436.76,[]
MARCOPOLO,POMO4,2.74,11.81,8.90,11760645.72,[]
POSITIVO,POSI3,10.15,3.87,14.67,38073040.92,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,11.45,11.48,3.52,4294283.84,[]
PETRO RIO,PRIO3,21.93,10.54,50.90,505922482.36,[]
PRINER,PRNR3,7.34,13.49,4.97,832608.19,[]
PORTOBELLO,PTBL3,9.45,6.86,15.25,12352339.84,[]
PETTENATI,PTNT3,21.07,7.41,11.04,249406.35,[]
PETTENATI,PTNT4,6.27,7.41,11.04,158854.31,[]
QUALICORP,QUAL3,16.59,9.76,28.11,39314400.12,[]
RAIA DROGASIL,RADL3,23.31,29.53,5.80,176191980.31,[]
RUMO,RAIL3,17.28,22.66,25.32,230124961.96,[]
RAIZEN S.A.,RAIZ4,5.84,29.17,2.62,65479151.54,[]
Irani Papel e Embalagem S.A.,RANI3,7.15,5.74,24.80,10083235.88,[]
RANDON,RAPT3,13.07,4.05,18.42,145469.8,[]
RANDON,RAPT4,10.88,4.05,18.42,27688221.92,[]
RECRUSUL,RCSL3,3.88,176.76,1.71,18300831.28,[]
RECRUSUL,RCSL4,1.35,176.76,1.71,2078247.0,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,9.86,106.77,2.25,209707.92,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,49.48,31.72,18.29,125166500.92,[]
PETRORECÔNCAVO S.A.,RECV3,14.65,12.64,26.96,8046621.62,[]
REDE ENERGIA,REDE3,6.36,7.08,20.31,10384.78,[]
LOCALIZA,RENT3,53.67,15.55,27.79,364683990.42,[]
RENOVA,RNEW11,7.19,-318.08,-6.80,101823.36,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,2.43,-318.08,-6.80,208329.36,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,2.35,-318.08,-6.80,435411.84,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,16.3,8.15,15.26,9562782.04,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,2.9,-0.95,-11.74,212030.68,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,31.41,29.02,30.41,115582066.24,[]
ROSSI RESIDENCIAL,RSID3,8.63,-2.08,-336.75,978911.08,[]
METALURGICA RIOSULENSE,RSUL4,68.07,2.05,27.07,367309.42,[]
SANEPAR,SAPR11,19.36,4.78,36.72,26260321.31,[]
SANEPAR,SAPR3,3.86,4.78,36.72,1781329.58,[]
SANEPAR,SAPR4,3.89,4.78,36.72,17147571.23,[]
CENTAURO,SBFG3,25.74,27.68,6.43,30690822.72,[]
SABESP,SBSP3,37.99,8.75,23.52,81580557.96,[]
SÃO CARLOS,SCAR3,35.22,21.05,56.75,244372.24,[]
SER EDUCACIONAL,SEER3,10.95,4.84,22.86,12049094.2,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,11.5,44.20,3.32,31159528.16,[]
SPRINGS,SGPS3,5.6,5.59,9.99,465703.31,[]
TIME FOR FUN,SHOW3,3.67,-2.16,-720.30,1915868.19,[]
SCHULZ,SHUL4,8.87,44.01,13.95,2311707.72,[]
SIMPAR S.A.,SIMH3,11.15,8.24,21.20,28013080.64,[]
SLC AGRICOLA,SLCE3,39.03,5.58,31.13,50142294.38,[]
SARAIVA,SLED3,0.67,-1.37,-214.76,156041.65,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,0.34,-1.37,-214.76,539338.15,['RECUPERAÇÃO JUDICIAL']
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,18.49,-27.19,-25.67,33306943.24,[]
SANSUY,SNSY5,5.58,-28.19,-1.10,17779.35,[]
BOA SAFRA SEMENTES S.A.,SOJA3,14.49,10.53,17.16,5380488.15,[]
GRUPO DE MODA SOMA S.A.,SOMA3,13.87,60.75,9.35,70580240.23,[]
SONDOTECNICA,SOND5,36.01,11.17,8.11,5327.5,[]
SONDOTECNICA,SOND6,35.51,11.17,8.11,14303.0,[]
SINQIA,SQIA3,16.81,54.08,6.63,15076387.76,[]
SANTOS BRASIL,STBP3,6.02,14.68,22.83,37828156.58,[]
SUZANO S.A.,SUZB3,58.32,8.70,42.22,377061691.04,[]
SYN PROP E TECH S.A.,SYNE3,13.92,12.27,53.95,7913437.69,[]
TAESA,TAEE11,35.9,4.67,100.22,94345640.32,[]
TAESA,TAEE3,11.98,4.67,100.22,1371184.36,[]
