Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ELEKTRO,EKTR3,36.52,8.16,15.37,15000.17,[]
ELEKTRO,EKTR4,26.7,8.16,15.37,23859.5,[]
ELETROBRAS,ELET3,39.16,16.34,19.11,181598024.1,[]
ELETROBRAS,ELET5,65.0,16.34,19.11,6522.5,[]
ELETROBRAS,ELET6,39.38,16.34,19.11,89607639.48,[]
ELETROMIDIA S.A.,ELMD3,16.3,-33.93,-24.10,2784696.21,[]
EMAE - EMPRESA METROP.AGUAS ENERGIA,EMAE4,75.0,10.28,36.04,180414.38,[]
EMBRAER,EMBR3,25.9,41.92,2.68,260672013.0,[]
ENAUTA PARTICIPAÇÕES,ENAT3,15.24,2.85,112.00,28725938.28,[]
EDP Brasil,ENBR3,19.1,5.70,20.99,55394614.14,[]
ENEVA,ENEV3,15.38,21.77,31.18,108308537.62,[]
ENERGISA,ENGI11,46.0,8.29,16.77,72754460.93,[]
ENERGISA,ENGI3,16.11,8.29,16.77,136600.0,[]
ENERGISA,ENGI4,7.22,8.29,16.77,155269.52,[]
ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.,ENJU3,5.56,-6.92,-92.62,10211587.62,[]
ENERGISA MATO GROSSO,ENMT3,78.99,13.68,24.77,173860.41,[]
ENERGISA MATO GROSSO,ENMT4,79.0,13.68,24.77,119019.14,[]
EMBPAR PARTICIPACOES S.A.,EPAR3,13.5,3.48,8.54,71091.85,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA3,5.0,9.20,20.70,47508.21,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA5,7.2,9.20,20.70,720.0,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA7,7.3,9.20,20.70,5234.2,[]
EQUATORIAL ENERGIA,EQTL3,24.84,6.90,26.64,165276939.9,[]
MPM CORPÓREOS S.A.,ESPA3,12.28,12.95,35.02,29438110.14,[]
ESTRELA,ESTR3,17.8,7.07,9.67,,[]
ESTRELA,ESTR4,68.48,7.07,9.67,22057.85,[]
ETERNIT,ETER3,16.29,2.53,34.19,26208963.69,['RECUPERAÇÃO JUDICIAL']
EUCATEX,EUCA3,14.56,3.63,18.13,134515.38,[]
EUCATEX,EUCA4,9.6,3.63,18.13,1275814.59,[]
EVEN CONSTRUTORA E INCORPORADORA,EVEN3,7.92,2.31,16.62,12949141.86,[]
EZ TEC,EZTC3,24.71,14.70,30.48,53932801.34,[]
FERBASA,FESA3,56.0,11.02,23.80,36601.1,[]
FERBASA,FESA4,54.5,11.02,23.80,40049392.17,[]
FERTILIZANTES HERINGER,FHER3,27.41,4.80,12.13,87218023.69,['RECUPERAÇÃO JUDICIAL']
UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,6.25,46.57,30.83,5248251.28,[]
FLEURY,FLRY3,21.51,11.29,21.04,42308925.55,[]
FRAS-LE,FRAS3,14.33,9.85,16.24,2249715.34,[]
METALFRIO SOLUTIONS,FRIO3,53.38,9.47,5.75,11069.0,[]
POMIFRUTAS,FRTA3,5.79,47.54,9.48,71889.21,['RECUPERAÇÃO JUDICIAL']
RIO PARANAPANEMA,GEPA3,35.0,3.61,93.49,16173.07,[]
RIO PARANAPANEMA,GEPA4,32.76,3.61,93.49,14720.04,[]
GAFISA,GFSA3,2.64,19.31,7.38,18448199.97,[]
GERDAU,GGBR3,22.38,4.18,21.31,2826838.97,[]
GERDAU,GGBR4,27.63,4.18,21.31,420594902.31,[]
GPS PARTICIPACOES E EMPREENDIMENTOS S.A.,GGPS3,16.85,25.19,8.28,19733077.76,[]
GRUPO MATEUS S.A.,GMAT3,7.99,19.41,6.17,43784931.45,[]
NOTRE DAME INTERMEDICA,GNDI3,71.7,63.01,6.24,262841947.76,[]
METALURGICA GERDAU,GOAU3,11.57,1.69,21.28,425305.48,[]
METALURGICA GERDAU,GOAU4,12.69,1.69,21.28,137476389.76,[]
GOL,GOLL4,20.01,-7.23,-44.17,111680622.07,[]
CELGPAR,GPAR3,50.0,13.82,114.03,6874.5,[]
GRENDENE,GRND3,9.28,15.57,19.15,25097517.66,[]
GENERAL SHOPPING,GSHP3,39.49,33.00,50.73,29836.95,[]
GUARARAPES CONFECÇÕES,GUAR3,13.78,21.70,5.82,9867734.24,[]
HAGA S/A,HAGA3,3.39,2.61,26.28,49560.79,[]
HAGA S/A,HAGA4,2.36,2.61,26.28,156304.41,[]
HAPVIDA,HAPV3,12.91,59.41,9.19,211313521.79,[]
HELBOR,HBOR3,6.4,12.68,13.25,8190614.55,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,14.0,24.78,97.01,276816.79,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,3.91,19.96,22.20,15957628.86,[]
HABITASUL,HBTS5,55.0,4.82,45.06,24367.64,[]
HERCULES,HETA3,96.0,-2.01,-8738.80,42600.0,[]
HERCULES,HETA4,13.95,-2.01,-8738.80,21962.53,[]
HOTEIS OTHON S.A.,HOOT4,3.78,-0.76,-137.86,686137.0,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,29.61,14.81,32.08,101041147.41,[]
INFRACOMMERCE CXAAS S.A.,IFCM3,14.99,-436.64,-2.63,19436996.69,[]
IGB ELETRÔNICA,IGBR3,4.93,-8.34,-1452.23,486331.76,['RECUPERAÇÃO JUDICIAL']
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,33.94,22.44,50.32,63534121.45,[]
INEPAR,INEP3,1.69,-8.39,-3490.56,2477526.0,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,1.7,-8.39,-3490.56,2872567.48,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,29.47,20.71,16.18,66543178.38,[]
JALLES MACHADO S.A.,JALL3,10.0,4.40,48.52,6238352.62,[]
JBS,JBSS3,38.28,6.83,7.10,428956015.41,[]
JOÃO FORTES ENGENHARIA,JFEN3,1.8,-4.49,6496.46,1062773.93,[]
JHSF,JHSF3,6.15,4.67,57.67,24780964.1,[]
JOSAPAR,JOPA3,32.8,8.33,5.22,16959.67,[]
JOSAPAR,JOPA4,37.0,8.33,5.22,8962.75,[]
JEREISSATI,JPSA3,29.55,13.79,47.40,8402879.41,[]
JSL S.A.,JSLG3,9.16,24.68,309.99,5352377.28,[]
KEPLER WEBER,KEPL3,39.59,8.68,10.16,11164121.62,[]
KLABIN,KLBN11,23.1,11.73,27.42,170122055.45,[]
KLABIN,KLBN3,5.81,11.73,27.42,832189.0,[]
KLABIN,KLBN4,4.33,11.73,27.42,3789441.59,[]
KORA SAÚDE PARTICIPAÇÕES S.A,KRSA3,7.25,86.76,17.79,1752409.48,[]
LOJAS AMERICANAS,LAME3,4.71,12.03,4.66,25471974.21,[]
LOJAS AMERICANAS,LAME4,5.1,12.03,4.66,142480902.31,[]
Terra Santa Propriedades Agricolas S.A.,LAND3,20.25,-180.81,-231.16,1290302.1,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,6.02,2.53,32.20,9763536.93,[]
LOCAMERICA,LCAM3,24.69,17.64,19.65,69795510.1,[]
MAHLE-METAL LEVE,LEVE3,39.7,8.73,18.17,25512371.97,[]
LIGHT,LIGT3,13.17,5.63,13.83,34495934.93,[]
ELETROPAR,LIPR3,69.0,30.90,-,20957.14,[]
LOJAS QUERO-QUERO S/A,LJQQ3,15.28,13.78,10.18,32444932.45,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,2.26,-3.71,-67.48,1408407.86,[]
LOG COMMERCIAL PROPERTIES,LOGG3,26.45,7.84,285.54,14510654.17,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,22.55,13.47,18.59,24451627.59,[]
LOPES BRASIL,LPSB3,3.1,4.96,30.82,3456194.83,[]
LOJAS RENNER,LREN3,34.78,58.00,5.60,309800739.86,[]
LUPATECH,LUPA3,5.21,93.18,3.88,11793420.76,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,80.99,13.20,15.78,64975.35,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,19.63,16.90,13.95,9338273.34,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,21.72,274.85,6.57,134865295.9,[]
CEMEPE,MAPT4,37.95,-225.10,-,7545.0,[]
HOSPITAL MATER DEI SA,MATD3,16.15,25.93,22.05,10036016.86,[]
Mobly S.A.,MBLY3,6.03,-5.86,-6.95,3513516.66,[]
M.DIAS BRANCO,MDIA3,31.66,23.93,6.38,31956068.55,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,7.01,9.18,9.15,2578261.86,[]
INTERNATIONAL MEAL COMPANY,MEAL3,3.37,-19.41,-4.11,10900434.72,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,4.75,9.19,7.50,7924492.45,[]
MANGELS INDUSTRIAL,MGEL4,16.74,3.61,27.74,78758.68,[]
MAGAZINE LUIZA,MGLU3,14.5,66.09,4.13,614566004.07,[]
MILLS,MILS3,6.13,19.61,11.96,8541669.93,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,8.26,13.98,14.78,21827491.14,[]
MUNDIAL,MNDL3,54.16,4.61,13.15,64146.91,[]
MINUPAR,MNPR3,9.52,1.74,13.68,156873.0,[]
MONTEIRO ARANHA,MOAR3,435.97,7.06,669.48,1196357.07,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,12.78,32.56,14.56,24677973.69,[]
MOVIDA,MOVI3,17.5,10.69,23.26,44353165.45,[]
MARFRIG,MRFG3,27.06,4.16,11.11,191682968.17,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,12.43,12.24,11.53,83690342.83,[]
MELHORAMENTOS,MSPA3,48.31,-7.31,-39.25,96997.0,[]
MELHORAMENTOS,MSPA4,45.0,-7.31,-39.25,,[]
METALGRAFICA IGUACU,MTIG4,34.0,15.79,5.69,23703.45,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,8.19,7.53,10.49,7074258.28,[]
METISA,MTSA4,43.5,7.02,14.06,158127.9,[]
MULTIPLAN,MULT3,20.51,14.97,92.29,140179990.62,[]
WETZEL,MWET3,31.01,1.11,43.58,5175.0,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,18.7,1.11,43.58,139580.0,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,19.1,9.41,6.33,30044917.72,[]
NEOENERGIA,NEOE3,15.85,6.97,17.80,45941157.31,[]
NEOGRID,NGRD3,4.83,23.76,16.95,9466655.76,[]
GETNINJAS,NINJ3,9.27,-5.83,-46.51,1573252.93,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,17.8,104.61,81.80,66430.15,[]
NATURA &CO HOLDING S.A.,NTCO3,45.08,48.00,3.44,293505424.48,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,253.0,5.61,6.91,25300.0,[]
ODONTOPREV,ODPV3,14.63,14.14,28.91,18644867.72,[]
OURO FINO SAÚDE ANIMAL,OFSA3,28.17,11.16,17.90,498558.52,[]
OI,OIBR3,0.97,-18.48,-37.34,66064082.93,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.62,-18.48,-37.34,1236550.1,['RECUPERAÇÃO JUDICIAL']
OMEGA GERAÇÃO,OMGE3,32.61,21.26,37.22,61204999.38,[]
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,12.61,-61.08,-10.88,19851395.07,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,4.13,54.54,3.36,8985281.9,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,26.61,32.67,15.56,17901300.31,[]
OSX BRASIL,OSXB3,7.56,-7.26,-3821.21,57763.38,[]
INSTITUTO HERMES PARDINI,PARD3,22.11,8.25,18.99,9499356.69,[]
PANATLANTICA,PATI3,72.4,4.83,17.29,34602.2,[]
PANATLANTICA,PATI4,59.0,4.83,17.29,22020.43,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,27.64,5.97,5.77,83323858.9,[]
PDG REALTY,PDGR3,1.69,-3.41,-124.00,1245185.52,['RECUPERAÇÃO JUDICIAL']
PETROBRAS,PETR3,30.3,3.82,50.24,481731896.31,[]
PETROBRAS,PETR4,29.63,3.82,50.24,2045867397.93,[]
PETZ,PETZ3,23.47,68.04,7.72,134073751.03,[]
PROFARMA,PFRM3,5.78,8.85,2.42,1258969.1,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,11.75,13.95,5.54,15721464.28,[]
PLASCAR PARTICIPAÇÕES,PLAS3,12.25,-5.77,-10.84,21279.8,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,3.69,4.96,14.94,4911429.14,[]
PARANAPANEMA,PMAM3,10.58,-17.17,-3.92,7240964.86,[]
DIMED,PNVL3,14.03,25.38,3.39,14686613.14,[]
MARCOPOLO,POMO3,2.49,19.56,5.27,840384.34,[]
MARCOPOLO,POMO4,2.82,19.56,5.27,11325794.24,[]
POSITIVO,POSI3,10.68,4.23,15.30,75184488.76,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,12.42,12.86,3.65,5876116.31,[]
PETRO RIO,PRIO3,26.95,15.80,47.81,580909625.14,[]
PRINER,PRNR3,8.5,35.52,2.82,1017731.72,[]
PORTOBELLO,PTBL3,11.89,9.81,13.86,24602741.9,[]
PETTENATI,PTNT3,24.5,7.81,12.20,1007299.59,[]
PETTENATI,PTNT4,6.91,7.81,12.20,251366.79,[]
QUALICORP,QUAL3,19.23,10.29,29.61,59293079.28,[]
RAIA DROGASIL,RADL3,22.57,29.59,5.89,154627534.62,[]
RUMO,RAIL3,18.44,21.25,27.94,206685477.03,[]
RAIZEN S.A.,RAIZ4,7.05,86.49,2.28,65898406.48,[]
Irani Papel e Embalagem S.A.,RANI3,7.32,7.51,21.71,12619520.55,[]
RANDON,RAPT3,13.04,4.35,19.26,303885.34,[]
RANDON,RAPT4,11.44,4.35,19.26,34189929.93,[]
RECRUSUL,RCSL3,5.07,102.56,4.28,25894894.31,[]
RECRUSUL,RCSL4,1.45,102.56,4.28,2687762.97,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,12.18,40.90,7.11,317150.03,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,66.05,42.05,18.90,278387839.28,[]
PETRORECÔNCAVO S.A.,RECV3,17.95,20.33,29.31,15108799.24,[]
REDE ENERGIA,REDE3,6.63,7.36,20.76,13531.48,[]
LOCALIZA,RENT3,55.54,19.44,22.13,365970340.48,[]
RENOVA,RNEW11,8.85,-32.84,-57.95,150843.52,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,3.09,-32.84,-57.95,256708.66,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,2.89,-32.84,-57.95,734037.62,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,19.4,10.20,14.62,10114126.07,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,3.43,-0.89,-15.63,399126.24,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,41.26,40.83,24.24,80758779.21,[]
ROSSI RESIDENCIAL,RSID3,9.44,-2.22,-276.71,954794.59,[]
METALURGICA RIOSULENSE,RSUL4,82.79,2.63,28.30,445910.55,[]
SANEPAR,SAPR11,19.8,5.42,33.99,34584249.1,[]
SANEPAR,SAPR3,3.84,5.42,33.99,2270177.9,[]
SANEPAR,SAPR4,4.01,5.42,33.99,18325266.03,[]
CENTAURO,SBFG3,28.58,94.28,2.59,28243414.31,[]
SABESP,SBSP3,38.88,9.33,23.13,111592568.07,[]
SÃO CARLOS,SCAR3,37.74,14.50,63.51,290398.93,[]
SER EDUCACIONAL,SEER3,13.34,6.34,22.09,9482753.72,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,16.75,57.49,3.60,31320621.48,[]
SPRINGS,SGPS3,8.05,6.73,9.52,739803.0,[]
TIME FOR FUN,SHOW3,4.63,-3.50,-786.98,3165672.52,[]
SCHULZ,SHUL4,9.26,50.84,13.54,3963305.34,[]
SIMPAR S.A.,SIMH3,13.62,10.91,18.43,31077093.59,[]
SLC AGRICOLA,SLCE3,48.5,7.07,29.24,70487422.1,[]
SARAIVA,SLED3,0.61,-1.16,-206.13,117032.72,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,0.31,-1.16,-206.13,301095.79,['RECUPERAÇÃO JUDICIAL']
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,24.3,-34.72,-35.53,23214729.97,[]
SÃO MARTINHO,SMTO3,37.17,10.44,37.22,44552691.34,[]
SANSUY,SNSY3,12.1,-12.67,-2.49,20455.95,[]
SANSUY,SNSY5,5.18,-12.67,-2.49,23689.17,[]
BOA SAFRA SEMENTES S.A.,SOJA3,14.52,15.83,17.62,3685707.07,[]
GRUPO DE MODA SOMA S.A.,SOMA3,17.17,143.76,5.76,85016360.07,[]
SONDOTECNICA,SOND5,37.4,18.82,5.71,19165.33,[]
SONDOTECNICA,SOND6,35.51,18.82,5.71,14303.0,[]
SINQIA,SQIA3,19.51,89.88,7.19,25959313.1,[]
SANTOS BRASIL,STBP3,7.38,26.38,18.32,26233473.52,[]
SUZANO S.A.,SUZB3,50.99,9.47,39.14,470523440.48,[]
