Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ALLIAR MEDICINA DIAGNÓSTICA,AALR3,16.72,18.13,12.33,8973983.7,[]
AMBEV,ABEV3,14.52,10.97,27.80,338293921.87,[]
AERIS IND. E COM. DE EQUIP. GERACAO DE ENERGIA S.A,AERI3,6.56,29.74,7.06,13217230.17,[]
AES BRASIL ENERGIA S.A.,AESB3,11.47,105.48,8.41,10198492.48,[]
AFLUENTE,AFLT3,8.8,25.82,53.41,7154.89,[]
BRASILAGRO,AGRO3,28.95,13.86,21.57,16760230.7,[]
AGROGALAXY PARTICIPAÇÕES S.A.,AGXY3,12.0,-35.81,-2.02,1305746.3,[]
SÃO PAULO TURISMO,AHEB3,27.5,-6.22,-19.49,4125.0,[]
SÃO PAULO TURISMO,AHEB5,22.0,-6.22,-19.49,2348.5,[]
SÃO PAULO TURISMO,AHEB6,51.5,-6.22,-19.49,6742.0,[]
ALLIED TECNOLOGIA S.A.,ALLD3,15.66,2.91,8.39,2344417.61,[]
ALPARGATAS,ALPA3,24.62,23.23,15.21,89196.91,[]
ALPARGATAS,ALPA4,26.42,23.23,15.21,108666900.78,[]
ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A,ALPK3,4.31,-284.24,-1.08,74430.0,[]
ALIANSCSONAE,ALSO3,22.11,20.75,37.03,34989868.78,[]
ALUPAR,ALUP11,25.12,3.26,72.21,18194899.57,[]
ALUPAR,ALUP3,8.36,3.26,72.21,86846.09,[]
ALUPAR,ALUP4,8.4,3.26,72.21,111929.35,[]
LOJAS MARISA,AMAR3,3.49,-158.90,-0.62,20090480.39,[]
AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A,AMBP3,40.6,23.60,17.76,31418586.52,[]
AMERICANAS S.A,AMER3,31.21,72.49,2.55,266020936.43,[]
ANIMA,ANIM3,8.38,24.52,14.45,22782575.74,[]
ALPER,APER3,34.01,-136.45,-1.65,1469192.0,[]
ARMAC LOCAÇÃO. LOGÍSTICA E SERVIÇOS S.A.,ARML3,22.4,88.91,33.81,11360247.22,[]
AREZZO&CO,ARZZ3,82.0,22.39,19.09,86119742.22,[]
SENDAS DISTRIBUIDORA S.A.,ASAI3,12.5,9.50,7.64,131899626.57,[]
ATMA SA,ATMP3,2.75,-3.89,-8.65,229122.09,[]
ATOM EMPREENDIMENTOS,ATOM3,3.28,8.03,21.77,236239.61,[]
ALPHAVILLE S.A.,AVLL3,30.99,-5.97,-84.72,101028.81,[]
AZEVEDO E TRAVASSOS,AZEV3,3.99,1.13,360.13,220727.09,[]
AZEVEDO E TRAVASSOS,AZEV4,3.25,1.13,360.13,1745967.65,[]
AZUL,AZUL4,27.65,-18.96,-10.79,205440808.26,[]
B3,B3SA3,14.13,11.77,63.09,662765576.74,[]
BAHEMA,BAHI3,14.35,-20.86,-4.66,48385.27,[]
BAUMER,BALM3,15.58,9.39,8.76,3309.8,[]
BAUMER,BALM4,11.89,9.39,8.76,8866.37,[]
EXCELSIOR ALIMENTOS,BAUH4,84.89,25.89,9.20,72276.5,[]
BRASIL BROKERS,BBRK3,1.22,-0.67,-81.05,2025913.83,[]
BARDELLA,BDLL3,10.82,-6.19,-385.42,6189.13,[]
BARDELLA,BDLL4,10.01,-6.19,-385.42,9727.93,[]
MINERVA,BEEF3,9.07,5.83,7.71,59391259.7,[]
BIOMM,BIOM3,14.05,-18.73,-59.30,138122.22,[]
BK BRASIL,BKBR3,6.41,-7.75,-10.43,13494292.52,[]
BLAU FARMACÊUTICA S.A.,BLAU3,35.5,12.26,35.33,9488574.91,[]
BLUE TECH SOLUTIONS,BLUT3,1.73,-3.63,-,346614.91,[]
BLUE TECH SOLUTIONS,BLUT4,0.96,-3.63,-,686245.26,[]
BICICLETAS MONARK,BMKS3,246.97,-26.51,4.64,2775.58,[]
BEMOBI MOBILE TECH S.A.,BMOB3,14.95,9.85,31.51,15021280.65,[]
BOA VISTA SERVIÇOS S.A.,BOAS3,5.73,11.34,23.68,9425383.78,[]
BOMBRIL,BOBR3,0.0,3.19,13.51,,[]
BOMBRIL,BOBR4,1.55,3.19,13.51,81392.48,[]
BRADESPAR,BRAP3,25.4,1.51,-,6181035.7,[]
BRADESPAR,BRAP4,28.13,1.51,-,138367491.04,[]
BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.,BRBI11,17.85,5.87,14.54,2879259.61,[]
BRF,BRFS3,19.95,13.29,6.29,286728613.74,[]
BRISANET PARTICIPAÇÕES S.A.,BRIT3,4.48,19.72,13.83,3982978.83,[]
BRASKEM,BRKM3,47.93,2.48,24.39,1042323.7,[]
BRASKEM,BRKM5,51.04,2.48,24.39,203196040.22,[]
BRASKEM,BRKM6,38.79,2.48,24.39,13272.0,[]
BR MALLS,BRML3,9.36,24.98,41.45,229829399.39,[]
BR PROPERTIES,BRPR3,7.03,13.02,120.84,13284788.87,[]
CONSTRUTORA ADOLPHO LINDENBERG,CALI3,98.18,4.91,20.55,,[]
CONSTRUTORA ADOLPHO LINDENBERG,CALI4,50.0,4.91,20.55,,[]
CAMBUCI,CAMB3,4.42,8.49,14.91,112548.78,[]
CAMIL,CAML3,9.26,8.63,6.77,20345227.83,[]
CSU CARDSYSTEM,CARD3,14.44,6.99,17.60,3876373.39,[]
MÉLIUZ S.A.,CASH3,2.85,-189.43,-4.36,138380800.26,[]
Companhia Brasileira de Alumínio,CBAV3,17.39,16.40,9.82,33054245.26,[]
AMPLA ENERGIA E SERVICOS,CBEE3,23.01,-162.84,-0.70,53893.67,[]
CCR,CCRO3,12.75,12.16,28.64,114580971.0,[]
CEA MODAS,CEAB3,6.21,51.10,0.90,15770901.52,[]
CEB,CEBR3,15.5,-0.22,-222.59,44332.33,[]
CEB,CEBR5,14.95,-0.22,-222.59,9350.22,[]
CEB,CEBR6,14.59,-0.22,-222.59,128806.78,[]
CEDRO TÊXTIL,CEDO3,7.13,5.14,5.45,14370.69,[]
CEDRO TÊXTIL,CEDO4,5.56,5.14,5.45,69492.64,[]
COELBA,CEEB3,33.7,8.03,18.76,133309.17,[]
COELBA,CEEB5,36.61,8.03,18.76,7800.0,[]
CEEE-D,CEED3,59.99,-21.46,-5.90,9868.86,[]
CEEE-D,CEED4,55.8,-21.46,-5.90,5580.0,[]
CEG,CEGR3,57.99,22.98,17.34,5799.0,[]
CELPE,CEPE3,125.26,14.79,11.00,,[]
CELPE,CEPE5,25.0,14.79,11.00,11566.8,[]
CELPE,CEPE6,26.1,14.79,11.00,7455.78,[]
CESP,CESP3,23.29,6.53,65.10,141798.61,[]
CESP,CESP5,26.1,6.53,65.10,19648.0,[]
CESP,CESP6,23.29,6.53,65.10,49619328.26,[]
COMGAS,CGAS3,131.0,8.51,24.78,27573.85,[]
COMGAS,CGAS5,128.86,8.51,24.78,730914.83,[]
GRAZZIOTIN,CGRA3,39.49,3.55,32.69,58838.91,[]
GRAZZIOTIN,CGRA4,39.0,3.55,32.69,267734.7,[]
CIELO,CIEL3,2.33,6.52,3.29,61704057.61,[]
CLEAR SALE S.A.,CLSA3,11.39,-440.02,-0.80,20167917.04,[]
CELESC,CLSC3,61.8,3.03,8.50,33048.93,[]
CELESC,CLSC4,65.7,3.03,8.50,560611.96,[]
CEMIG,CMIG3,18.24,4.76,22.63,6380943.17,[]
CEMIG,CMIG4,13.03,4.76,22.63,88237900.83,[]
CSN MINERAÇÃO S.A.,CMIN3,7.17,2.94,52.40,56521224.83,[]
COELCE,COCE3,58.92,11.95,7.34,11395.5,[]
COELCE,COCE5,54.76,11.95,7.34,383218.52,[]
COGNA ON,COGN3,2.51,-5.23,-47.92,72267915.48,[]
CORREA RIBEIRO,CORR4,82.0,2.24,-154.37,,[]
CPFL ENERGIA,CPFE3,28.37,6.94,18.16,69617940.83,[]
COPEL,CPLE11,34.9,4.26,25.34,14059142.0,[]
COPEL,CPLE3,6.55,4.26,25.34,6956614.65,[]
COPEL,CPLE5,31.0,4.26,25.34,5770.25,[]
COPEL,CPLE6,7.1,4.26,25.34,81121059.09,[]
CR2,CRDE3,17.0,-1.51,-815.91,2545.0,[]
ATACADÃO,CRFB3,16.57,8.49,6.55,72454929.65,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG3,53.2,6.53,23.31,7578.0,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG5,61.5,6.53,23.31,849501.57,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG6,62.99,6.53,23.31,26749.94,[]
COSAN,CSAN3,23.63,9.32,36.76,152896470.87,[]
CRUZEIRO DO SUL EDUCACIONAL S.A.,CSED3,6.3,8.28,16.55,5733063.48,[]
COPASA,CSMG3,13.04,6.69,19.34,17012677.48,[]
CSN,CSNA3,26.96,2.33,44.08,312237804.52,[]
COSERN,CSRN3,15.15,6.49,18.35,14076.43,[]
COSERN,CSRN5,15.1,6.49,18.35,1525.0,[]
COSERN,CSRN6,16.1,6.49,18.35,1605.0,[]
KARSTEN,CTKA3,27.5,11.98,10.45,8730.0,[]
KARSTEN,CTKA4,11.7,11.98,10.45,119927.59,[]
COTEMINAS,CTNM3,8.38,6.28,9.32,1212.6,[]
COTEMINAS,CTNM4,3.72,6.28,9.32,41639.7,[]
SANTANENSE,CTSA3,1.91,7.05,9.45,63576.91,[]
