Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
BRADESPAR,BRAP3,46.92,3.66,-,17392047.04,[]
BRADESPAR,BRAP4,50.19,3.66,-,197552123.21,[]
PETROBRAS DISTRIBUIDORA,BRDT3,23.65,6.41,5.33,277425673.67,[]
BRF,BRFS3,27.12,12.81,6.67,159487206.42,[]
BRISANET PARTICIPAÇÕES S.A.,BRIT3,10.65,151.25,13.49,5181298.42,[]
BRASKEM,BRKM3,57.4,4.10,19.50,764879.42,[]
BRASKEM,BRKM5,59.68,4.10,19.50,244068975.58,[]
BRASKEM,BRKM6,36.98,4.10,19.50,6142.2,[]
BR MALLS,BRML3,7.92,23.78,42.02,123558593.58,[]
BR PROPERTIES,BRPR3,7.75,14.06,123.18,29611257.63,[]
CAMBUCI,CAMB3,4.69,8.60,17.13,274365.5,[]
CAMIL,CAML3,9.94,8.09,7.62,15011151.42,[]
MÉLIUZ S.A.,CASH3,5.61,661.65,3.72,341234592.29,[]
CASAN,CASN3,15.01,42.61,21.44,,[]
Companhia Brasileira de Alumínio,CBAV3,14.2,21.68,16.21,36944619.38,[]
AMPLA ENERGIA E SERVICOS,CBEE3,23.0,103.39,1.16,42048.33,[]
CCR,CCRO3,11.59,11.98,27.20,171792113.42,[]
CEA MODAS,CEAB3,7.36,58.51,0.98,17951243.79,[]
CEB,CEBR3,183.08,0.64,-212.61,354778.06,[]
CEB,CEBR5,182.0,0.64,-212.61,322522.19,[]
CEB,CEBR6,182.16,0.64,-212.61,494921.95,[]
CEDRO TÊXTIL,CEDO3,7.26,6.51,5.01,10566.29,[]
CEDRO TÊXTIL,CEDO4,6.14,6.51,5.01,29264.19,[]
COELBA,CEEB3,34.2,8.74,17.69,101931.88,[]
COELBA,CEEB5,39.0,8.74,17.69,7800.0,[]
CEEE-D,CEED3,45.0,-13.58,-7.60,4510.17,[]
CEEE-D,CEED4,55.8,-13.58,-7.60,5580.0,[]
CEG,CEGR3,60.05,25.80,18.29,9621.0,[]
CELPE,CEPE5,28.34,15.82,10.98,7051.0,[]
CELPE,CEPE6,28.05,15.82,10.98,2924.33,[]
CESP,CESP3,22.13,11.12,38.28,361485.71,[]
CESP,CESP5,30.5,11.12,38.28,4644.67,[]
CESP,CESP6,22.76,11.12,38.28,57747900.75,[]
COMGAS,CGAS3,159.5,10.84,24.74,22707.0,[]
COMGAS,CGAS5,152.94,10.84,24.74,377940.63,[]
GRAZZIOTIN,CGRA3,45.99,5.79,25.34,75085.67,[]
GRAZZIOTIN,CGRA4,46.4,5.79,25.34,578288.5,[]
CELESC,CLSC3,69.0,4.43,8.14,32223.83,[]
CELESC,CLSC4,70.0,4.43,8.14,220139.83,[]
CEMIG,CMIG3,17.2,5.02,23.59,9484346.33,[]
CEMIG,CMIG4,14.08,5.02,23.59,134071511.42,[]
CSN MINERAÇÃO S.A.,CMIN3,6.18,2.31,55.35,63144474.92,[]
COELCE,COCE3,65.9,11.77,8.52,6590.0,[]
COELCE,COCE5,58.19,11.77,8.52,1259307.33,[]
COGNA ON,COGN3,2.77,-3.95,-63.84,115447982.13,[]
CPFL ENERGIA,CPFE3,25.91,7.03,18.25,55447071.71,[]
COPEL,CPLE11,32.11,6.16,20.66,19823435.21,[]
COPEL,CPLE3,5.87,6.16,20.66,21775642.79,[]
COPEL,CPLE5,49.9,6.16,20.66,18616.0,[]
COPEL,CPLE6,6.55,6.16,20.66,121140146.33,[]
CR2,CRDE3,20.5,-2.03,-828.63,12273.5,[]
ATACADÃO,CRFB3,18.06,8.92,6.48,93002740.75,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG3,110.5,8.71,25.90,22099.0,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG5,78.34,8.71,25.90,2967061.42,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG6,83.02,8.71,25.90,96723.06,[]
COSAN,CSAN3,23.11,16.53,23.49,200641687.92,[]
CRUZEIRO DO SUL EDUCACIONAL S.A.,CSED3,7.33,10.15,15.88,5045678.42,[]
COPASA,CSMG3,13.64,5.47,25.20,28519289.46,[]
CSN,CSNA3,27.85,2.48,42.24,410984219.58,[]
COSERN,CSRN3,17.24,7.71,17.98,15063.11,[]
COSERN,CSRN5,16.02,7.71,17.98,8363.75,[]
COSERN,CSRN6,17.26,7.71,17.98,5934.33,[]
KARSTEN,CTKA3,27.1,6.23,21.80,23155.22,[]
KARSTEN,CTKA4,21.27,6.23,21.80,90703.4,[]
COTEMINAS,CTNM3,9.9,7.02,8.92,4219.5,[]
COTEMINAS,CTNM4,4.79,7.02,8.92,109672.42,[]
SANTANENSE,CTSA3,2.27,9.25,8.46,47464.17,[]
SANTANENSE,CTSA4,1.74,9.25,8.46,87068.17,[]
CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,7.05,22.71,25.40,9013519.79,[]
CVC BRASIL,CVCB3,20.24,-8.05,-124.74,168435323.04,[]
CYRELA,CYRE3,17.51,3.24,58.05,139189775.21,[]
DASA,DASA3,42.99,260.06,1.04,8467369.83,[]
DESKTOP - SIGMANET COMUNICAÇÃO MULTIMÍDIA S.A.,DESK3,24.73,115.84,19.15,10056189.29,[]
DEXXOS PARTICIPACOES S.A.,DEXP3,11.22,5.00,17.98,7398317.25,[]
DEXXOS PARTICIPACOES S.A.,DEXP4,9.2,5.00,17.98,151711.67,[]
DIRECIONAL ENGENHARIA,DIRR3,11.76,7.32,17.06,16512706.92,[]
DOMMO ENERGIA,DMMO3,0.77,0.57,182.55,2867136.58,[]
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,DMVF3,6.5,28.53,0.90,667715.92,[]
DOHLER,DOHL3,23.49,12.09,17.98,7047.0,[]
DOHLER,DOHL4,6.17,12.09,17.98,59159.63,[]
Dotz S.A.,DOTZ3,6.66,-17.10,-29.60,974442.42,[]
DTCOM,DTCY3,8.48,-31.19,-36.97,16872.43,[]
DURATEX,DXCO3,17.66,8.06,23.40,69189910.92,[]
ELECTRO ACO ALTONA,EALT3,12.2,8.69,11.04,6855.47,[]
ELECTRO ACO ALTONA,EALT4,6.2,8.69,11.04,255410.21,[]
ECORODOVIAS,ECOR3,8.61,11.58,24.46,55411682.83,[]
ENCORPAR,ECPR3,79.89,-8.27,-,15978.0,[]
CEEE-GT,EEEL3,325.0,4.80,50.16,58125.0,[]
ENGIE BRASIL,EGIE3,37.05,7.36,44.26,59602813.46,[]
ELEKTRO,EKTR3,36.96,8.19,15.37,17269.8,[]
ELEKTRO,EKTR4,26.7,8.19,15.37,25489.46,[]
ELETROBRAS,ELET3,36.6,15.60,19.11,182808702.42,[]
ELETROBRAS,ELET5,65.0,15.60,19.11,6522.5,[]
ELETROBRAS,ELET6,37.28,15.60,19.11,93067809.08,[]
ELETROMIDIA S.A.,ELMD3,17.45,-36.33,-24.10,2852935.63,[]
EMAE - EMPRESA METROP.AGUAS ENERGIA,EMAE4,74.5,10.21,36.04,184508.54,[]
EMBRAER,EMBR3,22.96,38.73,2.68,254272397.17,[]
ENAUTA PARTICIPAÇÕES,ENAT3,14.81,2.75,112.00,29447454.54,[]
EDP Brasil,ENBR3,17.84,5.48,20.99,54138740.33,[]
ENEVA,ENEV3,15.16,21.53,31.18,104006743.0,[]
ENERGISA,ENGI11,43.88,8.08,16.77,69508909.67,[]
ENERGISA,ENGI3,15.61,8.08,16.77,130841.79,[]
ENERGISA,ENGI4,7.06,8.08,16.77,142496.17,[]
ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.,ENJU3,4.52,-4.73,-92.62,10485793.79,[]
ENERGISA MATO GROSSO,ENMT3,79.7,13.72,24.77,152191.0,[]
ENERGISA MATO GROSSO,ENMT4,79.0,13.72,24.77,114327.78,[]
EMBPAR PARTICIPACOES S.A.,EPAR3,12.8,3.30,8.54,75958.88,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA3,5.0,9.20,20.70,45579.58,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA5,7.2,9.20,20.70,720.0,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA7,7.31,9.20,20.70,4761.33,[]
EQUATORIAL ENERGIA,EQTL3,24.44,6.82,26.64,168269462.58,[]
MPM CORPÓREOS S.A.,ESPA3,13.36,13.94,35.02,25014984.33,[]
ESTRELA,ESTR3,17.8,7.16,9.67,,[]
ESTRELA,ESTR4,71.0,7.16,9.67,26595.8,[]
ETERNIT,ETER3,15.45,2.38,34.19,28384085.21,['RECUPERAÇÃO JUDICIAL']
EUCATEX,EUCA3,13.99,3.47,18.13,136333.96,[]
EUCATEX,EUCA4,8.88,3.47,18.13,1383526.25,[]
EVEN CONSTRUTORA E INCORPORADORA,EVEN3,7.53,2.07,16.62,13105075.92,[]
EZ TEC,EZTC3,22.92,13.39,30.48,55507674.67,[]
FERBASA,FESA3,52.11,10.29,23.80,35902.42,[]
FERBASA,FESA4,50.9,10.29,23.80,41675156.46,[]
FERTILIZANTES HERINGER,FHER3,25.13,4.44,12.13,91467206.83,['RECUPERAÇÃO JUDICIAL']
UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,7.1,52.34,30.83,5509526.25,[]
FLEURY,FLRY3,21.14,11.14,21.04,39490044.38,[]
FRAS-LE,FRAS3,13.81,9.55,16.24,2402793.42,[]
METALFRIO SOLUTIONS,FRIO3,66.65,10.00,5.75,12341.67,[]
POMIFRUTAS,FRTA3,5.73,47.46,9.48,83695.29,['RECUPERAÇÃO JUDICIAL']
RIO PARANAPANEMA,GEPA3,35.0,3.75,93.49,16173.07,[]
RIO PARANAPANEMA,GEPA4,35.5,3.75,93.49,14031.27,[]
GAFISA,GFSA3,2.58,19.08,7.38,15925884.0,[]
GERDAU,GGBR3,21.9,4.11,21.31,2898550.25,[]
GERDAU,GGBR4,27.0,4.11,21.31,435743188.29,[]
GPS PARTICIPACOES E EMPREENDIMENTOS S.A.,GGPS3,16.68,24.93,8.28,20897061.96,[]
GRUPO MATEUS S.A.,GMAT3,7.69,18.66,6.17,43672373.42,[]
NOTRE DAME INTERMEDICA,GNDI3,71.38,62.74,6.24,250446933.79,[]
METALURGICA GERDAU,GOAU3,11.24,1.67,21.28,448719.83,[]
METALURGICA GERDAU,GOAU4,12.52,1.67,21.28,139294676.58,[]
GOL,GOLL4,20.17,-7.25,-44.17,112537552.21,[]
CELGPAR,GPAR3,42.48,11.69,114.03,4248.0,[]
GRENDENE,GRND3,8.54,14.08,19.15,23583578.46,[]
GENERAL SHOPPING,GSHP3,39.98,33.02,50.73,31928.95,[]
GUARARAPES CONFECÇÕES,GUAR3,13.69,21.58,5.82,9718475.21,[]
HAGA S/A,HAGA3,3.23,2.54,26.28,49818.88,[]
HAGA S/A,HAGA4,2.34,2.54,26.28,158982.17,[]
HAPVIDA,HAPV3,12.83,59.04,9.19,201110587.04,[]
HELBOR,HBOR3,5.77,12.07,13.25,7715759.46,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,13.44,23.99,97.01,291148.63,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,3.96,20.07,22.20,16546375.83,[]
HABITASUL,HBTS5,54.5,4.78,45.06,15457.44,[]
HERCULES,HETA3,96.0,-2.01,-8738.80,42600.0,[]
HERCULES,HETA4,13.4,-2.01,-8738.80,20281.0,[]
CIA HERING,HGTX3,37.5,175.47,2.63,109503605.67,[]
HOTEIS OTHON S.A.,HOOT4,4.21,-0.85,-137.86,605555.0,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,30.23,15.06,32.08,98930244.21,[]
INFRACOMMERCE CXAAS S.A.,IFCM3,16.2,-479.68,-2.63,21326341.71,[]
IGB ELETRÔNICA,IGBR3,4.82,-8.32,-1452.23,570434.46,['RECUPERAÇÃO JUDICIAL']
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,30.8,20.85,50.32,59789411.92,[]
INEPAR,INEP3,1.65,-8.32,-3490.56,2693003.42,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,1.61,-8.32,-3490.56,3019449.54,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,27.95,19.58,16.18,68126482.88,[]
JALLES MACHADO S.A.,JALL3,9.75,4.31,48.52,6159972.58,[]
JBS,JBSS3,37.57,6.75,7.10,439828370.63,[]
JOÃO FORTES ENGENHARIA,JFEN3,1.85,-4.53,6496.46,1160821.46,[]
JHSF,JHSF3,5.83,4.46,57.67,22726010.04,[]
JOSAPAR,JOPA3,30.0,8.01,5.22,28429.33,[]
JOSAPAR,JOPA4,37.01,8.01,5.22,10717.0,[]
JEREISSATI,JPSA3,26.32,12.93,47.40,8751602.54,[]
JSL S.A.,JSLG3,9.1,24.59,309.99,5525024.5,[]
KEPLER WEBER,KEPL3,44.84,10.37,10.16,10472319.54,[]
KLABIN,KLBN11,23.56,11.86,27.42,164607771.25,[]
KLABIN,KLBN3,5.91,11.86,27.42,782511.29,[]
KLABIN,KLBN4,4.39,11.86,27.42,3597246.71,[]
KORA SAÚDE PARTICIPAÇÕES S.A,KRSA3,6.75,81.91,17.79,1863112.54,[]
LOJAS AMERICANAS,LAME3,4.47,11.47,4.66,27138690.17,[]
LOJAS AMERICANAS,LAME4,4.7,11.47,4.66,144565841.25,[]
Terra Santa Propriedades Agricolas S.A.,LAND3,17.24,-155.09,-231.16,1146283.17,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,5.86,2.55,32.20,10548410.75,[]
LOCAMERICA,LCAM3,23.59,17.08,19.65,72367064.63,[]
MAHLE-METAL LEVE,LEVE3,36.96,8.13,18.17,26697218.38,[]
LIGHT,LIGT3,12.9,5.58,13.83,36945397.04,[]
ELETROPAR,LIPR3,69.0,30.90,-,23300.0,[]
LOJAS QUERO-QUERO S/A,LJQQ3,15.95,14.43,10.18,30398231.88,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,2.16,-3.70,-67.48,1411133.13,[]
LOG COMMERCIAL PROPERTIES,LOGG3,25.16,7.52,285.54,12839915.58,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,22.3,13.36,18.59,25028282.46,[]
LOPES BRASIL,LPSB3,2.71,4.08,30.82,3567283.29,[]
LOJAS RENNER,LREN3,34.23,57.01,5.60,302832012.38,[]
LUPATECH,LUPA3,5.48,94.73,3.88,12577256.46,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,80.97,13.20,15.78,67459.21,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,18.95,16.51,13.95,9176239.33,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,22.4,284.84,6.57,133514817.83,[]
CEMEPE,MAPT4,37.95,-225.10,-,7545.0,[]
HOSPITAL MATER DEI SA,MATD3,17.1,27.82,22.05,10180389.21,[]
Mobly S.A.,MBLY3,6.79,-7.51,-6.95,1792031.08,[]
M.DIAS BRANCO,MDIA3,31.23,23.62,6.38,27401970.88,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,6.94,9.08,9.15,2520394.83,[]
INTERNATIONAL MEAL COMPANY,MEAL3,3.25,-18.81,-4.11,11247513.46,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,4.21,6.73,7.50,3627188.25,[]
MANGELS INDUSTRIAL,MGEL4,17.0,3.61,27.74,87662.79,[]
MAGAZINE LUIZA,MGLU3,13.68,62.37,4.13,606906000.5,[]
MILLS,MILS3,5.61,17.81,11.96,7929514.58,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,6.96,12.05,14.78,15655311.5,[]
MUNDIAL,MNDL3,59.0,4.75,13.15,73072.47,[]
MINUPAR,MNPR3,9.58,1.75,13.68,169331.04,[]
MONTEIRO ARANHA,MOAR3,431.98,6.99,669.48,1260077.25,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,12.05,29.77,14.56,23816166.71,[]
MOVIDA,MOVI3,16.79,10.42,23.26,46668214.83,[]
MARFRIG,MRFG3,26.23,4.09,11.11,193816205.42,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,11.8,11.86,11.53,89436803.29,[]
MELHORAMENTOS,MSPA3,48.31,-7.31,-39.25,96997.0,[]
MELHORAMENTOS,MSPA4,45.0,-7.31,-39.25,,[]
METALGRAFICA IGUACU,MTIG4,38.38,15.92,5.69,25340.67,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,8.0,7.18,10.49,7584735.71,[]
METISA,MTSA4,42.19,6.92,14.06,164608.25,[]
MULTIPLAN,MULT3,18.82,13.92,92.29,135215080.67,[]
WETZEL,MWET3,31.01,1.12,43.58,5175.0,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,19.56,1.12,43.58,162614.92,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,18.12,9.20,6.33,29393250.13,[]
NEOENERGIA,NEOE3,14.87,6.79,17.80,45766837.67,[]
NEOGRID,NGRD3,4.64,22.59,16.95,9223290.92,[]
GETNINJAS,NINJ3,9.04,-5.35,-46.51,1405714.75,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,15.03,92.24,81.80,73987.39,[]
NATURA &CO HOLDING S.A.,NTCO3,43.35,46.31,3.44,284165782.08,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,253.0,5.61,6.91,25300.0,[]
ODONTOPREV,ODPV3,14.3,13.80,28.91,18446986.25,[]
OURO FINO SAÚDE ANIMAL,OFSA3,28.0,11.10,17.90,497608.08,[]
OI,OIBR3,0.98,-18.52,-37.34,66301834.58,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.65,-18.52,-37.34,1234271.25,['RECUPERAÇÃO JUDICIAL']
OMEGA GERAÇÃO,OMGE3,32.58,21.24,37.22,60123901.21,[]
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,13.8,-65.91,-10.88,17089803.17,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,3.75,51.14,3.36,9763625.58,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,26.1,32.06,15.56,18921868.33,[]
OSX BRASIL,OSXB3,7.5,-7.26,-3821.21,63385.63,[]
INSTITUTO HERMES PARDINI,PARD3,21.75,8.12,18.99,10164611.71,[]
PANATLANTICA,PATI3,73.95,4.92,17.29,37136.5,[]
PANATLANTICA,PATI4,60.0,4.92,17.29,23723.83,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,25.3,5.66,5.77,67544060.75,[]
PDG REALTY,PDGR3,1.63,-3.40,-124.00,1262730.46,['RECUPERAÇÃO JUDICIAL']
PETROBRAS,PETR3,29.87,3.80,50.24,488945959.75,[]
PETROBRAS,PETR4,29.42,3.80,50.24,2035382673.75,[]
PETZ,PETZ3,23.3,67.55,7.72,133630217.46,[]
PROFARMA,PFRM3,5.75,8.82,2.42,1154173.79,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,12.0,14.22,5.54,16668834.33,[]
PLASCAR PARTICIPAÇÕES,PLAS3,11.8,-5.67,-10.84,24228.71,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,3.58,4.83,14.94,4910599.67,[]
PARANAPANEMA,PMAM3,10.52,-17.16,-3.92,7736844.13,[]
DIMED,PNVL3,14.09,25.47,3.39,14524510.71,[]
MARCOPOLO,POMO3,2.53,20.05,5.27,884820.04,[]
MARCOPOLO,POMO4,2.95,20.05,5.27,11337936.17,[]
POSITIVO,POSI3,10.0,4.01,15.30,83057553.92,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,12.04,12.09,3.65,6391627.33,[]
PETRO RIO,PRIO3,26.27,15.39,47.81,529234079.25,[]
PRINER,PRNR3,7.94,33.06,2.82,732657.92,[]
PORTOBELLO,PTBL3,10.8,9.09,13.86,26603534.04,[]
PETTENATI,PTNT3,24.26,7.57,12.20,1191297.92,[]
PETTENATI,PTNT4,6.34,7.57,12.20,269113.0,[]
QUALICORP,QUAL3,18.72,10.06,29.61,63198125.92,[]
RAIA DROGASIL,RADL3,22.29,29.24,5.89,145929768.63,[]
RUMO,RAIL3,17.0,20.01,27.94,204169546.63,[]
RAIZEN S.A.,RAIZ4,7.13,87.23,2.28,59572674.96,[]
Irani Papel e Embalagem S.A.,RANI3,6.12,6.43,21.71,11236471.08,[]
RANDON,RAPT3,13.1,4.32,19.26,330829.79,[]
RANDON,RAPT4,11.21,4.32,19.26,35600376.25,[]
RECRUSUL,RCSL3,4.9,99.55,4.28,27513444.92,[]
RECRUSUL,RCSL4,1.42,99.55,4.28,2999231.33,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,11.99,40.55,7.11,313128.79,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,66.42,42.27,18.90,304097621.17,[]
PETRORECÔNCAVO S.A.,RECV3,19.75,22.57,29.31,14955581.58,[]
REDE ENERGIA,REDE3,6.74,7.45,20.76,14297.86,[]
LOCALIZA,RENT3,53.45,18.81,22.13,363629942.67,[]
RENOVA,RNEW11,8.8,-32.80,-57.95,168579.0,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,3.1,-32.80,-57.95,283816.08,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,2.8,-32.80,-57.95,785206.67,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,18.09,9.65,14.62,10560520.88,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,3.5,-0.91,-15.63,439697.29,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,42.9,42.73,24.24,79236841.83,[]
ROSSI RESIDENCIAL,RSID3,8.61,-2.18,-276.71,969770.04,[]
METALURGICA RIOSULENSE,RSUL4,84.76,2.69,28.30,468245.0,[]
SANEPAR,SAPR11,18.6,5.20,33.99,36478065.67,[]
SANEPAR,SAPR3,3.69,5.20,33.99,2299184.0,[]
SANEPAR,SAPR4,3.76,5.20,33.99,18172289.33,[]
CENTAURO,SBFG3,27.59,91.71,2.59,27905901.29,[]
SABESP,SBSP3,36.84,9.00,23.13,117104165.04,[]
SÃO CARLOS,SCAR3,37.0,14.31,63.51,316729.17,[]
SER EDUCACIONAL,SEER3,11.27,5.40,22.09,9041949.25,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,15.49,53.72,3.60,32532506.08,[]
SPRINGS,SGPS3,6.97,6.41,9.52,758587.25,[]
TIME FOR FUN,SHOW3,4.91,-3.77,-786.98,3319266.33,[]
SCHULZ,SHUL4,9.03,50.72,13.54,4297817.63,[]
SIMPAR S.A.,SIMH3,13.09,10.70,18.43,32761443.13,[]
SLC AGRICOLA,SLCE3,45.57,6.70,29.24,69180264.25,[]
SARAIVA,SLED3,0.62,-1.16,-206.13,134158.29,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,0.31,-1.16,-206.13,338792.75,['RECUPERAÇÃO JUDICIAL']
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,24.95,-35.55,-35.53,23787202.25,[]
SÃO MARTINHO,SMTO3,35.74,10.15,37.22,44901914.21,[]
SANSUY,SNSY3,12.29,-12.70,-2.49,19208.72,[]
SANSUY,SNSY5,5.17,-12.70,-2.49,26041.33,[]
BOA SAFRA SEMENTES S.A.,SOJA3,13.76,14.97,17.62,3911674.71,[]
GRUPO DE MODA SOMA S.A.,SOMA3,16.1,134.77,5.76,88782465.17,[]
SONDOTECNICA,SOND5,37.4,18.82,5.71,21502.4,[]
SONDOTECNICA,SOND6,35.51,18.82,5.71,14303.0,[]
SINQIA,SQIA3,19.65,90.52,7.19,26388641.0,[]
SANTOS BRASIL,STBP3,7.74,27.82,18.32,26527514.96,[]
