Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ALLIAR MEDICINA DIAGNÓSTICA,AALR3,18.44,32.12,7.76,10202039.52,[]
AMBEV,ABEV3,15.39,13.37,23.29,410491532.09,[]
AERIS IND. E COM. DE EQUIP. GERACAO DE ENERGIA S.A,AERI3,6.08,25.13,8.36,13262369.17,[]
AES BRASIL ENERGIA S.A.,AESB3,12.27,102.53,8.41,19376227.04,[]
AFLUENTE,AFLT3,9.69,5.76,85.80,10250.14,[]
BRASILAGRO,AGRO3,31.95,15.82,21.57,34716227.17,[]
AGROGALAXY PARTICIPAÇÕES S.A.,AGXY3,11.68,-33.59,-2.02,1071339.0,[]
SÃO PAULO TURISMO,AHEB3,27.5,-4.99,-24.82,4125.0,[]
SÃO PAULO TURISMO,AHEB5,22.0,-4.99,-24.82,2348.5,[]
SÃO PAULO TURISMO,AHEB6,51.5,-4.99,-24.82,6742.0,[]
ALLIED TECNOLOGIA S.A.,ALLD3,14.0,2.37,7.10,1994878.22,[]
ALPARGATAS,ALPA3,22.79,26.87,15.68,128139.09,[]
ALPARGATAS,ALPA4,27.28,26.87,15.68,97232754.96,[]
ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A,ALPK3,4.51,-68.31,-3.88,153325.83,[]
ALIANSCSONAE,ALSO3,23.91,10.42,52.26,25283468.74,[]
ALUPAR,ALUP11,28.19,4.35,72.22,23974377.61,[]
ALUPAR,ALUP3,9.3,4.35,72.22,105971.35,[]
ALUPAR,ALUP4,9.3,4.35,72.22,123103.65,[]
LOJAS MARISA,AMAR3,3.41,493.46,0.19,19051986.57,[]
AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A,AMBP3,38.01,18.76,17.15,28843207.0,[]
AMERICANAS S.A,AMER3,34.0,47.94,3.33,227548095.87,[]
ANIMA,ANIM3,7.59,27.06,10.61,20594955.26,[]
ALPER,APER3,37.31,46.31,5.06,1197035.57,[]
ARMAC LOCAÇÃO. LOGÍSTICA E SERVIÇOS S.A.,ARML3,19.83,54.85,33.21,13569452.22,[]
AREZZO&CO,ARZZ3,93.72,22.54,16.02,96226808.17,[]
