Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
CEB,CEBR3,15.07,-0.23,-222.59,48921.73,[]
CEB,CEBR5,14.58,-0.23,-222.59,25635.4,[]
CEB,CEBR6,14.2,-0.23,-222.59,75022.11,[]
CEDRO TÊXTIL,CEDO3,7.0,5.07,5.45,11983.07,[]
CEDRO TÊXTIL,CEDO4,4.86,5.07,5.45,12640.85,[]
COELBA,CEEB3,33.5,8.01,18.76,119063.91,[]
COELBA,CEEB5,37.05,8.01,18.76,7800.0,[]
CEEE-D,CEED3,49.88,-18.92,-5.90,5586.67,[]
CEEE-D,CEED4,55.8,-18.92,-5.90,5580.0,[]
CEG,CEGR3,58.85,23.31,17.34,9002.5,[]
CELPE,CEPE5,25.08,14.84,11.00,12476.2,[]
CELPE,CEPE6,29.99,14.84,11.00,50729.13,[]
CESP,CESP3,21.21,6.02,65.10,190420.65,[]
CESP,CESP5,33.5,6.02,65.10,4925.0,[]
CESP,CESP6,21.05,6.02,65.10,50302361.0,[]
COMGAS,CGAS3,135.0,8.71,24.78,154521.28,[]
COMGAS,CGAS5,146.7,8.71,24.78,816293.14,[]
GRAZZIOTIN,CGRA3,40.0,3.59,32.69,65305.94,[]
GRAZZIOTIN,CGRA4,38.5,3.59,32.69,625141.62,[]
CELESC,CLSC3,62.9,3.12,8.50,33107.62,[]
CELESC,CLSC4,69.3,3.12,8.50,709240.19,[]
CEMIG,CMIG3,17.88,4.73,22.63,5305374.65,[]
CEMIG,CMIG4,13.08,4.73,22.63,110175517.08,[]
CSN MINERAÇÃO S.A.,CMIN3,6.63,2.67,52.40,57211768.65,[]
COELCE,COCE3,56.97,11.77,7.34,11449.5,[]
COELCE,COCE5,56.6,11.77,7.34,823225.68,[]
COGNA ON,COGN3,2.41,-5.14,-47.92,101595411.73,[]
CPFL ENERGIA,CPFE3,26.83,6.68,18.16,130168631.32,[]
COPEL,CPLE11,31.3,3.92,25.34,13794022.65,[]
COPEL,CPLE3,5.88,3.92,25.34,8068949.35,[]
COPEL,CPLE5,28.51,3.92,25.34,10286.0,[]
COPEL,CPLE6,6.32,3.92,25.34,111091746.57,[]
CR2,CRDE3,15.49,-1.30,-815.91,46364.0,[]
ATACADÃO,CRFB3,15.39,8.02,6.55,73846053.92,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG3,93.98,8.78,23.31,9469.0,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG5,66.56,8.78,23.31,2013868.68,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG6,68.59,8.78,23.31,49656.68,[]
COSAN,CSAN3,21.15,8.75,36.76,151248840.78,[]
CRUZEIRO DO SUL EDUCACIONAL S.A.,CSED3,7.2,9.43,16.55,5101586.89,[]
COPASA,CSMG3,12.75,6.60,19.34,31613902.46,[]
CSN,CSNA3,24.65,2.18,44.08,322275090.84,[]
COSERN,CSRN3,15.4,6.49,18.35,24049.37,[]
COSERN,CSRN5,15.24,6.49,18.35,8379.5,[]
COSERN,CSRN6,17.18,6.49,18.35,3347.67,[]
KARSTEN,CTKA3,26.49,12.30,10.45,5079.88,[]
KARSTEN,CTKA4,17.6,12.30,10.45,43903.41,[]
COTEMINAS,CTNM3,9.1,6.32,9.32,3380.0,[]
COTEMINAS,CTNM4,3.7,6.32,9.32,48457.3,[]
SANTANENSE,CTSA3,1.9,7.03,9.45,51586.46,[]
SANTANENSE,CTSA4,1.39,7.03,9.45,79039.65,[]
CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,6.63,17.78,22.18,5182681.92,[]
CVC BRASIL,CVCB3,13.78,-6.97,-70.69,156823708.14,[]
CYRELA,CYRE3,15.11,6.86,23.28,114061637.35,[]
DASA,DASA3,31.91,109.71,1.89,8686713.59,[]
DESKTOP - SIGMANET COMUNICAÇÃO MULTIMÍDIA S.A.,DESK3,16.73,19.75,23.61,7467103.97,[]
DEXXOS PARTICIPACOES S.A.,DEXP3,10.9,4.03,19.32,5796305.43,[]
DEXXOS PARTICIPACOES S.A.,DEXP4,8.59,4.03,19.32,73639.61,[]
DIRECIONAL ENGENHARIA,DIRR3,12.58,7.07,18.05,19692851.16,[]
DOMMO ENERGIA,DMMO3,0.5,0.91,97.40,2738048.81,[]
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,DMVF3,4.66,46.92,0.36,427190.62,[]
DOHLER,DOHL3,19.0,9.22,18.34,4677.0,[]
DOHLER,DOHL4,6.09,9.22,18.34,37740.41,[]
Dotz S.A.,DOTZ3,3.01,-2.61,-39.70,504222.62,[]
DTCOM,DTCY3,7.2,-29.60,-32.68,7465.8,[]
DURATEX,DXCO3,15.04,6.85,24.57,57058443.46,[]
ELECTRO ACO ALTONA,EALT3,11.24,7.54,11.27,5677.21,[]
ELECTRO ACO ALTONA,EALT4,6.74,7.54,11.27,134178.0,[]
ECORODOVIAS,ECOR3,7.34,10.88,26.17,58200472.51,[]
ENCORPAR,ECPR3,79.89,-8.67,-,15978.0,[]
CEEE-GT,EEEL3,375.0,6.81,46.00,36500.0,[]
ENGIE BRASIL,EGIE3,38.6,7.42,45.88,51235512.3,[]
ELEKTRO,EKTR3,34.08,8.00,14.77,3476.33,[]
ELEKTRO,EKTR4,28.5,8.00,14.77,55081.15,[]
ELETROBRAS,ELET3,33.25,8.73,29.60,180703557.03,[]
ELETROBRAS,ELET5,65.0,8.73,29.60,6500.0,[]
ELETROBRAS,ELET6,32.66,8.73,29.60,97931508.54,[]
ELETROMIDIA S.A.,ELMD3,10.57,-46.50,-9.18,2551970.68,[]
EMAE - EMPRESA METROP.AGUAS ENERGIA,EMAE4,60.0,7.71,36.82,349648.22,[]
EMBRAER,EMBR3,24.35,27.20,3.92,217698279.05,[]
ENAUTA PARTICIPAÇÕES,ENAT3,12.88,1.67,88.17,19571662.97,[]
EDP Brasil,ENBR3,20.78,5.19,20.89,72001106.76,[]
ENEVA,ENEV3,14.05,17.11,29.46,79683020.14,[]
ENERGISA,ENGI11,44.14,7.54,16.87,91753707.49,[]
ENERGISA,ENGI3,15.0,7.54,16.87,108968.46,[]
ENERGISA,ENGI4,7.3,7.54,16.87,158395.7,[]
ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.,ENJU3,3.05,-1.59,-109.53,9829565.73,[]
ENERGISA MATO GROSSO,ENMT3,79.5,12.99,24.08,118638.84,[]
ENERGISA MATO GROSSO,ENMT4,80.56,12.99,24.08,26411.5,[]
EMBPAR PARTICIPACOES S.A.,EPAR3,13.49,2.87,8.30,60764.17,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA3,5.1,8.87,20.30,26740.54,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA5,6.92,8.87,20.30,69011.2,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA7,6.7,8.87,20.30,2420.0,[]
EQUATORIAL ENERGIA,EQTL3,22.65,6.90,22.98,155379217.95,[]
MPM CORPÓREOS S.A.,ESPA3,7.72,8.79,35.02,20706025.11,[]
ESTRELA,ESTR3,17.8,8.28,8.51,,[]
ESTRELA,ESTR4,67.18,8.28,8.51,13062.4,[]
ETERNIT,ETER3,18.69,2.30,38.21,26876796.62,['RECUPERAÇÃO JUDICIAL']
EUCATEX,EUCA3,13.08,3.02,19.51,74140.49,[]
EUCATEX,EUCA4,8.99,3.02,19.51,596337.22,[]
EVEN CONSTRUTORA E INCORPORADORA,EVEN3,6.31,1.65,15.91,13545173.7,[]
EZ TEC,EZTC3,20.03,10.61,31.92,51280554.89,[]
FERBASA,FESA3,58.0,7.57,27.41,44088.5,[]
FERBASA,FESA4,48.45,7.57,27.41,27660954.84,[]
FERTILIZANTES HERINGER,FHER3,18.35,2.76,15.60,44588817.89,['RECUPERAÇÃO JUDICIAL']
UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,5.86,12.95,31.77,4076377.19,[]
FLEURY,FLRY3,17.39,10.66,18.83,37100871.54,[]
FRAS-LE,FRAS3,13.45,9.47,15.03,1993289.43,[]
METALFRIO SOLUTIONS,FRIO3,50.59,10.28,5.71,8887.0,[]
POMIFRUTAS,FRTA3,5.09,-9.94,-45.44,26329.36,['RECUPERAÇÃO JUDICIAL']
RIO PARANAPANEMA,GEPA3,32.0,3.97,82.27,11833.33,[]
RIO PARANAPANEMA,GEPA4,33.1,3.97,82.27,19756.61,[]
GAFISA,GFSA3,1.93,9.62,12.25,17542681.03,[]
GERDAU,GGBR3,21.92,2.73,27.09,1606963.73,[]
GERDAU,GGBR4,26.95,2.73,27.09,340731753.86,[]
GPS PARTICIPACOES E EMPREENDIMENTOS S.A.,GGPS3,16.12,19.12,9.11,35976586.14,[]
GRUPO MATEUS S.A.,GMAT3,5.97,15.58,5.78,29929776.35,[]
NOTRE DAME INTERMEDICA,GNDI3,61.45,99.99,3.28,271160490.14,[]
METALURGICA GERDAU,GOAU3,10.24,1.00,27.04,1983351.03,[]
METALURGICA GERDAU,GOAU4,11.24,1.00,27.04,124329356.0,[]
GOL,GOLL4,18.43,-7.47,-37.56,123176028.65,[]
CELGPAR,GPAR3,43.0,14.52,104.77,4300.0,[]
GRENDENE,GRND3,8.17,13.29,18.53,16123423.32,[]
GENERAL SHOPPING,GSHP3,35.1,18.49,73.01,34397.14,[]
GUARARAPES CONFECÇÕES,GUAR3,9.88,13.10,7.26,10295713.7,[]
HAGA S/A,HAGA3,6.5,3.31,25.36,387324.32,[]
HAGA S/A,HAGA4,1.88,3.31,25.36,184160.19,[]
HAPVIDA,HAPV3,10.59,72.61,5.87,222340445.97,[]
HELBOR,HBOR3,4.3,9.01,16.13,6288976.19,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,8.4,20.94,79.19,187194.81,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,3.33,23.56,21.62,13043482.59,[]
HABITASUL,HBTS5,48.3,4.04,45.41,20501.37,[]
HERCULES,HETA3,96.0,-2.01,-7377.17,42600.0,[]
HERCULES,HETA4,8.09,-2.01,-7377.17,155712.92,[]
HOTEIS OTHON S.A.,HOOT4,2.82,-0.73,-80.47,26684.24,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,28.38,12.67,32.24,87265044.7,[]
INFRACOMMERCE CXAAS S.A.,IFCM3,16.8,-251.02,-4.51,23124218.0,[]
IGB ELETRÔNICA,IGBR3,26.9,-8.61,-1288.75,2164758.46,['RECUPERAÇÃO JUDICIAL']
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,33.0,20.93,50.41,70275318.31,[]
INEPAR,INEP3,1.38,-10.29,-2898.24,1998454.08,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,1.38,-10.29,-2898.24,1395089.54,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,26.94,20.12,14.43,33155635.59,[]
JALLES MACHADO S.A.,JALL3,9.67,4.91,56.75,7121724.84,[]
JBS,JBSS3,37.72,5.40,8.40,402427831.89,[]
JOÃO FORTES ENGENHARIA,JFEN3,0.93,-3.45,1823.01,385202.14,[]
JHSF,JHSF3,5.41,4.62,54.24,22552682.3,[]
JOSAPAR,JOPA3,30.2,12.88,3.11,20076.0,[]
JOSAPAR,JOPA4,34.11,12.88,3.11,6539.67,[]
JEREISSATI,JPSA3,29.37,20.07,46.37,8967958.41,[]
JSL S.A.,JSLG3,7.51,17.91,52.92,5382734.0,[]
KEPLER WEBER,KEPL3,35.24,5.94,11.03,8083392.84,[]
KLABIN,KLBN11,26.01,10.40,31.17,133506316.81,[]
KLABIN,KLBN3,6.06,10.40,31.17,611976.14,[]
KLABIN,KLBN4,4.93,10.40,31.17,2345233.24,[]
KORA SAÚDE PARTICIPAÇÕES S.A,KRSA3,5.14,27.43,17.75,939924.3,[]
LOJAS AMERICANAS,LAME3,5.76,15.55,4.35,26824178.38,[]
LOJAS AMERICANAS,LAME4,5.81,15.55,4.35,172848650.46,[]
Terra Santa Propriedades Agricolas S.A.,LAND3,22.34,53.41,65.41,790128.03,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,5.08,2.16,31.28,5283823.57,[]
LOCAMERICA,LCAM3,24.4,14.80,25.62,76177417.35,[]
MAHLE-METAL LEVE,LEVE3,31.03,5.69,19.99,14534535.05,[]
LIGHT,LIGT3,11.57,6.60,11.52,39195072.08,[]
ELETROPAR,LIPR3,72.8,33.49,-,25404.92,[]
LOJAS QUERO-QUERO S/A,LJQQ3,10.93,10.41,9.25,26677632.08,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,1.19,-4.28,-50.70,1258519.54,[]
LOG COMMERCIAL PROPERTIES,LOGG3,23.11,9.12,248.79,16688674.86,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,22.91,12.68,19.14,13881859.43,[]
LOPES BRASIL,LPSB3,2.06,3.07,25.67,3107389.62,[]
LOJAS RENNER,LREN3,24.17,25.73,8.54,334927842.24,[]
LUPATECH,LUPA3,5.21,22.92,14.63,17886888.86,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,80.5,10.95,16.64,127486.61,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,15.5,6.41,12.98,4085506.0,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,13.48,-82.79,-10.87,154304873.03,[]
CEMEPE,MAPT4,21.6,-157.00,-,14367.75,[]
HOSPITAL MATER DEI SA,MATD3,12.98,18.35,23.95,11882562.49,[]
Mobly S.A.,MBLY3,4.75,-4.38,-11.34,3949482.97,[]
M.DIAS BRANCO,MDIA3,24.82,20.21,5.64,37534185.41,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,5.49,7.16,8.66,1706599.68,[]
INTERNATIONAL MEAL COMPANY,MEAL3,2.41,-39.43,-1.33,6917286.27,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,4.0,6.93,6.80,2640626.22,[]
MANGELS INDUSTRIAL,MGEL4,14.0,3.46,26.47,31893.09,[]
MAGAZINE LUIZA,MGLU3,6.2,41.14,2.85,881775153.76,[]
MILLS,MILS3,6.09,12.99,16.50,8473107.16,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,8.19,7.35,16.45,14439817.97,[]
MUNDIAL,MNDL3,32.99,3.77,13.75,148090.22,[]
MINUPAR,MNPR3,6.4,1.08,13.99,96896.68,[]
MONTEIRO ARANHA,MOAR3,378.0,7.36,-110498.91,1649612.5,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,8.6,40.28,6.23,8982511.14,[]
MOVIDA,MOVI3,16.65,8.71,29.43,39906883.46,[]
MARFRIG,MRFG3,22.73,2.84,13.28,160716313.16,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,11.38,9.84,13.58,61493289.76,[]
MELHORAMENTOS,MSPA3,48.5,-8.39,-33.39,19400.0,[]
MELHORAMENTOS,MSPA4,46.0,-8.39,-33.39,18400.0,[]
METALGRAFICA IGUACU,MTIG4,40.01,4.799.14,0.02,68803.77,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,7.98,13.40,7.61,4927419.92,[]
METISA,MTSA4,42.0,6.63,13.19,164807.92,[]
MULTIPLAN,MULT3,18.81,27.59,42.09,153695371.16,[]
WETZEL,MWET3,22.5,1.34,29.73,8383.6,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,15.15,1.34,29.73,31775.62,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,15.62,6.87,8.02,25230146.81,[]
NEOENERGIA,NEOE3,17.25,6.61,18.37,38403238.54,[]
NEOGRID,NGRD3,2.6,12.95,12.81,6300730.0,[]
GETNINJAS,NINJ3,5.5,0.75,-74.18,4824665.68,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,12.7,63.89,96.21,6770.5,[]
NATURA &CO HOLDING S.A.,NTCO3,25.68,44.20,2.39,363100434.08,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,253.0,5.35,6.81,25300.0,[]
ODONTOPREV,ODPV3,12.25,11.80,28.73,18142186.11,[]
OURO FINO SAÚDE ANIMAL,OFSA3,24.91,10.36,16.76,388766.3,[]
OI,OIBR3,0.74,-16.28,-101.51,66749732.32,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.29,-16.28,-101.51,1098781.0,['RECUPERAÇÃO JUDICIAL']
OMEGA GERAÇÃO,OMGE3,27.57,19.14,34.59,45917936.03,[]
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,11.66,-114.30,-2.79,19887744.16,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,2.8,159.67,0.89,3071196.35,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,25.95,37.88,14.56,10271895.76,[]
OSX BRASIL,OSXB3,6.79,17.98,1235.15,328444.05,[]
INSTITUTO HERMES PARDINI,PARD3,18.6,6.78,18.63,7504243.84,[]
PANATLANTICA,PATI3,70.34,4.10,18.60,29335.29,[]
PANATLANTICA,PATI4,59.0,4.10,18.60,17825.5,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,22.19,9.79,4.45,61498658.57,[]
PDG REALTY,PDGR3,1.28,-4.59,-60.21,1804375.38,[]
PETROBRAS,PETR3,30.44,2.93,56.06,611385009.22,[]
PETROBRAS,PETR4,28.33,2.93,56.06,2239187338.54,[]
PETZ,PETZ3,16.83,49.40,7.75,116268939.54,[]
PROFARMA,PFRM3,5.5,8.20,2.22,972490.38,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,8.93,11.14,5.34,9102243.46,[]
PLASCAR PARTICIPAÇÕES,PLAS3,10.15,-6.35,-8.21,7608.0,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,3.18,6.35,13.84,3134130.73,[]
PARANAPANEMA,PMAM3,10.03,-13.61,-5.00,3760540.89,[]
DIMED,PNVL3,12.67,23.39,3.26,10204028.05,[]
MARCOPOLO,POMO3,2.38,12.04,8.90,807968.59,[]
MARCOPOLO,POMO4,2.83,12.04,8.90,13368017.14,[]
POSITIVO,POSI3,9.68,3.73,14.67,35672310.76,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,10.56,10.05,3.52,5795860.89,[]
PETRO RIO,PRIO3,19.7,9.44,50.90,443861312.73,[]
PRINER,PRNR3,6.66,12.47,4.97,879293.05,[]
PORTOBELLO,PTBL3,10.14,7.23,15.25,11605523.41,[]
PETTENATI,PTNT3,14.84,6.36,11.04,247182.14,[]
PETTENATI,PTNT4,6.11,6.36,11.04,132235.54,[]
QUALICORP,QUAL3,15.87,9.41,28.11,40260861.54,[]
RAIA DROGASIL,RADL3,24.1,30.54,5.80,159160463.81,[]
RUMO,RAIL3,17.67,23.03,25.32,227154602.38,[]
RAIZEN S.A.,RAIZ4,5.72,28.51,2.62,66623888.51,[]
Irani Papel e Embalagem S.A.,RANI3,6.83,5.51,24.80,10154854.27,[]
RANDON,RAPT3,12.18,3.65,18.42,163454.73,[]
RANDON,RAPT4,10.37,3.65,18.42,27570708.08,[]
RECRUSUL,RCSL3,4.88,208.42,1.71,16953089.49,[]
RECRUSUL,RCSL4,1.43,208.42,1.71,1892137.95,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,10.15,108.25,2.25,154039.08,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,42.66,28.02,18.29,126269847.05,[]
PETRORECÔNCAVO S.A.,RECV3,16.32,14.32,26.96,10264105.89,[]
REDE ENERGIA,REDE3,6.69,7.32,20.31,9338.09,[]
LOCALIZA,RENT3,54.75,15.76,27.79,432107923.27,[]
RENOVA,RNEW11,6.88,-316.13,-6.80,87207.7,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,2.41,-316.13,-6.80,201161.57,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,2.31,-316.13,-6.80,403525.57,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,18.64,8.99,15.26,10968315.27,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,2.71,-0.89,-11.74,162934.49,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,31.27,28.88,30.41,97946100.19,[]
ROSSI RESIDENCIAL,RSID3,9.3,-2.12,-336.75,890502.81,[]
METALURGICA RIOSULENSE,RSUL4,75.0,2.26,27.07,292259.81,[]
SANEPAR,SAPR11,18.88,4.68,36.72,30457786.43,[]
SANEPAR,SAPR3,3.74,4.68,36.72,1779988.46,[]
SANEPAR,SAPR4,3.83,4.68,36.72,15773368.19,[]
CENTAURO,SBFG3,21.36,24.01,6.43,27241040.43,[]
SABESP,SBSP3,39.89,9.03,23.52,91363491.03,[]
SÃO CARLOS,SCAR3,36.18,21.42,56.75,230298.57,[]
SER EDUCACIONAL,SEER3,10.15,4.51,22.86,10116084.24,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,13.54,50.27,3.32,33331749.57,[]
SPRINGS,SGPS3,4.67,5.32,9.99,495999.03,[]
TIME FOR FUN,SHOW3,3.65,-2.10,-720.30,1888742.68,[]
SCHULZ,SHUL4,8.65,43.91,13.95,2105516.19,[]
SIMPAR S.A.,SIMH3,11.74,8.42,21.20,27532409.49,[]
SLC AGRICOLA,SLCE3,41.07,5.83,31.13,48439507.22,[]
SARAIVA,SLED3,16.25,-1.33,-214.76,134478.32,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,7.9,-1.33,-214.76,451717.05,['RECUPERAÇÃO JUDICIAL']
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,16.62,-24.43,-25.67,30899468.89,[]
SANSUY,SNSY5,4.88,-27.85,-1.10,19249.41,[]
BOA SAFRA SEMENTES S.A.,SOJA3,15.5,11.31,17.16,5357149.49,[]
GRUPO DE MODA SOMA S.A.,SOMA3,12.85,56.41,9.35,66490986.89,[]
SONDOTECNICA,SOND5,36.01,11.17,8.11,5327.5,[]
SONDOTECNICA,SOND6,35.51,11.17,8.11,14303.0,[]
SINQIA,SQIA3,16.88,54.38,6.63,15998221.35,[]
SANTOS BRASIL,STBP3,6.29,15.27,22.83,38065710.89,[]
SUZANO S.A.,SUZB3,60.19,8.86,42.22,357383622.65,[]
SYN PROP E TECH S.A.,SYNE3,6.73,8.03,53.95,26507373.14,[]
TAESA,TAEE11,36.2,4.70,100.22,86378779.11,[]
TAESA,TAEE3,12.08,4.70,100.22,1217979.08,[]
TAESA,TAEE4,12.06,4.70,100.22,2462656.27,[]
