Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
PETROBRAS DISTRIBUIDORA,BRDT3,29.15,8.08,5.72,369859182.65,[]
BRF,BRFS3,26.8,12.61,7.10,339096432.65,[]
BRASKEM,BRKM3,58.1,11.56,9.17,1030962.48,[]
BRASKEM,BRKM5,59.99,11.56,9.17,173102187.74,[]
BRASKEM,BRKM6,44.0,11.56,9.17,7914.17,[]
BR MALLS,BRML3,10.1,-31.83,-40.70,173741455.74,[]
BR PROPERTIES,BRPR3,9.07,18.13,108.20,20559977.04,[]
B2W DIGITAL,BTOW3,66.54,274.40,1.12,183201026.78,[]
CAMBUCI,CAMB3,6.0,28.08,7.73,1032282.91,[]
CAMIL,CAML3,9.73,7.79,8.33,11393778.65,[]
CSU CARDSYSTEM,CARD3,23.15,13.42,16.35,7395760.09,[]
MÉLIUZ S.A.,CASH3,51.2,262.21,16.35,136598599.13,[]
AMPLA ENERGIA E SERVICOS,CBEE3,24.35,33.01,3.90,37750.76,[]
CYRELA COMMERCIAL PROPERT,CCPR3,11.9,12.38,48.94,4359330.43,[]
CCR,CCRO3,13.43,13.80,26.87,109467280.13,[]
CEA MODAS,CEAB3,13.98,-15.84,-7.30,21616643.26,[]
CEB,CEBR3,181.94,0.06,-549.92,281728.04,[]
CEB,CEBR5,185.5,0.06,-549.92,238353.32,[]
CEB,CEBR6,188.7,0.06,-549.92,94380.05,[]
CEDRO TÊXTIL,CEDO3,10.26,33.34,1.33,81239.14,[]
CEDRO TÊXTIL,CEDO4,7.77,33.34,1.33,368174.7,[]
COELBA,CEEB3,50.0,11.86,16.01,174962.82,[]
CEEE-D,CEED3,59.5,-2.71,-15.81,16853.54,[]
CEEE-D,CEED4,60.0,-2.71,-15.81,6000.0,[]
CEG,CEGR3,61.0,28.68,18.62,10066.67,[]
CELPE,CEPE5,30.0,22.56,8.41,20245.83,[]
CELPE,CEPE6,31.9,22.56,8.41,73763.3,[]
CESP,CESP3,27.25,9.72,47.26,113294.96,[]
CESP,CESP5,42.0,9.72,47.26,111955.09,[]
CESP,CESP6,24.23,9.72,47.26,39675164.74,[]
COMGAS,CGAS3,160.0,13.80,22.78,37204.54,[]
COMGAS,CGAS5,152.59,13.80,22.78,241460.09,[]
GRAZZIOTIN,CGRA3,33.85,6.21,18.83,47148.32,[]
GRAZZIOTIN,CGRA4,34.3,6.21,18.83,600895.7,[]
CIELO,CIEL3,3.64,-152.21,-0.58,93464491.39,[]
CELESC,CLSC3,70.0,4.93,8.09,14003.0,[]
CELESC,CLSC4,70.5,4.93,8.09,324247.17,[]
CEMIG,CMIG3,14.48,5.39,21.87,6592416.96,[]
CEMIG,CMIG4,12.13,5.39,21.87,108839406.48,[]
CSN MINERAÇÃO S.A.,CMIN3,9.15,5.19,51.90,53531290.13,[]
COELCE,COCE3,87.0,19.32,6.40,19515.33,[]
COELCE,COCE5,60.46,19.32,6.40,2444914.7,[]
COGNA ON,COGN3,4.35,-4.25,-70.58,208104615.39,[]
CPFL ENERGIA,CPFE3,26.91,8.35,16.88,42751982.74,[]
COPEL,CPLE3,5.63,5.13,22.77,11928931.78,[]
COPEL,CPLE6,5.98,5.13,22.77,44979530.61,[]
CR2,CRDE3,24.55,-2.68,-749.69,16385.64,[]
ATACADÃO,CRFB3,21.29,10.20,6.80,77822448.0,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG3,88.0,12.09,23.70,15566.57,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG5,96.23,12.09,23.70,2164488.52,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG6,96.51,12.09,23.70,277719.36,[]
COSAN,CSAN3,24.37,28.13,18.70,341784986.04,[]
CRUZEIRO DO SUL EDUCACIONAL S.A.,CSED3,14.72,27.02,11.64,6046944.43,[]
COPASA,CSMG3,15.02,6.37,24.20,30724569.78,[]
CIA SIDERURGICA NACIONAL,CSNA3,45.21,6.15,34.92,428426811.52,[]
COSERN,CSRN3,21.88,12.90,17.01,57082.26,[]
COSERN,CSRN5,24.0,12.90,17.01,48275.17,[]
COSERN,CSRN6,52.0,12.90,17.01,61986.17,[]
KARSTEN,CTKA3,28.2,8.21,20.24,22206.5,[]
KARSTEN,CTKA4,24.4,8.21,20.24,75023.9,[]
COTEMINAS,CTNM3,12.0,11.29,6.63,38363.69,[]
COTEMINAS,CTNM4,6.67,11.29,6.63,256785.35,[]
SANTANENSE,CTSA3,3.05,31.56,3.61,772342.96,[]
SANTANENSE,CTSA4,2.98,31.56,3.61,1351934.26,[]
CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,10.0,71.07,34.37,6331302.7,[]
CVC BRASIL,CVCB3,27.11,-8.25,-181.31,199436123.26,[]
CYRELA,CYRE3,23.4,4.30,58.05,168734541.87,[]
DASA,DASA3,64.1,194.35,2.55,29774738.22,[]
DEXXOS PARTICIPACOES S.A.,DEXP3,43.5,6.76,19.28,17585212.0,[]
DEXXOS PARTICIPACOES S.A.,DEXP4,38.1,6.76,19.28,159667.23,[]
DIRECIONAL ENGENHARIA,DIRR3,13.92,8.86,15.49,23972259.96,[]
DOMMO ENERGIA,DMMO3,0.94,2.43,41.09,17052387.57,[]
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,DMVF3,9.4,6.218.01,0.01,2714321.96,[]
DOHLER,DOHL3,25.99,16.93,15.62,9409.36,[]
DOHLER,DOHL4,7.0,16.93,15.62,377242.57,[]
DTCOM,DTCY3,11.49,-299.58,-4.06,299944.83,[]
DURATEX,DTEX3,23.25,21.49,12.88,51373098.7,[]
ELECTRO ACO ALTONA,EALT3,14.79,8.60,12.86,32552.6,[]
ELECTRO ACO ALTONA,EALT4,6.9,8.60,12.86,684917.0,[]
ECORODOVIAS,ECOR3,11.68,17.18,21.84,62413940.09,[]
CEEE-GT,EEEL3,536.46,7.19,46.22,56000.0,[]
CEEE-GT,EEEL4,673.1,7.19,46.22,139800.0,[]
ENGIE BRASIL,EGIE3,39.41,7.72,46.31,48052214.0,[]
ELEKTRO,EKTR3,34.0,9.46,14.52,17230.63,[]
ELEKTRO,EKTR4,31.62,9.46,14.52,27596.24,[]
ELETROBRAS,ELET3,43.56,10.06,31.95,356340875.26,[]
ELETROBRAS,ELET5,67.99,10.06,31.95,8468.57,[]
ELETROBRAS,ELET6,43.32,10.06,31.95,184174629.04,[]
ELETROMIDIA S.A.,ELMD3,18.64,-24.45,-47.08,2323577.09,[]
EMAE - EMPRESA METROP.AGUAS ENERGIA,EMAE4,84.49,11.89,36.45,461958.74,[]
EMBRAER,EMBR3,18.95,-13.40,-8.38,209644510.39,[]
ENAUTA PARTICIPAÇÕES,ENAT3,18.74,12.89,36.62,34232603.39,[]
EDP Brasil,ENBR3,17.84,5.50,20.92,58738202.61,[]
ENEVA,ENEV3,17.05,24.28,33.93,111947856.39,[]
ENERGISA,ENGI11,45.64,9.91,15.04,78192881.39,[]
ENERGISA,ENGI3,17.0,9.91,15.04,186424.65,[]
ENERGISA,ENGI4,7.18,9.91,15.04,217719.48,[]
ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.,ENJU3,10.41,-24.87,-71.60,18092837.57,[]
ENERGISA MATO GROSSO,ENMT3,63.0,13.90,22.34,34154.59,[]
ENERGISA MATO GROSSO,ENMT4,63.09,13.90,22.34,15312.91,[]
EMBPAR PARTICIPACOES S.A.,EPAR3,17.0,5.27,9.15,256664.61,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA3,5.28,11.15,19.46,470388.26,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA7,6.08,11.15,19.46,54924.45,[]
EQUATORIAL ENERGIA,EQTL3,24.46,7.54,26.03,152039387.52,[]
MPM CORPÓREOS S.A.,ESPA3,19.33,55.04,16.41,31188091.7,[]
ESTRELA,ESTR4,62.1,6.52,9.71,58567.0,[]
ETERNIT,ETER3,23.72,4.78,32.79,79221362.61,['RECUPERAÇÃO JUDICIAL']
EUCATEX,EUCA3,21.3,7.27,12.10,45963.5,[]
EUCATEX,EUCA4,10.28,7.27,12.10,1740104.22,[]
EVEN CONSTRUTORA E INCORPORADORA,EVEN3,10.14,3.36,17.09,13654990.43,[]
EZ TEC,EZTC3,30.62,23.10,28.91,88905451.96,[]
FERBASA,FESA3,55.5,12.19,20.50,32168.3,[]
FERBASA,FESA4,44.25,12.19,20.50,19251215.96,[]
FERTILIZANTES HERINGER,FHER3,16.6,3.60,9.95,131118332.74,['RECUPERAÇÃO JUDICIAL']
FLEURY,FLRY3,25.8,17.28,18.04,37018814.78,[]
FRAS-LE,FRAS3,13.6,10.99,16.16,2613204.13,[]
METALFRIO SOLUTIONS,FRIO3,65.02,16.32,4.39,12430.0,[]
POMIFRUTAS,FRTA3,9.15,70.42,9.56,552388.7,['RECUPERAÇÃO JUDICIAL']
RIO PARANAPANEMA,GEPA3,38.46,3.67,95.97,15081.07,[]
RIO PARANAPANEMA,GEPA4,37.19,3.67,95.97,129219.0,[]
GAFISA,GFSA3,4.44,88.09,2.27,21176471.09,[]
GERDAU,GGBR3,25.8,7.23,16.26,4117987.87,[]
GERDAU,GGBR4,29.95,7.23,16.26,475235542.04,[]
GRUPO MATEUS S.A.,GMAT3,7.76,18.19,6.80,34950314.7,[]
NOTRE DAME INTERMEDICA,GNDI3,84.71,47.07,10.12,286556507.91,[]
METALURGICA GERDAU,GOAU3,12.99,2.92,16.23,1325534.48,[]
METALURGICA GERDAU,GOAU4,14.04,2.92,16.23,178564067.17,[]
GOL,GOLL4,23.47,-33.62,-52.17,175995247.35,[]
CELGPAR,GPAR3,44.0,13.73,109.84,6757.0,[]
GRENDENE,GRND3,10.59,21.80,17.84,15889022.3,[]
GENERAL SHOPPING,GSHP3,38.9,119.14,16.85,83662.9,[]
GUARARAPES CONFECÇÕES,GUAR3,20.43,-110.23,-1.75,15813617.83,[]
HAGA S/A,HAGA3,4.43,4.30,27.46,352573.26,[]
HAGA S/A,HAGA4,3.47,4.30,27.46,1632758.17,[]
HAPVIDA,HAPV3,15.23,48.21,13.71,144523264.87,[]
HELBOR,HBOR3,8.21,24.78,8.60,14621568.74,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,17.95,34.87,78.41,1560786.65,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,6.54,36.75,15.99,26082391.96,[]
HABITASUL,HBTS5,60.99,13.57,44.36,256728.2,[]
HERCULES,HETA4,14.2,-2.03,-10655.45,248974.48,[]
CIA HERING,HGTX3,34.79,63.77,7.87,63754010.61,[]
HOTEIS OTHON S.A.,HOOT4,4.37,-0.59,-272.05,585295.0,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,34.38,18.67,32.20,99743563.87,[]
IGB ELETRÔNICA,IGBR3,7.08,-25.60,-655.78,1120639.17,['RECUPERAÇÃO JUDICIAL']
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,39.87,24.85,52.11,103963922.7,[]
INEPAR,INEP3,60.95,-3.71,-2776.85,3527830.39,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,62.0,-3.71,-2776.85,4476166.78,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,28.0,20.26,17.62,50625398.22,[]
JALLES MACHADO S.A.,JALL3,10.7,5.75,43.87,9108080.39,[]
JB DUARTE,JBDU3,10.3,-4.78,-,5048852.35,[]
JB DUARTE,JBDU4,7.41,-4.78,-,11530216.3,[]
JBS,JBSS3,29.55,5.75,7.91,306316204.35,[]
JHSF,JHSF3,7.2,5.59,69.99,32925875.17,[]
JOSAPAR,JOPA3,34.8,6.87,7.11,25680.88,[]
JOSAPAR,JOPA4,52.0,6.87,7.11,23636.33,[]
JEREISSATI,JPSA3,33.32,14.57,48.64,18272375.3,[]
JSL S.A.,JSLG3,12.53,22.47,17.87,9136245.83,[]
KEPLER WEBER,KEPL3,54.09,14.81,12.34,12579451.43,[]
KLABIN,KLBN11,26.67,15.85,25.45,226098260.78,[]
KLABIN,KLBN3,6.23,15.85,25.45,2387462.09,[]
KLABIN,KLBN4,5.1,15.85,25.45,11187943.87,[]
LOJAS AMERICANAS,LAME3,20.35,33.98,5.44,53914656.96,[]
LOJAS AMERICANAS,LAME4,21.4,33.98,5.44,249133835.43,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,8.05,7.47,31.04,15052924.43,[]
LOCAMERICA,LCAM3,27.85,18.14,17.05,79612819.57,[]
MAHLE-METAL LEVE,LEVE3,32.3,13.51,11.29,32796739.91,[]
LIGHT,LIGT3,15.13,6.45,12.79,37037525.48,[]
ELETROPAR,LIPR3,70.85,35.19,-,63007.54,[]
LOJAS QUERO-QUERO S/A,LJQQ3,22.52,24.19,10.09,44396910.22,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,4.3,-3.27,-102.79,16018643.13,[]
LOG COMMERCIAL PROPERTIES,LOGG3,31.51,10.17,254.89,14576231.0,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,18.55,13.78,17.68,9973852.57,[]
LOPES BRASIL,LPSB3,4.5,10.83,26.03,4909776.74,[]
LOJAS RENNER,LREN3,43.49,60.67,9.10,441282943.09,[]
LUPATECH,LUPA3,6.57,-451.90,-1.10,12466042.48,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,73.85,14.18,14.34,46793.47,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,26.82,325.33,7.58,200449913.43,[]
CEMEPE,MAPT3,37.0,-252.57,-,14800.0,[]
CEMEPE,MAPT4,47.0,-252.57,-,16366.6,[]
Mobly S.A.,MBLY3,17.4,-37.24,-5.46,3564612.48,[]
M.DIAS BRANCO,MDIA3,31.98,21.33,7.44,37090058.65,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,9.55,-16.32,-8.39,3833906.3,[]
INTERNATIONAL MEAL COMPANY,MEAL3,4.03,-2.38,-50.77,23194998.91,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,6.19,10.87,10.28,5311412.26,[]
MANGELS INDUSTRIAL,MGEL4,19.0,8.21,16.06,430687.26,[]
MAGAZINE LUIZA,MGLU3,21.63,118.96,3.68,444658230.61,[]
MILLS,MILS3,9.0,68.88,5.78,13157213.91,[]
MMX MINERACAO E METALICOS,MMXM3,14.0,-719.57,-,6294058.38,['RECUPERAÇÃO JUDICIAL']
MUNDIAL,MNDL3,59.8,6.02,10.96,145928.67,[]
MINUPAR,MNPR3,17.44,3.49,12.00,627037.7,[]
MONTEIRO ARANHA,MOAR3,306.0,14.20,226.69,45287.88,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,18.7,35.46,21.49,21613541.26,[]
MOVIDA,MOVI3,20.57,18.13,17.39,44953083.65,[]
MARFRIG,MRFG3,19.21,3.90,11.56,164156685.35,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,16.35,15.91,10.76,57761087.04,[]
MELHORAMENTOS,MSPA3,48.0,-5.93,-56.65,13800.0,[]
METALGRAFICA IGUACU,MTIG4,52.21,30.00,2.72,17089.5,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,11.58,14.22,8.85,10758016.87,[]
METISA,MTSA4,50.0,6.04,18.82,151264.22,[]
MULTIPLAN,MULT3,23.13,16.74,92.51,177364901.48,[]
WETZEL,MWET3,42.0,2.11,31.41,8218.29,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,22.95,2.11,31.41,374110.57,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,16.49,-139.85,-0.49,29876725.48,[]
NEOENERGIA,NEOE3,17.54,8.60,16.39,36667906.87,[]
NEOGRID PARTICIPACOES S.A.,NGRD3,6.9,38.70,16.52,16819159.61,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,19.5,95.73,106.82,18518.94,[]
NATURA &CO HOLDING S.A.,NTCO3,59.53,62.74,3.67,438314946.96,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,260.0,7.16,6.76,26000.0,[]
ODONTOPREV,ODPV3,12.84,10.57,32.09,12238206.04,[]
OURO FINO SAÚDE ANIMAL,OFSA3,34.99,16.96,15.28,1349014.57,[]
OI,OIBR3,1.6,-18.80,-27.40,98283889.0,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,2.32,-18.80,-27.40,3499153.78,['RECUPERAÇÃO JUDICIAL']
OMEGA GERAÇÃO,OMGE3,37.44,22.61,43.24,24722454.04,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,8.88,44.45,6.23,4882505.78,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,29.0,35.15,15.18,9939757.17,[]
OSX BRASIL,OSXB3,11.07,-7.78,-4680.14,402848.17,[]
INSTITUTO HERMES PARDINI,PARD3,21.44,11.61,15.19,8050165.22,[]
PANATLANTICA,PATI3,101.95,7.13,15.29,34650.14,[]
PANATLANTICA,PATI4,110.0,7.13,15.29,23999.83,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,39.39,5.84,6.00,131218121.39,[]
PDG REALTY,PDGR3,6.68,-4.60,-130.63,1568793.3,['RECUPERAÇÃO JUDICIAL']
PADTEC HOLDING S.A.,PDTC3,6.69,30.75,10.49,2262359.0,[]
CIA PARTICIPAÇÕES ALIANCA DA BAHIA,PEAB3,65.78,0.86,739.71,18118.4,[]
CIA PARTICIPAÇÕES ALIANCA DA BAHIA,PEAB4,70.0,0.86,739.71,12072.0,[]
PETROLEO BRASILEIRO S.A. PETROBRAS,PETR3,29.95,5.58,45.61,660213029.7,[]
PETROLEO BRASILEIRO S.A. PETROBRAS,PETR4,29.19,5.58,45.61,1922073094.35,[]
PET CENTER COMERCIO E PARTICIPACOES S.A.,PETZ3,25.19,83.34,7.51,71215466.48,[]
PROFARMA,PFRM3,6.67,10.41,2.05,3200632.87,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,11.45,15.35,5.08,14000608.35,[]
PLASCAR PARTICIPAÇÕES,PLAS3,16.86,-4.56,-18.61,298496.43,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,6.24,7.55,17.84,11969741.3,[]
PARANAPANEMA,PMAM3,15.05,-12.77,-6.18,7770146.09,[]
DIMED,PNVL3,20.9,39.40,3.09,18585605.52,[]
DIMED,PNVL4,20.7,39.40,3.09,191435.96,[]
MARCOPOLO,POMO3,3.29,48.03,2.58,1628999.09,[]
MARCOPOLO,POMO4,3.55,48.03,2.58,28956867.26,[]
POSITIVO,POSI3,12.17,6.03,13.26,114304255.74,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,17.04,26.24,2.80,5928996.91,[]
PETRO RIO,PRIO3,21.29,16.01,48.67,245915591.35,[]
PRINER,PRNR3,10.3,-25.24,-6.01,4473098.78,[]
PORTOBELLO,PTBL3,19.02,21.40,10.80,56229429.96,[]
PETTENATI,PTNT3,15.07,11.81,7.77,260557.39,[]
PETTENATI,PTNT4,6.05,11.81,7.77,200138.78,[]
QUALICORP,QUAL3,28.41,12.95,32.26,63536235.78,[]
RAIA DROGASIL,RADL3,24.77,42.14,4.78,154305913.0,[]
RUMO,RAIL3,19.71,22.06,30.11,172733350.87,[]
Irani Papel e Embalagem S.A.,RANI3,9.18,11.89,18.84,17959931.52,[]
RANDON,RAPT3,12.67,5.05,20.38,530534.35,[]
RANDON,RAPT4,13.61,5.05,20.38,62071936.96,[]
RECRUSUL,RCSL4,2.16,209.29,3.60,13764094.3,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,12.05,38.42,6.91,366545.22,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,71.0,73.15,13.54,133037372.57,[]
REDE ENERGIA,REDE3,7.91,10.19,18.77,137195.52,[]
LOCALIZA,RENT3,64.25,26.82,20.13,299108421.43,[]
RENOVA,RNEW11,11.5,-54.98,-40.89,1213016.74,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,4.44,-54.98,-40.89,2371803.04,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,3.63,-54.98,-40.89,4120799.3,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,25.9,17.07,12.38,23562734.78,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,5.19,-1.15,-20.06,1785717.0,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,46.39,-55.31,-33.72,72938109.17,[]
ROSSI RESIDENCIAL,RSID3,11.09,-3.01,-320.37,1558006.52,[]
SANEPAR,SAPR11,20.27,5.69,32.74,40542120.52,[]
SANEPAR,SAPR3,4.05,5.69,32.74,4160641.78,[]
SANEPAR,SAPR4,4.08,5.69,32.74,17465568.17,[]
CENTAURO,SBFG3,38.91,-103.17,-3.90,47492573.09,[]
SABESP,SBSP3,36.6,8.39,24.93,107848396.7,[]
SÃO CARLOS,SCAR3,41.36,15.20,64.47,181406.91,[]
SER EDUCACIONAL,SEER3,18.67,7.61,25.09,20030721.39,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,29.0,108.74,3.48,35968505.74,[]
SPRINGS,SGPS3,10.63,10.00,7.82,2275112.48,[]
TIME FOR FUN,SHOW3,5.9,-4.08,-778.33,13477724.22,[]
SCHULZ,SHUL4,10.12,59.62,14.02,8805736.52,[]
SIMPAR S.A.,SIMH3,59.15,16.58,14.96,33543598.91,[]
SLC AGRICOLA,SLCE3,51.49,9.60,25.03,66050350.57,[]
SARAIVA,SLED3,1.05,-0.86,-268.48,700396.26,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,0.6,-0.86,-268.48,990971.09,['RECUPERAÇÃO JUDICIAL']
SÃO MARTINHO,SMTO3,37.18,11.46,36.03,48645163.3,[]
SANSUY,SNSY5,6.04,-6.22,-5.56,89006.57,[]
GRUPO DE MODA SOMA S.A.,SOMA3,16.09,-204.62,-2.87,32926952.17,[]
SONDOTECNICA,SOND3,40.2,3.58,29.16,4020.0,[]
SONDOTECNICA,SOND5,52.49,3.58,29.16,11933.0,[]
SONDOTECNICA,SOND6,45.5,3.58,29.16,16065.0,[]
SINQIA,SQIA3,25.81,136.14,5.62,14362961.87,[]
SANTOS BRASIL,STBP3,9.31,61.80,11.70,44780838.17,[]
SUZANO S.A.,SUZB3,59.19,13.75,33.06,433484246.09,[]
TAESA,TAEE11,37.47,5.26,92.32,64679396.39,[]
TAESA,TAEE3,12.5,5.26,92.32,1650899.35,[]
TAESA,TAEE4,12.5,5.26,92.32,3891129.87,[]
TAURUS ARMAS,TASA3,24.67,5.42,27.80,1881393.48,[]
TAURUS ARMAS,TASA4,25.09,5.42,27.80,48362590.83,[]
TECNOSOLO,TCNO3,5.2,-424.67,-,3286487.7,['RECUPERAÇÃO JUDICIAL']
TECNOSOLO,TCNO4,4.4,-424.67,-,4364308.17,['RECUPERAÇÃO JUDICIAL']
TECNISA,TCSA3,8.19,-8.54,-61.48,11756457.61,[]
TECHNOS,TECN3,3.48,94.22,1.32,14738063.83,[]
TEKA,TEKA3,38.0,149.11,2.48,16393.25,['RECUPERAÇÃO JUDICIAL']
TEKA,TEKA4,19.34,149.11,2.48,86905.39,['RECUPERAÇÃO JUDICIAL']
TELEBRAS,TELB3,67.3,-32.79,-36.52,99291.82,[]
TELEBRAS,TELB4,32.49,-32.79,-36.52,504650.61,[]
CONSTRUTORA TENDA,TEND3,24.91,8.98,11.89,22137549.48,[]
TERRA SANTA AGRO,TESA3,50.05,11.04,16.93,5540168.43,[]
TRACK & FIELD CO S.A.,TFCO4,15.25,303.57,17.33,1872766.61,[]
TEGMA GESTÃO LOGÍSTICA,TGMA3,26.01,15.54,11.29,11514181.39,[]
