Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
BRASKEM,BRKM3,56.4,4.04,19.50,715941.85,[]
BRASKEM,BRKM5,57.89,4.04,19.50,236313986.22,[]
BRASKEM,BRKM6,36.98,4.04,19.50,6142.2,[]
BR MALLS,BRML3,8.41,24.87,42.02,126765058.7,[]
BR PROPERTIES,BRPR3,8.03,14.39,123.18,29866509.04,[]
CAMBUCI,CAMB3,4.7,8.62,17.13,277235.74,[]
CAMIL,CAML3,9.53,7.84,7.62,14963022.85,[]
MÉLIUZ S.A.,CASH3,5.65,666.58,3.72,333287160.3,[]
CASAN,CASN3,15.01,42.61,21.44,,[]
Companhia Brasileira de Alumínio,CBAV3,13.88,21.29,16.21,38556748.7,[]
AMPLA ENERGIA E SERVICOS,CBEE3,23.48,104.40,1.16,39175.08,[]
CCR,CCRO3,12.32,12.44,27.20,166780908.85,[]
CEA MODAS,CEAB3,7.34,58.38,0.98,18181233.0,[]
CEB,CEBR3,187.0,0.67,-212.61,330357.37,[]
CEB,CEBR5,181.5,0.67,-212.61,315955.89,[]
CEB,CEBR6,184.33,0.67,-212.61,640504.55,[]
CEDRO TÊXTIL,CEDO3,7.05,6.46,5.01,9803.87,[]
CEDRO TÊXTIL,CEDO4,5.93,6.46,5.01,28338.77,[]
COELBA,CEEB3,34.2,8.74,17.69,100372.88,[]
COELBA,CEEB5,39.0,8.74,17.69,7800.0,[]
CEEE-D,CEED3,45.0,-13.58,-7.60,4510.17,[]
CEEE-D,CEED4,55.8,-13.58,-7.60,5580.0,[]
CEG,CEGR3,60.05,25.80,18.29,9621.0,[]
CELPE,CEPE5,28.34,15.82,10.98,7051.0,[]
CELPE,CEPE6,28.05,15.82,10.98,2924.33,[]
CESP,CESP3,22.99,11.57,38.28,330937.59,[]
CESP,CESP5,30.5,11.57,38.28,4644.67,[]
CESP,CESP6,23.94,11.57,38.28,60259364.48,[]
COMGAS,CGAS3,145.23,10.04,24.74,21684.0,[]
COMGAS,CGAS5,151.47,10.04,24.74,349902.89,[]
GRAZZIOTIN,CGRA3,45.4,5.69,25.34,76200.78,[]
GRAZZIOTIN,CGRA4,45.55,5.69,25.34,565515.81,[]
CELESC,CLSC3,67.5,4.39,8.14,25855.38,[]
CELESC,CLSC4,69.58,4.39,8.14,217348.52,[]
CEMIG,CMIG3,17.29,5.04,23.59,9196127.11,[]
CEMIG,CMIG4,14.13,5.04,23.59,138579600.52,[]
CSN MINERAÇÃO S.A.,CMIN3,6.23,2.33,55.35,62343635.19,[]
COELCE,COCE3,65.9,11.77,8.52,6590.0,[]
COELCE,COCE5,58.42,11.77,8.52,1214481.3,[]
COGNA ON,COGN3,3.01,-4.11,-63.84,114516101.74,[]
CPFL ENERGIA,CPFE3,26.03,7.05,18.25,55900300.59,[]
COPEL,CPLE11,32.19,6.17,20.66,20863070.07,[]
COPEL,CPLE3,5.77,6.17,20.66,21002554.19,[]
COPEL,CPLE5,49.9,6.17,20.66,18616.0,[]
COPEL,CPLE6,6.65,6.17,20.66,119518428.11,[]
CR2,CRDE3,20.92,-2.09,-828.63,14193.56,[]
ATACADÃO,CRFB3,18.09,8.93,6.48,91039997.19,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG3,110.5,9.59,25.90,22099.0,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG5,90.0,9.59,25.90,2845982.19,[]
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG6,85.51,9.59,25.90,89720.84,[]
COSAN,CSAN3,23.37,16.64,23.49,200882583.56,[]
CRUZEIRO DO SUL EDUCACIONAL S.A.,CSED3,8.04,11.10,15.88,5089996.37,[]
COPASA,CSMG3,13.83,5.52,25.20,28226381.3,[]
CSN,CSNA3,28.32,2.51,42.24,407010843.85,[]
COSERN,CSRN3,17.24,7.71,17.98,15063.11,[]
COSERN,CSRN5,16.02,7.71,17.98,8363.75,[]
COSERN,CSRN6,17.26,7.71,17.98,5934.33,[]
KARSTEN,CTKA3,27.1,6.24,21.80,20897.91,[]
KARSTEN,CTKA4,21.5,6.24,21.80,88754.86,[]
COTEMINAS,CTNM3,9.9,7.00,8.92,3771.6,[]
COTEMINAS,CTNM4,4.57,7.00,8.92,116042.63,[]
SANTANENSE,CTSA3,2.36,9.46,8.46,46401.74,[]
SANTANENSE,CTSA4,1.79,9.46,8.46,86041.15,[]
CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,7.67,24.95,25.40,8727243.48,[]
CVC BRASIL,CVCB3,20.3,-8.07,-124.74,171869108.0,[]
CYRELA,CYRE3,17.91,3.30,58.05,145127330.56,[]
DASA,DASA3,43.07,260.52,1.04,8818635.89,[]
DESKTOP - SIGMANET COMUNICAÇÃO MULTIMÍDIA S.A.,DESK3,24.07,113.17,19.15,9686190.19,[]
DEXXOS PARTICIPACOES S.A.,DEXP3,11.11,4.96,17.98,7066327.15,[]
DEXXOS PARTICIPACOES S.A.,DEXP4,9.19,4.96,17.98,149516.96,[]
DIRECIONAL ENGENHARIA,DIRR3,12.35,7.64,17.06,17716091.81,[]
DOMMO ENERGIA,DMMO3,0.74,0.54,182.55,2856314.19,[]
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,DMVF3,6.32,27.56,0.90,674159.48,[]
DOHLER,DOHL3,23.49,12.13,17.98,7047.0,[]
DOHLER,DOHL4,6.39,12.13,17.98,56346.3,[]
Dotz S.A.,DOTZ3,6.88,-17.93,-29.60,923868.7,[]
DTCOM,DTCY3,8.3,-30.69,-36.97,19430.18,[]
DURATEX,DXCO3,18.15,8.26,23.40,65521912.7,[]
ELECTRO ACO ALTONA,EALT3,13.0,8.94,11.04,7521.17,[]
ELECTRO ACO ALTONA,EALT4,6.21,8.94,11.04,239440.7,[]
ECORODOVIAS,ECOR3,9.62,12.26,24.46,57050782.63,[]
ENCORPAR,ECPR3,79.89,-8.27,-,15978.0,[]
CEEE-GT,EEEL3,335.0,4.94,50.16,49916.67,[]
ENGIE BRASIL,EGIE3,37.58,7.43,44.26,58378069.63,[]
ELEKTRO,EKTR3,36.52,8.16,15.37,15000.17,[]
ELEKTRO,EKTR4,26.7,8.16,15.37,23859.5,[]
ELETROBRAS,ELET3,38.08,16.03,19.11,179611088.96,[]
ELETROBRAS,ELET5,65.0,16.03,19.11,6522.5,[]
ELETROBRAS,ELET6,38.44,16.03,19.11,90541063.67,[]
ELETROMIDIA S.A.,ELMD3,16.48,-34.30,-24.10,2882702.22,[]
EMAE - EMPRESA METROP.AGUAS ENERGIA,EMAE4,74.5,10.21,36.04,181290.07,[]
EMBRAER,EMBR3,24.75,40.67,2.68,257095423.74,[]
ENAUTA PARTICIPAÇÕES,ENAT3,14.79,2.74,112.00,29013227.56,[]
EDP Brasil,ENBR3,18.32,5.56,20.99,54452161.3,[]
ENEVA,ENEV3,15.28,21.66,31.18,110772297.3,[]
ENERGISA,ENGI11,44.52,8.14,16.77,72199197.96,[]
ENERGISA,ENGI3,15.59,8.14,16.77,137590.22,[]
ENERGISA,ENGI4,7.06,8.14,16.77,155438.56,[]
ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.,ENJU3,5.03,-5.81,-92.62,10196314.85,[]
ENERGISA MATO GROSSO,ENMT3,79.8,13.72,24.77,175872.28,[]
ENERGISA MATO GROSSO,ENMT4,79.0,13.72,24.77,128570.0,[]
EMBPAR PARTICIPACOES S.A.,EPAR3,13.32,3.44,8.54,72739.38,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA3,5.06,9.30,20.70,49228.44,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA5,7.2,9.30,20.70,720.0,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA7,7.3,9.30,20.70,5234.2,[]
EQUATORIAL ENERGIA,EQTL3,24.62,6.86,26.64,166599205.26,[]
MPM CORPÓREOS S.A.,ESPA3,12.77,13.40,35.02,30198815.26,[]
ESTRELA,ESTR3,17.8,7.13,9.67,,[]
ESTRELA,ESTR4,70.15,7.13,9.67,24815.73,[]
ETERNIT,ETER3,15.61,2.40,34.19,26851777.93,['RECUPERAÇÃO JUDICIAL']
EUCATEX,EUCA3,14.21,3.53,18.13,134216.3,[]
EUCATEX,EUCA4,9.17,3.53,18.13,1309699.41,[]
EVEN CONSTRUTORA E INCORPORADORA,EVEN3,7.87,2.28,16.62,13109546.0,[]
EZ TEC,EZTC3,23.94,14.14,30.48,54549969.48,[]
FERBASA,FESA3,52.11,10.50,23.80,35902.42,[]
FERBASA,FESA4,52.49,10.50,23.80,40007990.56,[]
FERTILIZANTES HERINGER,FHER3,26.9,4.72,12.13,88131124.0,['RECUPERAÇÃO JUDICIAL']
UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,6.74,49.89,30.83,5343296.11,[]
FLEURY,FLRY3,21.27,11.19,21.04,42959984.07,[]
FRAS-LE,FRAS3,14.2,9.78,16.24,2340517.52,[]
METALFRIO SOLUTIONS,FRIO3,56.0,9.58,5.75,16800.0,[]
POMIFRUTAS,FRTA3,5.74,47.48,9.48,75221.11,['RECUPERAÇÃO JUDICIAL']
RIO PARANAPANEMA,GEPA3,35.0,3.64,93.49,16173.07,[]
RIO PARANAPANEMA,GEPA4,33.5,3.64,93.49,14195.52,[]
GAFISA,GFSA3,2.63,19.27,7.38,17693646.85,[]
GERDAU,GGBR3,22.07,4.13,21.31,2841359.37,[]
GERDAU,GGBR4,27.18,4.13,21.31,424238180.26,[]
GPS PARTICIPACOES E EMPREENDIMENTOS S.A.,GGPS3,16.99,25.40,8.28,20543359.78,[]
GRUPO MATEUS S.A.,GMAT3,7.97,19.36,6.17,44314707.3,[]
NOTRE DAME INTERMEDICA,GNDI3,72.0,63.26,6.24,265890771.74,[]
METALURGICA GERDAU,GOAU3,11.29,1.67,21.28,425853.37,[]
METALURGICA GERDAU,GOAU4,12.51,1.67,21.28,138660553.85,[]
GOL,GOLL4,20.08,-7.24,-44.17,112791982.48,[]
CELGPAR,GPAR3,42.48,11.69,114.03,4248.0,[]
GRENDENE,GRND3,9.2,15.41,19.15,25289505.89,[]
GENERAL SHOPPING,GSHP3,39.99,33.02,50.73,31131.35,[]
GUARARAPES CONFECÇÕES,GUAR3,13.71,21.61,5.82,10214906.33,[]
HAGA S/A,HAGA3,3.33,2.65,26.28,48723.26,[]
HAGA S/A,HAGA4,2.45,2.65,26.28,158378.41,[]
HAPVIDA,HAPV3,12.87,59.22,9.19,210129573.78,[]
HELBOR,HBOR3,6.14,12.42,13.25,8095957.07,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,14.3,25.19,97.01,284466.3,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,4.01,20.19,22.20,16363343.11,[]
HABITASUL,HBTS5,54.5,4.78,45.06,26150.58,[]
HERCULES,HETA3,96.0,-2.01,-8738.80,42600.0,[]
HERCULES,HETA4,13.4,-2.01,-8738.80,20281.0,[]
CIA HERING,HGTX3,37.5,175.47,2.63,109503605.67,[]
HOTEIS OTHON S.A.,HOOT4,3.65,-0.73,-137.86,714767.0,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,29.37,14.72,32.08,102120912.52,[]
INFRACOMMERCE CXAAS S.A.,IFCM3,15.26,-446.25,-2.63,20312074.78,[]
IGB ELETRÔNICA,IGBR3,4.84,-8.32,-1452.23,517006.56,['RECUPERAÇÃO JUDICIAL']
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,33.0,21.96,50.32,62868848.7,[]
INEPAR,INEP3,1.66,-8.34,-3490.56,2571083.59,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,1.64,-8.34,-3490.56,2937493.85,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,28.22,19.78,16.18,68121730.63,[]
JALLES MACHADO S.A.,JALL3,9.6,4.26,48.52,5814918.33,[]
JBS,JBSS3,37.39,6.73,7.10,436663265.41,[]
JOÃO FORTES ENGENHARIA,JFEN3,1.87,-4.54,6496.46,1075681.48,[]
JHSF,JHSF3,5.88,4.49,57.67,24064505.15,[]
JOSAPAR,JOPA3,32.8,8.33,5.22,16959.67,[]
JOSAPAR,JOPA4,37.0,8.33,5.22,8962.75,[]
JEREISSATI,JPSA3,29.14,13.68,47.40,8516823.41,[]
JSL S.A.,JSLG3,8.7,24.02,309.99,5468640.3,[]
KEPLER WEBER,KEPL3,46.44,10.88,10.16,10568244.59,[]
KLABIN,KLBN11,22.4,11.52,27.42,171335504.37,[]
KLABIN,KLBN3,5.71,11.52,27.42,823837.15,[]
KLABIN,KLBN4,4.2,11.52,27.42,3777930.67,[]
KORA SAÚDE PARTICIPAÇÕES S.A,KRSA3,6.62,80.64,17.79,1699324.37,[]
LOJAS AMERICANAS,LAME3,4.66,11.90,4.66,26235732.67,[]
LOJAS AMERICANAS,LAME4,5.0,11.90,4.66,145522938.96,[]
Terra Santa Propriedades Agricolas S.A.,LAND3,19.0,-170.13,-231.16,1236197.11,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,6.0,2.51,32.20,10157839.22,[]
LOCAMERICA,LCAM3,24.5,17.54,19.65,71829521.15,[]
MAHLE-METAL LEVE,LEVE3,37.63,8.28,18.17,25668765.19,[]
LIGHT,LIGT3,12.7,5.54,13.83,35584561.81,[]
ELETROPAR,LIPR3,69.0,30.90,-,20957.14,[]
LOJAS QUERO-QUERO S/A,LJQQ3,16.0,14.48,10.18,30143581.63,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,2.13,-3.69,-67.48,1373489.7,[]
LOG COMMERCIAL PROPERTIES,LOGG3,26.52,7.85,285.54,14912833.63,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,22.5,13.45,18.59,24598960.63,[]
LOPES BRASIL,LPSB3,2.84,4.37,30.82,3514050.44,[]
LOJAS RENNER,LREN3,34.7,57.85,5.60,306101256.0,[]
LUPATECH,LUPA3,5.25,92.40,3.88,12101056.0,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,80.95,13.20,15.78,68530.13,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,18.75,16.40,13.95,9738286.19,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,22.15,281.16,6.57,134967388.04,[]
CEMEPE,MAPT4,37.95,-225.10,-,7545.0,[]
HOSPITAL MATER DEI SA,MATD3,16.32,26.27,22.05,10311134.0,[]
Mobly S.A.,MBLY3,5.8,-5.37,-6.95,3477689.89,[]
M.DIAS BRANCO,MDIA3,30.51,23.09,6.38,32351642.26,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,6.8,8.90,9.15,2634753.15,[]
INTERNATIONAL MEAL COMPANY,MEAL3,3.3,-19.06,-4.11,11163541.0,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,4.58,8.42,7.50,7960030.7,[]
MANGELS INDUSTRIAL,MGEL4,16.0,3.60,27.74,79511.22,[]
MAGAZINE LUIZA,MGLU3,14.97,68.22,4.13,628042628.26,[]
MILLS,MILS3,5.99,19.13,11.96,8776774.81,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,7.85,13.37,14.78,22840700.78,[]
MUNDIAL,MNDL3,57.95,4.72,13.15,66918.05,[]
MINUPAR,MNPR3,9.48,1.74,13.68,163287.93,[]
MONTEIRO ARANHA,MOAR3,435.97,7.06,669.48,1251166.22,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,12.89,32.98,14.56,25074065.37,[]
MOVIDA,MOVI3,17.33,10.62,23.26,44608905.44,[]
MARFRIG,MRFG3,26.15,4.08,11.11,194386025.26,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,12.25,12.13,11.53,86364571.11,[]
MELHORAMENTOS,MSPA3,48.31,-7.31,-39.25,96997.0,[]
MELHORAMENTOS,MSPA4,45.0,-7.31,-39.25,,[]
METALGRAFICA IGUACU,MTIG4,34.06,15.79,5.69,24670.29,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,8.04,7.25,10.49,7239347.07,[]
METISA,MTSA4,44.8,7.11,14.06,162545.52,[]
MULTIPLAN,MULT3,20.25,14.81,92.29,142133061.07,[]
WETZEL,MWET3,31.01,1.11,43.58,5175.0,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,18.79,1.11,43.58,148530.26,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,18.33,9.25,6.33,29557150.3,[]
NEOENERGIA,NEOE3,15.52,6.91,17.80,47106456.56,[]
NEOGRID,NGRD3,4.63,22.53,16.95,9644780.07,[]
GETNINJAS,NINJ3,9.4,-6.10,-46.51,1562448.63,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,17.99,105.45,81.80,68543.56,[]
NATURA &CO HOLDING S.A.,NTCO3,44.91,47.82,3.44,295933839.85,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,253.0,5.61,6.91,25300.0,[]
ODONTOPREV,ODPV3,14.44,13.94,28.91,18104466.78,[]
OURO FINO SAÚDE ANIMAL,OFSA3,27.95,11.08,17.90,516813.22,[]
OI,OIBR3,0.93,-18.34,-37.34,67130130.7,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.6,-18.34,-37.34,1225902.04,['RECUPERAÇÃO JUDICIAL']
OMEGA GERAÇÃO,OMGE3,33.39,21.54,37.22,62043233.0,[]
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,14.0,-66.72,-10.88,16247576.48,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,3.95,52.93,3.36,9285799.44,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,25.69,31.56,15.56,18103934.63,[]
OSX BRASIL,OSXB3,7.63,-7.26,-3821.21,60038.0,[]
INSTITUTO HERMES PARDINI,PARD3,22.16,8.26,18.99,9770267.89,[]
PANATLANTICA,PATI3,72.4,4.83,17.29,34602.2,[]
PANATLANTICA,PATI4,59.0,4.83,17.29,22020.43,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,24.6,5.57,5.77,77878352.19,[]
PDG REALTY,PDGR3,1.64,-3.40,-124.00,1220723.52,['RECUPERAÇÃO JUDICIAL']
PETROBRAS,PETR3,29.79,3.78,50.24,482035243.89,[]
PETROBRAS,PETR4,29.12,3.78,50.24,2053256483.7,[]
PETZ,PETZ3,23.4,67.84,7.72,131819030.74,[]
PROFARMA,PFRM3,5.74,8.82,2.42,1262379.74,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,11.64,13.83,5.54,16147058.48,[]
PLASCAR PARTICIPAÇÕES,PLAS3,12.25,-5.77,-10.84,22863.26,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,3.7,4.97,14.94,4751330.93,[]
PARANAPANEMA,PMAM3,10.61,-17.18,-3.92,7542760.41,[]
DIMED,PNVL3,14.59,26.20,3.39,14303192.33,[]
MARCOPOLO,POMO3,2.5,19.58,5.27,880220.15,[]
MARCOPOLO,POMO4,2.82,19.58,5.27,11554409.3,[]
POSITIVO,POSI3,9.8,3.94,15.30,77786443.89,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,12.49,13.00,3.65,6129736.04,[]
PETRO RIO,PRIO3,27.02,15.84,47.81,559745849.41,[]
PRINER,PRNR3,8.78,36.75,2.82,969950.0,[]
PORTOBELLO,PTBL3,11.56,9.59,13.86,25278938.81,[]
PETTENATI,PTNT3,24.9,7.84,12.20,1077726.41,[]
PETTENATI,PTNT4,6.8,7.84,12.20,262361.85,[]
QUALICORP,QUAL3,19.21,10.28,29.61,61493513.78,[]
RAIA DROGASIL,RADL3,23.22,30.42,5.89,152015245.48,[]
RUMO,RAIL3,18.24,21.08,27.94,212062251.81,[]
RAIZEN S.A.,RAIZ4,7.14,87.32,2.28,65963917.15,[]
Irani Papel e Embalagem S.A.,RANI3,7.12,7.33,21.71,11966403.11,[]
RANDON,RAPT3,13.07,4.33,19.26,313960.63,[]
RANDON,RAPT4,11.29,4.33,19.26,34954255.3,[]
RECRUSUL,RCSL3,5.04,101.91,4.28,26503686.63,[]
RECRUSUL,RCSL4,1.44,101.91,4.28,2776479.89,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,12.0,40.56,7.11,324775.15,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,66.48,42.30,18.90,286298691.11,[]
PETRORECÔNCAVO S.A.,RECV3,18.24,20.69,29.31,14821427.44,[]
REDE ENERGIA,REDE3,6.84,7.53,20.76,13998.16,[]
LOCALIZA,RENT3,55.05,19.29,22.13,368207027.85,[]
RENOVA,RNEW11,8.84,-32.83,-57.95,156357.37,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,3.14,-32.83,-57.95,262978.07,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,2.87,-32.83,-57.95,745286.26,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,18.73,9.92,14.62,10248705.63,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,3.44,-0.89,-15.63,414956.93,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,40.58,40.05,24.24,82815828.78,[]
ROSSI RESIDENCIAL,RSID3,8.58,-2.17,-276.71,938784.7,[]
METALURGICA RIOSULENSE,RSUL4,80.64,2.56,28.30,461338.67,[]
SANEPAR,SAPR11,19.12,5.30,33.99,35261136.15,[]
SANEPAR,SAPR3,3.74,5.30,33.99,2235664.78,[]
SANEPAR,SAPR4,3.89,5.30,33.99,18195302.56,[]
CENTAURO,SBFG3,29.55,96.81,2.59,28083775.19,[]
SABESP,SBSP3,37.87,9.17,23.13,113857449.63,[]
SÃO CARLOS,SCAR3,37.49,14.43,63.51,302919.78,[]
SER EDUCACIONAL,SEER3,12.95,6.16,22.09,9469698.22,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,17.38,59.34,3.60,32364533.07,[]
SPRINGS,SGPS3,7.49,6.56,9.52,742557.74,[]
TIME FOR FUN,SHOW3,4.58,-3.46,-786.98,3203342.41,[]
SCHULZ,SHUL4,9.4,50.92,13.54,4119394.44,[]
SIMPAR S.A.,SIMH3,13.45,10.85,18.43,31930020.59,[]
SLC AGRICOLA,SLCE3,47.47,6.94,29.24,69498174.74,[]
SARAIVA,SLED3,0.62,-1.16,-206.13,121593.11,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,0.31,-1.16,-206.13,318483.04,['RECUPERAÇÃO JUDICIAL']
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,24.6,-35.10,-35.53,24047392.7,[]
SÃO MARTINHO,SMTO3,36.35,10.27,37.22,44981394.63,[]
SANSUY,SNSY3,12.1,-12.67,-2.49,21418.25,[]
SANSUY,SNSY5,5.29,-12.67,-2.49,24301.59,[]
BOA SAFRA SEMENTES S.A.,SOJA3,13.77,14.98,17.62,3796845.15,[]
GRUPO DE MODA SOMA S.A.,SOMA3,16.63,139.22,5.76,87172464.37,[]
SONDOTECNICA,SOND5,37.4,18.82,5.71,19165.33,[]
SONDOTECNICA,SOND6,35.51,18.82,5.71,14303.0,[]
SINQIA,SQIA3,19.58,90.20,7.19,26512504.74,[]
SANTOS BRASIL,STBP3,7.53,26.98,18.32,26438159.44,[]
