Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
TRONOX PIGMENTOS DO BRASIL S.A.,CRPG6,61.98,6.56,23.31,41803.11,[]
COSAN,CSAN3,21.23,8.76,36.76,135803801.32,[]
CRUZEIRO DO SUL EDUCACIONAL S.A.,CSED3,6.35,8.34,16.55,5475363.04,[]
COPASA,CSMG3,11.87,6.30,19.34,27481808.07,[]
CSN,CSNA3,26.28,2.29,44.08,284760713.71,[]
COSERN,CSRN3,15.33,6.47,18.35,29561.0,[]
COSERN,CSRN5,15.1,6.47,18.35,5156.8,[]
COSERN,CSRN6,16.1,6.47,18.35,2566.33,[]
KARSTEN,CTKA3,30.97,12.17,10.45,2766.25,[]
KARSTEN,CTKA4,11.64,12.17,10.45,61592.63,[]
COTEMINAS,CTNM3,9.39,6.34,9.32,3624.0,[]
COTEMINAS,CTNM4,3.75,6.34,9.32,30031.71,[]
SANTANENSE,CTSA3,1.78,6.80,9.45,56170.54,[]
SANTANENSE,CTSA4,1.28,6.80,9.45,98372.57,[]
CURY CONSTRUTORA E INCORPORADORA S.A.,CURY3,6.44,17.23,22.18,5659637.75,[]
CVC BRASIL,CVCB3,11.93,-6.09,-70.69,133394304.46,[]
CYRELA,CYRE3,14.2,6.51,23.28,109587686.86,[]
DASA,DASA3,30.98,107.01,1.89,7787954.11,[]
DESKTOP - SIGMANET COMUNICAÇÃO MULTIMÍDIA S.A.,DESK3,15.27,17.75,23.61,6295175.0,[]
DEXXOS PARTICIPACOES S.A.,DEXP3,9.96,3.72,19.32,4861871.89,[]
DEXXOS PARTICIPACOES S.A.,DEXP4,7.75,3.72,19.32,80216.61,[]
DIRECIONAL ENGENHARIA,DIRR3,10.58,6.11,18.05,22205229.96,[]
DOMMO ENERGIA,DMMO3,0.47,0.85,97.40,1544118.75,[]
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,DMVF3,4.0,38.27,0.36,417371.46,[]
DOHLER,DOHL3,19.0,9.20,18.34,3900.0,[]
DOHLER,DOHL4,5.94,9.20,18.34,31470.04,[]
Dotz S.A.,DOTZ3,3.07,-2.79,-39.70,383543.5,[]
DTCOM,DTCY3,7.55,-30.65,-32.68,2823.4,[]
DURATEX,DXCO3,13.61,6.28,24.57,41015862.75,[]
ELECTRO ACO ALTONA,EALT3,11.26,7.96,11.27,4028.35,[]
ELECTRO ACO ALTONA,EALT4,7.98,7.96,11.27,291246.04,[]
ECORODOVIAS,ECOR3,7.26,10.83,26.17,53642995.43,[]
ENCORPAR,ECPR3,79.89,-8.67,-,15978.0,[]
CEEE-GT,EEEL3,400.0,7.25,46.00,40000.0,[]
ENGIE BRASIL,EGIE3,37.98,7.34,45.88,45923611.43,[]
ELEKTRO,EKTR3,33.72,7.68,14.77,3407.33,[]
ELEKTRO,EKTR4,25.0,7.68,14.77,37686.41,[]
ELETROBRAS,ELET3,31.41,8.41,29.60,193529195.54,[]
ELETROBRAS,ELET5,64.5,8.41,29.60,6450.0,[]
ELETROBRAS,ELET6,31.08,8.41,29.60,101262603.61,[]
ELETROMIDIA S.A.,ELMD3,10.85,-47.72,-9.18,1744617.29,[]
EMAE - EMPRESA METROP.AGUAS ENERGIA,EMAE4,56.5,7.29,36.82,563093.54,[]
EMBRAER,EMBR3,23.11,26.32,3.92,230416236.43,[]
ENAUTA PARTICIPAÇÕES,ENAT3,13.53,1.82,88.17,17125132.18,[]
EDP Brasil,ENBR3,20.47,5.15,20.89,64310427.64,[]
ENEVA,ENEV3,12.51,15.70,29.46,84610895.82,[]
ENERGISA,ENGI11,40.91,7.27,16.87,76343491.54,[]
ENERGISA,ENGI3,13.15,7.27,16.87,158419.21,[]
ENERGISA,ENGI4,6.98,7.27,16.87,311525.54,[]
ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.,ENJU3,2.86,-1.27,-109.53,10081153.75,[]
ENERGISA MATO GROSSO,ENMT3,80.99,13.06,24.08,173096.41,[]
ENERGISA MATO GROSSO,ENMT4,80.56,13.06,24.08,14013.5,[]
EMBPAR PARTICIPACOES S.A.,EPAR3,13.08,2.79,8.30,36298.37,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA3,4.93,8.62,20.30,46655.11,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA5,6.92,8.62,20.30,235972.0,[]
EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,EQPA7,6.7,8.62,20.30,1340.0,[]
EQUATORIAL ENERGIA,EQTL3,22.75,6.92,22.98,125965746.86,[]
MPM CORPÓREOS S.A.,ESPA3,6.71,7.87,35.02,27140618.86,[]
ESTRELA,ESTR3,17.8,8.28,8.51,,[]
ESTRELA,ESTR4,67.18,8.28,8.51,13062.4,[]
ETERNIT,ETER3,17.15,2.06,38.21,43104368.07,['RECUPERAÇÃO JUDICIAL']
EUCATEX,EUCA3,12.79,2.93,19.51,96123.39,[]
EUCATEX,EUCA4,8.45,2.93,19.51,422652.46,[]
EVEN CONSTRUTORA E INCORPORADORA,EVEN3,6.2,1.59,15.91,12007655.82,[]
EZ TEC,EZTC3,18.36,9.47,31.92,45163688.43,[]
FERBASA,FESA3,52.0,7.36,27.41,57053.33,[]
FERBASA,FESA4,49.4,7.36,27.41,26652622.64,[]
FERTILIZANTES HERINGER,FHER3,17.95,2.72,15.60,29137632.29,['RECUPERAÇÃO JUDICIAL']
UNIFIQUE TELECOMUNICAÇÕES S.A.,FIQE3,5.9,13.06,31.77,2807291.46,[]
FLEURY,FLRY3,18.01,10.94,18.83,35132858.86,[]
FRAS-LE,FRAS3,12.95,9.18,15.03,2428571.29,[]
METALFRIO SOLUTIONS,FRIO3,50.59,10.28,5.71,5059.0,[]
POMIFRUTAS,FRTA3,5.13,-9.95,-45.44,33580.0,['RECUPERAÇÃO JUDICIAL']
RIO PARANAPANEMA,GEPA3,32.0,3.96,82.27,11833.33,[]
RIO PARANAPANEMA,GEPA4,32.9,3.96,82.27,16457.96,[]
GAFISA,GFSA3,1.77,9.25,12.25,15281097.21,[]
GERDAU,GGBR3,23.48,2.90,27.09,1326281.79,[]
GERDAU,GGBR4,28.85,2.90,27.09,292940317.82,[]
GPS PARTICIPACOES E EMPREENDIMENTOS S.A.,GGPS3,14.73,17.47,9.11,31454370.14,[]
GRUPO MATEUS S.A.,GMAT3,5.78,15.10,5.78,25355760.89,[]
NOTRE DAME INTERMEDICA,GNDI3,60.99,99.28,3.28,263633501.18,[]
METALURGICA GERDAU,GOAU3,10.85,1.04,27.04,784968.61,[]
METALURGICA GERDAU,GOAU4,12.01,1.04,27.04,90082438.64,[]
GOL,GOLL4,16.7,-7.19,-37.56,94769973.36,[]
CELGPAR,GPAR3,43.0,14.52,104.77,4300.0,[]
GRENDENE,GRND3,8.22,13.39,18.53,13954362.5,[]
GENERAL SHOPPING,GSHP3,30.4,18.39,73.01,27194.0,[]
GUARARAPES CONFECÇÕES,GUAR3,9.55,12.78,7.26,10142552.25,[]
HAGA S/A,HAGA3,8.37,4.02,25.36,617263.96,[]
HAGA S/A,HAGA4,1.97,4.02,25.36,228102.82,[]
HAPVIDA,HAPV3,10.4,71.29,5.87,230461271.79,[]
HELBOR,HBOR3,4.14,8.88,16.13,4599512.61,[]
HBR REALTY EMPREENDIMENTOS IMOBILIARIOS,HBRE3,7.15,18.90,79.19,748804.46,[]
HIDROVIAS DO BRASIL S.A.,HBSA3,2.96,22.55,21.62,11337980.0,[]
HABITASUL,HBTS5,48.3,4.04,45.41,11090.92,[]
HERCULES,HETA3,96.0,-2.01,-7377.17,42600.0,[]
HERCULES,HETA4,8.23,-2.01,-7377.17,131653.38,[]
HOTEIS OTHON S.A.,HOOT4,2.75,-0.71,-80.47,16700.68,['RECUPERAÇÃO JUDICIAL']
HYPERA,HYPE3,26.76,12.09,32.24,83361503.82,[]
INFRACOMMERCE CXAAS S.A.,IFCM3,17.65,-265.52,-4.51,26380995.93,[]
IGB ELETRÔNICA,IGBR3,16.98,-8.41,-1288.75,99360.86,['RECUPERAÇÃO JUDICIAL']
IGUATEMI EMPRESA DE SHOPPING CENTERS,IGTA3,33.0,20.93,50.41,70275318.31,[]
INEPAR,INEP3,1.37,-10.36,-2898.24,1361397.43,['RECUPERAÇÃO JUDICIAL']
INEPAR,INEP4,1.35,-10.36,-2898.24,1053397.64,['RECUPERAÇÃO JUDICIAL']
INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,INTB3,24.31,18.03,14.43,25929964.07,[]
JALLES MACHADO S.A.,JALL3,9.63,4.89,56.75,6753222.82,[]
JBS,JBSS3,36.43,5.29,8.40,375350474.54,[]
JOÃO FORTES ENGENHARIA,JFEN3,1.3,-3.65,1823.01,1143246.86,[]
JHSF,JHSF3,4.83,4.23,54.24,22510334.71,[]
JOSAPAR,JOPA3,28.8,12.63,3.11,25872.75,[]
JOSAPAR,JOPA4,35.0,12.63,3.11,5690.0,[]
JEREISSATI,JPSA3,29.37,19.41,46.37,8967958.41,[]
JSL S.A.,JSLG3,6.78,17.13,52.92,3243426.96,[]
KEPLER WEBER,KEPL3,34.85,5.84,11.03,9844569.93,[]
KLABIN,KLBN11,25.7,10.33,31.17,134561515.93,[]
KLABIN,KLBN3,5.85,10.33,31.17,569106.07,[]
KLABIN,KLBN4,4.96,10.33,31.17,2293470.43,[]
KORA SAÚDE PARTICIPAÇÕES S.A,KRSA3,4.21,23.42,17.75,834359.71,[]
LOJAS AMERICANAS,LAME3,5.57,15.21,4.35,20162346.5,[]
LOJAS AMERICANAS,LAME4,5.6,15.21,4.35,142017845.5,[]
Terra Santa Propriedades Agricolas S.A.,LAND3,20.6,49.35,65.41,879216.36,[]
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVV3,4.96,2.05,31.28,4754178.43,[]
LOCAMERICA,LCAM3,22.11,13.88,25.62,84301678.93,[]
MAHLE-METAL LEVE,LEVE3,32.3,5.93,19.99,12907492.39,[]
LIGHT,LIGT3,10.37,6.34,11.52,33484107.68,[]
ELETROPAR,LIPR3,71.8,32.98,-,24313.33,[]
LOJAS QUERO-QUERO S/A,LJQQ3,9.57,9.01,9.25,23367716.96,[]
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS,LLIS3,1.21,-4.28,-50.70,698029.36,[]
LOG COMMERCIAL PROPERTIES,LOGG3,23.8,9.32,248.79,20870525.04,[]
LOG-IN LOGÍSTICA INTERMODAL,LOGN3,24.2,13.21,19.14,16873371.04,[]
LOPES BRASIL,LPSB3,2.32,3.74,25.67,3330513.36,[]
LOJAS RENNER,LREN3,24.65,26.29,8.54,301745858.46,[]
LUPATECH,LUPA3,5.89,24.58,14.63,10668729.79,['RECUPERAÇÃO JUDICIAL']
TREVISA,LUXM4,80.1,10.89,16.64,185808.58,[]
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,LVTC3,14.4,5.86,12.98,3630951.04,[]
LOCAWEB SERVIÇOS DE INTERNET S.A.,LWSA3,9.55,-52.19,-10.87,123693760.21,[]
CEMEPE,MAPT4,27.0,-171.67,-,13606.0,[]
HOSPITAL MATER DEI SA,MATD3,11.89,16.37,23.95,12718447.96,[]
Mobly S.A.,MBLY3,4.75,-4.38,-11.34,1519656.25,[]
M.DIAS BRANCO,MDIA3,23.01,18.73,5.64,28194612.04,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,4.94,6.35,8.66,1636323.68,[]
INTERNATIONAL MEAL COMPANY,MEAL3,2.21,-36.82,-1.33,5394315.89,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,3.88,6.39,6.80,2732145.07,[]
MANGELS INDUSTRIAL,MGEL4,13.63,3.46,26.47,21847.55,[]
MAGAZINE LUIZA,MGLU3,6.31,41.87,2.85,914657851.82,[]
MILLS,MILS3,5.38,11.36,16.50,8623324.11,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,7.25,6.43,16.45,12840199.36,[]
MUNDIAL,MNDL3,33.49,3.78,13.75,97093.28,[]
MINUPAR,MNPR3,6.25,1.05,13.99,62647.21,[]
MONTEIRO ARANHA,MOAR3,385.55,7.51,-110498.91,1576444.32,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,7.82,33.05,6.23,6136730.21,[]
MOVIDA,MOVI3,13.91,7.98,29.43,37909203.0,[]
MARFRIG,MRFG3,21.62,2.77,13.28,138760498.11,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,10.92,9.60,13.58,60654245.89,[]
MELHORAMENTOS,MSPA3,48.5,-8.39,-33.39,19400.0,[]
MELHORAMENTOS,MSPA4,46.0,-8.39,-33.39,18400.0,[]
METALGRAFICA IGUACU,MTIG4,40.01,4.799.14,0.02,11435.14,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,6.88,10.66,7.61,4804156.11,[]
METISA,MTSA4,40.85,6.55,13.19,230979.68,[]
MULTIPLAN,MULT3,18.07,26.67,42.09,140563142.86,[]
WETZEL,MWET3,22.5,1.35,29.73,13250.0,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,15.84,1.35,29.73,39277.64,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,14.8,6.74,8.02,21686358.25,[]
NEOENERGIA,NEOE3,15.25,6.29,18.37,36671017.07,[]
NEOGRID,NGRD3,2.49,12.09,12.81,5131625.46,[]
GETNINJAS,NINJ3,4.91,1.45,-74.18,5014426.75,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,11.12,58.40,96.21,3042.0,[]
NATURA &CO HOLDING S.A.,NTCO3,22.99,40.36,2.39,216978740.93,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,253.0,5.35,6.81,25300.0,[]
ODONTOPREV,ODPV3,12.42,11.98,28.73,17206810.96,[]
OURO FINO SAÚDE ANIMAL,OFSA3,23.65,9.88,16.76,259997.21,[]
OI,OIBR3,0.7,-16.15,-101.51,47433917.75,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.28,-16.15,-101.51,689269.43,['RECUPERAÇÃO JUDICIAL']
OMEGA GERAÇÃO,OMGE3,27.57,19.16,34.59,49236324.19,[]
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,9.93,-100.29,-2.79,16627026.57,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,2.51,150.95,0.89,3011231.46,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,24.19,35.63,14.56,9692989.5,[]
OSX BRASIL,OSXB3,6.97,17.98,1235.15,86177.54,[]
INSTITUTO HERMES PARDINI,PARD3,19.12,6.96,18.63,5436337.14,[]
PANATLANTICA,PATI3,70.34,4.10,18.60,13834.67,[]
PANATLANTICA,PATI4,56.0,4.10,18.60,11400.0,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,20.16,9.31,4.45,51073549.04,[]
PDG REALTY,PDGR3,1.16,-4.57,-60.21,674435.79,[]
PETROBRAS,PETR3,33.05,3.06,56.06,653355668.79,[]
PETROBRAS,PETR4,29.72,3.06,56.06,1840222553.64,[]
PETZ,PETZ3,15.55,45.71,7.75,99862909.5,[]
PROFARMA,PFRM3,4.9,7.66,2.22,737562.96,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,8.43,10.58,5.34,7211818.14,[]
PLASCAR PARTICIPAÇÕES,PLAS3,10.75,-6.50,-8.21,7511.4,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,3.15,6.30,13.84,2514375.93,[]
PARANAPANEMA,PMAM3,9.4,-13.51,-5.00,2323108.71,[]
DIMED,PNVL3,12.0,22.40,3.26,8108322.64,[]
MARCOPOLO,POMO3,2.6,12.85,8.90,888662.57,[]
MARCOPOLO,POMO4,3.12,12.85,8.90,16237906.14,[]
POSITIVO,POSI3,8.66,3.41,14.67,42210225.96,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,10.68,10.24,3.52,6732411.68,[]
PETRO RIO,PRIO3,21.36,10.31,50.90,363268361.68,[]
PRINER,PRNR3,6.31,11.75,4.97,738419.5,[]
PORTOBELLO,PTBL3,7.93,6.04,15.25,9105323.46,[]
PETTENATI,PTNT3,13.14,5.90,11.04,170180.96,[]
PETTENATI,PTNT4,5.75,5.90,11.04,141429.68,[]
QUALICORP,QUAL3,15.99,9.47,28.11,40085697.54,[]
RAIA DROGASIL,RADL3,22.1,28.08,5.80,134357299.86,[]
RUMO,RAIL3,16.33,21.74,25.32,193561902.14,[]
RAIZEN S.A.,RAIZ4,6.13,29.86,2.62,59623364.43,[]
Irani Papel e Embalagem S.A.,RANI3,6.46,5.25,24.80,8274956.57,[]
RANDON,RAPT3,12.88,3.93,18.42,199520.5,[]
RANDON,RAPT4,10.99,3.93,18.42,31472707.36,[]
RECRUSUL,RCSL3,3.89,167.82,1.71,21922318.82,[]
RECRUSUL,RCSL4,1.18,167.82,1.71,1364281.5,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,10.69,111.02,2.25,236436.18,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,41.2,27.20,18.29,155343632.46,[]
PETRORECÔNCAVO S.A.,RECV3,18.52,16.44,26.96,15090037.36,[]
REDE ENERGIA,REDE3,6.77,7.38,20.31,5674.08,[]
LOCALIZA,RENT3,49.62,14.50,27.79,465834683.86,[]
RENOVA,RNEW11,6.74,-315.25,-6.80,50270.96,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,2.29,-315.25,-6.80,184641.64,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,2.15,-315.25,-6.80,342055.07,['RECUPERAÇÃO JUDICIAL']
INDÚSTRIAS ROMI,ROMI3,16.7,8.27,15.26,16149473.11,[]
REFINARIA DE PETROLEOS MANGUINHOS,RPMG3,2.62,-0.86,-11.74,52010.32,['RECUPERAÇÃO JUDICIAL']
3R PETROLEUM ÓLEO E GÁS S.A,RRRP3,36.08,33.77,30.41,90822382.32,[]
ROSSI RESIDENCIAL,RSID3,8.23,-2.06,-336.75,632287.54,[]
METALURGICA RIOSULENSE,RSUL4,75.99,2.29,27.07,224412.61,[]
SANEPAR,SAPR11,17.73,4.49,36.72,32348394.79,[]
SANEPAR,SAPR3,3.39,4.49,36.72,1887205.57,[]
SANEPAR,SAPR4,3.6,4.49,36.72,14198016.96,[]
CENTAURO,SBFG3,21.28,23.95,6.43,18816177.82,[]
SABESP,SBSP3,35.28,8.34,23.52,98264869.96,[]
SÃO CARLOS,SCAR3,37.2,21.81,56.75,281360.54,[]
SER EDUCACIONAL,SEER3,9.69,4.31,22.86,6219550.96,[]
SEQUOIA LOGISTICA E TRANSPORTES S.A,SEQL3,12.4,46.88,3.32,33793548.32,[]
SPRINGS,SGPS3,5.3,5.49,9.99,437455.68,[]
TIME FOR FUN,SHOW3,2.93,-1.53,-720.30,2293039.39,[]
SCHULZ,SHUL4,7.9,43.57,13.95,2209220.14,[]
SIMPAR S.A.,SIMH3,9.72,7.88,21.20,25695247.68,[]
SLC AGRICOLA,SLCE3,45.13,6.78,31.13,52596084.68,[]
SARAIVA,SLED3,10.94,-1.29,-214.76,68324.07,['RECUPERAÇÃO JUDICIAL']
SARAIVA,SLED4,4.26,-1.29,-214.76,220486.18,['RECUPERAÇÃO JUDICIAL']
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,SMFT3,15.8,-23.22,-25.67,20975285.46,[]
SANSUY,SNSY5,4.94,-27.82,-1.10,20526.43,[]
BOA SAFRA SEMENTES S.A.,SOJA3,14.19,10.28,17.16,4206040.75,[]
GRUPO DE MODA SOMA S.A.,SOMA3,11.09,49.20,9.35,53542361.93,[]
SONDOTECNICA,SOND5,36.01,11.17,8.11,7202.0,[]
SONDOTECNICA,SOND6,35.51,11.17,8.11,14303.0,[]
SINQIA,SQIA3,13.52,39.86,6.63,15471809.04,[]
SANTOS BRASIL,STBP3,5.57,13.25,22.83,33923234.79,[]
SUZANO S.A.,SUZB3,61.62,8.99,42.22,330235605.68,[]
SYN PROP E TECH S.A.,SYNE3,6.69,8.00,53.95,33579247.32,[]
TAESA,TAEE11,36.05,4.69,100.22,83268139.25,[]
TAESA,TAEE3,12.03,4.69,100.22,1229015.21,[]
TAESA,TAEE4,12.07,4.69,100.22,2543139.86,[]
